Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085963,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085963,1738091033,1,OK,0.8675093,-0.0437773,0.095056,-0.4862875,90.955,125.496,-1680.491,0.1642438,3,OK,90.788,125.411,-1680.457,OK,-1.478,107.698,-1661.182,OK,45.301,202.075,-1669.514,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085963,1738091033,1,OK,0.7004247,-0.1839817,-0.0381568,0.6885493,-60.471,-26.979,-1637.822,0.422511,3,OK,-60.449,-26.543,-1637.911,OK,-139.458,-85.505,-1650.976,OK,-65.361,-118.471,-1619.237,Passive Strays,144085963,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085966,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085966,1738091033,1,OK,0.8676335,-0.0438365,0.0937377,-0.4863165,90.984,125.49,-1680.399,0.1709337,3,OK,90.811,125.403,-1680.364,OK,-1.492,107.686,-1661.273,OK,45.297,202.088,-1669.632,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085966,1738091033,1,OK,0.700559,-0.1831594,-0.0383189,0.6886228,-60.467,-26.975,-1637.755,0.4297918,3,OK,-60.443,-26.552,-1637.839,OK,-139.437,-85.501,-1650.906,OK,-65.366,-118.463,-1619.312,Passive Strays,144085966,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085969,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085969,1738091033,1,OK,0.8675211,-0.0443205,0.0943807,-0.4863488,90.968,125.495,-1680.427,0.1660653,3,OK,90.8,125.418,-1680.392,OK,-1.493,107.696,-1661.146,OK,45.318,202.103,-1669.606,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085969,1738091033,1,OK,0.7004327,-0.184016,-0.0380932,0.6885355,-60.463,-26.976,-1637.799,0.4193862,3,OK,-60.444,-26.546,-1637.888,OK,-139.453,-85.497,-1650.943,OK,-65.356,-118.462,-1619.202,Passive Strays,144085969,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085972,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085972,1738091033,1,OK,0.8675243,-0.0437123,0.0951638,-0.4862454,90.948,125.487,-1680.455,0.1558025,3,OK,90.799,125.394,-1680.425,OK,-1.488,107.688,-1661.137,OK,45.278,202.058,-1669.453,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085972,1738091033,1,OK,0.7005397,-0.183268,-0.0379242,0.6886354,-60.471,-26.979,-1637.814,0.4286329,3,OK,-60.453,-26.554,-1637.902,OK,-139.456,-85.497,-1650.894,OK,-65.363,-118.466,-1619.299,Passive Strays,144085972,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085975,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085975,1738091033,1,OK,0.8676104,-0.0436955,0.0938463,-0.4863495,90.978,125.489,-1680.448,0.1800402,3,OK,90.796,125.394,-1680.412,OK,-1.485,107.696,-1661.327,OK,45.296,202.092,-1669.652,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085975,1738091033,1,OK,0.700462,-0.1839588,-0.037958,0.6885284,-60.459,-26.971,-1637.811,0.4222007,3,OK,-60.443,-26.543,-1637.9,OK,-139.448,-85.486,-1650.925,OK,-65.361,-118.451,-1619.207,Passive Strays,144085975,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085978,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085978,1738091033,1,OK,0.8675216,-0.0432612,0.0949277,-0.4863368,90.963,125.497,-1680.445,0.1673734,3,OK,90.794,125.407,-1680.41,OK,-1.482,107.701,-1661.217,OK,45.311,202.075,-1669.442,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085978,1738091033,1,OK,0.7005601,-0.183167,-0.0382516,0.6886235,-60.463,-26.967,-1637.767,0.4314574,3,OK,-60.438,-26.54,-1637.852,OK,-139.438,-85.493,-1650.905,OK,-65.362,-118.457,-1619.313,Passive Strays,144085978,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085981,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085981,1738091033,1,OK,0.8675567,-0.0438027,0.0943887,-0.4863307,90.975,125.492,-1680.476,0.1734821,3,OK,90.802,125.4,-1680.441,OK,-1.478,107.694,-1661.261,OK,45.309,202.093,-1669.606,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085981,1738091033,1,OK,0.7005152,-0.1830386,-0.0383284,0.6886989,-60.481,-26.966,-1637.798,0.4211753,3,OK,-60.449,-26.548,-1637.879,OK,-139.456,-85.507,-1650.948,OK,-65.353,-118.451,-1619.368,Passive Strays,144085981,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085984,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085984,1738091033,1,OK,0.8675272,-0.0443567,0.0945727,-0.4862973,90.96,125.489,-1680.465,0.1566347,3,OK,90.804,125.406,-1680.433,OK,-1.487,107.702,-1661.153,OK,45.293,202.077,-1669.615,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085984,1738091033,1,OK,0.7005404,-0.1833829,-0.0377997,0.6886109,-60.469,-26.964,-1637.833,0.4334433,3,OK,-60.45,-26.532,-1637.922,OK,-139.457,-85.48,-1650.893,OK,-65.37,-118.451,-1619.287,Passive Strays,144085984,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085987,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085987,1738091033,1,OK,0.8675166,-0.043563,0.0950523,-0.4862945,90.962,125.503,-1680.512,0.154365,3,OK,90.807,125.416,-1680.481,OK,-1.48,107.715,-1661.229,OK,45.299,202.066,-1669.515,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085987,1738091033,1,OK,0.700427,-0.1840354,-0.0382676,0.6885264,-60.459,-26.976,-1637.814,0.421781,3,OK,-60.435,-26.548,-1637.9,OK,-139.435,-85.506,-1650.988,OK,-65.361,-118.456,-1619.243,Passive Strays,144085987,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085990,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085990,1738091033,1,OK,0.8675826,-0.0430453,0.0944367,-0.4863427,90.965,125.495,-1680.473,0.1686938,3,OK,90.784,125.413,-1680.437,OK,-1.489,107.708,-1661.346,OK,45.297,202.053,-1669.528,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085990,1738091033,1,OK,0.7004756,-0.1836945,-0.0381229,0.688576,-60.469,-26.969,-1637.786,0.4223022,3,OK,-60.448,-26.544,-1637.873,OK,-139.452,-85.493,-1650.921,OK,-65.363,-118.453,-1619.24,Passive Strays,144085990,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085993,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085993,1738091033,1,OK,0.8676232,-0.0436186,0.0938385,-0.486335,90.982,125.496,-1680.421,0.1792239,3,OK,90.801,125.403,-1680.385,OK,-1.482,107.698,-1661.31,OK,45.298,202.096,-1669.619,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085993,1738091033,1,OK,0.7004421,-0.1838264,-0.0383412,0.6885628,-60.468,-26.968,-1637.786,0.4135871,3,OK,-60.444,-26.542,-1637.872,OK,-139.457,-85.493,-1650.973,OK,-65.347,-118.459,-1619.245,Passive Strays,144085993,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085996,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085996,1738091033,1,OK,0.8675785,-0.0434784,0.0943083,-0.4863364,90.988,125.492,-1680.422,0.1795861,3,OK,90.806,125.397,-1680.385,OK,-1.462,107.695,-1661.261,OK,45.317,202.086,-1669.535,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085996,1738091033,1,OK,0.7004542,-0.1836285,-0.0380339,0.6886203,-60.46,-26.969,-1637.806,0.4225682,3,OK,-60.436,-26.55,-1637.89,OK,-139.437,-85.506,-1650.917,OK,-65.353,-118.439,-1619.261,Passive Strays,144085996,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,144085999,1738091033,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,144085999,1738091033,1,OK,0.8675701,-0.0437389,0.094645,-0.4862626,90.972,125.488,-1680.436,0.1665844,3,OK,90.804,125.406,-1680.402,OK,-1.484,107.668,-1661.189,OK,45.309,202.078,-1669.52,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,144085999,1738091033,1,OK,0.7004491,-0.1838214,-0.0381234,0.6885691,-60.463,-26.972,-1637.812,0.4193046,3,OK,-60.441,-26.549,-1637.898,OK,-139.445,-85.499,-1650.952,OK,-65.357,-118.449,-1619.25,Passive Strays,144085999,1738091033,1,OK,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,0
