Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952919,1738088815,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952919,1738088815,1,OK,0.8692071,-0.0311468,0.0914368,-0.4849208,90.72,128.011,-1681.259,0.5641338,3,OK,90.211,127.731,-1681.171,OK,-1.486,110.023,-1664.119,OK,44.512,204.148,-1669.673,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952919,1738088815,1,OK,0.6993812,-0.1499699,-0.0645469,0.6958511,-60.081,-37.147,-1640.834,0.4866729,3,OK,-60.047,-36.71,-1640.878,OK,-137.741,-96.371,-1657.858,OK,-62.701,-129.876,-1629.913,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952922,1738088815,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952922,1738088815,1,OK,0.8692377,-0.0310269,0.0913764,-0.484885,90.731,128.045,-1681.329,0.5648512,3,OK,90.22,127.754,-1681.241,OK,-1.476,110.034,-1664.213,OK,44.517,204.201,-1669.741,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952922,1738088815,1,OK,0.6995177,-0.1489494,-0.0639998,0.6959835,-60.074,-37.124,-1640.883,0.506843,3,OK,-60.049,-36.694,-1640.929,OK,-137.737,-96.341,-1657.761,OK,-62.704,-129.848,-1630.031,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952925,1738088815,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952925,1738088815,1,OK,0.8692348,-0.031217,0.090904,-0.4849669,90.716,128.044,-1681.284,0.5621359,3,OK,90.204,127.764,-1681.195,OK,-1.507,110.059,-1664.212,OK,44.504,204.2,-1669.788,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952925,1738088815,1,OK,0.6993844,-0.1496983,-0.0639287,0.6959634,-60.101,-37.131,-1640.893,0.4979464,3,OK,-60.065,-36.692,-1640.938,OK,-137.769,-96.372,-1657.784,OK,-62.723,-129.849,-1629.929,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952928,1738088815,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952928,1738088815,1,OK,0.8692222,-0.0311955,0.091189,-0.4849373,90.721,128.023,-1681.34,0.56231,3,OK,90.212,127.738,-1681.252,OK,-1.493,110.031,-1664.229,OK,44.511,204.177,-1669.796,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952928,1738088815,1,OK,0.6993971,-0.1500141,-0.0637726,0.6958969,-60.068,-37.145,-1640.86,0.5012024,3,OK,-60.046,-36.7,-1640.91,OK,-137.736,-96.37,-1657.731,OK,-62.706,-129.874,-1629.833,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952931,1738088816,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952931,1738088816,1,OK,0.8692062,-0.0312205,0.0909566,-0.485008,90.727,128.034,-1681.328,0.5565445,3,OK,90.216,127.753,-1681.24,OK,-1.503,110.046,-1664.247,OK,44.529,204.207,-1669.825,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952931,1738088816,1,OK,0.6993494,-0.1501525,-0.0640035,0.6958938,-60.074,-37.121,-1640.816,0.489275,3,OK,-60.047,-36.691,-1640.862,OK,-137.736,-96.353,-1657.736,OK,-62.702,-129.834,-1629.801,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952934,1738088816,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952934,1738088816,1,OK,0.8691969,-0.0307553,0.0916689,-0.4849203,90.7,128.04,-1681.356,0.5662208,3,OK,90.198,127.745,-1681.27,OK,-1.505,110.045,-1664.229,OK,44.492,204.187,-1669.697,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952934,1738088816,1,OK,0.6994378,-0.1494923,-0.0640866,0.6959395,-60.096,-37.14,-1640.862,0.4988894,3,OK,-60.066,-36.707,-1640.908,OK,-137.759,-96.367,-1657.777,OK,-62.724,-129.86,-1629.948,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952937,1738088816,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952937,1738088816,1,OK,0.8691355,-0.0317329,0.0920586,-0.4848935,90.691,128.041,-1681.432,0.5481897,3,OK,90.202,127.76,-1681.347,OK,-1.505,110.047,-1664.127,OK,44.5,204.191,-1669.801,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952937,1738088816,1,OK,0.699429,-0.1497463,-0.0641487,0.6958879,-60.087,-37.138,-1640.849,0.4910534,3,OK,-60.052,-36.705,-1640.893,OK,-137.762,-96.364,-1657.788,OK,-62.717,-129.855,-1629.909,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952940,1738088816,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952940,1738088816,1,OK,0.869161,-0.0316318,0.0918527,-0.4848934,90.699,128.036,-1681.391,0.5241521,3,OK,90.237,127.752,-1681.311,OK,-1.535,110.022,-1664.123,OK,44.504,204.206,-1669.782,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952940,1738088816,1,OK,0.6993802,-0.149683,-0.0642384,0.6959424,-60.082,-37.138,-1640.821,0.4931857,3,OK,-60.046,-36.704,-1640.865,OK,-137.743,-96.376,-1657.773,OK,-62.699,-129.857,-1629.899,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952943,1738088816,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952943,1738088816,1,OK,0.8691077,-0.0316163,0.0916006,-0.4850377,90.657,128.026,-1681.379,0.5246111,3,OK,90.184,127.757,-1681.297,OK,-1.589,110.043,-1664.149,OK,44.487,204.2,-1669.812,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952943,1738088816,1,OK,0.6993238,-0.1504375,-0.0639933,0.6958589,-60.115,-37.126,-1640.853,0.4908469,3,OK,-60.094,-36.689,-1640.902,OK,-137.774,-96.355,-1657.781,OK,-62.747,-129.849,-1629.797,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,143952946,1738088816,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,143952946,1738088816,1,OK,0.8690942,-0.0311586,0.0917249,-0.485068,90.69,128.015,-1681.323,0.5267505,3,OK,90.216,127.74,-1681.242,OK,-1.56,110.028,-1664.131,OK,44.529,204.192,-1669.697,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,143952946,1738088816,1,OK,0.6993961,-0.1496902,-0.0640851,0.695939,-60.077,-37.139,-1640.835,0.4973449,3,OK,-60.051,-36.698,-1640.883,OK,-137.738,-96.365,-1657.757,OK,-62.696,-129.871,-1629.89,,,,,,,,,,,,
