Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359107,1738145585,1,OK,0.1542083,0.5565572,-0.411652,-0.7049869,128.4,-76.868,-1743.769,0.3212596,3,OK,170.203,6.62,-1664.75,OK,204.227,75.713,-1597.943,OK,222.865,116.538,-1590.633,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359107,1738145585,1,OK,0.8708013,-0.0416182,0.0787809,-0.4834942,88.066,15.052,-1699.673,0.1734275,3,OK,87.879,14.974,-1699.639,OK,-4.747,-3.391,-1683.007,OK,41.429,91.321,-1690.977,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359107,1738145585,1,OK,0.7622616,-0.0310036,0.0422824,0.6451421,-21.762,-151.324,-1607.136,0.5033527,3,OK,-21.534,-150.833,-1607.192,OK,-110.379,-195.6,-1600.423,OK,-37.542,-242.87,-1597.375,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359110,1738145585,1,OK,0.154044,0.5566329,-0.4122648,-0.7046049,128.434,-76.781,-1743.767,0.3039703,3,OK,170.222,6.736,-1664.812,OK,204.257,75.902,-1598.002,OK,222.911,116.707,-1590.741,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359110,1738145585,1,OK,0.8708436,-0.0413606,0.0786721,-0.4834577,88.082,15.101,-1699.689,0.179912,3,OK,87.893,15.011,-1699.656,OK,-4.728,-3.348,-1683.073,OK,41.426,91.371,-1690.986,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359110,1738145585,1,OK,0.762144,-0.0315784,0.042407,0.6452448,-21.749,-151.288,-1607.122,0.4982041,3,OK,-21.516,-150.802,-1607.178,OK,-110.364,-195.588,-1600.411,OK,-37.496,-242.824,-1597.275,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359113,1738145585,1,OK,0.154869,0.5557488,-0.4114315,-0.7056083,128.298,-76.877,-1743.576,0.3364864,3,OK,170.293,6.692,-1664.652,OK,204.427,75.734,-1597.918,OK,223.056,116.547,-1590.763,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359113,1738145585,1,OK,0.870963,-0.0415419,0.0776103,-0.4833988,88.091,15.133,-1699.579,0.1984943,3,OK,87.867,15.056,-1699.54,OK,-4.724,-3.337,-1683.098,OK,41.415,91.397,-1691.059,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359113,1738145585,1,OK,0.7621011,-0.0316157,0.0421827,0.6453085,-21.737,-151.267,-1607.112,0.5057899,3,OK,-21.502,-150.77,-1607.168,OK,-110.343,-195.587,-1600.444,OK,-37.477,-242.817,-1597.291,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359116,1738145585,1,OK,0.1545476,0.5562683,-0.411127,-0.7054468,128.445,-76.565,-1744.005,0.3172554,3,OK,170.276,6.855,-1665.008,OK,204.378,76.001,-1598.209,OK,222.997,116.825,-1590.825,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359116,1738145585,1,OK,0.8709247,-0.0415823,0.0782262,-0.483365,88.036,15.181,-1699.65,0.1888043,3,OK,87.832,15.095,-1699.613,OK,-4.77,-3.29,-1683.072,OK,41.36,91.446,-1691.034,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359116,1738145585,1,OK,0.7620587,-0.0317772,0.0421202,0.6453547,-21.749,-151.233,-1607.124,0.5022328,3,OK,-21.515,-150.747,-1607.18,OK,-110.348,-195.566,-1600.476,OK,-37.48,-242.769,-1597.295,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359119,1738145585,1,OK,0.1540847,0.5561972,-0.4116273,-0.7053124,128.416,-76.602,-1743.883,0.2914468,3,OK,170.318,6.824,-1664.893,OK,204.442,75.891,-1598.024,OK,223.11,116.714,-1590.773,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359119,1738145585,1,OK,0.8709406,-0.0421251,0.0783862,-0.4832635,88.021,15.229,-1699.646,0.1847043,3,OK,87.817,15.154,-1699.609,OK,-4.777,-3.263,-1682.977,OK,41.343,91.485,-1691.054,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359119,1738145585,1,OK,0.7619987,-0.0313754,0.0420405,0.6454504,-21.741,-151.195,-1607.105,0.4978299,3,OK,-21.5,-150.711,-1607.161,OK,-110.344,-195.55,-1600.452,OK,-37.444,-242.74,-1597.336,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359122,1738145585,1,OK,0.1531779,0.5568502,-0.4130929,-0.7041368,128.428,-76.621,-1743.797,0.2942124,3,OK,170.231,6.873,-1664.811,OK,204.256,75.976,-1597.957,OK,222.986,116.786,-1590.72,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359122,1738145585,1,OK,0.8709792,-0.0415679,0.078442,-0.4832331,88.023,15.258,-1699.626,0.1770109,3,OK,87.829,15.181,-1699.592,OK,-4.785,-3.241,-1683.018,OK,41.332,91.497,-1690.975,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359122,1738145585,1,OK,0.7619767,-0.0315089,0.0423104,0.6454522,-21.729,-151.181,-1607.117,0.4991871,3,OK,-21.495,-150.693,-1607.173,OK,-110.321,-195.531,-1600.419,OK,-37.428,-242.729,-1597.293,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359125,1738145585,1,OK,0.1535301,0.5564525,-0.4127964,-0.7045483,128.396,-76.559,-1743.88,0.3189794,3,OK,170.274,6.921,-1664.919,OK,204.375,76.044,-1598.162,OK,223.097,116.843,-1590.849,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359125,1738145585,1,OK,0.8710435,-0.0421818,0.0779451,-0.4831444,88.021,15.286,-1699.627,0.1848357,3,OK,87.818,15.211,-1699.59,OK,-4.783,-3.231,-1683.015,OK,41.31,91.532,-1691.106,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359125,1738145585,1,OK,0.7619564,-0.0314576,0.041924,0.6455038,-21.737,-151.16,-1607.103,0.4993975,3,OK,-21.5,-150.673,-1607.159,OK,-110.329,-195.527,-1600.476,OK,-37.43,-242.712,-1597.34,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359128,1738145585,1,OK,0.1521759,0.5569908,-0.4146335,-0.7033369,128.386,-76.542,-1743.756,0.2566122,3,OK,170.222,6.951,-1664.846,OK,204.298,76.106,-1597.922,OK,223.112,116.859,-1590.809,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359128,1738145585,1,OK,0.8710191,-0.0419198,0.0778309,-0.4832295,88.01,15.301,-1699.553,0.1849609,3,OK,87.805,15.228,-1699.517,OK,-4.806,-3.205,-1682.99,OK,41.313,91.553,-1691.029,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359128,1738145585,1,OK,0.7620144,-0.0310262,0.0419693,0.6454533,-21.751,-151.137,-1607.083,0.4965174,3,OK,-21.52,-150.651,-1607.138,OK,-110.346,-195.486,-1600.428,OK,-37.452,-242.697,-1597.365,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359131,1738145586,1,OK,0.1528387,0.5563721,-0.4146791,-0.703656,128.374,-76.612,-1743.702,0.3300722,3,OK,170.344,6.984,-1664.861,OK,204.491,76.15,-1598.226,OK,223.309,116.905,-1591.012,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359131,1738145586,1,OK,0.8710912,-0.0420645,0.0778171,-0.4830892,88.025,15.32,-1699.486,0.1847993,3,OK,87.823,15.24,-1699.45,OK,-4.778,-3.205,-1682.909,OK,41.295,91.556,-1690.973,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359131,1738145586,1,OK,0.7619411,-0.0312243,0.0418421,0.6455385,-21.747,-151.132,-1607.051,0.5009937,3,OK,-21.508,-150.642,-1607.106,OK,-110.338,-195.508,-1600.428,OK,-37.434,-242.69,-1597.327,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147359134,1738145586,1,OK,0.1520229,0.5563196,-0.4148712,-0.7037609,128.405,-76.518,-1743.758,0.2786432,3,OK,170.444,6.947,-1664.875,OK,204.662,76.023,-1598.054,OK,223.544,116.777,-1590.92,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147359134,1738145586,1,OK,0.8711103,-0.0416424,0.0775825,-0.4831291,88.006,15.35,-1699.48,0.1927148,3,OK,87.795,15.267,-1699.443,OK,-4.804,-3.177,-1682.99,OK,41.278,91.59,-1690.968,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147359134,1738145586,1,OK,0.7619004,-0.0313428,0.0422337,0.6455554,-21.761,-151.098,-1607.073,0.5005997,3,OK,-21.532,-150.609,-1607.129,OK,-110.334,-195.47,-1600.382,OK,-37.438,-242.656,-1597.279,,,,,,,,,,,,
