Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354430,1738145507,1,OK,0.6045838,0.2005954,0.6318064,0.4416567,16.828,-107.221,-1724.049,0.1354751,3,OK,39.712,-204.581,-1654.031,OK,59.05,-285.298,-1594.04,OK,73.109,-328.399,-1591,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354430,1738145507,1,OK,0.8734468,-0.0413844,0.0780409,-0.4788399,86.745,17.53,-1699.925,0.2017457,3,OK,86.531,17.429,-1699.887,OK,-5.858,-1.91,-1683.421,OK,39.275,93.308,-1691.252,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354430,1738145507,1,OK,0.7586113,-0.0312354,0.0423601,0.6494143,-21.16,-150.27,-1607.422,0.5036733,3,OK,-20.921,-149.783,-1607.478,OK,-109.284,-195.55,-1600.659,OK,-35.909,-241.965,-1597.628,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354433,1738145507,1,OK,0.6046618,0.2003642,0.6311802,0.4425493,16.847,-107.099,-1723.906,0.1472382,3,OK,39.742,-204.562,-1653.966,OK,59.066,-285.282,-1594.103,OK,73.172,-328.398,-1591.081,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354433,1738145507,1,OK,0.8733689,-0.0414401,0.0786202,-0.4788824,86.743,17.518,-1699.961,0.1901293,3,OK,86.536,17.428,-1699.924,OK,-5.851,-1.901,-1683.365,OK,39.296,93.28,-1691.203,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354433,1738145507,1,OK,0.7585868,-0.0309887,0.0422597,0.6494613,-21.15,-150.27,-1607.4,0.5032473,3,OK,-20.912,-149.779,-1607.456,OK,-109.27,-195.558,-1600.645,OK,-35.886,-241.978,-1597.649,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354436,1738145507,1,OK,0.6046062,0.2006425,0.6320961,0.4411899,16.828,-107.299,-1724.139,0.1265935,3,OK,39.696,-204.598,-1654.067,OK,59.031,-285.303,-1594.003,OK,73.069,-328.411,-1590.941,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354436,1738145507,1,OK,0.8734119,-0.0409659,0.0783904,-0.4788825,86.749,17.537,-1699.956,0.1932663,3,OK,86.531,17.455,-1699.917,OK,-5.855,-1.893,-1683.452,OK,39.302,93.287,-1691.193,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354436,1738145507,1,OK,0.7585489,-0.0315047,0.0421909,0.6494852,-21.154,-150.278,-1607.385,0.5004903,3,OK,-20.918,-149.785,-1607.441,OK,-109.279,-195.568,-1600.667,OK,-35.88,-241.989,-1597.581,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354439,1738145507,1,OK,0.6044207,0.2004876,0.6317462,0.4420148,16.802,-107.191,-1724.038,0.1439266,3,OK,39.746,-204.568,-1654.055,OK,59.137,-285.301,-1594.119,OK,73.219,-328.384,-1591.072,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354439,1738145507,1,OK,0.873347,-0.0418922,0.0787136,-0.4788676,86.726,17.54,-1699.965,0.180032,3,OK,86.534,17.452,-1699.931,OK,-5.873,-1.881,-1683.296,OK,39.28,93.31,-1691.232,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354439,1738145507,1,OK,0.7585529,-0.0314346,0.0419697,0.6494982,-21.163,-150.268,-1607.365,0.4938707,3,OK,-20.927,-149.781,-1607.42,OK,-109.294,-195.559,-1600.686,OK,-35.882,-241.978,-1597.601,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354442,1738145507,1,OK,0.6043624,0.2009049,0.6320951,0.4414058,16.787,-107.211,-1723.96,0.1188862,3,OK,39.707,-204.572,-1653.976,OK,59.061,-285.283,-1593.91,OK,73.125,-328.404,-1590.984,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354442,1738145507,1,OK,0.8733989,-0.041295,0.0786107,-0.4788417,86.738,17.556,-1700.001,0.1863201,3,OK,86.542,17.463,-1699.966,OK,-5.87,-1.888,-1683.421,OK,39.286,93.326,-1691.231,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354442,1738145507,1,OK,0.7585753,-0.0312332,0.041736,0.6494968,-21.153,-150.277,-1607.366,0.5039063,3,OK,-20.919,-149.786,-1607.422,OK,-109.271,-195.577,-1600.723,OK,-35.891,-241.99,-1597.66,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354445,1738145507,1,OK,0.6041229,0.2011371,0.6322373,0.4414242,16.779,-107.181,-1723.94,0.123651,3,OK,39.748,-204.57,-1653.988,OK,59.141,-285.284,-1593.99,OK,73.204,-328.409,-1591.053,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354445,1738145507,1,OK,0.8732678,-0.0416383,0.0796603,-0.4788777,86.729,17.546,-1700.093,0.1671174,3,OK,86.559,17.453,-1700.063,OK,-5.86,-1.865,-1683.317,OK,39.299,93.307,-1691.188,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354445,1738145507,1,OK,0.7585249,-0.0318133,0.0424869,0.6494788,-21.149,-150.283,-1607.417,0.502878,3,OK,-20.913,-149.792,-1607.473,OK,-109.266,-195.574,-1600.655,OK,-35.877,-241.98,-1597.534,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354448,1738145507,1,OK,0.6042514,0.2013137,0.6321008,0.4413633,16.798,-107.177,-1724.021,0.1322252,3,OK,39.711,-204.596,-1654.073,OK,59.061,-285.325,-1594.127,OK,73.097,-328.453,-1591.157,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354448,1738145507,1,OK,0.8733417,-0.0422588,0.0782955,-0.4789136,86.726,17.55,-1699.919,0.1840126,3,OK,86.528,17.463,-1699.883,OK,-5.876,-1.856,-1683.266,OK,39.278,93.33,-1691.283,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354448,1738145507,1,OK,0.7585466,-0.0308139,0.0420181,0.6495322,-21.157,-150.281,-1607.391,0.5045874,3,OK,-20.919,-149.788,-1607.446,OK,-109.271,-195.587,-1600.673,OK,-35.88,-242,-1597.695,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354451,1738145508,1,OK,0.6040365,0.2015743,0.6324535,0.4410332,16.791,-107.21,-1724.053,0.1250242,3,OK,39.741,-204.617,-1654.103,OK,59.117,-285.325,-1594.131,OK,73.146,-328.472,-1591.186,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354451,1738145508,1,OK,0.8733615,-0.0416475,0.0783864,-0.4789161,86.741,17.548,-1699.882,0.1833961,3,OK,86.542,17.462,-1699.846,OK,-5.869,-1.869,-1683.291,OK,39.297,93.319,-1691.179,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354451,1738145508,1,OK,0.7585459,-0.0307684,0.042688,0.6494915,-21.154,-150.284,-1607.424,0.500203,3,OK,-20.919,-149.797,-1607.48,OK,-109.266,-195.573,-1600.577,OK,-35.874,-241.99,-1597.639,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354454,1738145508,1,OK,0.6045274,0.2005608,0.6317682,0.4418041,16.793,-107.23,-1724.029,0.1374716,3,OK,39.698,-204.6,-1654.022,OK,59.053,-285.315,-1594.073,OK,73.124,-328.427,-1591.009,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354454,1738145508,1,OK,0.8734102,-0.0405917,0.0786556,-0.4788739,86.731,17.565,-1700.01,0.1839714,3,OK,86.534,17.473,-1699.975,OK,-5.883,-1.87,-1683.512,OK,39.279,93.317,-1691.172,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354454,1738145508,1,OK,0.7585283,-0.031046,0.0421123,0.6495364,-21.153,-150.286,-1607.389,0.4999109,3,OK,-20.91,-149.798,-1607.445,OK,-109.276,-195.594,-1600.664,OK,-35.869,-241.995,-1597.653,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,147354457,1738145508,1,OK,0.6043502,0.2010121,0.6317021,0.441936,16.797,-107.133,-1723.857,0.1515405,3,OK,39.718,-204.599,-1653.932,OK,59.067,-285.332,-1594.058,OK,73.126,-328.434,-1591.074,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,147354457,1738145508,1,OK,0.8733365,-0.0419562,0.0786271,-0.4788953,86.727,17.565,-1699.968,0.1802322,3,OK,86.542,17.471,-1699.935,OK,-5.878,-1.853,-1683.303,OK,39.281,93.349,-1691.254,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,147354457,1738145508,1,OK,0.758519,-0.0311501,0.0424916,0.6495176,-21.144,-150.282,-1607.377,0.4996707,3,OK,-20.91,-149.795,-1607.433,OK,-109.255,-195.578,-1600.584,OK,-35.86,-241.987,-1597.574,,,,,,,,,,,,
