Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250205,1780413103.418656222,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250205,1780413103.418656222,1,OK,0.6157216,-0.1096274,-0.0916151,-0.7749035,280.968,-46.151,-1811.362,0.0866455,3,OK,280.944,-46.155,-1811.359,OK,200.786,6.133,-1821.688,OK,300.607,37.713,-1836.749,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250205,1780413103.418656222,1,OK,0.9772085,0.1297624,-0.1230160,-0.1144218,45.227,-76.996,-1904.266,0.3890236,3,OK,45.673,-77.284,-1904.206,OK,5.386,13.568,-1893.949,OK,-42.953,-52.931,-1923.915,Passive Strays,791250205,1780413103.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.447,531.675,-2519.466
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250208,1780413103.468656221,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250208,1780413103.468656221,1,OK,0.6156241,-0.1096517,-0.0923576,-0.7748894,280.942,-46.128,-1811.327,0.0827558,3,OK,280.913,-46.145,-1811.320,OK,200.781,6.144,-1821.789,OK,300.594,37.716,-1836.799,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250208,1780413103.468656221,1,OK,0.9771640,0.1299772,-0.1231990,-0.1143615,45.212,-76.986,-1904.242,0.3835662,3,OK,45.654,-77.267,-1904.182,OK,5.364,13.566,-1893.908,OK,-42.965,-52.929,-1923.924,Passive Strays,791250208,1780413103.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.469,531.701,-2519.617
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250211,1780413103.518656221,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250211,1780413103.518656221,1,OK,0.6157072,-0.1096553,-0.0914111,-0.7749351,280.990,-46.152,-1811.439,0.0868833,3,OK,280.963,-46.152,-1811.437,OK,200.813,6.141,-1821.727,OK,300.632,37.716,-1836.807,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250211,1780413103.518656221,1,OK,0.9771181,0.1299502,-0.1235296,-0.1144274,45.226,-77.000,-1904.215,0.3867924,3,OK,45.672,-77.288,-1904.156,OK,5.394,13.576,-1893.912,OK,-42.939,-52.931,-1923.958,Passive Strays,791250211,1780413103.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.511,531.716,-2519.636
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250214,1780413103.568656222,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250214,1780413103.568656222,1,OK,0.6157240,-0.1095674,-0.0912356,-0.7749548,280.986,-46.156,-1811.433,0.0862226,3,OK,280.962,-46.148,-1811.434,OK,200.806,6.142,-1821.694,OK,300.628,37.712,-1836.768,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250214,1780413103.568656222,1,OK,0.9771488,0.1296577,-0.1236091,-0.1144111,45.226,-76.998,-1904.147,0.3872811,3,OK,45.675,-77.270,-1904.082,OK,5.400,13.557,-1893.907,OK,-42.940,-52.924,-1923.910,Passive Strays,791250214,1780413103.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.482,531.694,-2519.557
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250217,1780413103.618656222,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250217,1780413103.618656222,1,OK,0.6158031,-0.1091146,-0.0912014,-0.7749599,280.943,-46.165,-1811.391,0.0728195,3,OK,280.934,-46.164,-1811.391,OK,200.762,6.139,-1821.675,OK,300.568,37.715,-1836.656,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250217,1780413103.618656222,1,OK,0.9771187,0.1302264,-0.1232325,-0.1144288,45.192,-76.993,-1904.260,0.3893115,3,OK,45.639,-77.285,-1904.201,OK,5.348,13.574,-1893.881,OK,-42.984,-52.922,-1923.941,Passive Strays,791250217,1780413103.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.408,531.673,-2519.510
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250220,1780413103.668656223,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250220,1780413103.668656223,1,OK,0.6157370,-0.1091850,-0.0918579,-0.7749250,280.988,-46.154,-1811.288,0.0744023,3,OK,280.970,-46.162,-1811.284,OK,200.819,6.130,-1821.687,OK,300.626,37.713,-1836.638,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250220,1780413103.668656223,1,OK,0.9772170,0.1294935,-0.1232236,-0.1144302,45.243,-77.004,-1904.210,0.3922197,3,OK,45.692,-77.295,-1904.151,OK,5.406,13.567,-1893.962,OK,-42.925,-52.932,-1923.902,Passive Strays,791250220,1780413103.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.501,531.689,-2519.508
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250223,1780413103.718656223,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250223,1780413103.718656223,1,OK,0.6156411,-0.1098573,-0.0918639,-0.7749055,280.975,-46.148,-1811.293,0.0993907,3,OK,280.935,-46.163,-1811.286,OK,200.801,6.127,-1821.650,OK,300.634,37.716,-1836.744,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250223,1780413103.718656223,1,OK,0.9771559,0.1297049,-0.1235400,-0.1143718,45.235,-76.996,-1904.110,0.3915301,3,OK,45.687,-77.280,-1904.047,OK,5.394,13.568,-1893.855,OK,-42.934,-52.930,-1923.860,Passive Strays,791250223,1780413103.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.515,531.700,-2519.618
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250226,1780413103.768656222,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250226,1780413103.768656222,1,OK,0.6157769,-0.1094349,-0.0911799,-0.7749381,280.937,-46.156,-1811.398,0.0892369,3,OK,280.911,-46.146,-1811.399,OK,200.750,6.133,-1821.654,OK,300.576,37.723,-1836.709,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250226,1780413103.768656222,1,OK,0.9772129,0.1295921,-0.1231812,-0.1143996,45.176,-76.985,-1904.196,0.3810882,3,OK,45.616,-77.258,-1904.135,OK,5.344,13.567,-1893.928,OK,-42.997,-52.924,-1923.881,Passive Strays,791250226,1780413103.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.397,531.698,-2519.556
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250229,1780413103.818656222,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250229,1780413103.818656222,1,OK,0.6157188,-0.1095222,-0.0915924,-0.7749233,281.000,-46.159,-1811.371,0.0961864,3,OK,280.975,-46.175,-1811.365,OK,200.812,6.127,-1821.699,OK,300.652,37.722,-1836.745,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250229,1780413103.818656222,1,OK,0.9772219,0.1301709,-0.1224878,-0.1144103,45.259,-76.990,-1904.333,0.3828726,3,OK,45.694,-77.284,-1904.278,OK,5.399,13.561,-1893.896,OK,-42.929,-52.933,-1923.874,Passive Strays,791250229,1780413103.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.525,531.685,-2519.655
4,Port 0x01: JJH Probe  s/n:3E4C880C,791250232,1780413103.868656223,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791250232,1780413103.868656223,1,OK,0.6157539,-0.1092531,-0.0911614,-0.7749842,280.988,-46.170,-1811.422,0.0841557,3,OK,280.966,-46.170,-1811.420,OK,200.810,6.134,-1821.689,OK,300.632,37.718,-1836.707,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791250232,1780413103.868656223,1,OK,0.9772043,0.1297540,-0.1231418,-0.1143319,45.245,-76.983,-1904.186,0.3943645,3,OK,45.698,-77.272,-1904.124,OK,5.388,13.571,-1893.888,OK,-42.939,-52.927,-1923.861,Passive Strays,791250232,1780413103.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.511,531.707,-2519.652
