Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242321,1780412972.018642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242321,1780412972.018642569,1,OK,0.6561795,-0.0715943,-0.0766974,-0.7472752,270.779,-35.974,-1806.362,0.1422532,3,OK,270.738,-36.020,-1806.352,OK,185.945,8.696,-1815.339,OK,282.466,51.155,-1825.021,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242321,1780412972.018642569,1,OK,0.9771090,0.1289229,-0.1256531,-0.1133496,44.570,-76.448,-1905.208,0.3885401,3,OK,45.016,-76.735,-1905.145,OK,4.570,14.095,-1895.326,OK,-43.535,-52.538,-1925.382,Passive Strays,791242321,1780412972.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.471,531.719,-2519.718
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242324,1780412972.068642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242324,1780412972.068642569,1,OK,0.6563418,-0.0708380,-0.0764049,-0.7472347,270.787,-35.974,-1806.348,0.1262462,3,OK,270.757,-36.008,-1806.341,OK,185.947,8.687,-1815.323,OK,282.443,51.165,-1824.868,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242324,1780412972.068642569,1,OK,0.9770962,0.1290572,-0.1255938,-0.1133730,44.594,-76.447,-1905.245,0.3882955,3,OK,45.040,-76.737,-1905.183,OK,4.597,14.100,-1895.331,OK,-43.514,-52.536,-1925.406,Passive Strays,791242324,1780412972.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.533,531.760,-2519.832
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242327,1780412972.118642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242327,1780412972.118642569,1,OK,0.6563023,-0.0710527,-0.0763887,-0.7472507,270.750,-35.980,-1806.276,0.1292823,3,OK,270.713,-36.021,-1806.267,OK,185.918,8.686,-1815.233,OK,282.410,51.163,-1824.824,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242327,1780412972.118642569,1,OK,0.9770089,0.1292084,-0.1261419,-0.1133450,44.565,-76.452,-1905.152,0.3765423,3,OK,45.001,-76.724,-1905.089,OK,4.578,14.089,-1895.264,OK,-43.523,-52.542,-1925.413,Passive Strays,791242327,1780412972.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.463,531.717,-2519.642
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242330,1780412972.168642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242330,1780412972.168642569,1,OK,0.6562669,-0.0714306,-0.0768738,-0.7471960,270.748,-35.956,-1806.227,0.1430662,3,OK,270.704,-36.005,-1806.216,OK,185.910,8.690,-1815.244,OK,282.418,51.180,-1824.885,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242330,1780412972.168642569,1,OK,0.9771186,0.1288472,-0.1256214,-0.1133879,44.559,-76.453,-1905.197,0.3827138,3,OK,44.996,-76.744,-1905.138,OK,4.567,14.105,-1895.321,OK,-43.537,-52.545,-1925.365,Passive Strays,791242330,1780412972.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.433,531.715,-2519.579
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242333,1780412972.218642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242333,1780412972.218642569,1,OK,0.6562722,-0.0716020,-0.0769678,-0.7471652,270.751,-35.952,-1806.174,0.1469403,3,OK,270.708,-36.012,-1806.160,OK,185.909,8.690,-1815.196,OK,282.415,51.188,-1824.868,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242333,1780412972.218642569,1,OK,0.9770537,0.1288969,-0.1261034,-0.1133561,44.579,-76.448,-1905.153,0.3841003,3,OK,45.023,-76.726,-1905.088,OK,4.594,14.098,-1895.317,OK,-43.512,-52.534,-1925.412,Passive Strays,791242333,1780412972.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.451,531.681,-2519.499
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242336,1780412972.268642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242336,1780412972.268642569,1,OK,0.6564934,-0.0710724,-0.0762752,-0.7470925,270.738,-35.941,-1806.117,0.1396597,3,OK,270.699,-35.984,-1806.108,OK,185.873,8.682,-1815.048,OK,282.363,51.218,-1824.658,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242336,1780412972.268642569,1,OK,0.9770517,0.1291466,-0.1258303,-0.1133922,44.596,-76.457,-1905.145,0.3824930,3,OK,45.036,-76.741,-1905.083,OK,4.608,14.093,-1895.237,OK,-43.500,-52.541,-1925.348,Passive Strays,791242336,1780412972.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.455,531.684,-2519.484
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242339,1780412972.318642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242339,1780412972.318642569,1,OK,0.6567744,-0.0698240,-0.0754271,-0.7470493,270.671,-35.936,-1805.988,0.1313245,3,OK,270.634,-35.969,-1805.981,OK,185.792,8.669,-1814.848,OK,282.256,51.271,-1824.261,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242339,1780412972.318642569,1,OK,0.9771455,0.1290243,-0.1252200,-0.1133992,44.613,-76.454,-1905.237,0.3817466,3,OK,45.047,-76.745,-1905.179,OK,4.612,14.088,-1895.294,OK,-43.493,-52.544,-1925.324,Passive Strays,791242339,1780412972.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.443,531.687,-2519.486
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242342,1780412972.368642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242342,1780412972.368642569,1,OK,0.6569893,-0.0695345,-0.0754660,-0.7468834,270.597,-35.891,-1805.873,0.1304434,3,OK,270.555,-35.926,-1805.865,OK,185.702,8.666,-1814.754,OK,282.136,51.332,-1824.113,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242342,1780412972.368642569,1,OK,0.9771383,0.1291395,-0.1251328,-0.1134266,44.588,-76.443,-1905.221,0.3793916,3,OK,45.021,-76.731,-1905.163,OK,4.592,14.096,-1895.249,OK,-43.522,-52.530,-1925.291,Passive Strays,791242342,1780412972.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.435,531.692,-2519.526
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242345,1780412972.418642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242345,1780412972.418642569,1,OK,0.6571635,-0.0690619,-0.0752074,-0.7468001,270.558,-35.886,-1805.819,0.1290688,3,OK,270.518,-35.919,-1805.812,OK,185.646,8.646,-1814.683,OK,282.067,51.356,-1823.966,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242345,1780412972.418642569,1,OK,0.9770220,0.1296509,-0.1255864,-0.1133432,44.588,-76.449,-1905.273,0.3825880,3,OK,45.029,-76.734,-1905.212,OK,4.583,14.088,-1895.253,OK,-43.529,-52.545,-1925.425,Passive Strays,791242345,1780412972.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.474,531.736,-2519.751
4,Port 0x01: JJH Probe  s/n:3E4C880C,791242348,1780412972.468642569,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791242348,1780412972.468642569,1,OK,0.6570912,-0.0694542,-0.0752666,-0.7468214,270.625,-35.875,-1805.966,0.1347658,3,OK,270.583,-35.908,-1805.959,OK,185.713,8.663,-1814.814,OK,282.148,51.358,-1824.173,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791242348,1780412972.468642569,1,OK,0.9771102,0.1292457,-0.1252948,-0.1133682,44.626,-76.446,-1905.235,0.3837021,3,OK,45.066,-76.734,-1905.175,OK,4.623,14.090,-1895.261,OK,-43.491,-52.540,-1925.337,Passive Strays,791242348,1780412972.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,728.457,531.681,-2519.449
