Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966938,1736939048.968421738,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966938,1736939048.968421738,1,OK,0.9194585,0.0087827,-0.0932672,-0.3818640,70.423,-71.966,-2002.967,0.2891098,3,OK,70.451,-72.351,-2002.940,OK,86.326,26.306,-2005.592,OK,6.122,-6.228,-2018.317,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966938,1736939048.968421738,1,OK,0.9991257,-0.0312673,0.0204757,0.0187319,173.054,-255.419,-2069.076,0.1172077,3,OK,173.080,-255.542,-2069.069,OK,142.251,-346.171,-2062.092,OK,83.415,-258.685,-2065.296,Passive Strays,74966938,1736939048.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966941,1736939049.018421738,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966941,1736939049.018421738,1,OK,0.9194755,0.0091654,-0.0931620,-0.3818397,70.419,-71.946,-2003.010,0.2805639,3,OK,70.445,-72.322,-2002.985,OK,86.322,26.329,-2005.555,OK,6.100,-6.213,-2018.317,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966941,1736939049.018421738,1,OK,0.9991539,-0.0306320,0.0199744,0.0188183,173.031,-255.395,-2068.996,0.1151821,3,OK,173.050,-255.518,-2068.989,OK,142.239,-346.164,-2062.159,OK,83.394,-258.678,-2065.308,Passive Strays,74966941,1736939049.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966944,1736939049.068421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966944,1736939049.068421735,1,OK,0.9194149,0.0077852,-0.0936125,-0.3819061,70.397,-71.954,-2002.842,0.2871175,3,OK,70.429,-72.337,-2002.814,OK,86.331,26.304,-2005.673,OK,6.111,-6.227,-2018.322,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966944,1736939049.068421735,1,OK,0.9991494,-0.0309137,0.0197962,0.0187879,173.040,-255.417,-2069.011,0.1139457,3,OK,173.064,-255.538,-2069.005,OK,142.242,-346.185,-2062.135,OK,83.394,-258.693,-2065.354,Passive Strays,74966944,1736939049.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966947,1736939049.118421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966947,1736939049.118421735,1,OK,0.9194631,0.0082233,-0.0931316,-0.3818986,70.432,-71.947,-2002.904,0.2842234,3,OK,70.461,-72.325,-2002.877,OK,86.352,26.316,-2005.629,OK,6.131,-6.215,-2018.270,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966947,1736939049.118421735,1,OK,0.9991417,-0.0308289,0.0202873,0.0188127,173.051,-255.405,-2069.041,0.1205830,3,OK,173.078,-255.531,-2069.034,OK,142.260,-346.164,-2062.149,OK,83.408,-258.688,-2065.296,Passive Strays,74966947,1736939049.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966950,1736939049.168421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966950,1736939049.168421735,1,OK,0.9193900,0.0083999,-0.0938449,-0.3818961,70.418,-71.952,-2002.849,0.2883641,3,OK,70.450,-72.338,-2002.821,OK,86.347,26.314,-2005.572,OK,6.133,-6.218,-2018.325,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966950,1736939049.168421735,1,OK,0.9991486,-0.0309250,0.0197957,0.0188085,173.062,-255.408,-2069.025,0.1163948,3,OK,173.089,-255.528,-2069.019,OK,142.261,-346.169,-2062.148,OK,83.420,-258.698,-2065.368,Passive Strays,74966950,1736939049.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966953,1736939049.218421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966953,1736939049.218421735,1,OK,0.9195071,0.0085932,-0.0926470,-0.3819024,70.426,-71.974,-2002.979,0.2847589,3,OK,70.448,-72.354,-2002.954,OK,86.341,26.303,-2005.610,OK,6.108,-6.241,-2018.236,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966953,1736939049.218421735,1,OK,0.9991326,-0.0312317,0.0201632,0.0187634,173.048,-255.428,-2069.114,0.1175486,3,OK,173.080,-255.550,-2069.108,OK,142.248,-346.186,-2062.157,OK,83.399,-258.700,-2065.390,Passive Strays,74966953,1736939049.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966956,1736939049.268421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966956,1736939049.268421735,1,OK,0.9195113,0.0088292,-0.0924717,-0.3819294,70.409,-71.952,-2003.020,0.2787824,3,OK,70.432,-72.322,-2002.995,OK,86.321,26.317,-2005.597,OK,6.090,-6.209,-2018.230,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966956,1736939049.268421735,1,OK,0.9991417,-0.0313300,0.0194915,0.0188227,173.030,-255.403,-2069.060,0.1121771,3,OK,173.049,-255.519,-2069.053,OK,142.228,-346.163,-2062.129,OK,83.398,-258.697,-2065.456,Passive Strays,74966956,1736939049.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966959,1736939049.318421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966959,1736939049.318421735,1,OK,0.9194745,0.0080570,-0.0931416,-0.3818721,70.431,-71.955,-2002.922,0.2870233,3,OK,70.460,-72.337,-2002.895,OK,86.346,26.309,-2005.681,OK,6.127,-6.227,-2018.303,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966959,1736939049.318421735,1,OK,0.9991275,-0.0313979,0.0201483,0.0187728,173.057,-255.416,-2069.084,0.1220578,3,OK,173.089,-255.540,-2069.078,OK,142.255,-346.162,-2062.099,OK,83.413,-258.697,-2065.362,Passive Strays,74966959,1736939049.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966962,1736939049.368421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966962,1736939049.368421735,1,OK,0.9194448,0.0081298,-0.0935018,-0.3818541,70.441,-71.949,-2002.833,0.2883845,3,OK,70.475,-72.335,-2002.805,OK,86.357,26.314,-2005.594,OK,6.139,-6.221,-2018.271,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966962,1736939049.368421735,1,OK,0.9991289,-0.0310476,0.0206346,0.0187527,173.065,-255.406,-2069.002,0.1229269,3,OK,173.098,-255.532,-2068.996,OK,142.264,-346.155,-2062.048,OK,83.420,-258.679,-2065.194,Passive Strays,74966962,1736939049.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74966965,1736939049.418421735,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74966965,1736939049.418421735,1,OK,0.9194407,0.0090508,-0.0932528,-0.3819042,70.406,-71.955,-2003.027,0.2840720,3,OK,70.432,-72.335,-2003.002,OK,86.324,26.320,-2005.597,OK,6.105,-6.215,-2018.356,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74966965,1736939049.418421735,1,OK,0.9991164,-0.0314633,0.0206780,0.0186806,173.029,-255.414,-2069.094,0.1197463,3,OK,173.061,-255.534,-2069.087,OK,142.211,-346.153,-2062.062,OK,83.392,-258.678,-2065.277,Passive Strays,74966965,1736939049.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
