Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135883,1781277864.718597708,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135883,1781277864.718597708,1,OK,0.8964492,0.4259162,0.1163971,-0.0377606,97.655,221.902,-1681.965,0.4086730,3,OK,97.674,221.700,-1682.228,OK,49.387,164.160,-1741.105,OK,10.534,218.922,-1660.532,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135883,1781277864.718597708,1,OK,0.7784375,-0.6005799,-0.0735864,-0.1671045,78.450,-271.142,-1500.602,0.9380165,3,OK,78.911,-271.438,-1499.690,OK,52.012,-242.899,-1593.309,OK,-8.982,-255.142,-1529.811,Passive Strays,843135883,1781277864.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.721,11.950,-1676.486,OK,138.905,-57.718,-1666.780,OK,133.675,-134.230,-1663.080,OK,126.854,-201.736,-1667.128
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135886,1781277864.768597708,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135886,1781277864.768597708,1,OK,0.8964671,0.4258913,0.1163421,-0.0377865,97.666,221.888,-1681.952,0.4080493,3,OK,97.677,221.687,-1682.209,OK,49.394,164.146,-1741.089,OK,10.554,218.914,-1660.530,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135886,1781277864.768597708,1,OK,0.7784016,-0.6006369,-0.0735060,-0.1671021,78.469,-271.151,-1500.624,0.9503345,3,OK,78.929,-271.450,-1499.701,OK,52.024,-242.910,-1593.349,OK,-8.969,-255.146,-1529.813,Passive Strays,843135886,1781277864.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.742,11.940,-1676.607,OK,138.914,-57.734,-1666.826,OK,133.687,-134.243,-1663.079,OK,126.867,-201.752,-1667.136
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135889,1781277864.818597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135889,1781277864.818597706,1,OK,0.8965308,0.4258930,0.1158657,-0.0377189,97.651,221.870,-1681.901,0.4038267,3,OK,97.660,221.685,-1682.138,OK,49.396,164.134,-1741.078,OK,10.543,218.911,-1660.582,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135889,1781277864.818597706,1,OK,0.7783111,-0.6007242,-0.0736917,-0.1671281,78.460,-271.143,-1500.593,0.9644111,3,OK,78.924,-271.447,-1499.649,OK,52.029,-242.927,-1593.351,OK,-8.964,-255.158,-1529.817,Passive Strays,843135889,1781277864.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.733,11.932,-1676.537,OK,138.911,-57.737,-1666.761,OK,133.691,-134.251,-1663.126,OK,126.859,-201.751,-1667.140
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135892,1781277864.868597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135892,1781277864.868597706,1,OK,0.8963831,0.4262128,0.1158231,-0.0377491,97.650,221.850,-1681.860,0.3844058,3,OK,97.645,221.667,-1682.090,OK,49.393,164.146,-1741.101,OK,10.547,218.904,-1660.532,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135892,1781277864.868597706,1,OK,0.7784533,-0.6005654,-0.0735965,-0.1670787,78.463,-271.156,-1500.592,0.9430881,3,OK,78.918,-271.454,-1499.672,OK,52.019,-242.908,-1593.309,OK,-8.962,-255.162,-1529.796,Passive Strays,843135892,1781277864.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.728,11.937,-1676.523,OK,138.910,-57.736,-1666.751,OK,133.685,-134.251,-1663.091,OK,126.855,-201.754,-1667.122
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135895,1781277864.918597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135895,1781277864.918597706,1,OK,0.8964763,0.4259788,0.1159386,-0.0378236,97.655,221.847,-1681.874,0.4117304,3,OK,97.652,221.649,-1682.123,OK,49.391,164.136,-1741.044,OK,10.549,218.901,-1660.529,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135895,1781277864.918597706,1,OK,0.7785228,-0.6004410,-0.0736708,-0.1671689,78.456,-271.171,-1500.565,0.9282070,3,OK,78.923,-271.466,-1499.659,OK,52.031,-242.906,-1593.251,OK,-8.969,-255.163,-1529.803,Passive Strays,843135895,1781277864.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.732,11.933,-1676.556,OK,138.920,-57.731,-1666.792,OK,133.688,-134.247,-1663.024,OK,126.864,-201.762,-1667.158
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135898,1781277864.968597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135898,1781277864.968597706,1,OK,0.8965400,0.4258093,0.1160910,-0.0377547,97.657,221.863,-1681.911,0.4112380,3,OK,97.661,221.668,-1682.158,OK,49.394,164.118,-1741.051,OK,10.554,218.896,-1660.549,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135898,1781277864.968597706,1,OK,0.7785220,-0.6004643,-0.0736068,-0.1671175,78.462,-271.177,-1500.537,0.9324857,3,OK,78.926,-271.472,-1499.629,OK,52.027,-242.912,-1593.229,OK,-8.968,-255.171,-1529.754,Passive Strays,843135898,1781277864.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.735,11.919,-1676.569,OK,138.926,-57.744,-1666.736,OK,133.696,-134.255,-1663.043,OK,126.868,-201.752,-1667.054
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135901,1781277865.018597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135901,1781277865.018597706,1,OK,0.8965175,0.4257974,0.1163228,-0.0377088,97.653,221.881,-1681.927,0.4110096,3,OK,97.667,221.686,-1682.177,OK,49.384,164.123,-1741.051,OK,10.548,218.889,-1660.528,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135901,1781277865.018597706,1,OK,0.7783925,-0.6006174,-0.0737676,-0.1670994,78.456,-271.167,-1500.533,0.9692118,3,OK,78.916,-271.474,-1499.581,OK,52.024,-242.932,-1593.297,OK,-8.959,-255.192,-1529.764,Passive Strays,843135901,1781277865.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.730,11.919,-1676.543,OK,138.912,-57.740,-1666.697,OK,133.693,-134.258,-1663.015,OK,126.862,-201.768,-1667.105
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135904,1781277865.068597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135904,1781277865.068597706,1,OK,0.8964263,0.4262411,0.1153711,-0.0377876,97.657,221.816,-1681.818,0.3767035,3,OK,97.666,221.655,-1682.025,OK,49.393,164.123,-1741.099,OK,10.549,218.898,-1660.578,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135904,1781277865.068597706,1,OK,0.7784742,-0.6005155,-0.0736260,-0.1671474,78.462,-271.205,-1500.533,0.9495401,3,OK,78.927,-271.506,-1499.604,OK,52.028,-242.944,-1593.253,OK,-8.963,-255.200,-1529.753,Passive Strays,843135904,1781277865.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.740,11.904,-1676.557,OK,138.936,-57.747,-1666.764,OK,133.704,-134.266,-1663.018,OK,126.882,-201.758,-1667.067
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135907,1781277865.118597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135907,1781277865.118597706,1,OK,0.8965689,0.4257491,0.1160963,-0.0377304,97.654,221.872,-1681.922,0.4161856,3,OK,97.659,221.671,-1682.178,OK,49.401,164.121,-1741.053,OK,10.543,218.904,-1660.557,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135907,1781277865.118597706,1,OK,0.7784752,-0.6005263,-0.0735455,-0.1671393,78.482,-271.208,-1500.529,0.9509357,3,OK,78.944,-271.508,-1499.602,OK,52.043,-242.944,-1593.250,OK,-8.948,-255.197,-1529.731,Passive Strays,843135907,1781277865.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.738,11.899,-1676.518,OK,138.941,-57.752,-1666.733,OK,133.713,-134.261,-1662.990,OK,126.884,-201.758,-1667.039
4,Port 0x01: JJH Probe  s/n:3E4C880C,843135910,1781277865.168597706,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843135910,1781277865.168597706,1,OK,0.8966093,0.4256888,0.1159835,-0.0377959,97.651,221.872,-1681.899,0.4216133,3,OK,97.661,221.677,-1682.148,OK,49.384,164.124,-1741.018,OK,10.544,218.914,-1660.562,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843135910,1781277865.168597706,1,OK,0.7785523,-0.6004161,-0.0734976,-0.1671970,78.481,-271.218,-1500.507,0.9409683,3,OK,78.944,-271.516,-1499.592,OK,52.050,-242.929,-1593.205,OK,-8.950,-255.189,-1529.709,Passive Strays,843135910,1781277865.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,143.737,11.916,-1676.511,OK,138.943,-57.745,-1666.711,OK,133.713,-134.246,-1663.007,OK,126.888,-201.749,-1667.030
