Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071029,1781276783.818579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071029,1781276783.818579701,1,OK,0.9051433,0.4011347,0.1321312,-0.0484547,97.724,222.412,-1686.107,0.4613889,3,OK,97.741,222.213,-1686.340,OK,47.334,161.673,-1740.191,OK,11.511,220.538,-1661.412,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071029,1781276783.818579701,1,OK,0.7665871,-0.6168255,-0.0801304,-0.1595293,75.786,-263.475,-1510.721,1.0668314,3,OK,76.238,-263.753,-1509.676,OK,48.773,-239.536,-1604.674,OK,-11.920,-249.918,-1540.259,Passive Strays,843071029,1781276783.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.807,19.458,-1678.499,OK,139.111,-49.055,-1671.419,OK,128.816,-127.836,-1674.798,OK,125.069,-196.929,-1679.205
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071032,1781276783.868579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071032,1781276783.868579701,1,OK,0.9051205,0.4013042,0.1317886,-0.0484112,97.728,222.438,-1686.087,0.4490516,3,OK,97.741,222.253,-1686.303,OK,47.348,161.714,-1740.234,OK,11.514,220.577,-1661.454,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071032,1781276783.868579701,1,OK,0.7668877,-0.6163962,-0.0803363,-0.1596403,75.751,-263.539,-1510.717,1.0332862,3,OK,76.215,-263.813,-1509.699,OK,48.770,-239.527,-1604.604,OK,-11.943,-249.967,-1540.320,Passive Strays,843071032,1781276783.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.793,19.473,-1678.503,OK,139.106,-49.034,-1671.502,OK,128.796,-127.807,-1674.817,OK,125.035,-196.904,-1679.181
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071035,1781276783.918579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071035,1781276783.918579701,1,OK,0.9051002,0.4013304,0.1318592,-0.0483809,97.723,222.402,-1686.060,0.4503969,3,OK,97.742,222.220,-1686.275,OK,47.338,161.678,-1740.205,OK,11.510,220.526,-1661.423,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071035,1781276783.918579701,1,OK,0.7668063,-0.6165348,-0.0800653,-0.1596322,75.748,-263.594,-1510.808,1.0643749,3,OK,76.200,-263.872,-1509.769,OK,48.750,-239.583,-1604.742,OK,-11.958,-250.004,-1540.342,Passive Strays,843071035,1781276783.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.787,19.443,-1678.506,OK,139.098,-49.066,-1671.465,OK,128.788,-127.838,-1674.880,OK,125.036,-196.928,-1679.247
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071038,1781276783.968579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071038,1781276783.968579701,1,OK,0.9052185,0.4011768,0.1315015,-0.0484148,97.731,222.420,-1686.051,0.4602087,3,OK,97.743,222.243,-1686.259,OK,47.352,161.696,-1740.191,OK,11.519,220.570,-1661.486,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071038,1781276783.968579701,1,OK,0.7668110,-0.6165142,-0.0801131,-0.1596651,75.738,-263.591,-1510.796,1.0706338,3,OK,76.190,-263.871,-1509.746,OK,48.745,-239.575,-1604.741,OK,-11.957,-250.002,-1540.341,Passive Strays,843071038,1781276783.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.784,19.468,-1678.504,OK,139.101,-49.051,-1671.485,OK,128.784,-127.827,-1674.869,OK,125.032,-196.940,-1679.357
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071041,1781276784.018579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071041,1781276784.018579701,1,OK,0.9051442,0.4011475,0.1321471,-0.0482893,97.718,222.453,-1686.124,0.4593887,3,OK,97.738,222.260,-1686.352,OK,47.347,161.700,-1740.219,OK,11.506,220.549,-1661.441,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071041,1781276784.018579701,1,OK,0.7667469,-0.6165953,-0.0801994,-0.1596168,75.731,-263.560,-1510.826,1.0650777,3,OK,76.184,-263.838,-1509.784,OK,48.742,-239.572,-1604.771,OK,-11.969,-249.990,-1540.381,Passive Strays,843071041,1781276784.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.784,19.467,-1678.516,OK,139.095,-49.044,-1671.482,OK,128.780,-127.823,-1674.852,OK,125.010,-196.918,-1679.281
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071044,1781276784.068579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071044,1781276784.068579701,1,OK,0.9051892,0.4012301,0.1315374,-0.0484248,97.731,222.404,-1686.056,0.4675100,3,OK,97.747,222.221,-1686.271,OK,47.351,161.694,-1740.192,OK,11.513,220.549,-1661.484,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071044,1781276784.068579701,1,OK,0.7665938,-0.6168001,-0.0802596,-0.1595305,75.723,-263.477,-1510.906,1.0737839,3,OK,76.177,-263.756,-1509.854,OK,48.726,-239.540,-1604.874,OK,-11.980,-249.934,-1540.460,Passive Strays,843071044,1781276784.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.769,19.467,-1678.519,OK,139.091,-49.060,-1671.496,OK,128.775,-127.832,-1674.885,OK,125.021,-196.938,-1679.334
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071047,1781276784.118579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071047,1781276784.118579701,1,OK,0.9052336,0.4009349,0.1321389,-0.0484007,97.726,222.431,-1686.120,0.4832796,3,OK,97.747,222.224,-1686.364,OK,47.347,161.681,-1740.157,OK,11.508,220.541,-1661.440,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071047,1781276784.118579701,1,OK,0.7661753,-0.6173077,-0.0807040,-0.1593530,75.725,-263.214,-1510.905,1.0725077,3,OK,76.195,-263.496,-1509.839,OK,48.725,-239.433,-1604.904,OK,-11.970,-249.763,-1540.536,Passive Strays,843071047,1781276784.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.783,19.465,-1678.532,OK,139.096,-49.067,-1671.523,OK,128.774,-127.842,-1674.868,OK,125.025,-196.939,-1679.317
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071050,1781276784.168579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071050,1781276784.168579701,1,OK,0.9050797,0.4013870,0.1318113,-0.0484259,97.736,222.416,-1686.073,0.4508790,3,OK,97.753,222.233,-1686.289,OK,47.348,161.705,-1740.226,OK,11.520,220.551,-1661.439,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071050,1781276784.168579701,1,OK,0.7658726,-0.6177001,-0.0809442,-0.1591660,75.709,-262.959,-1510.956,1.0468194,3,OK,76.186,-263.235,-1509.911,OK,48.696,-239.300,-1604.940,OK,-11.987,-249.572,-1540.629,Passive Strays,843071050,1781276784.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.772,19.480,-1678.477,OK,139.084,-49.048,-1671.524,OK,128.771,-127.817,-1674.911,OK,125.010,-196.920,-1679.327
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071053,1781276784.218579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071053,1781276784.218579701,1,OK,0.9051927,0.4010276,0.1321495,-0.0483688,97.723,222.409,-1686.072,0.4778874,3,OK,97.730,222.208,-1686.306,OK,47.343,161.664,-1740.127,OK,11.524,220.511,-1661.398,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071053,1781276784.218579701,1,OK,0.7653744,-0.6183340,-0.0813839,-0.1588767,75.734,-262.656,-1510.936,1.0486064,3,OK,76.219,-262.933,-1509.883,OK,48.714,-239.183,-1604.964,OK,-11.965,-249.383,-1540.660,Passive Strays,843071053,1781276784.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.794,19.459,-1678.474,OK,139.116,-49.071,-1671.534,OK,128.790,-127.838,-1674.815,OK,125.044,-196.942,-1679.226
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071056,1781276784.268579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071056,1781276784.268579701,1,OK,0.9052902,0.4009770,0.1316000,-0.0484608,97.729,222.418,-1686.077,0.4840932,3,OK,97.740,222.236,-1686.289,OK,47.336,161.688,-1740.155,OK,11.529,220.557,-1661.513,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071056,1781276784.268579701,1,OK,0.7647154,-0.6192132,-0.0817839,-0.1584193,75.729,-262.268,-1510.931,1.0733970,3,OK,76.213,-262.547,-1509.853,OK,48.678,-239.032,-1605.048,OK,-11.985,-249.142,-1540.663,Passive Strays,843071056,1781276784.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.789,19.472,-1678.453,OK,139.105,-49.049,-1671.489,OK,128.788,-127.815,-1674.817,OK,125.042,-196.912,-1679.238
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071059,1781276784.318579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071059,1781276784.318579701,1,OK,0.9052444,0.4009001,0.1321294,-0.0485130,97.732,222.447,-1686.061,0.4788696,3,OK,97.755,222.260,-1686.282,OK,47.313,161.694,-1740.090,OK,11.538,220.565,-1661.394,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071059,1781276784.318579701,1,OK,0.7635681,-0.6207265,-0.0823937,-0.1577138,75.760,-261.544,-1510.984,1.0890608,3,OK,76.243,-261.821,-1509.888,OK,48.657,-238.716,-1605.211,OK,-11.973,-248.647,-1540.741,Passive Strays,843071059,1781276784.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.806,19.495,-1678.486,OK,139.133,-49.030,-1671.498,OK,128.806,-127.799,-1674.703,OK,125.068,-196.879,-1679.084
4,Port 0x01: JJH Probe  s/n:3E4C880C,843071062,1781276784.368579701,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843071062,1781276784.368579701,1,OK,0.9053087,0.4004848,0.1329294,-0.0485574,97.724,222.453,-1686.016,0.5042988,3,OK,97.743,222.237,-1686.270,OK,47.291,161.654,-1739.900,OK,11.546,220.533,-1661.209,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843071062,1781276784.368579701,1,OK,0.7622268,-0.6225414,-0.0828145,-0.1568253,75.819,-260.755,-1511.024,1.1190073,3,OK,76.291,-261.029,-1509.910,OK,48.635,-238.393,-1605.389,OK,-11.961,-248.107,-1540.734,Passive Strays,843071062,1781276784.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,145.831,19.469,-1678.412,OK,139.158,-49.029,-1671.398,OK,128.832,-127.798,-1674.684,OK,125.112,-196.893,-1679.051
