Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093622,1781277160.368527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093622,1781277160.368527065,1,OK,0.9802326,-0.0842353,0.1400801,-0.1114723,96.337,184.159,-1791.609,0.7973698,3,OK,96.104,183.267,-1791.410,OK,47.226,106.757,-1765.436,OK,12.024,206.117,-1768.581,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093622,1781277160.368527065,1,OK,0.7494876,-0.6388703,-0.0880219,-0.1495497,76.405,-252.914,-1511.468,1.1851082,3,OK,76.877,-253.145,-1510.282,OK,48.614,-234.966,-1606.698,OK,-11.622,-242.527,-1541.279,Passive Strays,843093622,1781277160.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.661,595.736,-2494.409,OK,145.343,30.030,-1675.628,OK,139.933,-40.186,-1669.617,OK,130.447,-119.199,-1671.999,OK,122.562,-190.318,-1677.660
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093625,1781277160.418527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093625,1781277160.418527065,1,OK,0.9802122,-0.0841179,0.1403630,-0.1113840,96.330,184.174,-1791.677,0.7994916,3,OK,96.116,183.277,-1791.484,OK,47.238,106.760,-1765.501,OK,12.009,206.119,-1768.590,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093625,1781277160.418527065,1,OK,0.7497817,-0.6385220,-0.0878217,-0.1496811,76.379,-253.078,-1511.472,1.2007471,3,OK,76.848,-253.313,-1510.275,OK,48.591,-235.024,-1606.708,OK,-11.648,-242.638,-1541.254,Passive Strays,843093625,1781277160.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.652,595.742,-2494.399,OK,145.328,30.002,-1675.637,OK,139.925,-40.219,-1669.631,OK,130.445,-119.236,-1672.019,OK,122.548,-190.330,-1677.777
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093628,1781277160.468527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093628,1781277160.468527065,1,OK,0.9801499,-0.0840946,0.1407963,-0.1114031,96.313,184.156,-1791.752,0.7917563,3,OK,96.117,183.268,-1791.566,OK,47.220,106.751,-1765.541,OK,12.011,206.095,-1768.588,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093628,1781277160.468527065,1,OK,0.7501540,-0.6380762,-0.0875061,-0.1499016,76.368,-253.306,-1511.564,1.1785632,3,OK,76.835,-253.538,-1510.391,OK,48.582,-235.121,-1606.743,OK,-11.658,-242.779,-1541.328,Passive Strays,843093628,1781277160.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.654,595.731,-2494.420,OK,145.315,29.953,-1675.551,OK,139.922,-40.250,-1669.625,OK,130.443,-119.279,-1672.001,OK,122.536,-190.359,-1677.765
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093631,1781277160.518527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093631,1781277160.518527065,1,OK,0.9801511,-0.0841631,0.1408205,-0.1113104,96.312,184.148,-1791.759,0.7860564,3,OK,96.129,183.266,-1791.577,OK,47.232,106.729,-1765.533,OK,12.000,206.075,-1768.588,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093631,1781277160.518527065,1,OK,0.7504421,-0.6377654,-0.0871421,-0.1499941,76.396,-253.465,-1511.515,1.1653346,3,OK,76.844,-253.692,-1510.369,OK,48.602,-235.178,-1606.656,OK,-11.640,-242.871,-1541.216,Passive Strays,843093631,1781277160.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.659,595.734,-2494.367,OK,145.329,29.939,-1675.567,OK,139.936,-40.291,-1669.586,OK,130.475,-119.307,-1671.923,OK,122.543,-190.381,-1677.757
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093634,1781277160.568527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093634,1781277160.568527065,1,OK,0.9802098,-0.0842661,0.1403860,-0.1112647,96.312,184.121,-1791.664,0.7927642,3,OK,96.098,183.232,-1791.472,OK,47.240,106.692,-1765.461,OK,11.991,206.051,-1768.576,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093634,1781277160.568527065,1,OK,0.7505133,-0.6376288,-0.0871710,-0.1502018,76.394,-253.550,-1511.438,1.1911215,3,OK,76.847,-253.784,-1510.259,OK,48.624,-235.219,-1606.617,OK,-11.622,-242.927,-1541.165,Passive Strays,843093634,1781277160.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.643,595.736,-2494.387,OK,145.332,29.902,-1675.532,OK,139.953,-40.311,-1669.539,OK,130.497,-119.328,-1671.926,OK,122.557,-190.394,-1677.656
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093637,1781277160.618527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093637,1781277160.618527065,1,OK,0.9802463,-0.0838377,0.1404804,-0.1111470,96.313,184.118,-1791.719,0.7994913,3,OK,96.102,183.221,-1791.528,OK,47.251,106.679,-1765.584,OK,11.991,206.006,-1768.601,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093637,1781277160.618527065,1,OK,0.7507394,-0.6373372,-0.0871703,-0.1503100,76.403,-253.665,-1511.414,1.1798035,3,OK,76.864,-253.899,-1510.240,OK,48.643,-235.265,-1606.563,OK,-11.606,-243.013,-1541.165,Passive Strays,843093637,1781277160.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.639,595.697,-2494.301,OK,145.350,29.873,-1675.576,OK,139.969,-40.342,-1669.445,OK,130.525,-119.347,-1671.860,OK,122.580,-190.412,-1677.666
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093640,1781277160.668527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093640,1781277160.668527065,1,OK,0.9802043,-0.0840903,0.1406118,-0.1111607,96.308,184.094,-1791.761,0.7876818,3,OK,96.107,183.210,-1791.574,OK,47.249,106.649,-1765.569,OK,11.990,205.998,-1768.626,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093640,1781277160.668527065,1,OK,0.7509744,-0.6370875,-0.0867828,-0.1504182,76.419,-253.829,-1511.387,1.1911736,3,OK,76.865,-254.063,-1510.217,OK,48.652,-235.334,-1606.536,OK,-11.602,-243.110,-1541.065,Passive Strays,843093640,1781277160.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.653,595.721,-2494.336,OK,145.353,29.847,-1675.476,OK,139.991,-40.370,-1669.490,OK,130.548,-119.380,-1671.871,OK,122.600,-190.436,-1677.706
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093643,1781277160.718527065,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093643,1781277160.718527065,1,OK,0.9802923,-0.0840280,0.1401337,-0.1110354,96.307,184.078,-1791.749,0.8024716,3,OK,96.080,183.178,-1791.551,OK,47.266,106.619,-1765.614,OK,11.968,205.964,-1768.697,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093643,1781277160.718527065,1,OK,0.7512869,-0.6366710,-0.0868010,-0.1506109,76.415,-253.979,-1511.379,1.1737022,3,OK,76.879,-254.214,-1510.217,OK,48.669,-235.387,-1606.482,OK,-11.601,-243.215,-1541.102,Passive Strays,843093643,1781277160.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.644,595.715,-2494.267,OK,145.359,29.823,-1675.493,OK,140.015,-40.399,-1669.448,OK,130.569,-119.400,-1671.812,OK,122.608,-190.443,-1677.679
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093646,1781277160.768527062,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093646,1781277160.768527062,1,OK,0.9803388,-0.0839391,0.1399177,-0.1109644,96.303,184.052,-1791.672,0.8009902,3,OK,96.073,183.155,-1791.475,OK,47.256,106.595,-1765.571,OK,11.959,205.905,-1768.655,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093646,1781277160.768527062,1,OK,0.7513306,-0.6365861,-0.0868757,-0.1507087,76.419,-254.030,-1511.274,1.1776001,3,OK,76.886,-254.267,-1510.102,OK,48.689,-235.419,-1606.385,OK,-11.582,-243.258,-1541.024,Passive Strays,843093646,1781277160.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.657,595.728,-2494.387,OK,145.377,29.804,-1675.425,OK,140.026,-40.427,-1669.388,OK,130.589,-119.429,-1671.780,OK,122.620,-190.448,-1677.561
4,Port 0x01: JJH Probe  s/n:3E4C880C,843093649,1781277160.818527062,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843093649,1781277160.818527062,1,OK,0.9802170,-0.0845027,0.1404699,-0.1109148,96.273,184.022,-1791.745,0.7945633,3,OK,96.069,183.131,-1791.555,OK,47.260,106.580,-1765.503,OK,11.939,205.884,-1768.639,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843093649,1781277160.818527062,1,OK,0.7513685,-0.6365246,-0.0869312,-0.1507472,76.420,-254.049,-1511.232,1.1808256,3,OK,76.888,-254.288,-1510.054,OK,48.698,-235.426,-1606.347,OK,-11.575,-243.276,-1540.997,Passive Strays,843093649,1781277160.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated OOV,402.664,595.738,-2494.441,OK,145.367,29.794,-1675.388,OK,140.014,-40.436,-1669.261,OK,130.604,-119.430,-1671.680,OK,122.619,-190.454,-1677.523
