Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082198,1781276969.968541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082198,1781276969.968541629,1,OK,0.9718370,0.1542426,0.1551833,-0.0875222,97.631,217.629,-1744.712,0.5964134,3,OK,97.837,217.105,-1744.963,OK,46.088,138.216,-1757.772,OK,13.161,228.495,-1715.129,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082198,1781276969.968541629,1,OK,0.7506462,-0.6374008,-0.0874260,-0.1503572,77.852,-253.781,-1506.514,1.1673000,3,OK,78.306,-254.011,-1505.360,OK,50.143,-235.418,-1601.667,OK,-10.153,-243.158,-1536.300,Passive Strays,843082198,1781276969.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.508,479.880,-2156.564,OK,146.078,21.666,-1672.889,OK,142.075,-48.749,-1664.578,OK,133.897,-126.620,-1666.008,OK,126.249,-195.321,-1671.185
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082201,1781276970.018541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082201,1781276970.018541629,1,OK,0.9718709,0.1541751,0.1550418,-0.0875158,97.635,217.620,-1744.669,0.5937999,3,OK,97.833,217.098,-1744.918,OK,46.095,138.210,-1757.729,OK,13.167,228.487,-1715.116,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082201,1781276970.018541629,1,OK,0.7506172,-0.6374242,-0.0874796,-0.1503713,77.847,-253.774,-1506.496,1.1699538,3,OK,78.305,-254.006,-1505.332,OK,50.134,-235.419,-1601.655,OK,-10.147,-243.155,-1536.302,Passive Strays,843082201,1781276970.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.520,479.874,-2156.557,OK,146.079,21.659,-1672.845,OK,142.088,-48.760,-1664.589,OK,133.894,-126.610,-1665.966,OK,126.256,-195.320,-1671.137
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082204,1781276970.068541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082204,1781276970.068541629,1,OK,0.9718993,0.1543276,0.1547086,-0.0875215,97.640,217.612,-1744.650,0.5875211,3,OK,97.839,217.099,-1744.896,OK,46.087,138.211,-1757.761,OK,13.161,228.476,-1715.157,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082204,1781276970.068541629,1,OK,0.7506089,-0.6374265,-0.0875181,-0.1503806,77.844,-253.776,-1506.481,1.1714990,3,OK,78.306,-254.008,-1505.317,OK,50.140,-235.424,-1601.642,OK,-10.155,-243.160,-1536.293,Passive Strays,843082204,1781276970.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.501,479.872,-2156.547,OK,146.069,21.663,-1672.862,OK,142.071,-48.760,-1664.557,OK,133.892,-126.620,-1665.978,OK,126.241,-195.318,-1671.125
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082207,1781276970.118541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082207,1781276970.118541629,1,OK,0.9717822,0.1539614,0.1558668,-0.0874114,97.602,217.634,-1744.765,0.6078658,3,OK,97.829,217.108,-1745.024,OK,46.079,138.199,-1757.722,OK,13.151,228.463,-1715.069,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082207,1781276970.118541629,1,OK,0.7505529,-0.6374946,-0.0875305,-0.1503641,77.844,-253.762,-1506.496,1.1878718,3,OK,78.306,-253.997,-1505.313,OK,50.133,-235.423,-1601.683,OK,-10.150,-243.153,-1536.305,Passive Strays,843082207,1781276970.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.489,479.860,-2156.505,OK,146.060,21.665,-1672.875,OK,142.073,-48.764,-1664.603,OK,133.878,-126.622,-1665.954,OK,126.245,-195.335,-1671.192
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082210,1781276970.168541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082210,1781276970.168541629,1,OK,0.9717961,0.1538024,0.1559473,-0.0873936,97.597,217.648,-1744.801,0.6066346,3,OK,97.816,217.120,-1745.058,OK,46.082,138.204,-1757.726,OK,13.154,228.477,-1715.094,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082210,1781276970.168541629,1,OK,0.7505984,-0.6374231,-0.0876066,-0.1503957,77.838,-253.763,-1506.493,1.1749027,3,OK,78.307,-253.998,-1505.316,OK,50.132,-235.416,-1601.659,OK,-10.150,-243.154,-1536.332,Passive Strays,843082210,1781276970.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.489,479.870,-2156.530,OK,146.066,21.652,-1672.897,OK,142.067,-48.758,-1664.587,OK,133.888,-126.625,-1665.949,OK,126.249,-195.327,-1671.140
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082213,1781276970.218541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082213,1781276970.218541629,1,OK,0.9719095,0.1533875,0.1556152,-0.0874539,97.614,217.639,-1744.802,0.5997762,3,OK,97.837,217.127,-1745.054,OK,46.086,138.192,-1757.677,OK,13.168,228.482,-1715.165,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082213,1781276970.218541629,1,OK,0.7505547,-0.6374917,-0.0875482,-0.1503569,77.855,-253.755,-1506.473,1.1822008,3,OK,78.321,-253.990,-1505.294,OK,50.143,-235.419,-1601.650,OK,-10.142,-243.148,-1536.289,Passive Strays,843082213,1781276970.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.493,479.867,-2156.499,OK,146.078,21.662,-1672.890,OK,142.077,-48.755,-1664.598,OK,133.892,-126.625,-1665.942,OK,126.253,-195.320,-1671.144
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082216,1781276970.268541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082216,1781276970.268541629,1,OK,0.9717512,0.1541117,0.1559281,-0.0873820,97.608,217.638,-1744.751,0.6055387,3,OK,97.833,217.113,-1745.010,OK,46.086,138.201,-1757.730,OK,13.159,228.458,-1715.042,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082216,1781276970.268541629,1,OK,0.7506245,-0.6374208,-0.0874867,-0.1503452,77.861,-253.763,-1506.490,1.1591171,3,OK,78.324,-253.993,-1505.335,OK,50.143,-235.411,-1601.629,OK,-10.137,-243.146,-1536.302,Passive Strays,843082216,1781276970.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.499,479.866,-2156.520,OK,146.075,21.662,-1672.838,OK,142.087,-48.763,-1664.589,OK,133.896,-126.623,-1665.976,OK,126.253,-195.326,-1671.138
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082219,1781276970.318541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082219,1781276970.318541629,1,OK,0.9718582,0.1540591,0.1552493,-0.0874938,97.624,217.619,-1744.732,0.5953448,3,OK,97.830,217.098,-1744.982,OK,46.086,138.198,-1757.755,OK,13.162,228.477,-1715.144,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082219,1781276970.318541629,1,OK,0.7505229,-0.6375405,-0.0874873,-0.1503444,77.863,-253.758,-1506.492,1.1900598,3,OK,78.325,-253.992,-1505.312,OK,50.152,-235.427,-1601.682,OK,-10.141,-243.149,-1536.286,Passive Strays,843082219,1781276970.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.508,479.875,-2156.604,OK,146.072,21.649,-1672.869,OK,142.083,-48.764,-1664.576,OK,133.900,-126.627,-1665.968,OK,126.261,-195.335,-1671.148
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082222,1781276970.368541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082222,1781276970.368541629,1,OK,0.9718751,0.1538213,0.1554016,-0.0874538,97.608,217.627,-1744.731,0.5997713,3,OK,97.821,217.107,-1744.983,OK,46.078,138.197,-1757.700,OK,13.149,228.473,-1715.123,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082222,1781276970.368541629,1,OK,0.7505832,-0.6374507,-0.0875456,-0.1503904,77.851,-253.748,-1506.463,1.1663711,3,OK,78.310,-253.979,-1505.301,OK,50.148,-235.404,-1601.620,OK,-10.140,-243.134,-1536.283,Passive Strays,843082222,1781276970.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.482,479.861,-2156.500,OK,146.068,21.661,-1672.877,OK,142.073,-48.754,-1664.618,OK,133.880,-126.621,-1665.919,OK,126.242,-195.318,-1671.060
4,Port 0x01: JJH Probe  s/n:3E4C880C,843082225,1781276970.418541629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843082225,1781276970.418541629,1,OK,0.9718682,0.1541437,0.1551328,-0.0874399,97.626,217.626,-1744.698,0.5932583,3,OK,97.829,217.108,-1744.947,OK,46.091,138.207,-1757.746,OK,13.161,228.470,-1715.135,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843082225,1781276970.418541629,1,OK,0.7506095,-0.6374435,-0.0874868,-0.1503237,77.873,-253.752,-1506.504,1.1564049,3,OK,78.336,-253.981,-1505.354,OK,50.153,-235.407,-1601.640,OK,-10.129,-243.138,-1536.314,Passive Strays,843082225,1781276970.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.511,479.879,-2156.583,OK,146.084,21.662,-1672.894,OK,142.087,-48.754,-1664.595,OK,133.906,-126.625,-1665.939,OK,126.244,-195.320,-1671.096
