Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106693,1781277378.218636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106693,1781277378.218636026,1,OK,0.9880597,-0.0827683,0.1108591,-0.0678065,92.218,175.149,-1798.253,0.7144352,3,OK,92.173,174.338,-1798.117,OK,49.070,93.185,-1775.262,OK,5.118,188.994,-1779.534,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106693,1781277378.218636026,1,OK,0.9180952,0.0884884,0.1602811,-0.3515409,25.514,-466.654,-1637.672,0.7649790,3,OK,25.951,-467.558,-1638.048,OK,38.643,-370.981,-1612.720,OK,-40.158,-408.610,-1604.215,Passive Strays,843106693,1781277378.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.833,596.120,-2497.418,OK,139.113,18.652,-1683.724,OK,131.226,-51.422,-1681.516,OK,120.656,-130.587,-1684.535,OK,108.308,-199.808,-1687.545
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106696,1781277378.268636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106696,1781277378.268636026,1,OK,0.9879579,-0.0833428,0.1113057,-0.0678542,92.201,175.138,-1798.376,0.7077251,3,OK,92.165,174.336,-1798.242,OK,49.060,93.206,-1775.250,OK,5.124,188.995,-1779.586,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106696,1781277378.268636026,1,OK,0.9180654,0.0890470,0.1603059,-0.3514663,25.524,-466.627,-1637.743,0.7882254,3,OK,25.966,-467.563,-1638.130,OK,38.640,-370.962,-1612.675,OK,-40.152,-408.601,-1604.243,Passive Strays,843106696,1781277378.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.870,596.167,-2497.591,OK,139.124,18.645,-1683.690,OK,131.229,-51.406,-1681.505,OK,120.651,-130.590,-1684.508,OK,108.303,-199.806,-1687.523
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106699,1781277378.318636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106699,1781277378.318636026,1,OK,0.9880921,-0.0826194,0.1106785,-0.0678113,92.216,175.158,-1798.220,0.7189816,3,OK,92.152,174.340,-1798.079,OK,49.063,93.197,-1775.271,OK,5.125,188.995,-1779.534,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106699,1781277378.318636026,1,OK,0.9180729,0.0888330,0.1602988,-0.3515041,25.523,-466.631,-1637.705,0.7794806,3,OK,25.963,-467.556,-1638.088,OK,38.648,-370.963,-1612.682,OK,-40.153,-408.598,-1604.221,Passive Strays,843106699,1781277378.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.870,596.183,-2497.620,OK,139.115,18.660,-1683.683,OK,131.232,-51.410,-1681.539,OK,120.657,-130.585,-1684.500,OK,108.318,-199.812,-1687.620
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106702,1781277378.368636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106702,1781277378.368636026,1,OK,0.9879787,-0.0831849,0.1112537,-0.0678306,92.201,175.140,-1798.363,0.7077507,3,OK,92.170,174.339,-1798.231,OK,49.060,93.195,-1775.269,OK,5.115,188.993,-1779.579,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106702,1781277378.368636026,1,OK,0.9181096,0.0887242,0.1601387,-0.3515088,25.526,-466.639,-1637.683,0.7694876,3,OK,25.958,-467.553,-1638.060,OK,38.646,-370.964,-1612.689,OK,-40.155,-408.606,-1604.236,Passive Strays,843106702,1781277378.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.857,596.134,-2497.476,OK,139.118,18.649,-1683.698,OK,131.218,-51.425,-1681.486,OK,120.649,-130.587,-1684.489,OK,108.300,-199.803,-1687.521
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106705,1781277378.418636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106705,1781277378.418636026,1,OK,0.9879445,-0.0829225,0.1117900,-0.0677683,92.190,175.152,-1798.415,0.7022620,3,OK,92.170,174.358,-1798.288,OK,49.063,93.193,-1775.323,OK,5.122,188.989,-1779.531,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106705,1781277378.418636026,1,OK,0.9181063,0.0886675,0.1601173,-0.3515413,25.517,-466.640,-1637.676,0.7695615,3,OK,25.948,-467.554,-1638.053,OK,38.641,-370.961,-1612.694,OK,-40.160,-408.599,-1604.237,Passive Strays,843106705,1781277378.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.851,596.162,-2497.565,OK,139.109,18.650,-1683.706,OK,131.220,-51.420,-1681.510,OK,120.657,-130.578,-1684.507,OK,108.305,-199.805,-1687.597
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106708,1781277378.468636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106708,1781277378.468636026,1,OK,0.9880082,-0.0827074,0.1114342,-0.0676882,92.206,175.173,-1798.407,0.7176208,3,OK,92.164,174.359,-1798.271,OK,49.095,93.203,-1775.385,OK,5.123,189.003,-1779.583,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106708,1781277378.468636026,1,OK,0.9180396,0.0891759,0.1603357,-0.3514874,25.520,-466.620,-1637.767,0.7919526,3,OK,25.963,-467.562,-1638.156,OK,38.645,-370.961,-1612.674,OK,-40.156,-408.596,-1604.253,Passive Strays,843106708,1781277378.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.870,596.180,-2497.556,OK,139.126,18.660,-1683.727,OK,131.232,-51.406,-1681.466,OK,120.656,-130.587,-1684.513,OK,108.313,-199.803,-1687.537
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106711,1781277378.518636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106711,1781277378.518636026,1,OK,0.9880183,-0.0831637,0.1109375,-0.0677976,92.215,175.140,-1798.294,0.7073092,3,OK,92.165,174.337,-1798.157,OK,49.071,93.194,-1775.229,OK,5.132,188.980,-1779.568,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106711,1781277378.518636026,1,OK,0.9180183,0.0887463,0.1604926,-0.3515803,25.511,-466.639,-1637.721,0.7857562,3,OK,25.956,-467.569,-1638.107,OK,38.655,-370.971,-1612.707,OK,-40.146,-408.590,-1604.208,Passive Strays,843106711,1781277378.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.863,596.133,-2497.481,OK,139.116,18.652,-1683.731,OK,131.234,-51.423,-1681.536,OK,120.663,-130.586,-1684.536,OK,108.303,-199.801,-1687.516
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106714,1781277378.568636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106714,1781277378.568636026,1,OK,0.9879935,-0.0829195,0.1113605,-0.0677652,92.199,175.148,-1798.342,0.7127872,3,OK,92.167,174.341,-1798.210,OK,49.066,93.198,-1775.287,OK,5.115,188.981,-1779.534,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106714,1781277378.568636026,1,OK,0.9181001,0.0888878,0.1600305,-0.3515416,25.523,-466.619,-1637.675,0.7690431,3,OK,25.949,-467.536,-1638.051,OK,38.652,-370.942,-1612.654,OK,-40.157,-408.590,-1604.238,Passive Strays,843106714,1781277378.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.850,596.141,-2497.499,OK,139.127,18.646,-1683.692,OK,131.230,-51.409,-1681.511,OK,120.654,-130.585,-1684.539,OK,108.307,-199.812,-1687.564
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106717,1781277378.618636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106717,1781277378.618636026,1,OK,0.9880205,-0.0831888,0.1108871,-0.0678175,92.212,175.146,-1798.332,0.7114738,3,OK,92.170,174.339,-1798.196,OK,49.069,93.197,-1775.267,OK,5.115,188.998,-1779.614,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106717,1781277378.618636026,1,OK,0.9180568,0.0885388,0.1603744,-0.3515860,25.515,-466.623,-1637.672,0.7683808,3,OK,25.955,-467.529,-1638.049,OK,38.656,-370.957,-1612.707,OK,-40.148,-408.573,-1604.194,Passive Strays,843106717,1781277378.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.859,596.150,-2497.488,OK,139.128,18.651,-1683.744,OK,131.228,-51.406,-1681.526,OK,120.656,-130.582,-1684.493,OK,108.306,-199.796,-1687.524
4,Port 0x01: JJH Probe  s/n:3E4C880C,843106720,1781277378.668636026,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843106720,1781277378.668636026,1,OK,0.9879191,-0.0836526,0.1114725,-0.0677642,92.193,175.138,-1798.377,0.6981934,3,OK,92.164,174.348,-1798.247,OK,49.071,93.200,-1775.185,OK,5.119,188.985,-1779.561,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843106720,1781277378.668636026,1,OK,0.9180820,0.0888180,0.1602018,-0.3515284,25.523,-466.618,-1637.681,0.7770464,3,OK,25.957,-467.543,-1638.062,OK,38.646,-370.945,-1612.664,OK,-40.147,-408.582,-1604.217,Passive Strays,843106720,1781277378.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Out of Volume,402.863,596.168,-2497.582,OK,139.126,18.658,-1683.757,OK,131.224,-51.407,-1681.438,OK,120.653,-130.582,-1684.474,OK,108.313,-199.794,-1687.534
