Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076081,1781276868.018530088,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076081,1781276868.018530088,1,OK,0.9734137,0.1519222,0.1456163,-0.0904501,99.590,217.568,-1747.677,0.5649338,3,OK,99.763,217.054,-1747.907,OK,47.682,138.411,-1761.071,OK,14.723,229.325,-1719.683,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076081,1781276868.018530088,1,OK,0.7749024,-0.6054988,-0.0761663,-0.1646093,75.606,-268.800,-1509.914,1.0160103,3,OK,76.063,-269.103,-1508.918,OK,49.019,-241.881,-1603.098,OK,-11.902,-253.640,-1539.280,Passive Strays,843076081,1781276868.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.473,479.879,-2156.367,OK,144.347,27.937,-1687.310,OK,136.136,-41.167,-1689.185,Saturated,123.918,-119.358,-1693.561,OK,111.315,-188.973,-1693.649
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076084,1781276868.068530095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076084,1781276868.068530095,1,OK,0.9732804,0.1520752,0.1463529,-0.0904397,99.587,217.582,-1747.779,0.5743212,3,OK,99.781,217.064,-1748.018,OK,47.676,138.418,-1761.139,OK,14.733,229.321,-1719.648,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076084,1781276868.068530095,1,OK,0.7749216,-0.6054776,-0.0760860,-0.1646336,75.613,-268.812,-1509.919,1.0047296,3,OK,76.064,-269.110,-1508.938,OK,49.025,-241.885,-1603.085,OK,-11.897,-253.638,-1539.275,Passive Strays,843076084,1781276868.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.471,479.869,-2156.344,OK,144.346,27.932,-1687.294,OK,136.155,-41.175,-1689.249,Saturated,123.921,-119.357,-1693.557,OK,111.318,-188.972,-1693.649
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076087,1781276868.118530095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076087,1781276868.118530095,1,OK,0.9733773,0.1516121,0.1461816,-0.0904504,99.582,217.588,-1747.759,0.5719261,3,OK,99.771,217.074,-1747.994,OK,47.676,138.416,-1761.052,OK,14.731,229.334,-1719.670,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076087,1781276868.118530095,1,OK,0.7749294,-0.6054857,-0.0760346,-0.1645911,75.622,-268.812,-1509.948,1.0144778,3,OK,76.075,-269.112,-1508.961,OK,49.027,-241.881,-1603.124,OK,-11.899,-253.640,-1539.284,Passive Strays,843076087,1781276868.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.449,479.853,-2156.253,OK,144.343,27.943,-1687.294,OK,136.152,-41.165,-1689.232,Saturated,123.918,-119.353,-1693.518,OK,111.322,-188.972,-1693.655
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076090,1781276868.168530095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076090,1781276868.168530095,1,OK,0.9733564,0.1516012,0.1463767,-0.0903782,99.584,217.592,-1747.788,0.5774096,3,OK,99.780,217.074,-1748.026,OK,47.691,138.413,-1761.064,OK,14.734,229.321,-1719.665,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076090,1781276868.168530095,1,OK,0.7749250,-0.6054722,-0.0760468,-0.1646556,75.624,-268.813,-1509.935,1.0099059,3,OK,76.076,-269.112,-1508.951,OK,49.041,-241.880,-1603.107,OK,-11.891,-253.633,-1539.281,Passive Strays,843076090,1781276868.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.454,479.836,-2156.192,OK,144.360,27.945,-1687.324,OK,136.158,-41.172,-1689.205,Saturated,123.927,-119.357,-1693.549,OK,111.325,-188.962,-1693.612
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076093,1781276868.218530088,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076093,1781276868.218530088,1,OK,0.9734132,0.1513484,0.1462190,-0.0904453,99.591,217.586,-1747.750,0.5766097,3,OK,99.785,217.072,-1747.986,OK,47.688,138.412,-1760.992,OK,14.742,229.328,-1719.662,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076093,1781276868.218530088,1,OK,0.7748989,-0.6054914,-0.0761330,-0.1646681,75.617,-268.792,-1509.933,1.0070510,3,OK,76.069,-269.091,-1508.948,OK,49.038,-241.870,-1603.106,OK,-11.888,-253.620,-1539.300,Passive Strays,843076093,1781276868.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.457,479.851,-2156.262,OK,144.350,27.939,-1687.239,OK,136.160,-41.162,-1689.227,Saturated,123.929,-119.357,-1693.578,OK,111.317,-188.969,-1693.662
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076096,1781276868.268530088,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076096,1781276868.268530088,1,OK,0.9733365,0.1518516,0.1462268,-0.0904149,99.595,217.584,-1747.736,0.5716765,3,OK,99.784,217.068,-1747.972,OK,47.692,138.412,-1761.069,OK,14.741,229.325,-1719.633,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076096,1781276868.268530088,1,OK,0.7750000,-0.6053783,-0.0761068,-0.1646200,75.629,-268.805,-1509.927,0.9879181,3,OK,76.082,-269.099,-1508.963,OK,49.044,-241.865,-1603.063,OK,-11.882,-253.630,-1539.289,Passive Strays,843076096,1781276868.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.467,479.852,-2156.283,OK,144.355,27.932,-1687.274,OK,136.147,-41.160,-1689.171,Saturated,123.927,-119.355,-1693.567,OK,111.323,-188.963,-1693.660
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076099,1781276868.318530095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076099,1781276868.318530095,1,OK,0.9733363,0.1518262,0.1462409,-0.0904374,99.595,217.581,-1747.761,0.5747508,3,OK,99.786,217.062,-1747.998,OK,47.691,138.410,-1761.088,OK,14.738,229.327,-1719.653,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076099,1781276868.318530095,1,OK,0.7749745,-0.6054055,-0.0760881,-0.1646491,75.626,-268.824,-1509.907,0.9989765,3,OK,76.078,-269.120,-1508.934,OK,49.045,-241.882,-1603.062,OK,-11.886,-253.645,-1539.263,Passive Strays,843076099,1781276868.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.485,479.877,-2156.370,OK,144.358,27.934,-1687.289,OK,136.159,-41.170,-1689.197,Saturated,123.931,-119.361,-1693.545,OK,111.324,-188.972,-1693.605
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076102,1781276868.368530095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076102,1781276868.368530095,1,OK,0.9733158,0.1517294,0.1464919,-0.0904136,99.580,217.590,-1747.800,0.5805582,3,OK,99.781,217.070,-1748.040,OK,47.678,138.417,-1761.087,OK,14.729,229.321,-1719.651,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076102,1781276868.368530095,1,OK,0.7748870,-0.6055198,-0.0760599,-0.1646537,75.614,-268.817,-1509.924,1.0233870,3,OK,76.068,-269.120,-1508.926,OK,49.029,-241.891,-1603.118,OK,-11.901,-253.641,-1539.270,Passive Strays,843076102,1781276868.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.466,479.879,-2156.356,OK,144.347,27.932,-1687.276,OK,136.140,-41.171,-1689.215,Saturated,123.921,-119.353,-1693.514,OK,111.316,-188.971,-1693.631
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076105,1781276868.418530095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076105,1781276868.418530095,1,OK,0.9733230,0.1518126,0.1463463,-0.0904321,99.585,217.582,-1747.762,0.5806429,3,OK,99.774,217.056,-1748.002,OK,47.687,138.415,-1761.078,OK,14.731,229.327,-1719.636,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076105,1781276868.418530095,1,OK,0.7749597,-0.6054296,-0.0761269,-0.1646122,75.620,-268.821,-1509.961,1.0076087,3,OK,76.070,-269.119,-1508.979,OK,49.038,-241.886,-1603.131,OK,-11.890,-253.655,-1539.314,Passive Strays,843076105,1781276868.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.462,479.864,-2156.309,OK,144.349,27.943,-1687.319,OK,136.143,-41.171,-1689.222,Saturated,123.923,-119.357,-1693.563,OK,111.312,-188.973,-1693.634
4,Port 0x01: JJH Probe  s/n:3E4C880C,843076108,1781276868.468530088,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843076108,1781276868.468530088,1,OK,0.9734079,0.1515618,0.1460265,-0.0904560,99.593,217.576,-1747.757,0.5709794,3,OK,99.783,217.065,-1747.991,OK,47.684,138.407,-1761.052,OK,14.737,229.324,-1719.698,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843076108,1781276868.468530088,1,OK,0.7749227,-0.6054430,-0.0762060,-0.1647005,75.614,-268.816,-1509.921,1.0116557,3,OK,76.070,-269.117,-1508.931,OK,49.047,-241.885,-1603.101,OK,-11.889,-253.645,-1539.303,Passive Strays,843076108,1781276868.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,Saturated,349.481,479.879,-2156.364,OK,144.356,27.932,-1687.348,OK,136.154,-41.174,-1689.226,Saturated,123.931,-119.361,-1693.552,OK,111.326,-188.974,-1693.593
