Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524108,1737281668.468394170,1,OK,0.5936806,-0.0197354,0.4471494,0.6687386,188.890,23.186,-1930.372,0.0830572,3,OK,226.026,-72.223,-1863.863,OK,256.098,-151.638,-1806.829,OK,287.432,-184.194,-1799.448,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524108,1737281668.468394170,1,OK,0.7477906,0.0068160,0.0098925,0.6638259,36.583,3.294,-1790.487,0.3078766,3,OK,36.698,3.670,-1790.491,OK,-50.069,-45.259,-1788.277,OK,25.330,-89.469,-1789.946,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524108,1737281668.468394170,1,OK,0.8663988,0.0340434,-0.0763431,-0.4923066,144.792,165.485,-1916.840,0.2533326,3,OK,144.613,165.273,-1916.866,OK,51.531,148.897,-1932.250,OK,99.522,242.677,-1925.719,Passive Strays,95524108,1737281668.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524111,1737281668.518394170,1,OK,0.5933277,-0.0191234,0.4481709,0.6683857,188.873,23.139,-1930.484,0.0852678,3,OK,226.120,-72.229,-1863.972,OK,256.267,-151.609,-1806.914,OK,287.613,-184.157,-1799.602,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524111,1737281668.518394170,1,OK,0.7477723,0.0073034,0.0096638,0.6638447,36.563,3.296,-1790.454,0.3127027,3,OK,36.682,3.680,-1790.457,OK,-50.093,-45.264,-1788.268,OK,25.315,-89.475,-1790.005,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524111,1737281668.518394170,1,OK,0.8664159,0.0336899,-0.0762420,-0.4923165,144.784,165.492,-1916.902,0.2512238,3,OK,144.605,165.282,-1916.929,OK,51.509,148.893,-1932.256,OK,99.518,242.686,-1925.797,Passive Strays,95524111,1737281668.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524114,1737281668.568394170,1,OK,0.5937883,-0.0186747,0.4469015,0.6688391,188.927,23.133,-1930.509,0.0695464,3,OK,226.033,-72.412,-1864.207,OK,256.106,-151.976,-1807.327,OK,287.399,-184.562,-1800.032,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524114,1737281668.568394170,1,OK,0.7477607,0.0067196,0.0099383,0.6638599,36.541,3.297,-1790.514,0.3167983,3,OK,36.658,3.684,-1790.518,OK,-50.105,-45.267,-1788.300,OK,25.291,-89.476,-1789.955,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524114,1737281668.568394170,1,OK,0.8664420,0.0338037,-0.0762462,-0.4922623,144.767,165.492,-1916.825,0.2475787,3,OK,144.586,165.288,-1916.852,OK,51.497,148.887,-1932.193,OK,99.492,242.670,-1925.710,Passive Strays,95524114,1737281668.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524117,1737281668.618394170,1,OK,0.5931804,-0.0176796,0.4475604,0.6689650,188.878,23.127,-1930.469,0.0677685,3,OK,226.167,-72.432,-1864.315,OK,256.373,-152.033,-1807.512,OK,287.725,-184.618,-1800.348,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524117,1737281668.618394170,1,OK,0.7478138,0.0062875,0.0099667,0.6638039,36.543,3.291,-1790.534,0.3143651,3,OK,36.661,3.673,-1790.538,OK,-50.109,-45.261,-1788.332,OK,25.277,-89.473,-1789.917,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524117,1737281668.618394170,1,OK,0.8664074,0.0338709,-0.0766716,-0.4922524,144.767,165.498,-1916.795,0.2489240,3,OK,144.595,165.286,-1916.821,OK,51.504,148.888,-1932.234,OK,99.499,242.686,-1925.741,Passive Strays,95524117,1737281668.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524120,1737281668.668394170,1,OK,0.5925354,-0.0170492,0.4477297,0.6694395,188.921,23.070,-1930.613,0.0664890,3,OK,226.402,-72.507,-1864.621,OK,256.759,-152.164,-1807.902,OK,288.166,-184.703,-1800.859,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524120,1737281668.668394170,1,OK,0.7477609,0.0069203,0.0100396,0.6638561,36.529,3.293,-1790.532,0.3192702,3,OK,36.652,3.684,-1790.536,OK,-50.121,-45.273,-1788.290,OK,25.278,-89.479,-1789.983,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524120,1737281668.668394170,1,OK,0.8664409,0.0343124,-0.0763179,-0.4922178,144.760,165.498,-1916.825,0.2464092,3,OK,144.583,165.292,-1916.851,OK,51.496,148.885,-1932.265,OK,99.481,242.685,-1925.676,Passive Strays,95524120,1737281668.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524123,1737281668.718394170,1,OK,0.5918923,-0.0173437,0.4462467,0.6709893,188.896,23.214,-1930.409,0.0835095,3,OK,226.566,-72.479,-1864.616,OK,257.088,-152.143,-1808.173,OK,288.554,-184.657,-1801.105,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524123,1737281668.718394170,1,OK,0.7477876,0.0069148,0.0092396,0.6638377,36.515,3.293,-1790.442,0.3123300,3,OK,36.635,3.676,-1790.445,OK,-50.142,-45.265,-1788.354,OK,25.262,-89.475,-1790.004,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524123,1737281668.718394170,1,OK,0.8664994,0.0337372,-0.0762161,-0.4921705,144.754,165.528,-1916.911,0.2510979,3,OK,144.576,165.318,-1916.938,OK,51.488,148.904,-1932.266,OK,99.458,242.701,-1925.800,Passive Strays,95524123,1737281668.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524126,1737281668.768394170,1,OK,0.5913166,-0.0164864,0.4473728,0.6707685,188.907,23.158,-1930.484,0.0820887,3,OK,226.754,-72.492,-1864.751,OK,257.394,-152.157,-1808.286,OK,288.900,-184.632,-1801.358,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524126,1737281668.768394170,1,OK,0.7477341,0.0067636,0.0097736,0.6638919,36.500,3.291,-1790.477,0.3079963,3,OK,36.612,3.668,-1790.480,OK,-50.144,-45.275,-1788.293,OK,25.264,-89.478,-1789.946,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524126,1737281668.768394170,1,OK,0.8665195,0.0342365,-0.0757217,-0.4921768,144.749,165.509,-1916.854,0.2456476,3,OK,144.563,165.310,-1916.881,OK,51.473,148.882,-1932.197,OK,99.453,242.688,-1925.619,Passive Strays,95524126,1737281668.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524129,1737281668.818394170,1,OK,0.5916697,-0.0169127,0.4463347,0.6711380,188.953,23.144,-1930.579,0.0660136,3,OK,226.684,-72.557,-1864.888,OK,257.266,-152.291,-1808.470,OK,288.753,-184.787,-1801.476,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524129,1737281668.818394170,1,OK,0.7477310,0.0064072,0.0096635,0.6639006,36.494,3.294,-1790.491,0.3102989,3,OK,36.608,3.672,-1790.495,OK,-50.149,-45.277,-1788.343,OK,25.255,-89.473,-1789.931,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524129,1737281668.818394170,1,OK,0.8665261,0.0344347,-0.0759160,-0.4921214,144.734,165.519,-1916.818,0.2403500,3,OK,144.556,165.322,-1916.844,OK,51.462,148.886,-1932.214,OK,99.432,242.689,-1925.596,Passive Strays,95524129,1737281668.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524132,1737281668.868394170,1,OK,0.5912632,-0.0167592,0.4468829,0.6711353,188.935,23.159,-1930.548,0.0679832,3,OK,226.786,-72.487,-1864.854,OK,257.456,-152.188,-1808.407,OK,288.976,-184.653,-1801.460,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524132,1737281668.868394170,1,OK,0.7477295,0.0071062,0.0097600,0.6638937,36.473,3.302,-1790.485,0.3118097,3,OK,36.590,3.682,-1790.489,OK,-50.168,-45.271,-1788.289,OK,25.231,-89.463,-1789.998,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524132,1737281668.868394170,1,OK,0.8666024,0.0335125,-0.0755386,-0.4921089,144.724,165.538,-1916.849,0.2509882,3,OK,144.540,165.332,-1916.876,OK,51.440,148.891,-1932.077,OK,99.406,242.707,-1925.652,Passive Strays,95524132,1737281668.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,95524135,1737281668.918394169,1,OK,0.5918932,-0.0173623,0.4455404,0.6714572,188.966,23.200,-1930.509,0.0579119,3,OK,226.623,-72.528,-1864.834,OK,257.169,-152.301,-1808.439,OK,288.643,-184.797,-1801.393,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,95524135,1737281668.918394169,1,OK,0.7476511,0.0065201,0.0093414,0.6639940,36.461,3.309,-1790.433,0.3117493,3,OK,36.579,3.689,-1790.436,OK,-50.171,-45.288,-1788.343,OK,25.242,-89.458,-1789.932,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,95524135,1737281668.918394169,1,OK,0.8666187,0.0337893,-0.0755614,-0.4920577,144.715,165.555,-1916.853,0.2530380,3,OK,144.522,165.353,-1916.882,OK,51.443,148.900,-1932.116,OK,99.392,242.718,-1925.635,Passive Strays,95524135,1737281668.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
