Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927407,1736938390.118409485,1,OK,0.9118024,0.2845264,0.1539144,0.2529260,154.710,-184.965,-2118.241,0.4401980,3,OK,54.416,-253.219,-2103.334,OK,-30.145,-308.782,-2088.915,OK,-52.278,-347.943,-2098.871,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927407,1736938390.118409485,1,OK,0.9208429,0.0094975,-0.0943200,-0.3782353,68.406,-71.172,-2002.379,0.2910601,3,OK,68.435,-71.561,-2002.352,OK,83.552,27.231,-2004.986,OK,3.622,-5.948,-2017.889,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927407,1736938390.118409485,1,OK,0.9989651,-0.0301702,0.0215499,0.0263442,174.546,-253.527,-2070.065,0.1256546,3,OK,174.581,-253.653,-2070.059,OK,145.131,-344.738,-2063.225,OK,84.974,-258.164,-2066.055,Passive Strays,74927407,1736938390.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927410,1736938390.168409485,1,OK,0.9112557,0.2861066,0.1551626,0.2523501,154.683,-184.956,-2118.550,0.4733141,3,OK,54.427,-253.192,-2103.460,OK,-30.175,-308.717,-2088.823,OK,-52.305,-347.890,-2098.852,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927410,1736938390.168409485,1,OK,0.9208486,0.0097008,-0.0943762,-0.3782023,68.416,-71.176,-2002.406,0.2984374,3,OK,68.445,-71.574,-2002.379,OK,83.548,27.235,-2004.978,OK,3.634,-5.950,-2017.911,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927410,1736938390.168409485,1,OK,0.9989337,-0.0309843,0.0219013,0.0262999,174.563,-253.549,-2070.183,0.1322590,3,OK,174.602,-253.676,-2070.177,OK,145.138,-344.733,-2063.174,OK,84.996,-258.185,-2066.106,Passive Strays,74927410,1736938390.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927413,1736938390.218409485,1,OK,0.9124819,0.2830126,0.1536297,0.2523461,154.714,-184.985,-2118.352,0.4228816,3,OK,54.329,-253.075,-2103.343,OK,-30.312,-308.532,-2088.862,OK,-52.475,-347.653,-2098.694,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927413,1736938390.218409485,1,OK,0.9208819,0.0097260,-0.0941890,-0.3781670,68.424,-71.176,-2002.425,0.2914517,3,OK,68.453,-71.566,-2002.399,OK,83.552,27.233,-2004.983,OK,3.623,-5.957,-2017.898,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927413,1736938390.218409485,1,OK,0.9989407,-0.0303908,0.0223819,0.0263220,174.548,-253.531,-2070.128,0.1290618,3,OK,174.593,-253.659,-2070.122,OK,145.139,-344.736,-2063.195,OK,84.969,-258.157,-2065.967,Passive Strays,74927413,1736938390.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927416,1736938390.268409485,1,OK,0.9121560,0.2834444,0.1545815,0.2524584,154.703,-184.952,-2118.219,0.4383616,3,OK,54.396,-253.134,-2103.046,OK,-30.160,-308.629,-2088.414,OK,-52.326,-347.813,-2098.243,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927416,1736938390.268409485,1,OK,0.9208699,0.0093588,-0.0943418,-0.3781675,68.421,-71.176,-2002.332,0.2949475,3,OK,68.451,-71.570,-2002.305,OK,83.553,27.230,-2004.969,OK,3.630,-5.962,-2017.857,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927416,1736938390.268409485,1,OK,0.9989439,-0.0308661,0.0215954,0.0263052,174.558,-253.538,-2070.132,0.1274405,3,OK,174.596,-253.662,-2070.125,OK,145.132,-344.732,-2063.163,OK,84.988,-258.173,-2066.110,Passive Strays,74927416,1736938390.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927419,1736938390.318409485,1,OK,0.9121079,0.2833230,0.1553777,0.2522797,154.709,-184.999,-2118.427,0.4360426,3,OK,54.445,-253.189,-2103.062,OK,-30.108,-308.711,-2088.262,OK,-52.242,-347.867,-2098.032,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927419,1736938390.318409485,1,OK,0.9208745,0.0103110,-0.0941250,-0.3781855,68.425,-71.190,-2002.429,0.2882650,3,OK,68.454,-71.576,-2002.404,OK,83.550,27.221,-2004.871,OK,3.623,-5.961,-2017.850,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927419,1736938390.318409485,1,OK,0.9989290,-0.0311603,0.0218775,0.0262904,174.557,-253.547,-2070.166,0.1295458,3,OK,174.598,-253.673,-2070.159,OK,145.132,-344.735,-2063.126,OK,84.986,-258.178,-2066.092,Passive Strays,74927419,1736938390.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927422,1736938390.368409485,1,OK,0.9124482,0.2821490,0.1545566,0.2528684,154.733,-185.009,-2118.198,0.4155656,3,OK,54.486,-253.242,-2102.962,OK,-30.038,-308.827,-2088.302,OK,-52.161,-348.008,-2098.031,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927422,1736938390.368409485,1,OK,0.9207826,0.0103129,-0.0949014,-0.3782153,68.409,-71.180,-2002.376,0.2863119,3,OK,68.440,-71.563,-2002.350,OK,83.550,27.224,-2004.852,OK,3.636,-5.949,-2017.929,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927422,1736938390.368409485,1,OK,0.9989378,-0.0310706,0.0215800,0.0263110,174.558,-253.542,-2070.143,0.1297719,3,OK,174.596,-253.670,-2070.136,OK,145.138,-344.733,-2063.138,OK,84.984,-258.174,-2066.123,Passive Strays,74927422,1736938390.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927425,1736938390.418409485,1,OK,0.9124203,0.2817344,0.1551234,0.2530844,154.739,-184.998,-2118.225,0.4035666,3,OK,54.556,-253.300,-2102.849,OK,-29.900,-308.962,-2088.091,OK,-52.002,-348.140,-2097.746,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927425,1736938390.418409485,1,OK,0.9208713,0.0099366,-0.0940928,-0.3782113,68.429,-71.192,-2002.384,0.2950605,3,OK,68.455,-71.586,-2002.358,OK,83.562,27.223,-2004.896,OK,3.636,-5.965,-2017.824,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927425,1736938390.418409485,1,OK,0.9989462,-0.0308440,0.0214843,0.0263365,174.564,-253.553,-2070.180,0.1263297,3,OK,174.606,-253.675,-2070.174,OK,145.143,-344.752,-2063.222,OK,84.992,-258.195,-2066.178,Passive Strays,74927425,1736938390.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927428,1736938390.468409485,1,OK,0.9120711,0.2818531,0.1563609,0.2534488,154.738,-185.025,-2118.390,0.4001285,3,OK,54.701,-253.470,-2102.786,OK,-29.655,-309.270,-2087.833,OK,-51.712,-348.473,-2097.435,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927428,1736938390.468409485,1,OK,0.9208976,0.0096733,-0.0940748,-0.3781588,68.432,-71.182,-2002.384,0.2913621,3,OK,68.460,-71.572,-2002.357,OK,83.557,27.227,-2004.947,OK,3.627,-5.966,-2017.841,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927428,1736938390.468409485,1,OK,0.9989542,-0.0306231,0.0213514,0.0263967,174.553,-253.538,-2070.078,0.1314517,3,OK,174.596,-253.664,-2070.072,OK,145.141,-344.737,-2063.169,OK,84.977,-258.195,-2066.101,Passive Strays,74927428,1736938390.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927431,1736938390.518409485,1,OK,0.9120481,0.2816669,0.1566910,0.2535349,154.741,-185.059,-2118.440,0.3969866,3,OK,54.739,-253.537,-2102.756,OK,-29.581,-309.366,-2087.742,OK,-51.636,-348.584,-2097.310,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927431,1736938390.518409485,1,OK,0.9209078,0.0103180,-0.0937070,-0.3782080,68.421,-71.192,-2002.465,0.2894585,3,OK,68.443,-71.577,-2002.441,OK,83.540,27.222,-2004.887,OK,3.619,-5.961,-2017.812,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927431,1736938390.518409485,1,OK,0.9989457,-0.0307311,0.0216831,0.0263241,174.545,-253.541,-2070.127,0.1339742,3,OK,174.587,-253.671,-2070.121,OK,145.124,-344.730,-2063.177,OK,84.971,-258.182,-2066.090,Passive Strays,74927431,1736938390.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,74927434,1736938390.568409485,1,OK,0.9114139,0.2838217,0.1568974,0.2532848,154.720,-185.018,-2118.452,0.4338583,3,OK,54.701,-253.504,-2102.877,OK,-29.654,-309.285,-2087.898,OK,-51.715,-348.511,-2097.643,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,74927434,1736938390.568409485,1,OK,0.9208814,0.0095637,-0.0942023,-0.3781692,68.442,-71.184,-2002.335,0.2980072,3,OK,68.475,-71.582,-2002.308,OK,83.564,27.223,-2004.927,OK,3.647,-5.960,-2017.822,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,74927434,1736938390.568409485,1,OK,0.9989501,-0.0304907,0.0218142,0.0263265,174.562,-253.541,-2070.085,0.1327875,3,OK,174.597,-253.674,-2070.078,OK,145.146,-344.735,-2063.171,OK,84.992,-258.177,-2066.026,Passive Strays,74927434,1736938390.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
