Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433889,1736330164.818404590,1,OK,0.7421118,0.1073133,0.5372564,0.3861470,252.814,139.895,-1886.615,0.4162190,3,OK,237.836,54.088,-1800.491,OK,225.233,-16.167,-1727.797,OK,231.530,-58.876,-1714.347,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433889,1736330164.818404590,1,OK,0.9012862,0.0420398,-0.0060241,-0.4311374,85.943,238.204,-1791.242,0.3044608,3,OK,86.059,237.964,-1791.254,OK,111.432,333.811,-1783.264,OK,27.604,310.932,-1788.848,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433889,1736330164.818404590,1,OK,0.9985343,0.0099325,0.0529840,0.0048224,163.558,57.982,-1875.912,0.2775357,3,OK,163.868,57.946,-1875.945,OK,130.065,-32.043,-1874.094,OK,74.128,56.847,-1866.407,Passive Strays,38433889,1736330164.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433892,1736330164.868404590,1,OK,0.7420252,0.1072849,0.5373874,0.3861390,252.798,139.939,-1886.595,0.4186759,3,OK,237.854,54.140,-1800.455,OK,225.276,-16.107,-1727.743,OK,231.584,-58.806,-1714.301,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433892,1736330164.868404590,1,OK,0.9012595,0.0424813,-0.0058424,-0.4311525,85.936,238.213,-1791.312,0.2988243,3,OK,86.050,237.977,-1791.324,OK,111.433,333.812,-1783.241,OK,27.595,310.935,-1788.853,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433892,1736330164.868404590,1,OK,0.9985298,0.0101155,0.0530353,0.0048164,163.553,57.994,-1875.906,0.2701396,3,OK,163.856,57.960,-1875.939,OK,130.060,-32.040,-1874.118,OK,74.126,56.865,-1866.392,Passive Strays,38433892,1736330164.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433895,1736330164.918404590,1,OK,0.7421352,0.1065270,0.5369889,0.3866914,252.816,139.895,-1886.634,0.4143601,3,OK,237.868,54.114,-1800.489,OK,225.321,-16.153,-1727.832,OK,231.634,-58.856,-1714.275,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433895,1736330164.918404590,1,OK,0.9012918,0.0420332,-0.0059071,-0.4311280,85.919,238.206,-1791.242,0.3048951,3,OK,86.032,237.957,-1791.254,OK,111.410,333.823,-1783.260,OK,27.577,310.931,-1788.829,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433895,1736330164.918404590,1,OK,0.9985349,0.0102072,0.0529223,0.0048124,163.543,57.989,-1875.876,0.2714678,3,OK,163.847,57.955,-1875.909,OK,130.046,-32.042,-1874.111,OK,74.117,56.856,-1866.383,Passive Strays,38433895,1736330164.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433898,1736330164.968404585,1,OK,0.7420735,0.1066415,0.5371305,0.3865816,252.821,139.925,-1886.613,0.4182965,3,OK,237.888,54.142,-1800.453,OK,225.353,-16.104,-1727.794,OK,231.666,-58.814,-1714.242,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433898,1736330164.968404585,1,OK,0.9012684,0.0423167,-0.0059022,-0.4311492,85.926,238.210,-1791.281,0.3019467,3,OK,86.039,237.969,-1791.293,OK,111.421,333.816,-1783.245,OK,27.589,310.934,-1788.845,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433898,1736330164.968404585,1,OK,0.9985230,0.0099010,0.0532009,0.0048379,163.555,57.997,-1875.901,0.2751107,3,OK,163.862,57.963,-1875.935,OK,130.064,-32.031,-1874.063,OK,74.135,56.857,-1866.359,Passive Strays,38433898,1736330164.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433901,1736330165.018404585,1,OK,0.7417190,0.1070572,0.5376065,0.3864854,252.819,139.983,-1886.572,0.4249985,3,OK,237.995,54.166,-1800.407,OK,225.530,-16.066,-1727.721,OK,231.879,-58.778,-1714.246,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433901,1736330165.018404585,1,OK,0.9012813,0.0427568,-0.0057969,-0.4310803,85.926,238.219,-1791.310,0.3044088,3,OK,86.041,237.978,-1791.322,OK,111.402,333.819,-1783.184,OK,27.578,310.935,-1788.821,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433901,1736330165.018404585,1,OK,0.9985248,0.0097884,0.0531964,0.0047595,163.561,58.001,-1875.952,0.2737253,3,OK,163.868,57.974,-1875.985,OK,130.053,-32.026,-1874.092,OK,74.143,56.875,-1866.409,Passive Strays,38433901,1736330165.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433904,1736330165.068404585,1,OK,0.7417598,0.1065364,0.5375414,0.3866414,252.830,139.929,-1886.616,0.4157800,3,OK,238.018,54.172,-1800.419,OK,225.580,-16.065,-1727.715,OK,231.929,-58.761,-1714.160,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433904,1736330165.068404585,1,OK,0.9012771,0.0420456,-0.0060885,-0.4311550,85.900,238.212,-1791.262,0.3014040,3,OK,86.016,237.968,-1791.273,OK,111.400,333.824,-1783.284,OK,27.558,310.942,-1788.878,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433904,1736330165.068404585,1,OK,0.9985104,0.0102368,0.0533780,0.0047873,163.540,58.001,-1875.901,0.2734654,3,OK,163.846,57.969,-1875.934,OK,130.038,-32.028,-1874.110,OK,74.121,56.870,-1866.326,Passive Strays,38433904,1736330165.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433907,1736330165.118404586,1,OK,0.7419102,0.1064778,0.5371950,0.3868504,252.851,140.026,-1886.514,0.4500052,3,OK,237.984,54.198,-1800.326,OK,225.515,-16.020,-1727.714,OK,231.853,-58.706,-1714.162,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433907,1736330165.118404586,1,OK,0.9013021,0.0419374,-0.0062876,-0.4311105,85.902,238.222,-1791.226,0.3012552,3,OK,86.017,237.978,-1791.238,OK,111.391,333.838,-1783.277,OK,27.554,310.947,-1788.885,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433907,1736330165.118404586,1,OK,0.9985465,0.0100669,0.0527344,0.0047611,163.546,58.002,-1875.872,0.2711222,3,OK,163.846,57.963,-1875.905,OK,130.041,-32.021,-1874.095,OK,74.116,56.880,-1866.413,Passive Strays,38433907,1736330165.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433910,1736330165.168404586,1,OK,0.7418493,0.1063158,0.5373396,0.3868110,252.873,139.990,-1886.597,0.4438329,3,OK,238.035,54.201,-1800.375,OK,225.597,-15.998,-1727.744,OK,231.938,-58.694,-1714.150,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433910,1736330165.168404586,1,OK,0.9012744,0.0423491,-0.0061794,-0.4311298,85.912,238.213,-1791.247,0.3002589,3,OK,86.029,237.973,-1791.258,OK,111.404,333.819,-1783.214,OK,27.565,310.939,-1788.854,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433910,1736330165.168404586,1,OK,0.9985513,0.0098823,0.0526824,0.0047102,163.568,58.007,-1875.884,0.2669981,3,OK,163.866,57.973,-1875.917,OK,130.055,-32.018,-1874.077,OK,74.141,56.898,-1866.434,Passive Strays,38433910,1736330165.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433913,1736330165.218404585,1,OK,0.7417816,0.1061091,0.5373880,0.3869303,252.872,139.971,-1886.610,0.4357205,3,OK,238.069,54.208,-1800.379,OK,225.668,-16.004,-1727.736,OK,232.017,-58.697,-1714.107,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433913,1736330165.218404585,1,OK,0.9012758,0.0424859,-0.0058273,-0.4311183,85.891,238.218,-1791.278,0.3024983,3,OK,86.007,237.976,-1791.290,OK,111.380,333.822,-1783.206,OK,27.545,310.941,-1788.816,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433913,1736330165.218404585,1,OK,0.9985397,0.0098622,0.0529016,0.0047535,163.549,58.015,-1875.907,0.2685903,3,OK,163.851,57.985,-1875.940,OK,130.044,-32.016,-1874.082,OK,74.125,56.897,-1866.418,Passive Strays,38433913,1736330165.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,38433916,1736330165.268404585,1,OK,0.7414383,0.1066140,0.5379568,0.3866589,252.821,139.992,-1886.573,0.4362134,3,OK,238.117,54.217,-1800.329,OK,225.778,-15.980,-1727.639,OK,232.151,-58.670,-1714.082,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,38433916,1736330165.268404585,1,OK,0.9012974,0.0420728,-0.0059493,-0.4311119,85.894,238.218,-1791.248,0.3014276,3,OK,86.006,237.979,-1791.260,OK,111.381,333.829,-1783.261,OK,27.551,310.937,-1788.840,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,38433916,1736330165.268404585,1,OK,0.9985503,0.0101460,0.0526470,0.0047500,163.540,58.017,-1875.855,0.2683891,3,OK,163.835,57.971,-1875.887,OK,130.038,-32.003,-1874.098,OK,74.109,56.901,-1866.411,Passive Strays,38433916,1736330165.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
