Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448809,1738063746.818845234,1,OK,0.6957309,0.2362045,0.5577235,0.3861484,135.106,-15.598,-1737.186,0.1653543,3,OK,125.244,-114.358,-1666.468,OK,117.105,-196.762,-1605.591,OK,120.705,-241.775,-1601.298,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448809,1738063746.818845234,1,OK,0.8588022,-0.0481384,0.0998057,-0.5001803,93.898,127.370,-1689.204,0.2371242,3,OK,93.704,127.271,-1689.162,OK,1.168,112.561,-1668.590,OK,50.931,205.580,-1678.156,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448809,1738063746.818845234,1,OK,0.7168942,0.0009232,0.0375243,0.6961708,-16.662,-43.257,-1606.350,0.3826156,3,OK,-16.498,-42.867,-1606.379,OK,-98.362,-99.317,-1598.974,OK,-19.622,-136.397,-1601.430,Passive Strays,142448809,1738063746.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448812,1738063746.868845234,1,OK,0.6956246,0.2366139,0.5570179,0.3871064,135.053,-15.377,-1736.844,0.1437227,3,OK,125.178,-114.384,-1666.307,OK,117.036,-196.804,-1605.695,OK,120.661,-241.823,-1601.501,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448812,1738063746.868845234,1,OK,0.8588173,-0.0486259,0.0997737,-0.5001135,93.889,127.382,-1689.298,0.2320741,3,OK,93.702,127.285,-1689.257,OK,1.163,112.569,-1668.629,OK,50.908,205.589,-1678.297,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448812,1738063746.868845234,1,OK,0.7168994,0.0006095,0.0378489,0.6961482,-16.669,-43.265,-1606.410,0.3772182,3,OK,-16.506,-42.879,-1606.439,OK,-98.377,-99.313,-1598.980,OK,-19.624,-136.401,-1601.406,Passive Strays,142448812,1738063746.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448815,1738063746.918845234,1,OK,0.6958688,0.2366501,0.5568107,0.3869435,135.111,-15.387,-1736.829,0.1421051,3,OK,125.150,-114.375,-1666.294,OK,116.932,-196.795,-1605.665,OK,120.533,-241.820,-1601.475,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448815,1738063746.918845234,1,OK,0.8588354,-0.0488265,0.0993237,-0.5001525,93.903,127.366,-1689.149,0.2522935,3,OK,93.685,127.273,-1689.101,OK,1.184,112.552,-1668.526,OK,50.928,205.589,-1678.239,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448815,1738063746.918845234,1,OK,0.7169253,0.0007925,0.0376546,0.6961319,-16.659,-43.264,-1606.363,0.3850308,3,OK,-16.499,-42.869,-1606.392,OK,-98.361,-99.312,-1598.966,OK,-19.628,-136.409,-1601.408,Passive Strays,142448815,1738063746.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448818,1738063746.968845234,1,OK,0.6964282,0.2365787,0.5566688,0.3861841,135.124,-15.514,-1737.132,0.1594147,3,OK,124.984,-114.354,-1666.527,OK,116.609,-196.783,-1605.764,OK,120.139,-241.799,-1601.519,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448818,1738063746.968845234,1,OK,0.8587454,-0.0493488,0.1002737,-0.5000663,93.873,127.381,-1689.279,0.2348055,3,OK,93.698,127.283,-1689.241,OK,1.167,112.561,-1668.448,OK,50.906,205.603,-1678.269,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448818,1738063746.968845234,1,OK,0.7169350,0.0012661,0.0372774,0.6961415,-16.662,-43.256,-1606.365,0.3789925,3,OK,-16.506,-42.864,-1606.393,OK,-98.370,-99.304,-1599.026,OK,-19.626,-136.409,-1601.522,Passive Strays,142448818,1738063746.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448821,1738063747.018845234,1,OK,0.6965420,0.2370045,0.5559678,0.3867271,135.036,-15.313,-1736.760,0.1486759,3,OK,124.800,-114.339,-1666.272,OK,116.377,-196.754,-1605.792,OK,119.874,-241.802,-1601.530,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448821,1738063747.018845234,1,OK,0.8587308,-0.0492370,0.0999134,-0.5001744,93.888,127.351,-1689.234,0.2414891,3,OK,93.702,127.254,-1689.193,OK,1.170,112.549,-1668.469,OK,50.931,205.587,-1678.271,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448821,1738063747.018845234,1,OK,0.7169010,0.0008833,0.0375912,0.6961603,-16.667,-43.263,-1606.373,0.3813569,3,OK,-16.499,-42.876,-1606.403,OK,-98.372,-99.323,-1598.985,OK,-19.628,-136.398,-1601.440,Passive Strays,142448821,1738063747.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448824,1738063747.068845234,1,OK,0.6964165,0.2369199,0.5566345,0.3860454,135.048,-15.456,-1737.020,0.1505846,3,OK,124.868,-114.343,-1666.423,OK,116.472,-196.742,-1605.737,OK,119.970,-241.769,-1601.479,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448824,1738063747.068845234,1,OK,0.8587466,-0.0482621,0.1002297,-0.5001791,93.869,127.376,-1689.226,0.2389795,3,OK,93.674,127.279,-1689.184,OK,1.153,112.563,-1668.535,OK,50.921,205.588,-1678.126,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448824,1738063747.068845234,1,OK,0.7169116,0.0005641,0.0376500,0.6961464,-16.673,-43.260,-1606.391,0.3847373,3,OK,-16.509,-42.860,-1606.420,OK,-98.382,-99.310,-1599.002,OK,-19.632,-136.411,-1601.407,Passive Strays,142448824,1738063747.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448827,1738063747.118845234,1,OK,0.6960400,0.2369950,0.5571498,0.3859349,135.100,-15.476,-1737.013,0.1447824,3,OK,125.038,-114.369,-1666.375,OK,116.737,-196.728,-1605.649,OK,120.262,-241.751,-1601.419,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448827,1738063747.118845234,1,OK,0.8588335,-0.0484950,0.0995636,-0.5001403,93.895,127.372,-1689.148,0.2467929,3,OK,93.697,127.267,-1689.105,OK,1.169,112.554,-1668.528,OK,50.915,205.597,-1678.169,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448827,1738063747.118845234,1,OK,0.7169293,0.0009839,0.0373860,0.6961420,-16.663,-43.262,-1606.404,0.3796182,3,OK,-16.502,-42.867,-1606.433,OK,-98.376,-99.310,-1599.053,OK,-19.623,-136.415,-1601.510,Passive Strays,142448827,1738063747.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448830,1738063747.168845234,1,OK,0.6959449,0.2367681,0.5572938,0.3860378,135.133,-15.514,-1737.019,0.1682000,3,OK,125.128,-114.350,-1666.363,OK,116.891,-196.770,-1605.638,OK,120.418,-241.775,-1601.320,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448830,1738063747.168845234,1,OK,0.8588597,-0.0484600,0.0991536,-0.5001801,93.906,127.366,-1689.138,0.2504074,3,OK,93.698,127.266,-1689.093,OK,1.168,112.552,-1668.583,OK,50.924,205.593,-1678.220,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448830,1738063747.168845234,1,OK,0.7169455,0.0009481,0.0372847,0.6961308,-16.658,-43.274,-1606.404,0.3841908,3,OK,-16.495,-42.876,-1606.433,OK,-98.371,-99.324,-1599.074,OK,-19.628,-136.426,-1601.519,Passive Strays,142448830,1738063747.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448833,1738063747.218845234,1,OK,0.6952403,0.2373461,0.5575115,0.3866376,135.102,-15.366,-1736.804,0.1346422,3,OK,125.271,-114.369,-1666.289,OK,117.162,-196.810,-1605.665,OK,120.758,-241.860,-1601.500,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448833,1738063747.218845234,1,OK,0.8588285,-0.0479580,0.0994976,-0.5002137,93.879,127.379,-1689.076,0.2453797,3,OK,93.673,127.277,-1689.032,OK,1.143,112.570,-1668.531,OK,50.909,205.595,-1678.059,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448833,1738063747.218845234,1,OK,0.7169022,0.0007611,0.0378185,0.6961468,-16.674,-43.252,-1606.368,0.3788850,3,OK,-16.512,-42.857,-1606.397,OK,-98.385,-99.298,-1598.940,OK,-19.625,-136.402,-1601.388,Passive Strays,142448833,1738063747.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142448836,1738063747.268845234,1,OK,0.6952291,0.2364554,0.5579681,0.3865449,135.115,-15.596,-1737.112,0.1784136,3,OK,125.386,-114.442,-1666.430,OK,117.395,-196.882,-1605.730,OK,120.999,-241.880,-1601.361,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142448836,1738063747.268845234,1,OK,0.8587360,-0.0488905,0.1004321,-0.5000956,93.871,127.360,-1689.189,0.2352557,3,OK,93.695,127.252,-1689.151,OK,1.168,112.546,-1668.391,OK,50.905,205.580,-1678.112,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142448836,1738063747.268845234,1,OK,0.7169289,0.0015292,0.0375711,0.6961315,-16.669,-43.268,-1606.355,0.3801247,3,OK,-16.509,-42.877,-1606.384,OK,-98.374,-99.317,-1598.950,OK,-19.633,-136.418,-1601.507,Passive Strays,142448836,1738063747.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
