Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,142444993,1738063683.218845234,1,OK,0.7186526,0.6479890,-0.0436469,-0.2484826,57.587,49.915,-1754.031,0.2238479,3,OK,-49.138,100.913,-1724.438,OK,-138.716,143.434,-1697.492,OK,-179.520,158.312,-1711.345,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142444993,1738063683.218845234,1,OK,0.8564003,-0.0473700,0.1001549,-0.5042853,95.124,125.165,-1688.721,0.2384352,3,OK,94.927,125.059,-1688.678,OK,2.264,111.245,-1668.125,OK,52.904,203.779,-1677.626,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142444993,1738063683.218845234,1,OK,0.7205527,-0.0001151,0.0376063,0.6923797,-17.350,-44.073,-1606.058,0.3700511,3,OK,-17.191,-43.694,-1606.086,OK,-99.649,-99.249,-1598.707,OK,-21.277,-137.172,-1600.967,Passive Strays,142444993,1738063683.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142444996,1738063683.268845234,1,OK,0.7184140,0.6482831,-0.0444956,-0.2482550,57.619,49.925,-1753.802,0.2171316,3,OK,-49.129,101.015,-1724.370,OK,-138.656,143.582,-1697.559,OK,-179.488,158.522,-1711.495,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142444996,1738063683.268845234,1,OK,0.8563829,-0.0474600,0.0998596,-0.5043649,95.108,125.158,-1688.700,0.2445865,3,OK,94.902,125.063,-1688.656,OK,2.230,111.243,-1668.136,OK,52.906,203.786,-1677.663,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142444996,1738063683.268845234,1,OK,0.7205519,0.0001099,0.0374386,0.6923896,-17.386,-44.085,-1606.094,0.3817737,3,OK,-17.215,-43.693,-1606.123,OK,-99.687,-99.277,-1598.767,OK,-21.321,-137.187,-1601.054,Passive Strays,142444996,1738063683.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142444999,1738063683.318845234,1,OK,0.7179778,0.6486991,-0.0446971,-0.2483941,57.631,49.930,-1753.711,0.2264332,3,OK,-49.085,101.051,-1724.266,OK,-138.638,143.666,-1697.438,OK,-179.398,158.624,-1711.366,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142444999,1738063683.318845234,1,OK,0.8563200,-0.0478964,0.1002287,-0.5043572,95.102,125.162,-1688.788,0.2430222,3,OK,94.908,125.061,-1688.746,OK,2.240,111.254,-1668.116,OK,52.907,203.800,-1677.734,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142444999,1738063683.318845234,1,OK,0.7205006,0.0004760,0.0374882,0.6924401,-17.382,-44.085,-1606.057,0.3704188,3,OK,-17.217,-43.695,-1606.087,OK,-99.686,-99.278,-1598.709,OK,-21.285,-137.201,-1601.060,Passive Strays,142444999,1738063683.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445002,1738063683.368845234,1,OK,0.7184957,0.6480460,-0.0446112,-0.2486165,57.650,49.905,-1753.678,0.2012166,3,OK,-49.031,101.069,-1724.220,OK,-138.567,143.722,-1697.428,OK,-179.363,158.678,-1711.294,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445002,1738063683.368845234,1,OK,0.8563825,-0.0473822,0.0999768,-0.5043496,95.121,125.158,-1688.744,0.2424643,3,OK,94.911,125.056,-1688.698,OK,2.263,111.253,-1668.175,OK,52.909,203.775,-1677.679,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445002,1738063683.368845234,1,OK,0.7205781,-0.0001488,0.0377805,0.6923438,-17.364,-44.085,-1606.069,0.3803038,3,OK,-17.200,-43.697,-1606.098,OK,-99.660,-99.261,-1598.685,OK,-21.308,-137.183,-1600.950,Passive Strays,142445002,1738063683.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445005,1738063683.418845234,1,OK,0.7188134,0.6475865,-0.0441127,-0.2489841,57.596,49.898,-1753.803,0.1675108,3,OK,-49.058,101.067,-1724.209,OK,-138.586,143.711,-1697.414,OK,-179.353,158.647,-1711.109,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445005,1738063683.418845234,1,OK,0.8563072,-0.0476191,0.1007519,-0.5043009,95.096,125.177,-1688.826,0.2255447,3,OK,94.922,125.072,-1688.789,OK,2.242,111.268,-1668.109,OK,52.896,203.790,-1677.663,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445005,1738063683.418845234,1,OK,0.7205583,0.0001659,0.0375866,0.6923749,-17.377,-44.082,-1606.048,0.3794143,3,OK,-17.210,-43.687,-1606.078,OK,-99.680,-99.265,-1598.691,OK,-21.308,-137.192,-1600.996,Passive Strays,142445005,1738063683.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445008,1738063683.468845230,1,OK,0.7184687,0.6480332,-0.0442354,-0.2487948,57.597,49.935,-1753.876,0.1858937,3,OK,-49.100,101.085,-1724.310,OK,-138.602,143.693,-1697.488,OK,-179.373,158.637,-1711.262,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445008,1738063683.468845230,1,OK,0.8562719,-0.0477219,0.1009017,-0.5043212,95.080,125.173,-1688.814,0.2257380,3,OK,94.903,125.063,-1688.776,OK,2.242,111.279,-1668.064,OK,52.883,203.788,-1677.636,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445008,1738063683.468845230,1,OK,0.7205610,0.0000047,0.0369548,0.6924061,-17.376,-44.083,-1606.014,0.3862299,3,OK,-17.205,-43.690,-1606.043,OK,-99.676,-99.285,-1598.786,OK,-21.322,-137.183,-1601.026,Passive Strays,142445008,1738063683.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445011,1738063683.518845230,1,OK,0.7184194,0.6483156,-0.0444022,-0.2481712,57.653,49.939,-1753.657,0.2586248,3,OK,-49.104,100.996,-1724.239,OK,-138.659,143.559,-1697.351,OK,-179.469,158.464,-1711.374,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445011,1738063683.518845230,1,OK,0.8563084,-0.0472965,0.1007668,-0.5043262,95.099,125.171,-1688.796,0.2415452,3,OK,94.909,125.062,-1688.755,OK,2.246,111.249,-1668.117,OK,52.910,203.798,-1677.602,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445011,1738063683.518845230,1,OK,0.7205809,0.0003510,0.0376009,0.6923505,-17.359,-44.080,-1606.034,0.3772358,3,OK,-17.202,-43.694,-1606.063,OK,-99.649,-99.253,-1598.669,OK,-21.301,-137.185,-1601.004,Passive Strays,142445011,1738063683.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445014,1738063683.568845230,1,OK,0.7171584,0.6498462,-0.0435946,-0.2479580,57.580,49.964,-1754.020,0.2658732,3,OK,-49.214,100.800,-1724.390,OK,-138.828,143.183,-1697.313,OK,-179.628,158.101,-1711.278,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445014,1738063683.568845230,1,OK,0.8563371,-0.0481877,0.0994680,-0.5044510,95.111,125.153,-1688.643,0.2537399,3,OK,94.899,125.045,-1688.597,OK,2.249,111.275,-1668.053,OK,52.905,203.811,-1677.732,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445014,1738063683.568845230,1,OK,0.7205917,-0.0004861,0.0372514,0.6923581,-17.373,-44.082,-1606.043,0.3853429,3,OK,-17.213,-43.690,-1606.072,OK,-99.667,-99.262,-1598.775,OK,-21.328,-137.183,-1600.951,Passive Strays,142445014,1738063683.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445017,1738063683.618845230,1,OK,0.7181476,0.6487913,-0.0441926,-0.2477517,57.649,49.882,-1753.616,0.1833676,3,OK,-49.168,100.831,-1724.160,OK,-138.761,143.266,-1697.415,OK,-179.577,158.186,-1711.259,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445017,1738063683.618845230,1,OK,0.8563178,-0.0479790,0.1001321,-0.5043724,95.101,125.161,-1688.784,0.2352786,3,OK,94.909,125.059,-1688.743,OK,2.242,111.269,-1668.117,OK,52.899,203.790,-1677.751,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445017,1738063683.618845230,1,OK,0.7205647,0.0004204,0.0372461,0.6923865,-17.365,-44.083,-1606.064,0.3803405,3,OK,-17.198,-43.698,-1606.092,OK,-99.660,-99.276,-1598.765,OK,-21.307,-137.183,-1601.090,Passive Strays,142445017,1738063683.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,142445020,1738063683.668845230,1,OK,0.7187231,0.6480830,-0.0440195,-0.2479672,57.624,49.872,-1753.626,0.1644509,3,OK,-49.170,100.855,-1724.144,OK,-138.767,143.323,-1697.439,OK,-179.562,158.212,-1711.197,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,142445020,1738063683.668845230,1,OK,0.8562167,-0.0482301,0.1016262,-0.5042211,95.073,125.178,-1688.880,0.2237969,3,OK,94.915,125.071,-1688.846,OK,2.248,111.259,-1667.958,OK,52.889,203.798,-1677.639,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,142445020,1738063683.668845230,1,OK,0.7205866,0.0001654,0.0370930,0.6923720,-17.370,-44.085,-1606.033,0.3779205,3,OK,-17.206,-43.690,-1606.062,OK,-99.681,-99.266,-1598.772,OK,-21.307,-137.200,-1601.047,Passive Strays,142445020,1738063683.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
