Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349030,1781281417.168638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349030,1781281417.168638630,1,OK,0.9084032,0.3951275,0.1298622,-0.0425867,97.402,222.198,-1686.655,0.4845504,3,OK,97.444,221.950,-1686.944,OK,48.213,160.293,-1740.437,OK,10.915,219.720,-1662.668,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349030,1781281417.168638630,1,OK,0.9194699,0.0828749,0.1596268,-0.3496084,26.702,-466.603,-1635.399,0.7773467,3,OK,27.155,-467.519,-1635.771,OK,39.283,-370.597,-1611.467,OK,-39.276,-408.611,-1602.409,Passive Strays,843349030,1781281417.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.698,496.500,-2020.941,Possible Phantom,188.875,105.577,-972.525,OK,385.295,552.398,-2051.823,Saturated,375.030,480.513,-2072.543,OK,142.266,10.588,-1678.523,OK,132.869,-59.740,-1681.116,OK,120.994,-135.480,-1688.286,OK,108.408,-202.441,-1692.434
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349033,1781281417.218638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349033,1781281417.218638630,1,OK,0.9082464,0.3956983,0.1291504,-0.0427963,97.434,222.153,-1686.447,0.4417212,3,OK,97.487,221.945,-1686.696,OK,48.208,160.316,-1740.388,OK,10.937,219.748,-1662.564,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349033,1781281417.218638630,1,OK,0.9180811,0.0913474,0.1614377,-0.3503149,25.867,-467.143,-1638.227,0.7636690,3,OK,26.291,-468.051,-1638.607,OK,38.841,-371.599,-1612.650,OK,-39.879,-409.423,-1604.409,Passive Strays,843349033,1781281417.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.710,496.501,-2020.933,Possible Phantom,188.891,105.588,-972.549,OK,385.285,552.390,-2051.797,Saturated,375.018,480.507,-2072.500,OK,142.133,10.553,-1678.652,OK,132.815,-59.765,-1681.302,OK,120.934,-135.471,-1688.607,OK,108.121,-202.347,-1692.862
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349036,1781281417.268638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349036,1781281417.268638630,1,OK,0.9084129,0.3952284,0.1294090,-0.0428237,97.440,222.143,-1686.423,0.4720952,3,OK,97.486,221.920,-1686.685,OK,48.206,160.269,-1740.246,OK,10.962,219.719,-1662.515,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349036,1781281417.268638630,1,OK,0.9164493,0.0993073,0.1643470,-0.3510680,25.035,-467.632,-1640.999,0.7917976,3,OK,25.476,-468.565,-1641.409,OK,38.453,-372.582,-1613.833,OK,-40.451,-410.165,-1606.179,Passive Strays,843349036,1781281417.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.721,496.550,-2021.101,Possible Phantom,188.956,105.599,-972.578,OK,385.276,552.398,-2051.772,Saturated,375.021,480.530,-2072.527,OK,141.994,10.488,-1678.715,OK,132.759,-59.816,-1681.627,OK,120.884,-135.504,-1688.973,OK,107.914,-202.320,-1693.388
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349039,1781281417.318638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349039,1781281417.318638630,1,OK,0.9083208,0.3955575,0.1290333,-0.0428710,97.440,222.144,-1686.330,0.4529966,3,OK,97.486,221.938,-1686.573,OK,48.200,160.309,-1740.241,OK,10.958,219.749,-1662.481,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349039,1781281417.318638630,1,OK,0.9152342,0.1056025,0.1656825,-0.3517724,24.354,-467.853,-1643.164,0.7806609,3,OK,24.780,-468.774,-1643.579,OK,38.111,-373.199,-1614.794,OK,-40.947,-410.578,-1607.728,Passive Strays,843349039,1781281417.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.699,496.500,-2020.948,OK,385.280,552.384,-2051.807,Saturated,375.008,480.508,-2072.508,OK,141.885,10.507,-1678.795,OK,132.721,-59.810,-1681.779,OK,120.866,-135.484,-1689.289,OK,107.761,-202.244,-1693.771
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349042,1781281417.368638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349042,1781281417.368638630,1,OK,0.9083977,0.3952605,0.1293695,-0.0429682,97.463,222.143,-1686.286,0.4753178,3,OK,97.509,221.924,-1686.544,OK,48.201,160.288,-1740.104,OK,10.990,219.739,-1662.383,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349042,1781281417.368638630,1,OK,0.9142783,0.1103738,0.1670453,-0.3521486,23.885,-468.132,-1644.763,0.7968537,3,OK,24.317,-469.068,-1645.196,OK,37.873,-373.791,-1615.460,OK,-41.285,-411.020,-1608.793,Passive Strays,843349042,1781281417.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.728,496.512,-2021.072,OK,385.295,552.392,-2051.834,Saturated,375.012,480.494,-2072.462,OK,141.801,10.436,-1678.972,OK,132.698,-59.857,-1681.854,OK,120.853,-135.524,-1689.432,OK,107.610,-202.222,-1693.970
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349045,1781281417.418638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349045,1781281417.418638630,1,OK,0.9083802,0.3952743,0.1294212,-0.0430545,97.487,222.186,-1686.270,0.4726554,3,OK,97.537,221.969,-1686.527,OK,48.208,160.336,-1740.084,OK,11.015,219.793,-1662.351,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349045,1781281417.418638630,1,OK,0.9138982,0.1128652,0.1678734,-0.3519517,23.645,-468.299,-1645.644,0.8182390,3,OK,24.091,-469.257,-1646.093,OK,37.684,-374.113,-1615.838,OK,-41.517,-411.330,-1609.374,Passive Strays,843349045,1781281417.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.716,496.533,-2021.048,Possible Phantom,188.961,105.614,-972.617,OK,385.264,552.379,-2051.712,Saturated,375.016,480.523,-2072.531,OK,141.691,10.419,-1678.998,OK,132.623,-59.869,-1682.019,OK,120.783,-135.526,-1689.616,OK,107.442,-202.179,-1694.110
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349048,1781281417.468638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349048,1781281417.468638630,1,OK,0.9083817,0.3952057,0.1296078,-0.0430926,97.512,222.248,-1686.202,0.4692727,3,OK,97.566,222.034,-1686.457,OK,48.217,160.383,-1739.994,OK,11.047,219.850,-1662.248,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349048,1781281417.468638630,1,OK,0.9137727,0.1139513,0.1679284,-0.3519014,23.607,-468.351,-1645.928,0.7898443,3,OK,24.028,-469.281,-1646.363,OK,37.664,-374.233,-1615.919,OK,-41.536,-411.458,-1609.596,Passive Strays,843349048,1781281417.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.747,496.584,-2021.182,OK,385.286,552.418,-2051.827,Saturated,375.019,480.528,-2072.507,OK,141.681,10.439,-1678.993,OK,132.601,-59.829,-1682.079,OK,120.742,-135.473,-1689.704,OK,107.374,-202.134,-1694.228
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349051,1781281417.518638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349051,1781281417.518638630,1,OK,0.9084074,0.3950073,0.1300716,-0.0429715,97.498,222.261,-1686.370,0.4879988,3,OK,97.548,222.020,-1686.655,OK,48.230,160.367,-1740.093,OK,11.030,219.824,-1662.334,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349051,1781281417.518638630,1,OK,0.9138283,0.1140421,0.1676433,-0.3518635,23.624,-468.362,-1645.939,0.7912491,3,OK,24.039,-469.297,-1646.374,OK,37.666,-374.232,-1615.922,OK,-41.541,-411.474,-1609.651,Passive Strays,843349051,1781281417.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.690,496.490,-2020.862,OK,385.285,552.383,-2051.752,Saturated,375.020,480.511,-2072.458,OK,141.647,10.425,-1679.186,OK,132.571,-59.857,-1682.143,OK,120.709,-135.494,-1689.781,OK,107.329,-202.159,-1694.404
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349054,1781281417.568638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349054,1781281417.568638630,1,OK,0.9084707,0.3950621,0.1294809,-0.0429140,97.476,222.234,-1686.377,0.4839608,3,OK,97.525,222.008,-1686.644,OK,48.227,160.355,-1740.155,OK,11.001,219.817,-1662.458,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349054,1781281417.568638630,1,OK,0.9138064,0.1135496,0.1681104,-0.3518570,23.617,-468.347,-1645.915,0.8115856,3,OK,24.058,-469.297,-1646.362,OK,37.664,-374.205,-1615.970,OK,-41.539,-411.432,-1609.567,Passive Strays,843349054,1781281417.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.727,496.526,-2021.090,OK,385.282,552.388,-2051.789,Saturated,375.020,480.498,-2072.494,OK,141.622,10.389,-1679.158,OK,132.540,-59.886,-1682.270,OK,120.679,-135.512,-1689.938,OK,107.278,-202.167,-1694.493
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349057,1781281417.618638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349057,1781281417.618638630,1,OK,0.9084211,0.3950837,0.1297194,-0.0430442,97.494,222.250,-1686.368,0.4906716,3,OK,97.558,222.021,-1686.643,OK,48.212,160.382,-1740.119,OK,11.014,219.834,-1662.400,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349057,1781281417.618638630,1,OK,0.9139656,0.1127723,0.1677102,-0.3518843,23.647,-468.338,-1645.768,0.7669154,3,OK,24.071,-469.232,-1646.188,OK,37.676,-374.171,-1615.997,OK,-41.524,-411.403,-1609.546,Passive Strays,843349057,1781281417.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.730,496.555,-2021.054,OK,385.275,552.403,-2051.796,Saturated,375.010,480.512,-2072.445,OK,141.630,10.397,-1679.192,OK,132.533,-59.860,-1682.327,OK,120.647,-135.480,-1689.989,OK,107.233,-202.122,-1694.559
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349060,1781281417.668638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349060,1781281417.668638630,1,OK,0.9083246,0.3953417,0.1296393,-0.0429535,97.499,222.247,-1686.305,0.4615410,3,OK,97.546,222.029,-1686.563,OK,48.232,160.382,-1740.130,OK,11.031,219.832,-1662.344,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349060,1781281417.668638630,1,OK,0.9138915,0.1132368,0.1678692,-0.3518518,23.635,-468.343,-1645.890,0.7975681,3,OK,24.066,-469.278,-1646.328,OK,37.673,-374.177,-1616.015,OK,-41.536,-411.423,-1609.607,Passive Strays,843349060,1781281417.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.698,496.538,-2021.004,Possible Phantom,188.959,105.619,-972.602,OK,385.290,552.400,-2051.795,Saturated,375.017,480.519,-2072.479,OK,141.646,10.391,-1679.180,OK,132.526,-59.871,-1682.302,OK,120.645,-135.486,-1690.048,OK,107.219,-202.128,-1694.570
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349063,1781281417.718638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349063,1781281417.718638630,1,OK,0.9084127,0.3951198,0.1296797,-0.0430111,97.489,222.234,-1686.315,0.4821542,3,OK,97.542,222.008,-1686.582,OK,48.213,160.362,-1740.082,OK,11.021,219.818,-1662.355,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349063,1781281417.718638630,1,OK,0.9138434,0.1135636,0.1679719,-0.3518223,23.614,-468.355,-1645.937,0.8022136,3,OK,24.043,-469.298,-1646.378,OK,37.655,-374.204,-1615.993,OK,-41.550,-411.454,-1609.617,Passive Strays,843349063,1781281417.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.723,496.542,-2021.072,OK,385.285,552.393,-2051.824,Saturated,375.001,480.497,-2072.456,OK,141.642,10.372,-1679.243,OK,132.524,-59.883,-1682.355,OK,120.624,-135.478,-1690.057,OK,107.196,-202.155,-1694.668
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349066,1781281417.768638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349066,1781281417.768638630,1,OK,0.9083798,0.3950860,0.1300349,-0.0429418,97.495,222.248,-1686.362,0.4825976,3,OK,97.543,222.009,-1686.643,OK,48.231,160.358,-1740.105,OK,11.026,219.810,-1662.331,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349066,1781281417.768638630,1,OK,0.9138856,0.1134721,0.1677832,-0.3518323,23.628,-468.368,-1645.924,0.7819623,3,OK,24.054,-469.283,-1646.354,OK,37.657,-374.231,-1616.014,OK,-41.541,-411.463,-1609.645,Passive Strays,843349066,1781281417.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.748,496.553,-2021.149,Possible Phantom,189.011,105.763,-973.049,OK,385.290,552.391,-2051.791,Saturated,375.036,480.532,-2072.583,OK,141.645,10.365,-1679.174,OK,132.527,-59.889,-1682.343,OK,120.621,-135.478,-1690.052,OK,107.180,-202.159,-1694.686
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349069,1781281417.818638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349069,1781281417.818638630,1,OK,0.9084076,0.3951579,0.1296252,-0.0429329,97.493,222.241,-1686.377,0.4741058,3,OK,97.541,222.014,-1686.645,OK,48.238,160.363,-1740.168,OK,11.018,219.825,-1662.421,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349069,1781281417.818638630,1,OK,0.9138875,0.1137059,0.1676921,-0.3517954,23.643,-468.338,-1645.909,0.7931606,3,OK,24.062,-469.275,-1646.345,OK,37.669,-374.188,-1615.951,OK,-41.534,-411.448,-1609.633,Passive Strays,843349069,1781281417.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.701,496.504,-2020.910,OK,385.295,552.400,-2051.822,Saturated,375.018,480.507,-2072.462,OK,141.644,10.368,-1679.276,OK,132.528,-59.890,-1682.420,OK,120.619,-135.482,-1690.132,OK,107.172,-202.145,-1694.717
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349072,1781281417.868638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349072,1781281417.868638630,1,OK,0.9084737,0.3952181,0.1290025,-0.0428554,97.466,222.211,-1686.374,0.4720779,3,OK,97.508,221.997,-1686.625,OK,48.237,160.350,-1740.223,OK,10.986,219.815,-1662.542,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349072,1781281417.868638630,1,OK,0.9138986,0.1131756,0.1678600,-0.3518573,23.660,-468.335,-1645.832,0.8105367,3,OK,24.096,-469.287,-1646.277,OK,37.687,-374.161,-1615.965,OK,-41.506,-411.400,-1609.551,Passive Strays,843349072,1781281417.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.703,496.498,-2020.945,Possible Phantom,188.959,105.603,-972.584,OK,385.275,552.375,-2051.748,Saturated,375.001,480.499,-2072.448,OK,141.627,10.344,-1679.285,OK,132.493,-59.905,-1682.444,OK,120.599,-135.513,-1690.240,OK,107.123,-202.158,-1694.765
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349075,1781281417.918638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349075,1781281417.918638630,1,OK,0.9083251,0.3955225,0.1291568,-0.0427306,97.452,222.173,-1686.493,0.4430736,3,OK,97.500,221.964,-1686.740,OK,48.238,160.310,-1740.411,OK,10.960,219.760,-1662.616,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349075,1781281417.918638630,1,OK,0.9142795,0.1113597,0.1669072,-0.3519005,23.851,-468.230,-1645.068,0.7916555,3,OK,24.270,-469.166,-1645.499,OK,37.810,-373.927,-1615.580,OK,-41.357,-411.203,-1609.068,Passive Strays,843349075,1781281417.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.725,496.521,-2021.032,Possible Phantom,189.017,105.753,-973.003,OK,385.289,552.375,-2051.763,Saturated,375.024,480.500,-2072.522,OK,141.644,10.306,-1679.238,OK,132.501,-59.957,-1682.585,OK,120.625,-135.557,-1690.397,OK,107.113,-202.202,-1694.931
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349078,1781281417.968638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349078,1781281417.968638630,1,OK,0.9083660,0.3955493,0.1288230,-0.0426219,97.412,222.161,-1686.623,0.4379601,3,OK,97.461,221.952,-1686.871,OK,48.236,160.298,-1740.583,OK,10.899,219.759,-1662.800,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349078,1781281417.968638630,1,OK,0.9149345,0.1075697,0.1659445,-0.3518324,24.188,-468.008,-1643.782,0.7790208,3,OK,24.612,-468.926,-1644.199,OK,38.010,-373.476,-1615.039,OK,-41.088,-410.811,-1608.180,Passive Strays,843349078,1781281417.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.745,496.527,-2021.130,Possible Phantom,189.028,105.760,-973.062,OK,385.295,552.391,-2051.822,Saturated,375.027,480.507,-2072.510,OK,141.663,10.270,-1679.365,OK,132.494,-59.984,-1682.582,OK,120.630,-135.574,-1690.438,OK,107.083,-202.233,-1695.163
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349081,1781281418.018638630,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349081,1781281418.018638630,1,OK,0.9086493,0.3953849,0.1274128,-0.0423465,97.340,222.148,-1686.878,0.4535344,3,OK,97.379,221.950,-1687.110,OK,48.258,160.295,-1740.919,OK,10.795,219.782,-1663.339,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349081,1781281418.018638630,1,OK,0.9157427,0.1024576,0.1651626,-0.3516234,24.673,-467.667,-1642.069,0.8125548,3,OK,25.125,-468.623,-1642.496,OK,38.306,-372.813,-1614.296,OK,-40.700,-410.250,-1606.904,Passive Strays,843349081,1781281418.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.702,496.503,-2020.933,OK,385.277,552.371,-2051.753,Saturated,375.016,480.506,-2072.521,OK,141.642,10.240,-1679.533,OK,132.454,-60.019,-1682.818,OK,120.582,-135.604,-1690.700,OK,106.996,-202.283,-1695.507
4,Port 0x01: JJH Probe  s/n:3E4C880C,843349084,1781281418.068638629,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843349084,1781281418.068638629,1,OK,0.9086393,0.3952205,0.1280621,-0.0421361,97.306,222.174,-1687.011,0.4688846,3,OK,97.354,221.947,-1687.278,OK,48.257,160.280,-1740.982,OK,10.745,219.743,-1663.355,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843349084,1781281418.068638629,1,OK,0.9169696,0.0956584,0.1631906,-0.3512622,25.291,-467.258,-1639.819,0.7804559,3,OK,25.733,-468.177,-1640.216,OK,38.626,-372.002,-1613.391,OK,-40.242,-409.594,-1605.421,Passive Strays,843349084,1781281418.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.710,496.498,-2020.978,OK,385.284,552.372,-2051.746,Saturated,375.012,480.491,-2072.438,OK,141.677,10.163,-1679.565,OK,132.436,-60.079,-1683.039,OK,120.571,-135.644,-1690.913,OK,106.944,-202.322,-1695.689
