Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352291,1781281471.518642082,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352291,1781281471.518642082,1,OK,0.9077111,0.3959365,0.1318185,-0.0438031,97.563,222.105,-1685.214,0.4315849,3,OK,97.593,221.907,-1685.446,OK,48.027,160.296,-1738.927,OK,11.239,219.663,-1660.848,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352291,1781281471.518642082,1,OK,0.9187083,0.0894273,0.1628779,-0.3484947,26.153,-467.429,-1638.965,0.7920400,3,OK,26.596,-468.369,-1639.359,OK,38.768,-371.758,-1613.623,OK,-39.758,-409.929,-1605.029,Passive Strays,843352291,1781281471.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.691,496.530,-2020.948,Possible Phantom,188.814,105.630,-972.651,OK,385.276,552.412,-2051.784,Saturated,375.030,480.560,-2072.583,OK,142.099,7.920,-1680.200,OK,134.738,-62.270,-1677.354,OK,125.549,-137.806,-1675.434,OK,120.055,-203.361,-1678.728
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352294,1781281471.568642082,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352294,1781281471.568642082,1,OK,0.9076979,0.3958432,0.1321790,-0.0438348,97.576,222.110,-1685.210,0.4378539,3,OK,97.606,221.897,-1685.459,OK,48.037,160.288,-1738.879,OK,11.250,219.658,-1660.768,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352294,1781281471.568642082,1,OK,0.9185877,0.0897243,0.1633534,-0.3485137,26.124,-467.416,-1638.995,0.8198170,3,OK,26.578,-468.393,-1639.404,OK,38.760,-371.751,-1613.569,OK,-39.756,-409.920,-1604.955,Passive Strays,843352294,1781281471.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.715,496.563,-2021.036,Possible Phantom,189.004,105.956,-973.521,OK,385.272,552.407,-2051.771,Saturated,375.022,480.552,-2072.567,OK,142.097,7.910,-1680.216,OK,134.747,-62.271,-1677.422,OK,125.541,-137.805,-1675.401,OK,120.057,-203.359,-1678.728
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352297,1781281471.618642083,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352297,1781281471.618642083,1,OK,0.9078063,0.3953910,0.1328178,-0.0437389,97.574,222.174,-1685.379,0.4640560,3,OK,97.622,221.944,-1685.652,OK,48.035,160.291,-1738.919,OK,11.249,219.665,-1660.840,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352297,1781281471.618642083,1,OK,0.9185851,0.0897785,0.1633456,-0.3485104,26.119,-467.422,-1639.043,0.8172182,3,OK,26.576,-468.393,-1639.451,OK,38.762,-371.765,-1613.610,OK,-39.773,-409.930,-1604.999,Passive Strays,843352297,1781281471.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.691,496.557,-2020.950,Possible Phantom,188.734,105.613,-972.590,OK,385.268,552.410,-2051.779,Saturated,375.016,480.552,-2072.518,OK,142.089,7.919,-1680.183,OK,134.739,-62.285,-1677.369,OK,125.535,-137.809,-1675.415,OK,120.058,-203.356,-1678.793
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352300,1781281471.668642083,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352300,1781281471.668642083,1,OK,0.9077572,0.3957063,0.1321743,-0.0438565,97.577,222.123,-1685.319,0.4520108,3,OK,97.618,221.910,-1685.571,OK,48.030,160.298,-1738.952,OK,11.247,219.667,-1660.888,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352300,1781281471.668642083,1,OK,0.9185914,0.0897680,0.1632938,-0.3485208,26.117,-467.426,-1639.054,0.8112987,3,OK,26.570,-468.390,-1639.458,OK,38.758,-371.771,-1613.626,OK,-39.771,-409.934,-1605.021,Passive Strays,843352300,1781281471.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.709,496.555,-2021.094,Possible Phantom,188.813,105.621,-972.667,OK,385.277,552.418,-2051.787,Saturated,375.015,480.545,-2072.491,OK,142.090,7.912,-1680.177,OK,134.741,-62.282,-1677.414,OK,125.525,-137.810,-1675.400,OK,120.051,-203.369,-1678.741
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352303,1781281471.718642082,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352303,1781281471.718642082,1,OK,0.9077900,0.3955609,0.1324092,-0.0437805,97.571,222.137,-1685.361,0.4559184,3,OK,97.614,221.915,-1685.623,OK,48.037,160.284,-1738.959,OK,11.238,219.660,-1660.888,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352303,1781281471.718642082,1,OK,0.9186117,0.0893477,0.1632399,-0.3486004,26.091,-467.456,-1639.040,0.7854590,3,OK,26.541,-468.381,-1639.431,OK,38.743,-371.807,-1613.704,OK,-39.794,-409.946,-1605.044,Passive Strays,843352303,1781281471.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.726,496.588,-2021.144,Possible Phantom,188.995,105.941,-973.501,OK,385.278,552.441,-2051.866,Saturated,375.009,480.542,-2072.507,OK,142.075,7.912,-1680.153,OK,134.739,-62.293,-1677.458,OK,125.524,-137.816,-1675.439,OK,120.033,-203.373,-1678.726
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352306,1781281471.768642082,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352306,1781281471.768642082,1,OK,0.9077624,0.3955574,0.1326234,-0.0437349,97.566,222.148,-1685.334,0.4535551,3,OK,97.605,221.924,-1685.598,OK,48.031,160.283,-1738.921,OK,11.242,219.652,-1660.826,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352306,1781281471.768642082,1,OK,0.9185007,0.0899428,0.1635449,-0.3485970,26.065,-467.451,-1639.182,0.8086557,3,OK,26.521,-468.409,-1639.585,OK,38.735,-371.819,-1613.714,OK,-39.799,-409.960,-1605.095,Passive Strays,843352306,1781281471.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.707,496.558,-2021.040,Possible Phantom,188.909,105.642,-972.672,OK,385.264,552.409,-2051.780,Saturated,375.028,480.561,-2072.595,OK,142.078,7.902,-1680.200,OK,134.731,-62.293,-1677.454,OK,125.529,-137.828,-1675.488,OK,120.039,-203.378,-1678.774
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352309,1781281471.818642082,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352309,1781281471.818642082,1,OK,0.9078538,0.3954074,0.1324481,-0.0437252,97.570,222.150,-1685.338,0.4676795,3,OK,97.612,221.927,-1685.601,OK,48.040,160.282,-1738.902,OK,11.244,219.655,-1660.875,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352309,1781281471.818642082,1,OK,0.9184833,0.0898303,0.1635496,-0.3486695,26.037,-467.469,-1639.210,0.7913989,3,OK,26.492,-468.399,-1639.606,OK,38.723,-371.854,-1613.773,OK,-39.822,-409.968,-1605.130,Passive Strays,843352309,1781281471.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.712,496.549,-2021.107,Possible Phantom,188.922,105.920,-973.493,OK,385.259,552.385,-2051.724,Saturated,375.009,480.539,-2072.506,OK,142.065,7.891,-1680.134,OK,134.734,-62.312,-1677.443,OK,125.527,-137.826,-1675.451,OK,120.040,-203.377,-1678.754
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352312,1781281471.868642083,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352312,1781281471.868642083,1,OK,0.9078908,0.3954817,0.1319392,-0.0438240,97.577,222.102,-1685.279,0.4655365,3,OK,97.624,221.895,-1685.526,OK,48.036,160.263,-1738.885,OK,11.245,219.646,-1660.910,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352312,1781281471.868642083,1,OK,0.9184762,0.0903760,0.1632750,-0.3486761,26.016,-467.488,-1639.362,0.7873208,3,OK,26.456,-468.422,-1639.755,OK,38.705,-371.882,-1613.832,OK,-39.846,-410.010,-1605.300,Passive Strays,843352312,1781281471.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.698,496.553,-2021.037,Possible Phantom,189.021,105.924,-973.439,OK,385.270,552.401,-2051.761,Saturated,375.029,480.549,-2072.561,OK,142.083,7.879,-1680.217,OK,134.738,-62.319,-1677.438,OK,125.519,-137.831,-1675.479,OK,120.029,-203.372,-1678.727
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352315,1781281471.918642083,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352315,1781281471.918642083,1,OK,0.9076433,0.3959957,0.1321194,-0.0437668,97.583,222.107,-1685.284,0.4242484,3,OK,97.629,221.907,-1685.522,OK,48.044,160.286,-1738.994,OK,11.249,219.644,-1660.855,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352315,1781281471.918642083,1,OK,0.9184244,0.0906026,0.1632905,-0.3487462,25.982,-467.511,-1639.473,0.7837698,3,OK,26.422,-468.440,-1639.865,OK,38.693,-371.921,-1613.903,OK,-39.871,-410.034,-1605.394,Passive Strays,843352315,1781281471.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.705,496.541,-2020.989,Possible Phantom,188.743,105.608,-972.612,OK,385.282,552.416,-2051.816,Saturated,375.026,480.547,-2072.556,OK,142.082,7.877,-1680.260,OK,134.731,-62.326,-1677.466,OK,125.506,-137.860,-1675.502,OK,120.019,-203.370,-1678.677
4,Port 0x01: JJH Probe  s/n:3E4C880C,843352318,1781281471.968642082,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843352318,1781281471.968642082,1,OK,0.9077922,0.3955179,0.1325281,-0.0437633,97.578,222.144,-1685.362,0.4619496,3,OK,97.625,221.921,-1685.627,OK,48.040,160.286,-1738.940,OK,11.249,219.652,-1660.875,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843352318,1781281471.968642082,1,OK,0.9183526,0.0907357,0.1635730,-0.3487684,25.930,-467.513,-1639.527,0.7667015,3,OK,26.374,-468.412,-1639.912,OK,38.659,-371.964,-1613.929,OK,-39.906,-410.047,-1605.392,Passive Strays,843352318,1781281471.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.712,496.563,-2021.004,Possible Phantom,188.999,105.944,-973.474,OK,385.295,552.435,-2051.839,Saturated,375.030,480.551,-2072.545,OK,142.065,7.872,-1680.295,OK,134.723,-62.340,-1677.497,OK,125.501,-137.855,-1675.581,OK,120.017,-203.374,-1678.731
