Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425362,1780482689.368637107,1,OK,0.7609531,0.5015740,0.2523987,0.3250674,176.191,-155.023,-1950.745,0.4252792,3,OK,95.460,-246.531,-1945.869,OK,27.527,-322.963,-1939.249,OK,8.441,-358.757,-1960.620,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425362,1780482689.368637107,1,OK,0.6943523,0.0419575,0.0256814,-0.7179519,259.629,-36.975,-1768.737,0.2205500,3,OK,259.415,-36.964,-1768.741,OK,170.954,0.121,-1767.381,OK,262.698,52.463,-1760.110,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425362,1780482689.368637107,1,OK,0.8582948,0.3835464,-0.3311221,-0.0811194,50.849,-78.416,-1921.087,0.5165700,3,OK,51.373,-78.755,-1920.829,OK,-3.256,0.332,-1893.346,OK,-21.120,-41.523,-1968.524,Passive Strays,795425362,1780482689.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425365,1780482689.418637107,1,OK,0.7609407,0.5016911,0.2519097,0.3252950,176.150,-154.989,-1950.848,0.4090946,3,OK,95.405,-246.471,-1946.095,OK,27.440,-322.923,-1939.610,OK,8.363,-358.681,-1960.983,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425365,1780482689.418637107,1,OK,0.6943909,0.0418138,0.0262376,-0.7179029,259.630,-36.955,-1768.797,0.2186528,3,OK,259.417,-36.933,-1768.800,OK,170.949,0.124,-1767.333,OK,262.693,52.469,-1760.121,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425365,1780482689.418637107,1,OK,0.8581917,0.3838130,-0.3310918,-0.0810731,50.850,-78.402,-1921.083,0.5171452,3,OK,51.368,-78.741,-1920.834,OK,-3.272,0.346,-1893.263,OK,-21.124,-41.532,-1968.542,Passive Strays,795425365,1780482689.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425368,1780482689.468637107,1,OK,0.7610668,0.5018249,0.2514952,0.3251142,176.214,-155.045,-1950.736,0.3987307,3,OK,95.385,-246.464,-1946.036,OK,27.367,-322.855,-1939.619,OK,8.257,-358.591,-1960.984,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425368,1780482689.468637107,1,OK,0.6943622,0.0411657,0.0258153,-0.7179833,259.635,-36.976,-1768.766,0.2206998,3,OK,259.420,-36.956,-1768.769,OK,170.958,0.117,-1767.326,OK,262.716,52.464,-1760.225,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425368,1780482689.468637107,1,OK,0.8582827,0.3836225,-0.3310403,-0.0812218,50.854,-78.419,-1921.142,0.5129985,3,OK,51.379,-78.771,-1920.899,OK,-3.253,0.344,-1893.366,OK,-21.110,-41.517,-1968.547,Passive Strays,795425368,1780482689.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425371,1780482689.518637107,1,OK,0.7608191,0.5023207,0.2508207,0.3254491,176.151,-154.985,-1950.382,0.3931936,3,OK,95.307,-246.375,-1945.902,OK,27.257,-322.765,-1939.668,OK,8.134,-358.496,-1961.119,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425371,1780482689.518637107,1,OK,0.6943612,0.0418248,0.0256244,-0.7179531,259.622,-36.969,-1768.733,0.2216723,3,OK,259.403,-36.945,-1768.736,OK,170.952,0.123,-1767.377,OK,262.692,52.462,-1760.131,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425371,1780482689.518637107,1,OK,0.8581388,0.3836006,-0.3315079,-0.0809371,50.843,-78.406,-1921.033,0.5394495,3,OK,51.377,-78.734,-1920.749,OK,-3.264,0.334,-1893.313,OK,-21.118,-41.519,-1968.586,Passive Strays,795425371,1780482689.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425374,1780482689.568637107,1,OK,0.7610170,0.5021036,0.2508354,0.3253102,176.140,-154.955,-1950.412,0.4014733,3,OK,95.279,-246.323,-1945.886,OK,27.198,-322.704,-1939.600,OK,8.088,-358.429,-1961.042,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425374,1780482689.568637107,1,OK,0.6944027,0.0421293,0.0263389,-0.7178692,259.633,-36.954,-1768.816,0.2144377,3,OK,259.423,-36.931,-1768.819,OK,170.949,0.123,-1767.358,OK,262.684,52.461,-1760.087,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425374,1780482689.568637107,1,OK,0.8581570,0.3837273,-0.3312807,-0.0810740,50.850,-78.409,-1921.073,0.5318054,3,OK,51.376,-78.745,-1920.807,OK,-3.254,0.347,-1893.276,OK,-21.121,-41.529,-1968.584,Passive Strays,795425374,1780482689.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425377,1780482689.618637107,1,OK,0.7613528,0.5018994,0.2522984,0.3237042,176.190,-154.990,-1950.768,0.3862394,3,OK,95.237,-246.265,-1945.730,OK,27.102,-322.574,-1939.058,OK,7.891,-358.275,-1960.286,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425377,1780482689.618637107,1,OK,0.6943942,0.0419478,0.0259277,-0.7179030,259.637,-36.961,-1768.790,0.2195546,3,OK,259.423,-36.948,-1768.794,OK,170.960,0.123,-1767.390,OK,262.694,52.473,-1760.134,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425377,1780482689.618637107,1,OK,0.8580858,0.3834998,-0.3317729,-0.0808919,50.840,-78.415,-1920.994,0.5536772,3,OK,51.382,-78.740,-1920.695,OK,-3.255,0.338,-1893.310,OK,-21.108,-41.522,-1968.613,Passive Strays,795425377,1780482689.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425380,1780482689.668637107,1,OK,0.7606713,0.5028250,0.2534648,0.3229581,176.213,-155.034,-1951.095,0.4646632,3,OK,95.278,-246.335,-1945.895,OK,27.142,-322.594,-1938.921,OK,7.909,-358.329,-1960.302,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425380,1780482689.668637107,1,OK,0.6943664,0.0417635,0.0256734,-0.7179499,259.636,-36.968,-1768.745,0.2185574,3,OK,259.424,-36.951,-1768.748,OK,170.956,0.126,-1767.376,OK,262.705,52.467,-1760.145,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425380,1780482689.668637107,1,OK,0.8581684,0.3833737,-0.3316953,-0.0809314,50.838,-78.417,-1920.970,0.5475185,3,OK,51.377,-78.742,-1920.674,OK,-3.248,0.341,-1893.303,OK,-21.112,-41.525,-1968.566,Passive Strays,795425380,1780482689.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425383,1780482689.718637107,1,OK,0.7614594,0.5015370,0.2528521,0.3235833,176.188,-154.973,-1950.752,0.4045451,3,OK,95.282,-246.287,-1945.568,OK,27.185,-322.606,-1938.734,OK,7.987,-358.354,-1959.955,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425383,1780482689.718637107,1,OK,0.6943561,0.0420684,0.0259043,-0.7179337,259.625,-36.961,-1768.801,0.2222737,3,OK,259.402,-36.923,-1768.803,OK,170.955,0.125,-1767.415,OK,262.694,52.453,-1760.134,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425383,1780482689.718637107,1,OK,0.8579874,0.3838953,-0.3315315,-0.0810487,50.831,-78.406,-1921.114,0.5441167,3,OK,51.355,-78.732,-1920.839,OK,-3.265,0.352,-1893.286,OK,-21.126,-41.523,-1968.699,Passive Strays,795425383,1780482689.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425386,1780482689.768637107,1,OK,0.7614509,0.5015032,0.2533090,0.3232981,176.214,-155.004,-1950.737,0.3847697,3,OK,95.324,-246.308,-1945.424,OK,27.234,-322.650,-1938.520,OK,8.005,-358.398,-1959.662,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425386,1780482689.768637107,1,OK,0.6943746,0.0416077,0.0254209,-0.7179600,259.643,-36.979,-1768.727,0.2222143,3,OK,259.426,-36.959,-1768.731,OK,170.968,0.114,-1767.391,OK,262.714,52.462,-1760.178,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425386,1780482689.768637107,1,OK,0.8582577,0.3834755,-0.3313290,-0.0810020,50.856,-78.409,-1920.990,0.5241035,3,OK,51.381,-78.740,-1920.721,OK,-3.247,0.343,-1893.273,OK,-21.105,-41.532,-1968.494,Passive Strays,795425386,1780482689.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425389,1780482689.818637107,1,OK,0.7608916,0.5021312,0.2542317,0.3229154,176.177,-154.968,-1950.758,0.3952997,3,OK,95.323,-246.324,-1945.314,OK,27.296,-322.669,-1938.284,OK,8.033,-358.415,-1959.422,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425389,1780482689.818637107,1,OK,0.6943542,0.0418923,0.0250556,-0.7179759,259.634,-36.967,-1768.679,0.2247477,3,OK,259.412,-36.942,-1768.682,OK,170.963,0.131,-1767.428,OK,262.708,52.472,-1760.139,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425389,1780482689.818637107,1,OK,0.8581558,0.3834723,-0.3316064,-0.0809613,50.845,-78.410,-1921.057,0.5534686,3,OK,51.389,-78.742,-1920.763,OK,-3.245,0.350,-1893.352,OK,-21.118,-41.520,-1968.646,Passive Strays,795425389,1780482689.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425392,1780482689.868637107,1,OK,0.7603135,0.5027415,0.2544313,0.3231704,176.168,-154.965,-1950.758,0.3789744,3,OK,95.379,-246.375,-1945.386,OK,27.413,-322.784,-1938.446,OK,8.139,-358.513,-1959.592,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425392,1780482689.868637107,1,OK,0.6944081,0.0417184,0.0252639,-0.7179267,259.626,-36.967,-1768.691,0.2192241,3,OK,259.411,-36.940,-1768.694,OK,170.948,0.120,-1767.391,OK,262.687,52.466,-1760.149,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425392,1780482689.868637107,1,OK,0.8581074,0.3835664,-0.3316102,-0.0810135,50.820,-78.421,-1921.029,0.5434293,3,OK,51.355,-78.752,-1920.745,OK,-3.270,0.342,-1893.300,OK,-21.129,-41.526,-1968.605,Passive Strays,795425392,1780482689.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425395,1780482689.918637107,1,OK,0.7602952,0.5028633,0.2543399,0.3230958,176.160,-154.965,-1950.840,0.4198742,3,OK,95.361,-246.350,-1945.504,OK,27.342,-322.735,-1938.501,OK,8.086,-358.487,-1959.762,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425395,1780482689.918637107,1,OK,0.6943713,0.0420311,0.0260221,-0.7179169,259.632,-36.970,-1768.787,0.2121189,3,OK,259.429,-36.958,-1768.791,OK,170.948,0.123,-1767.377,OK,262.691,52.457,-1760.110,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425395,1780482689.918637107,1,OK,0.8580708,0.3837116,-0.3315333,-0.0810283,50.835,-78.420,-1921.090,0.5552114,3,OK,51.377,-78.763,-1920.812,OK,-3.266,0.355,-1893.302,OK,-21.128,-41.535,-1968.673,Passive Strays,795425395,1780482689.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425398,1780482689.968637107,1,OK,0.7605408,0.5028642,0.2549337,0.3220467,176.221,-154.983,-1950.969,0.4147454,3,OK,95.319,-246.276,-1945.376,OK,27.233,-322.574,-1938.176,OK,7.904,-358.304,-1959.334,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425398,1780482689.968637107,1,OK,0.6943675,0.0419952,0.0259204,-0.7179264,259.648,-36.960,-1768.775,0.2272606,3,OK,259.426,-36.942,-1768.778,OK,170.972,0.123,-1767.380,OK,262.718,52.477,-1760.113,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425398,1780482689.968637107,1,OK,0.8581176,0.3836305,-0.3315241,-0.0809541,50.864,-78.409,-1921.052,0.5410866,3,OK,51.401,-78.746,-1920.774,OK,-3.248,0.344,-1893.318,OK,-21.091,-41.523,-1968.607,Passive Strays,795425398,1780482689.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425401,1780482690.018637105,1,OK,0.7603086,0.5035129,0.2544380,0.3219734,176.175,-154.974,-1950.606,0.3764161,3,OK,95.211,-246.189,-1945.147,OK,27.069,-322.471,-1938.128,OK,7.670,-358.166,-1959.274,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425401,1780482690.018637105,1,OK,0.6943896,0.0421006,0.0261430,-0.7178908,259.647,-36.960,-1768.806,0.2222528,3,OK,259.432,-36.941,-1768.809,OK,170.961,0.116,-1767.380,OK,262.710,52.467,-1760.104,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425401,1780482690.018637105,1,OK,0.8580950,0.3835295,-0.3316935,-0.0809788,50.849,-78.418,-1921.023,0.5441424,3,OK,51.385,-78.750,-1920.740,OK,-3.245,0.350,-1893.312,OK,-21.091,-41.524,-1968.614,Passive Strays,795425401,1780482690.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425404,1780482690.068637105,1,OK,0.7605049,0.5036354,0.2556065,0.3203888,176.169,-154.990,-1950.871,0.4006024,3,OK,95.084,-246.100,-1945.006,OK,26.862,-322.247,-1937.603,OK,7.365,-357.946,-1958.672,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425404,1780482690.068637105,1,OK,0.6943740,0.0420022,0.0257067,-0.7179274,259.618,-36.968,-1768.744,0.2229283,3,OK,259.397,-36.944,-1768.747,OK,170.946,0.119,-1767.387,OK,262.682,52.462,-1760.109,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425404,1780482690.068637105,1,OK,0.8581275,0.3837613,-0.3313112,-0.0811009,50.834,-78.415,-1921.046,0.5241480,3,OK,51.358,-78.753,-1920.786,OK,-3.275,0.337,-1893.259,OK,-21.122,-41.521,-1968.537,Passive Strays,795425404,1780482690.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795425407,1780482690.118637105,1,OK,0.7604026,0.5038251,0.2559005,0.3200986,176.177,-154.973,-1950.957,0.4361169,3,OK,95.083,-246.074,-1945.037,OK,26.832,-322.201,-1937.517,OK,7.348,-357.896,-1958.646,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795425407,1780482690.118637105,1,OK,0.6944063,0.0418207,0.0253719,-0.7179187,259.628,-36.960,-1768.704,0.2265800,3,OK,259.404,-36.933,-1768.707,OK,170.954,0.120,-1767.393,OK,262.692,52.477,-1760.134,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795425407,1780482690.118637105,1,OK,0.8581129,0.3836162,-0.3315256,-0.0810660,50.832,-78.412,-1921.046,0.5462018,3,OK,51.370,-78.751,-1920.770,OK,-3.260,0.363,-1893.286,OK,-21.124,-41.518,-1968.611,Passive Strays,795425407,1780482690.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
