Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429802,1780482763.368637349,1,OK,0.7864581,0.3243658,0.3707952,0.3725338,203.837,-203.472,-1814.967,0.2072435,3,OK,149.305,-305.273,-1775.188,OK,103.398,-389.755,-1740.003,OK,94.857,-434.092,-1746.467,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429802,1780482763.368637349,1,OK,0.6943695,0.0421315,0.0261018,-0.7179099,259.645,-36.979,-1768.585,0.2320996,3,OK,259.414,-36.952,-1768.588,OK,170.976,0.095,-1767.169,OK,262.715,52.450,-1759.884,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429802,1780482763.368637349,1,OK,0.8581647,0.3834597,-0.3316011,-0.0809481,50.843,-78.417,-1921.008,0.5599563,3,OK,51.390,-78.750,-1920.710,OK,-3.246,0.347,-1893.295,OK,-21.128,-41.534,-1968.610,Passive Strays,795429802,1780482763.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429805,1780482763.418637349,1,OK,0.7864710,0.3248863,0.3697135,0.3731276,203.782,-203.356,-1814.756,0.2149814,3,OK,149.166,-305.236,-1775.281,OK,103.182,-389.762,-1740.334,OK,94.652,-434.109,-1746.926,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429805,1780482763.418637349,1,OK,0.6943876,0.0419853,0.0270365,-0.7178664,259.635,-36.977,-1768.755,0.2242886,3,OK,259.415,-36.958,-1768.758,OK,170.953,0.086,-1767.163,OK,262.699,52.442,-1759.956,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429805,1780482763.418637349,1,OK,0.8581179,0.3835651,-0.3315785,-0.0810382,50.833,-78.422,-1921.011,0.5434739,3,OK,51.366,-78.751,-1920.727,OK,-3.252,0.343,-1893.274,OK,-21.120,-41.527,-1968.585,Passive Strays,795429805,1780482763.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429808,1780482763.468637349,1,OK,0.7856020,0.3266389,0.3710962,0.3720540,203.657,-203.225,-1814.972,0.2208622,3,OK,149.098,-305.067,-1775.399,OK,103.132,-389.603,-1740.320,OK,94.526,-433.935,-1746.973,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429808,1780482763.468637349,1,OK,0.6943488,0.0417315,0.0256922,-0.7179680,259.625,-36.998,-1768.541,0.2295892,3,OK,259.395,-36.970,-1768.544,OK,170.962,0.091,-1767.166,OK,262.703,52.437,-1759.943,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429808,1780482763.468637349,1,OK,0.8582393,0.3833469,-0.3315402,-0.0809413,50.845,-78.418,-1920.965,0.5401314,3,OK,51.385,-78.752,-1920.680,OK,-3.255,0.339,-1893.302,OK,-21.110,-41.529,-1968.514,Passive Strays,795429808,1780482763.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429811,1780482763.518637349,1,OK,0.7853838,0.3276720,0.3711890,0.3715133,203.662,-203.113,-1814.549,0.1982809,3,OK,148.998,-304.949,-1775.008,OK,103.018,-389.442,-1740.049,OK,94.291,-433.745,-1746.662,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429811,1780482763.518637349,1,OK,0.6943542,0.0415042,0.0260327,-0.7179638,259.631,-36.989,-1768.586,0.2307350,3,OK,259.403,-36.956,-1768.588,OK,170.960,0.091,-1767.134,OK,262.717,52.442,-1759.974,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429811,1780482763.518637349,1,OK,0.8581376,0.3833924,-0.3317429,-0.0809735,50.839,-78.426,-1920.965,0.5529402,3,OK,51.380,-78.751,-1920.667,OK,-3.239,0.341,-1893.285,OK,-21.109,-41.528,-1968.576,Passive Strays,795429811,1780482763.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429814,1780482763.568637349,1,OK,0.7847946,0.3284600,0.3724237,0.3708263,203.630,-203.048,-1814.599,0.1952477,3,OK,149.053,-304.875,-1774.884,OK,103.171,-389.360,-1739.809,OK,94.393,-433.632,-1746.372,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429814,1780482763.568637349,1,OK,0.6943675,0.0417863,0.0255104,-0.7179533,259.635,-36.978,-1768.508,0.2308906,3,OK,259.399,-36.938,-1768.510,OK,170.976,0.105,-1767.170,OK,262.708,52.448,-1759.926,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429814,1780482763.568637349,1,OK,0.8580482,0.3839198,-0.3313391,-0.0810756,50.861,-78.401,-1920.985,0.5302484,3,OK,51.383,-78.735,-1920.724,OK,-3.250,0.349,-1893.154,OK,-21.100,-41.516,-1968.506,Passive Strays,795429814,1780482763.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429817,1780482763.618637349,1,OK,0.7844325,0.3290684,0.3730550,0.3704181,203.623,-203.132,-1814.757,0.2175112,3,OK,149.097,-304.946,-1774.997,OK,103.208,-389.417,-1739.794,OK,94.441,-433.725,-1746.447,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429817,1780482763.618637349,1,OK,0.6943767,0.0418207,0.0259914,-0.7179251,259.638,-36.978,-1768.608,0.2307217,3,OK,259.409,-36.950,-1768.611,OK,170.965,0.097,-1767.188,OK,262.712,52.453,-1759.961,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429817,1780482763.618637349,1,OK,0.8580734,0.3836915,-0.3315572,-0.0809978,50.850,-78.416,-1920.997,0.5435184,3,OK,51.378,-78.740,-1920.713,OK,-3.243,0.338,-1893.229,OK,-21.108,-41.533,-1968.580,Passive Strays,795429817,1780482763.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429820,1780482763.668637349,1,OK,0.7840827,0.3297628,0.3740571,0.3695295,203.630,-203.140,-1814.954,0.2044520,3,OK,149.122,-304.884,-1775.023,OK,103.254,-389.339,-1739.695,OK,94.414,-433.609,-1746.290,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429820,1780482763.668637349,1,OK,0.6943839,0.0423764,0.0261742,-0.7178789,259.632,-36.960,-1768.593,0.2305338,3,OK,259.402,-36.932,-1768.596,OK,170.960,0.109,-1767.183,OK,262.694,52.463,-1759.852,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429820,1780482763.668637349,1,OK,0.8582222,0.3835077,-0.3313556,-0.0811170,50.842,-78.403,-1920.964,0.5230458,3,OK,51.364,-78.728,-1920.691,OK,-3.239,0.349,-1893.234,OK,-21.115,-41.505,-1968.465,Passive Strays,795429820,1780482763.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429823,1780482763.718637349,1,OK,0.7834510,0.3312113,0.3751116,0.3685037,203.713,-203.191,-1814.828,0.2180634,3,OK,149.204,-304.905,-1774.806,OK,103.337,-389.306,-1739.374,OK,94.417,-433.580,-1746.019,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429823,1780482763.718637349,1,OK,0.6943806,0.0421335,0.0261279,-0.7178981,259.641,-36.986,-1768.580,0.2248097,3,OK,259.418,-36.963,-1768.583,OK,170.968,0.092,-1767.159,OK,262.702,52.440,-1759.875,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429823,1780482763.718637349,1,OK,0.8580079,0.3839303,-0.3314224,-0.0811121,50.864,-78.421,-1921.045,0.5469837,3,OK,51.397,-78.757,-1920.771,OK,-3.234,0.336,-1893.206,OK,-21.104,-41.523,-1968.596,Passive Strays,795429823,1780482763.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429826,1780482763.768637349,1,OK,0.7833513,0.3310768,0.3750471,0.3689018,203.694,-203.170,-1814.866,0.2201961,3,OK,149.246,-304.935,-1774.886,OK,103.428,-389.380,-1739.488,OK,94.547,-433.650,-1746.146,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429826,1780482763.768637349,1,OK,0.6943520,0.0412465,0.0249257,-0.7180200,259.620,-37.000,-1768.407,0.2275850,3,OK,259.389,-36.967,-1768.410,OK,170.963,0.101,-1767.130,OK,262.702,52.442,-1759.967,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429826,1780482763.768637349,1,OK,0.8583279,0.3832278,-0.3314259,-0.0810344,50.840,-78.415,-1920.946,0.5304925,3,OK,51.371,-78.741,-1920.663,OK,-3.238,0.345,-1893.289,OK,-21.119,-41.524,-1968.465,Passive Strays,795429826,1780482763.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795429829,1780482763.818637349,1,OK,0.7835157,0.3308475,0.3747680,0.3690421,203.727,-203.187,-1814.893,0.2081339,3,OK,149.256,-304.942,-1774.940,OK,103.420,-389.400,-1739.581,OK,94.536,-433.669,-1746.217,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795429829,1780482763.818637349,1,OK,0.6943636,0.0416848,0.0256164,-0.7179591,259.642,-36.983,-1768.544,0.2338796,3,OK,259.408,-36.962,-1768.548,OK,170.981,0.101,-1767.180,OK,262.718,52.463,-1759.960,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795429829,1780482763.818637349,1,OK,0.8581223,0.3836328,-0.3314896,-0.0810353,50.852,-78.412,-1920.979,0.5426928,3,OK,51.384,-78.744,-1920.702,OK,-3.242,0.355,-1893.214,OK,-21.108,-41.528,-1968.543,Passive Strays,795429829,1780482763.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
