Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996540,1780408875.668672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996540,1780408875.668672122,1,OK,0.6830797,0.0060453,-0.0017263,-0.7303168,252.588,-34.165,-1773.514,0.2170941,3,OK,252.509,-34.239,-1773.515,OK,165.060,5.987,-1774.263,OK,258.788,55.571,-1772.930,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996540,1780408875.668672122,1,OK,0.9288127,0.0665296,0.3399694,-0.1315354,27.305,-85.656,-1763.398,0.5486473,3,OK,27.807,-85.755,-1763.832,OK,7.680,2.752,-1722.763,OK,-41.555,-66.859,-1702.494,Passive Strays,790996540,1780408875.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996543,1780408875.718672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996543,1780408875.718672121,1,OK,0.6830979,0.0064405,-0.0019738,-0.7302957,252.558,-34.150,-1773.477,0.2041076,3,OK,252.477,-34.214,-1773.478,OK,165.042,6.002,-1774.298,OK,258.741,55.572,-1772.871,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996543,1780408875.718672121,1,OK,0.9287804,0.0663782,0.3400853,-0.1315406,27.266,-85.653,-1763.413,0.5546658,3,OK,27.773,-85.743,-1763.848,OK,7.651,2.755,-1722.801,OK,-41.589,-66.851,-1702.487,Passive Strays,790996543,1780408875.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.546,519.907,-2466.922
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996546,1780408875.768672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996546,1780408875.768672121,1,OK,0.6831012,0.0058475,-0.0016660,-0.7302984,252.560,-34.158,-1773.564,0.2142846,3,OK,252.486,-34.239,-1773.565,OK,165.031,5.994,-1774.288,OK,258.749,55.579,-1772.998,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996546,1780408875.768672121,1,OK,0.9289429,0.0661689,0.3396699,-0.1315718,27.301,-85.676,-1763.312,0.5272150,3,OK,27.782,-85.754,-1763.722,OK,7.651,2.754,-1722.768,OK,-41.586,-66.859,-1702.472,Passive Strays,790996546,1780408875.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.578,519.902,-2466.978
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996549,1780408875.818672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996549,1780408875.818672122,1,OK,0.6831290,0.0066943,-0.0018984,-0.7302646,252.588,-34.151,-1773.458,0.2064205,3,OK,252.508,-34.225,-1773.460,OK,165.069,5.996,-1774.286,OK,258.761,55.579,-1772.810,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996549,1780408875.818672122,1,OK,0.9287465,0.0662926,0.3402084,-0.1315046,27.297,-85.654,-1763.389,0.5609825,3,OK,27.809,-85.744,-1763.829,OK,7.684,2.760,-1722.782,OK,-41.554,-66.857,-1702.440,Passive Strays,790996549,1780408875.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996552,1780408875.868672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996552,1780408875.868672122,1,OK,0.6830996,0.0065939,-0.0017865,-0.7302932,252.567,-34.157,-1773.523,0.2066212,3,OK,252.493,-34.236,-1773.524,OK,165.047,6.000,-1774.322,OK,258.747,55.574,-1772.874,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996552,1780408875.868672122,1,OK,0.9287350,0.0657786,0.3403373,-0.1315105,27.277,-85.672,-1763.365,0.5650751,3,OK,27.791,-85.745,-1763.802,OK,7.660,2.764,-1722.844,OK,-41.570,-66.852,-1702.398,Passive Strays,790996552,1780408875.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996555,1780408875.918672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996555,1780408875.918672122,1,OK,0.6830909,0.0061351,-0.0020773,-0.7303046,252.554,-34.155,-1773.496,0.2082078,3,OK,252.475,-34.226,-1773.497,OK,165.036,5.999,-1774.314,OK,258.742,55.574,-1772.943,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996555,1780408875.918672122,1,OK,0.9288156,0.0666116,0.3399512,-0.1315204,27.272,-85.645,-1763.402,0.5544299,3,OK,27.780,-85.750,-1763.842,OK,7.647,2.760,-1722.751,OK,-41.595,-66.854,-1702.495,Passive Strays,790996555,1780408875.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.534,519.902,-2466.972
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996558,1780408875.968672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996558,1780408875.968672121,1,OK,0.6830827,0.0062344,-0.0017549,-0.7303123,252.581,-34.158,-1773.543,0.2042893,3,OK,252.509,-34.233,-1773.545,OK,165.060,6.004,-1774.311,OK,258.765,55.568,-1772.938,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996558,1780408875.968672121,1,OK,0.9288231,0.0666489,0.3399165,-0.1315383,27.304,-85.646,-1763.416,0.5497077,3,OK,27.808,-85.756,-1763.854,OK,7.678,2.764,-1722.760,OK,-41.560,-66.852,-1702.519,Passive Strays,790996558,1780408875.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.620,519.942,-2467.104
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996561,1780408876.018672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996561,1780408876.018672121,1,OK,0.6830114,0.0057899,-0.0032812,-0.7303774,252.555,-34.152,-1773.330,0.2166692,3,OK,252.468,-34.230,-1773.331,OK,165.050,6.014,-1774.337,OK,258.768,55.589,-1772.970,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996561,1780408876.018672121,1,OK,0.9287093,0.0666940,0.3402424,-0.1314764,27.270,-85.628,-1763.442,0.5697821,3,OK,27.792,-85.737,-1763.894,OK,7.666,2.767,-1722.755,OK,-41.576,-66.852,-1702.477,Passive Strays,790996561,1780408876.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996564,1780408876.068672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996564,1780408876.068672122,1,OK,0.6830192,0.0058105,-0.0028985,-0.7303716,252.551,-34.154,-1773.421,0.2115879,3,OK,252.461,-34.224,-1773.422,OK,165.050,6.010,-1774.361,OK,258.759,55.579,-1773.011,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996564,1780408876.068672122,1,OK,0.9288790,0.0660447,0.3398829,-0.1315349,27.309,-85.660,-1763.333,0.5419716,3,OK,27.803,-85.732,-1763.752,OK,7.669,2.766,-1722.798,OK,-41.570,-66.845,-1702.450,Passive Strays,790996564,1780408876.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.557,519.901,-2466.932
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996567,1780408876.118672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996567,1780408876.118672122,1,OK,0.6830534,0.0063530,-0.0023620,-0.7303370,252.565,-34.139,-1773.489,0.2149915,3,OK,252.484,-34.209,-1773.490,OK,165.044,6.019,-1774.373,OK,258.770,55.594,-1772.942,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996567,1780408876.118672122,1,OK,0.9287529,0.0665605,0.3401531,-0.1314672,27.291,-85.630,-1763.447,0.5718216,3,OK,27.814,-85.740,-1763.901,OK,7.668,2.771,-1722.787,OK,-41.567,-66.841,-1702.498,Passive Strays,790996567,1780408876.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.587,519.929,-2467.054
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996570,1780408876.168672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996570,1780408876.168672122,1,OK,0.6830809,0.0063268,-0.0022184,-0.7303119,252.573,-34.127,-1773.514,0.2079213,3,OK,252.498,-34.201,-1773.515,OK,165.052,6.031,-1774.371,OK,258.762,55.601,-1772.953,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996570,1780408876.168672122,1,OK,0.9286535,0.0665222,0.3404276,-0.1314782,27.264,-85.627,-1763.439,0.5770320,3,OK,27.792,-85.738,-1763.897,OK,7.665,2.773,-1722.767,OK,-41.564,-66.840,-1702.444,Passive Strays,790996570,1780408876.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.569,519.906,-2466.946
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996573,1780408876.218672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996573,1780408876.218672121,1,OK,0.6830404,0.0060957,-0.0020300,-0.7303523,252.576,-34.129,-1773.602,0.2145435,3,OK,252.501,-34.197,-1773.604,OK,165.049,6.032,-1774.409,OK,258.786,55.599,-1773.049,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996573,1780408876.218672121,1,OK,0.9288672,0.0663485,0.3398651,-0.1315114,27.309,-85.646,-1763.354,0.5450095,3,OK,27.807,-85.738,-1763.782,OK,7.669,2.772,-1722.758,OK,-41.568,-66.847,-1702.469,Passive Strays,790996573,1780408876.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996576,1780408876.268672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996576,1780408876.268672121,1,OK,0.6830763,0.0062793,-0.0023243,-0.7303163,252.561,-34.122,-1773.542,0.2050298,3,OK,252.484,-34.189,-1773.543,OK,165.043,6.036,-1774.414,OK,258.751,55.601,-1773.000,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996576,1780408876.268672121,1,OK,0.9288967,0.0664406,0.3397648,-0.1315157,27.299,-85.636,-1763.369,0.5380473,3,OK,27.791,-85.727,-1763.792,OK,7.656,2.780,-1722.766,OK,-41.585,-66.842,-1702.504,Passive Strays,790996576,1780408876.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.629,519.946,-2467.164
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996579,1780408876.318672122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996579,1780408876.318672122,1,OK,0.6830507,0.0062889,-0.0021763,-0.7303406,252.542,-34.125,-1773.527,0.2048631,3,OK,252.457,-34.189,-1773.529,OK,165.036,6.036,-1774.374,OK,258.738,55.598,-1772.966,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996579,1780408876.318672122,1,OK,0.9288528,0.0666909,0.3398288,-0.1315344,27.276,-85.625,-1763.437,0.5369317,3,OK,27.767,-85.721,-1763.860,OK,7.645,2.768,-1722.784,OK,-41.588,-66.834,-1702.562,Passive Strays,790996579,1780408876.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.570,519.915,-2467.019
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996582,1780408876.368672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996582,1780408876.368672128,1,OK,0.6830971,0.0068610,-0.0017640,-0.7302932,252.579,-34.120,-1773.562,0.2065915,3,OK,252.501,-34.188,-1773.563,OK,165.058,6.033,-1774.377,OK,258.763,55.605,-1772.875,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996582,1780408876.368672128,1,OK,0.9288194,0.0663317,0.3399663,-0.1315959,27.303,-85.645,-1763.413,0.5415170,3,OK,27.798,-85.735,-1763.838,OK,7.686,2.778,-1722.819,OK,-41.554,-66.833,-1702.516,Passive Strays,790996582,1780408876.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996585,1780408876.418672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996585,1780408876.418672128,1,OK,0.6830525,0.0063815,-0.0021882,-0.7303381,252.565,-34.133,-1773.514,0.2077266,3,OK,252.483,-34.193,-1773.516,OK,165.049,6.026,-1774.370,OK,258.766,55.589,-1772.942,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996585,1780408876.418672128,1,OK,0.9287698,0.0663946,0.3401132,-0.1315348,27.280,-85.646,-1763.434,0.5552582,3,OK,27.788,-85.749,-1763.874,OK,7.660,2.771,-1722.809,OK,-41.568,-66.843,-1702.505,Passive Strays,790996585,1780408876.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.578,519.915,-2466.989
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996588,1780408876.468672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996588,1780408876.468672121,1,OK,0.6830815,0.0065965,-0.0014059,-0.7303110,252.546,-34.134,-1773.612,0.2053976,3,OK,252.470,-34.207,-1773.613,OK,165.027,6.025,-1774.344,OK,258.731,55.591,-1772.916,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996588,1780408876.468672121,1,OK,0.9288395,0.0663860,0.3399094,-0.1315737,27.277,-85.642,-1763.436,0.5445830,3,OK,27.775,-85.742,-1763.867,OK,7.650,2.784,-1722.831,OK,-41.588,-66.834,-1702.546,Passive Strays,790996588,1780408876.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996591,1780408876.518672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996591,1780408876.518672121,1,OK,0.6830624,0.0066397,-0.0015591,-0.7303282,252.562,-34.141,-1773.581,0.2048659,3,OK,252.485,-34.211,-1773.583,OK,165.047,6.022,-1774.344,OK,258.753,55.583,-1772.898,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996591,1780408876.518672121,1,OK,0.9288220,0.0664098,0.3399608,-0.1315523,27.291,-85.638,-1763.395,0.5512897,3,OK,27.795,-85.737,-1763.830,OK,7.664,2.778,-1722.781,OK,-41.573,-66.831,-1702.492,Passive Strays,790996591,1780408876.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.606,519.931,-2467.066
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996594,1780408876.568672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996594,1780408876.568672128,1,OK,0.6830773,0.0062444,-0.0021577,-0.7303162,252.578,-34.138,-1773.520,0.2067087,3,OK,252.500,-34.206,-1773.521,OK,165.058,6.019,-1774.360,OK,258.768,55.587,-1772.962,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996594,1780408876.568672128,1,OK,0.9288336,0.0665118,0.3399049,-0.1315637,27.308,-85.642,-1763.422,0.5430844,3,OK,27.805,-85.740,-1763.851,OK,7.683,2.770,-1722.795,OK,-41.554,-66.840,-1702.532,Passive Strays,790996594,1780408876.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996597,1780408876.618672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996597,1780408876.618672128,1,OK,0.6830295,0.0058693,-0.0020637,-0.7303643,252.544,-34.141,-1773.494,0.2163338,3,OK,252.460,-34.216,-1773.495,OK,165.030,6.022,-1774.290,OK,258.755,55.596,-1772.974,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996597,1780408876.618672128,1,OK,0.9288258,0.0665931,0.3399267,-0.1315212,27.283,-85.635,-1763.386,0.5530747,3,OK,27.789,-85.736,-1763.823,OK,7.657,2.770,-1722.743,OK,-41.588,-66.844,-1702.483,Passive Strays,790996597,1780408876.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.566,519.911,-2467.032
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996600,1780408876.668672128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996600,1780408876.668672128,1,OK,0.6830326,0.0060514,-0.0022275,-0.7303594,252.556,-34.148,-1773.495,0.2034238,3,OK,252.473,-34.213,-1773.496,OK,165.051,6.020,-1774.333,OK,258.754,55.575,-1772.971,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996600,1780408876.668672128,1,OK,0.9288716,0.0667744,0.3397442,-0.1315775,27.299,-85.641,-1763.379,0.5343882,3,OK,27.789,-85.743,-1763.802,OK,7.675,2.763,-1722.719,OK,-41.573,-66.852,-1702.516,Passive Strays,790996600,1780408876.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.601,519.918,-2467.084
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996603,1780408876.718672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996603,1780408876.718672121,1,OK,0.6830489,0.0061902,-0.0018703,-0.7303441,252.576,-34.156,-1773.574,0.2068771,3,OK,252.507,-34.235,-1773.575,OK,165.056,6.014,-1774.359,OK,258.770,55.573,-1772.988,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996603,1780408876.718672121,1,OK,0.9288840,0.0660774,0.3398545,-0.1315567,27.308,-85.659,-1763.332,0.5323922,3,OK,27.794,-85.736,-1763.746,OK,7.668,2.773,-1722.791,OK,-41.563,-66.843,-1702.461,Passive Strays,790996603,1780408876.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790996606,1780408876.768672121,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790996606,1780408876.768672121,1,OK,0.6830385,0.0057135,-0.0027518,-0.7303549,252.576,-34.149,-1773.491,0.2076551,3,OK,252.495,-34.213,-1773.492,OK,165.064,6.014,-1774.398,OK,258.780,55.575,-1773.076,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790996606,1780408876.768672121,1,OK,0.9287954,0.0667000,0.3400053,-0.1314783,27.295,-85.639,-1763.412,0.5532383,3,OK,27.802,-85.749,-1763.852,OK,7.667,2.759,-1722.737,OK,-41.562,-66.858,-1702.498,Passive Strays,790996606,1780408876.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
