Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514018,1780484166.968631059,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514018,1780484166.968631059,1,OK,0.6696808,-0.0272129,-0.0649628,-0.7393016,270.324,-30.872,-1815.794,0.1711890,3,OK,270.177,-30.909,-1815.796,OK,184.492,11.411,-1825.508,OK,279.578,57.820,-1827.227,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514018,1780484166.968631059,1,OK,0.9005076,0.2842525,0.2164817,-0.2478352,46.022,-87.433,-1762.591,0.5411047,3,OK,46.453,-87.818,-1763.055,OK,46.023,-10.858,-1698.914,OK,-27.340,-57.080,-1712.821,Passive Strays,795514018,1780484166.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514021,1780484167.018631059,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514021,1780484167.018631059,1,OK,0.6696346,-0.0270098,-0.0655009,-0.7393034,270.279,-30.862,-1815.727,0.1645522,3,OK,270.131,-30.892,-1815.730,OK,184.470,11.420,-1825.550,OK,279.536,57.813,-1827.195,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514021,1780484167.018631059,1,OK,0.9002876,0.2845213,0.2171367,-0.2477531,45.964,-87.385,-1762.667,0.5845904,3,OK,46.421,-87.812,-1763.177,OK,45.995,-10.852,-1698.893,OK,-27.360,-57.081,-1712.767,Passive Strays,795514021,1780484167.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514024,1780484167.068631059,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514024,1780484167.068631059,1,OK,0.6696875,-0.0279672,-0.0649806,-0.7392659,270.297,-30.850,-1815.732,0.1794557,3,OK,270.142,-30.882,-1815.735,OK,184.455,11.416,-1825.394,OK,279.551,57.833,-1827.267,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514024,1780484167.068631059,1,OK,0.9005511,0.2841691,0.2163894,-0.2478533,45.989,-87.434,-1762.573,0.5234435,3,OK,46.408,-87.806,-1763.021,OK,45.987,-10.852,-1698.920,OK,-27.369,-57.076,-1712.829,Passive Strays,795514024,1780484167.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514027,1780484167.118631063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514027,1780484167.118631063,1,OK,0.6697766,-0.0272897,-0.0647642,-0.7392295,270.271,-30.891,-1815.500,0.1701275,3,OK,270.119,-30.922,-1815.503,OK,184.435,11.373,-1825.171,OK,279.497,57.800,-1826.919,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514027,1780484167.118631063,1,OK,0.9003757,0.2844714,0.2167112,-0.2478625,45.997,-87.414,-1762.637,0.5601342,3,OK,46.436,-87.821,-1763.124,OK,46.020,-10.861,-1698.902,OK,-27.342,-57.075,-1712.816,Passive Strays,795514027,1780484167.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514030,1780484167.168631064,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514030,1780484167.168631064,1,OK,0.6697983,-0.0267309,-0.0646668,-0.7392387,270.242,-30.886,-1815.395,0.1776842,3,OK,270.080,-30.922,-1815.398,OK,184.420,11.376,-1825.087,OK,279.467,57.825,-1826.730,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514030,1780484167.168631064,1,OK,0.9003353,0.2845389,0.2168865,-0.2477785,45.995,-87.387,-1762.636,0.5761636,3,OK,46.444,-87.809,-1763.138,OK,46.014,-10.844,-1698.872,OK,-27.344,-57.070,-1712.780,Passive Strays,795514030,1780484167.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514033,1780484167.218631064,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514033,1780484167.218631064,1,OK,0.6699100,-0.0268958,-0.0640498,-0.7391852,270.260,-30.906,-1815.430,0.1686659,3,OK,270.111,-30.935,-1815.433,OK,184.404,11.351,-1825.000,OK,279.459,57.804,-1826.712,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514033,1780484167.218631064,1,OK,0.9003925,0.2845956,0.2165493,-0.2478006,46.014,-87.413,-1762.623,0.5617671,3,OK,46.447,-87.829,-1763.114,OK,46.012,-10.861,-1698.867,OK,-27.338,-57.083,-1712.830,Passive Strays,795514033,1780484167.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514036,1780484167.268631063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514036,1780484167.268631063,1,OK,0.6699413,-0.0261935,-0.0640460,-0.7391824,270.234,-30.900,-1815.452,0.1686119,3,OK,270.086,-30.928,-1815.456,OK,184.381,11.354,-1825.071,OK,279.434,57.821,-1826.640,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514036,1780484167.268631063,1,OK,0.9002790,0.2846918,0.2169328,-0.2477670,45.968,-87.379,-1762.661,0.5890538,3,OK,46.422,-87.815,-1763.177,OK,45.981,-10.851,-1698.862,OK,-27.364,-57.066,-1712.787,Passive Strays,795514036,1780484167.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514039,1780484167.318631063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514039,1780484167.318631063,1,OK,0.6699996,-0.0259866,-0.0634101,-0.7391917,270.238,-30.912,-1815.493,0.1660853,3,OK,270.087,-30.927,-1815.498,OK,184.380,11.346,-1825.012,OK,279.425,57.813,-1826.576,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514039,1780484167.318631063,1,OK,0.9003966,0.2844613,0.2166988,-0.2478091,45.978,-87.404,-1762.599,0.5580388,3,OK,46.415,-87.811,-1763.084,OK,45.983,-10.853,-1698.865,OK,-27.360,-57.070,-1712.782,Passive Strays,795514039,1780484167.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514042,1780484167.368631063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514042,1780484167.368631063,1,OK,0.6700212,-0.0260241,-0.0631694,-0.7391915,270.271,-30.921,-1815.480,0.1628978,3,OK,270.127,-30.937,-1815.485,OK,184.398,11.341,-1824.955,OK,279.454,57.806,-1826.540,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514042,1780484167.368631063,1,OK,0.9003668,0.2844874,0.2168253,-0.2477770,46.000,-87.402,-1762.635,0.5622803,3,OK,46.441,-87.811,-1763.124,OK,46.014,-10.857,-1698.889,OK,-27.337,-57.083,-1712.797,Passive Strays,795514042,1780484167.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,795514045,1780484167.418631064,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,795514045,1780484167.418631064,1,OK,0.6699392,-0.0263565,-0.0638370,-0.7391967,270.254,-30.911,-1815.389,0.1784995,3,OK,270.100,-30.936,-1815.393,OK,184.390,11.338,-1824.958,OK,279.467,57.816,-1826.574,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,795514045,1780484167.418631064,1,OK,0.9002582,0.2846489,0.2170540,-0.2477857,45.986,-87.388,-1762.689,0.5918532,3,OK,46.438,-87.831,-1763.210,OK,46.011,-10.854,-1698.887,OK,-27.331,-57.079,-1712.798,Passive Strays,795514045,1780484167.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
