Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004505,1737023008.418414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004505,1737023008.418414860,1,OK,0.9062153,0.0652172,-0.2234558,-0.3529703,39.425,142.832,-2026.748,0.3133180,3,OK,39.541,142.431,-2026.672,OK,50.391,241.730,-2025.587,OK,-21.200,205.403,-2060.191,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004505,1737023008.418414860,1,OK,0.9981164,-0.0441278,-0.0337202,0.0260657,178.589,-43.729,-2065.900,0.2735135,3,OK,178.702,-43.984,-2065.869,OK,148.930,-134.898,-2060.057,OK,88.907,-48.552,-2071.762,Passive Strays,80004505,1737023008.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004508,1737023008.468414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004508,1737023008.468414860,1,OK,0.9061657,0.0654649,-0.2235000,-0.3530239,39.425,142.826,-2026.786,0.3082351,3,OK,39.540,142.431,-2026.710,OK,50.400,241.723,-2025.574,OK,-21.196,205.409,-2060.221,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004508,1737023008.468414860,1,OK,0.9980940,-0.0439531,-0.0345936,0.0260732,178.594,-43.726,-2065.881,0.2770048,3,OK,178.709,-43.987,-2065.850,OK,148.934,-134.890,-2060.126,OK,88.921,-48.560,-2071.901,Passive Strays,80004508,1737023008.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004511,1737023008.518414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004511,1737023008.518414860,1,OK,0.9060201,0.0655662,-0.2239926,-0.3530665,39.383,142.824,-2026.755,0.3053119,3,OK,39.506,142.431,-2026.676,OK,50.389,241.716,-2025.539,OK,-21.211,205.415,-2060.270,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004511,1737023008.518414860,1,OK,0.9981331,-0.0439337,-0.0335189,0.0260117,178.580,-43.730,-2065.874,0.2763907,3,OK,178.690,-43.990,-2065.843,OK,148.918,-134.895,-2060.054,OK,88.895,-48.537,-2071.702,Passive Strays,80004511,1737023008.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004514,1737023008.568414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004514,1737023008.568414860,1,OK,0.9060815,0.0654783,-0.2239349,-0.3529618,39.396,142.824,-2026.739,0.3102658,3,OK,39.518,142.424,-2026.660,OK,50.378,241.723,-2025.544,OK,-21.213,205.399,-2060.251,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004514,1737023008.568414860,1,OK,0.9981010,-0.0446872,-0.0335088,0.0259749,178.589,-43.746,-2065.965,0.2725766,3,OK,178.704,-43.996,-2065.935,OK,148.912,-134.911,-2060.008,OK,88.900,-48.550,-2071.789,Passive Strays,80004514,1737023008.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004517,1737023008.618414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004517,1737023008.618414860,1,OK,0.9061814,0.0658171,-0.2233782,-0.3529951,39.424,142.828,-2026.823,0.3044187,3,OK,39.535,142.437,-2026.751,OK,50.376,241.727,-2025.541,OK,-21.206,205.416,-2060.212,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004517,1737023008.618414860,1,OK,0.9981262,-0.0439375,-0.0336803,0.0260628,178.587,-43.731,-2065.889,0.2745698,3,OK,178.698,-43.990,-2065.858,OK,148.930,-134.898,-2060.079,OK,88.906,-48.552,-2071.745,Passive Strays,80004517,1737023008.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004520,1737023008.668414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004520,1737023008.668414860,1,OK,0.9062223,0.0655400,-0.2232227,-0.3530400,39.431,142.831,-2026.816,0.3103277,3,OK,39.536,142.432,-2026.746,OK,50.393,241.738,-2025.580,OK,-21.193,205.415,-2060.191,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004520,1737023008.668414860,1,OK,0.9981254,-0.0443292,-0.0332337,0.0260018,178.598,-43.737,-2065.949,0.2697508,3,OK,178.712,-43.988,-2065.919,OK,148.924,-134.898,-2060.041,OK,88.912,-48.549,-2071.724,Passive Strays,80004520,1737023008.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004523,1737023008.718414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004523,1737023008.718414860,1,OK,0.9061854,0.0661025,-0.2231909,-0.3530500,39.422,142.815,-2026.853,0.2943451,3,OK,39.524,142.434,-2026.785,OK,50.376,241.716,-2025.502,OK,-21.216,205.408,-2060.190,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004523,1737023008.718414860,1,OK,0.9981118,-0.0440577,-0.0339825,0.0260182,178.588,-43.738,-2065.885,0.2757476,3,OK,178.703,-43.997,-2065.854,OK,148.920,-134.901,-2060.073,OK,88.907,-48.557,-2071.795,Passive Strays,80004523,1737023008.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004526,1737023008.768414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004526,1737023008.768414860,1,OK,0.9062011,0.0654424,-0.2234044,-0.3529975,39.404,142.836,-2026.837,0.3167618,3,OK,39.520,142.428,-2026.760,OK,50.370,241.743,-2025.628,OK,-21.228,205.419,-2060.258,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004526,1737023008.768414860,1,OK,0.9981109,-0.0440277,-0.0340416,0.0260251,178.582,-43.733,-2065.920,0.2716663,3,OK,178.695,-43.984,-2065.890,OK,148.916,-134.907,-2060.116,OK,88.903,-48.548,-2071.842,Passive Strays,80004526,1737023008.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004529,1737023008.818414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004529,1737023008.818414860,1,OK,0.9061539,0.0661079,-0.2233820,-0.3530091,39.427,142.816,-2026.860,0.3057054,3,OK,39.537,142.419,-2026.788,OK,50.377,241.723,-2025.520,OK,-21.208,205.413,-2060.232,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004529,1737023008.818414860,1,OK,0.9981316,-0.0440026,-0.0334835,0.0259997,178.581,-43.740,-2065.912,0.2756319,3,OK,178.690,-44.001,-2065.881,OK,148.915,-134.902,-2060.078,OK,88.897,-48.546,-2071.733,Passive Strays,80004529,1737023008.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,80004532,1737023008.868414860,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,80004532,1737023008.868414860,1,OK,0.9061588,0.0656942,-0.2234288,-0.3530440,39.425,142.822,-2026.787,0.3063808,3,OK,39.538,142.429,-2026.713,OK,50.392,241.718,-2025.528,OK,-21.197,205.415,-2060.192,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,80004532,1737023008.868414860,1,OK,0.9981478,-0.0436089,-0.0334707,0.0260568,178.595,-43.733,-2065.915,0.2704072,3,OK,178.707,-43.985,-2065.885,OK,148.937,-134.910,-2060.150,OK,88.912,-48.549,-2071.735,Passive Strays,80004532,1737023008.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
