Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759767,1781271596.118551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759767,1781271596.118551160,1,OK,0.9717285,0.1419159,0.1640757,-0.0931819,96.459,217.253,-1751.626,0.4924333,3,OK,96.825,216.943,-1751.849,OK,44.158,137.607,-1761.680,OK,12.676,229.191,-1720.542,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759767,1781271596.118551160,1,OK,0.7533216,-0.6339421,-0.0876921,-0.1514399,78.546,-255.936,-1503.231,1.1411573,3,OK,78.998,-256.171,-1502.105,OK,51.059,-236.754,-1598.247,OK,-9.391,-245.061,-1533.142,Passive Strays,842759767,1781271596.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.193,489.607,-2103.051,Saturated,362.647,417.689,-2097.900,Possible Phantom,345.239,459.158,-2152.112,Possible Phantom,308.751,386.306,-1933.351,OK,142.432,24.519,-1691.308,OK,134.882,-45.064,-1690.307,Saturated,124.516,-123.034,-1692.944,OK,114.082,-191.198,-1689.198
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759770,1781271596.168551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759770,1781271596.168551160,1,OK,0.9717596,0.1421010,0.1637287,-0.0931849,96.458,217.245,-1751.566,0.4761166,3,OK,96.803,216.937,-1751.781,OK,44.156,137.600,-1761.685,OK,12.673,229.193,-1720.542,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759770,1781271596.168551160,1,OK,0.7535560,-0.6336061,-0.0877906,-0.1516225,78.540,-256.079,-1503.211,1.1352544,3,OK,79.000,-256.316,-1502.080,OK,51.077,-236.822,-1598.210,OK,-9.375,-245.175,-1533.172,Passive Strays,842759770,1781271596.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.206,489.594,-2103.060,Saturated,362.642,417.678,-2097.925,Possible Phantom,345.243,459.152,-2152.117,Possible Phantom,308.763,386.307,-1933.378,OK,142.439,24.516,-1691.356,OK,134.883,-45.062,-1690.245,Saturated,124.524,-123.041,-1692.997,OK,114.072,-191.191,-1689.146
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759773,1781271596.218551159,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759773,1781271596.218551159,1,OK,0.9716971,0.1417529,0.1644686,-0.0930641,96.441,217.262,-1751.721,0.5009986,3,OK,96.825,216.955,-1751.949,OK,44.160,137.592,-1761.719,OK,12.663,229.173,-1720.570,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759773,1781271596.218551159,1,OK,0.7539626,-0.6330823,-0.0876559,-0.1518671,78.543,-256.291,-1503.124,1.1198037,3,OK,79.005,-256.529,-1502.002,OK,51.095,-236.897,-1598.077,OK,-9.354,-245.315,-1533.103,Passive Strays,842759773,1781271596.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.188,489.593,-2103.031,Saturated,362.647,417.685,-2097.937,Possible Phantom,345.236,459.146,-2152.120,Possible Phantom,308.762,386.297,-1933.358,OK,142.441,24.516,-1691.369,OK,134.890,-45.053,-1690.283,Saturated,124.516,-123.030,-1692.911,OK,114.089,-191.191,-1689.172
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759776,1781271596.268551159,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759776,1781271596.268551159,1,OK,0.9716742,0.1420514,0.1643479,-0.0930617,96.441,217.257,-1751.682,0.4996045,3,OK,96.817,216.942,-1751.910,OK,44.161,137.598,-1761.744,OK,12.656,229.170,-1720.546,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759776,1781271596.268551159,1,OK,0.7542251,-0.6327829,-0.0873376,-0.1519948,78.552,-256.494,-1503.113,1.1356466,3,OK,79.008,-256.733,-1501.987,OK,51.106,-236.997,-1598.068,OK,-9.360,-245.453,-1533.033,Passive Strays,842759776,1781271596.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.180,489.578,-2102.978,Saturated,362.642,417.686,-2097.931,Possible Phantom,345.238,459.147,-2152.120,Possible Phantom,308.776,386.324,-1933.441,OK,142.431,24.520,-1691.310,OK,134.881,-45.059,-1690.303,Saturated,124.505,-123.026,-1692.905,OK,114.076,-191.184,-1689.196
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759779,1781271596.318551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759779,1781271596.318551160,1,OK,0.9716432,0.1418957,0.1646508,-0.0930876,96.447,217.253,-1751.746,0.5105416,3,OK,96.836,216.935,-1751.980,OK,44.167,137.592,-1761.753,OK,12.667,229.167,-1720.555,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759779,1781271596.318551160,1,OK,0.7544994,-0.6324015,-0.0873606,-0.1522073,78.542,-256.646,-1503.119,1.1151903,3,OK,79.000,-256.884,-1502.009,OK,51.127,-237.061,-1598.034,OK,-9.354,-245.562,-1533.078,Passive Strays,842759779,1781271596.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.185,489.578,-2103.007,Saturated,362.662,417.682,-2097.947,Possible Phantom,345.259,459.151,-2152.161,Possible Phantom,308.775,386.321,-1933.460,OK,142.440,24.516,-1691.359,OK,134.881,-45.065,-1690.298,Saturated,124.517,-123.031,-1692.976,OK,114.083,-191.195,-1689.217
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759782,1781271596.368551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759782,1781271596.368551160,1,OK,0.9717097,0.1418459,0.1642962,-0.0930952,96.445,217.245,-1751.725,0.4959805,3,OK,96.820,216.936,-1751.952,OK,44.161,137.578,-1761.756,OK,12.661,229.170,-1720.601,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759782,1781271596.368551160,1,OK,0.7547230,-0.6321059,-0.0872702,-0.1523787,78.525,-256.788,-1503.108,1.1323134,3,OK,78.995,-257.032,-1501.971,OK,51.112,-237.117,-1598.028,OK,-9.361,-245.656,-1533.079,Passive Strays,842759782,1781271596.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.180,489.582,-2103.009,Saturated,362.632,417.669,-2097.850,Possible Phantom,345.242,459.163,-2152.219,Possible Phantom,308.768,386.320,-1933.474,OK,142.420,24.518,-1691.299,OK,134.868,-45.069,-1690.253,Saturated,124.505,-123.034,-1692.987,OK,114.081,-191.191,-1689.220
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759785,1781271596.418551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759785,1781271596.418551160,1,OK,0.9717662,0.1414835,0.1642768,-0.0930912,96.446,217.255,-1751.806,0.5108032,3,OK,96.844,216.949,-1752.037,OK,44.160,137.589,-1761.769,OK,12.651,229.171,-1720.693,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759785,1781271596.418551160,1,OK,0.7549103,-0.6319101,-0.0870264,-0.1524023,78.512,-256.921,-1503.164,1.1562282,3,OK,78.970,-257.168,-1502.013,OK,51.090,-237.178,-1598.106,OK,-9.383,-245.754,-1533.072,Passive Strays,842759785,1781271596.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.185,489.594,-2103.049,Saturated,362.620,417.677,-2097.859,Possible Phantom,345.240,459.163,-2152.245,Possible Phantom,308.746,386.288,-1933.405,OK,142.414,24.523,-1691.391,OK,134.849,-45.061,-1690.275,Saturated,124.494,-123.032,-1693.045,OK,114.057,-191.185,-1689.299
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759788,1781271596.468551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759788,1781271596.468551160,1,OK,0.9717862,0.1420960,0.1636019,-0.0931381,96.463,217.222,-1751.712,0.4861293,3,OK,96.822,216.914,-1751.932,OK,44.166,137.580,-1761.841,OK,12.657,229.163,-1720.709,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759788,1781271596.468551160,1,OK,0.7550660,-0.6317232,-0.0867820,-0.1525452,78.523,-257.034,-1503.135,1.1539639,3,OK,78.971,-257.280,-1501.995,OK,51.107,-237.224,-1598.064,OK,-9.376,-245.813,-1533.009,Passive Strays,842759788,1781271596.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.191,489.597,-2103.071,Saturated,362.645,417.675,-2097.913,Possible Phantom,345.253,459.167,-2152.210,Possible Phantom,308.773,386.318,-1933.451,OK,142.424,24.515,-1691.433,OK,134.853,-45.067,-1690.329,Saturated,124.490,-123.033,-1693.073,OK,114.056,-191.200,-1689.311
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759791,1781271596.518551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759791,1781271596.518551160,1,OK,0.9717039,0.1421098,0.1640987,-0.0931014,96.453,217.241,-1751.712,0.4958096,3,OK,96.817,216.921,-1751.938,OK,44.170,137.593,-1761.804,OK,12.661,229.169,-1720.618,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759791,1781271596.518551160,1,OK,0.7553276,-0.6314187,-0.0866405,-0.1525914,78.533,-257.144,-1503.129,1.1246729,3,OK,78.981,-257.384,-1502.024,OK,51.116,-237.260,-1597.997,OK,-9.375,-245.886,-1532.992,Passive Strays,842759791,1781271596.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.187,489.594,-2103.047,Saturated,362.647,417.686,-2097.944,Possible Phantom,345.239,459.158,-2152.151,Possible Phantom,308.757,386.290,-1933.335,OK,142.419,24.520,-1691.376,OK,134.855,-45.066,-1690.332,Saturated,124.489,-123.039,-1693.028,OK,114.073,-191.210,-1689.356
4,Port 0x01: JJH Probe  s/n:3E4C880C,842759794,1781271596.568551160,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842759794,1781271596.568551160,1,OK,0.9718024,0.1418596,0.1637533,-0.0930632,96.452,217.232,-1751.711,0.4905410,3,OK,96.814,216.922,-1751.932,OK,44.172,137.579,-1761.787,OK,12.652,229.156,-1720.689,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842759794,1781271596.568551160,1,OK,0.7555090,-0.6311634,-0.0866876,-0.1527225,78.520,-257.243,-1503.122,1.1111761,3,OK,78.975,-257.483,-1502.023,OK,51.121,-237.303,-1597.961,OK,-9.376,-245.960,-1533.021,Passive Strays,842759794,1781271596.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,366.192,489.605,-2103.053,Saturated,362.645,417.690,-2097.952,Possible Phantom,345.261,459.167,-2152.205,Possible Phantom,308.784,386.319,-1933.446,OK,142.417,24.517,-1691.410,OK,134.850,-45.068,-1690.348,Saturated,124.480,-123.039,-1693.009,OK,114.052,-191.211,-1689.305
