Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877655,1781273560.918529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877655,1781273560.918529438,1,OK,0.9766016,-0.1060640,0.1421527,-0.1216237,94.162,182.657,-1803.172,0.5315311,3,OK,94.100,182.085,-1803.047,OK,43.873,107.184,-1772.987,OK,10.467,206.711,-1780.500,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877655,1781273560.918529438,1,OK,0.7525664,-0.6349755,-0.0869004,-0.1513217,75.142,-255.001,-1515.167,1.1870967,3,OK,75.620,-255.247,-1513.977,OK,47.506,-235.992,-1610.236,OK,-12.825,-244.084,-1544.981,Passive Strays,842877655,1781273560.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.940,489.837,-2103.002,Saturated,362.537,419.030,-2101.216,Possible Phantom,344.857,459.414,-2151.801,Possible Phantom,308.277,386.525,-1933.062,OK,140.770,24.718,-1687.186,OK,137.122,-45.450,-1677.589,OK,130.114,-124.120,-1676.254,OK,123.024,-193.515,-1680.966
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877658,1781273560.968529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877658,1781273560.968529438,1,OK,0.9769502,-0.1063428,0.1404794,-0.1205200,94.118,182.376,-1803.309,0.5302334,3,OK,94.030,181.802,-1803.174,OK,43.951,106.772,-1773.237,OK,10.304,206.233,-1780.914,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877658,1781273560.968529438,1,OK,0.7549608,-0.6319645,-0.0856199,-0.1527228,75.129,-256.463,-1514.948,1.1544206,3,OK,75.596,-256.711,-1513.800,OK,47.586,-236.615,-1609.826,OK,-12.802,-245.082,-1544.702,Passive Strays,842877658,1781273560.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.923,489.829,-2102.963,Saturated,362.526,419.029,-2101.199,Possible Phantom,344.842,459.402,-2151.700,Possible Phantom,308.269,386.548,-1933.073,OK,140.857,24.494,-1686.831,OK,137.262,-45.728,-1677.204,OK,130.271,-124.340,-1675.994,OK,123.090,-193.668,-1680.827
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877661,1781273561.018529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877661,1781273561.018529438,1,OK,0.9772208,-0.1061731,0.1394522,-0.1196653,94.091,182.176,-1803.480,0.5351316,3,OK,93.996,181.597,-1803.342,OK,44.014,106.471,-1773.536,OK,10.192,205.864,-1781.240,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877661,1781273561.018529438,1,OK,0.7563454,-0.6302097,-0.0849826,-0.1534774,75.144,-257.221,-1514.825,1.1406355,3,OK,75.616,-257.475,-1513.684,OK,47.640,-236.896,-1609.592,OK,-12.757,-245.590,-1544.569,Passive Strays,842877661,1781273561.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.927,489.847,-2102.968,Saturated,362.514,419.035,-2101.129,Possible Phantom,344.807,459.399,-2151.596,Possible Phantom,308.253,386.552,-1933.001,OK,140.925,24.367,-1686.623,OK,137.369,-45.870,-1676.976,OK,130.350,-124.418,-1675.851,OK,123.097,-193.732,-1680.595
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877664,1781273561.068529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877664,1781273561.068529438,1,OK,0.9773061,-0.1057479,0.1396292,-0.1191381,94.058,182.077,-1803.553,0.5385900,3,OK,93.971,181.498,-1803.418,OK,44.052,106.313,-1773.673,OK,10.146,205.650,-1781.258,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877664,1781273561.068529438,1,OK,0.7565224,-0.6299985,-0.0847358,-0.1536087,75.130,-257.361,-1514.848,1.1235112,3,OK,75.596,-257.611,-1513.734,OK,47.632,-236.968,-1609.578,OK,-12.777,-245.674,-1544.564,Passive Strays,842877664,1781273561.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.938,489.845,-2103.039,Saturated,362.526,419.023,-2101.181,Possible Phantom,344.814,459.379,-2151.634,Possible Phantom,308.259,386.551,-1933.090,OK,140.964,24.339,-1686.655,OK,137.391,-45.881,-1676.896,OK,130.350,-124.423,-1675.824,OK,123.069,-193.758,-1680.691
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877667,1781273561.118529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877667,1781273561.118529438,1,OK,0.9773618,-0.1059781,0.1392400,-0.1189322,94.046,182.014,-1803.688,0.5268395,3,OK,93.965,181.446,-1803.558,OK,44.056,106.221,-1773.801,OK,10.105,205.554,-1781.462,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877667,1781273561.118529438,1,OK,0.7560414,-0.6305591,-0.0851440,-0.1534509,75.127,-257.118,-1514.839,1.1540571,3,OK,75.604,-257.374,-1513.685,OK,47.635,-236.883,-1609.648,OK,-12.774,-245.524,-1544.606,Passive Strays,842877667,1781273561.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.928,489.840,-2102.981,Saturated,362.522,419.034,-2101.187,Possible Phantom,344.836,459.403,-2151.653,Possible Phantom,308.265,386.542,-1933.013,OK,140.945,24.359,-1686.653,OK,137.380,-45.847,-1676.959,OK,130.319,-124.393,-1675.855,OK,123.036,-193.754,-1680.664
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877670,1781273561.168529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877670,1781273561.168529438,1,OK,0.9773162,-0.1058472,0.1397092,-0.1188728,94.030,182.014,-1803.663,0.5272769,3,OK,93.959,181.446,-1803.536,OK,44.061,106.214,-1773.758,OK,10.102,205.547,-1781.348,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877670,1781273561.168529438,1,OK,0.7556840,-0.6310160,-0.0853672,-0.1532085,75.171,-256.893,-1514.716,1.1550586,3,OK,75.646,-257.147,-1513.560,OK,47.665,-236.789,-1609.550,OK,-12.735,-245.376,-1544.492,Passive Strays,842877670,1781273561.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.930,489.844,-2103.016,Saturated,362.527,419.036,-2101.167,Possible Phantom,344.824,459.396,-2151.587,Possible Phantom,308.252,386.530,-1932.933,OK,140.971,24.422,-1686.702,OK,137.408,-45.793,-1676.968,OK,130.322,-124.337,-1675.827,OK,123.061,-193.708,-1680.572
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877673,1781273561.218529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877673,1781273561.218529438,1,OK,0.9773538,-0.1062828,0.1390983,-0.1188912,94.032,181.969,-1803.584,0.5264405,3,OK,93.935,181.400,-1803.448,OK,44.058,106.177,-1773.661,OK,10.091,205.514,-1781.392,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877673,1781273561.218529438,1,OK,0.7553413,-0.6314493,-0.0853801,-0.1531062,75.206,-256.734,-1514.620,1.1529036,3,OK,75.675,-256.985,-1513.471,OK,47.692,-236.735,-1609.473,OK,-12.708,-245.252,-1544.383,Passive Strays,842877673,1781273561.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.929,489.835,-2103.010,Saturated,362.514,419.027,-2101.208,Possible Phantom,344.816,459.387,-2151.620,Possible Phantom,308.268,386.545,-1933.033,OK,140.981,24.437,-1686.670,OK,137.408,-45.762,-1676.861,OK,130.333,-124.320,-1675.781,OK,123.057,-193.701,-1680.523
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877676,1781273561.268529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877676,1781273561.268529438,1,OK,0.9772429,-0.1064263,0.1398052,-0.1188457,94.008,181.961,-1803.675,0.5196958,3,OK,93.953,181.401,-1803.553,OK,44.057,106.177,-1773.664,OK,10.078,205.503,-1781.355,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877676,1781273561.268529438,1,OK,0.7554229,-0.6313409,-0.0854458,-0.1531140,75.193,-256.758,-1514.618,1.1465935,3,OK,75.667,-257.009,-1513.473,OK,47.684,-236.741,-1609.457,OK,-12.719,-245.276,-1544.398,Passive Strays,842877676,1781273561.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.924,489.832,-2102.998,Saturated,362.521,419.022,-2101.163,Possible Phantom,344.817,459.372,-2151.561,Possible Phantom,308.257,386.523,-1932.954,OK,140.988,24.426,-1686.633,OK,137.430,-45.759,-1676.878,OK,130.332,-124.305,-1675.727,OK,123.061,-193.700,-1680.451
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877679,1781273561.318529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877679,1781273561.318529438,1,OK,0.9772131,-0.1066640,0.1398450,-0.1188306,94.013,181.962,-1803.718,0.5128442,3,OK,93.956,181.410,-1803.597,OK,44.068,106.180,-1773.663,OK,10.088,205.508,-1781.398,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877679,1781273561.318529438,1,OK,0.7555369,-0.6311879,-0.0854904,-0.1531576,75.185,-256.785,-1514.677,1.1474595,3,OK,75.666,-257.038,-1513.525,OK,47.680,-236.735,-1609.509,OK,-12.720,-245.295,-1544.477,Passive Strays,842877679,1781273561.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.932,489.832,-2102.967,Saturated,362.518,419.018,-2101.126,Possible Phantom,344.807,459.379,-2151.523,Possible Phantom,308.242,386.523,-1932.900,OK,140.988,24.431,-1686.700,OK,137.417,-45.768,-1676.905,OK,130.325,-124.307,-1675.779,OK,123.043,-193.692,-1680.463
4,Port 0x01: JJH Probe  s/n:3E4C880C,842877682,1781273561.368529438,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842877682,1781273561.368529438,1,OK,0.9773351,-0.1062046,0.1393321,-0.1188413,94.028,181.969,-1803.631,0.5271032,3,OK,93.947,181.400,-1803.499,OK,44.064,106.175,-1773.700,OK,10.087,205.503,-1781.392,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842877682,1781273561.368529438,1,OK,0.7556344,-0.6310857,-0.0853293,-0.1531874,75.193,-256.841,-1514.685,1.1360149,3,OK,75.673,-257.092,-1513.547,OK,47.679,-236.757,-1609.489,OK,-12.721,-245.323,-1544.465,Passive Strays,842877682,1781273561.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Saturated,365.939,489.845,-2103.021,Saturated,362.518,419.011,-2101.103,Possible Phantom,344.823,459.381,-2151.563,Possible Phantom,308.264,386.537,-1932.975,OK,140.982,24.411,-1686.621,OK,137.428,-45.777,-1676.932,OK,130.329,-124.310,-1675.745,OK,123.038,-193.693,-1680.451
