Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865694,1781273361.568584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865694,1781273361.568584691,1,OK,0.9741583,0.1377111,0.1526424,-0.0935496,97.889,217.258,-1754.651,0.4771353,3,OK,98.249,216.963,-1754.853,OK,45.630,137.609,-1764.973,OK,13.490,229.693,-1725.577,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865694,1781273361.568584691,1,OK,0.7978342,-0.5723343,-0.0640841,-0.1782899,75.098,-284.185,-1508.668,0.7897983,3,OK,75.561,-284.507,-1507.913,OK,49.688,-248.939,-1598.989,OK,-11.841,-264.489,-1537.138,Passive Strays,842865694,1781273361.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.723,489.692,-2101.998,Saturated,362.513,419.004,-2101.212,Possible Phantom,344.935,459.437,-2152.163,Possible Phantom,308.344,386.543,-1933.376,OK,142.611,19.027,-1683.150,OK,138.714,-50.811,-1673.998,OK,132.298,-128.632,-1672.657,OK,124.480,-196.990,-1678.617
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865697,1781273361.618584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865697,1781273361.618584691,1,OK,0.9741928,0.1374478,0.1526155,-0.0936213,97.896,217.249,-1754.699,0.4808982,3,OK,98.255,216.949,-1754.903,OK,45.634,137.603,-1764.976,OK,13.497,229.702,-1725.632,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865697,1781273361.618584691,1,OK,0.7978815,-0.5722395,-0.0641705,-0.1783516,75.100,-284.187,-1508.655,0.7760774,3,OK,75.562,-284.505,-1507.910,OK,49.702,-248.932,-1598.954,OK,-11.826,-264.485,-1537.154,Passive Strays,842865697,1781273361.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.743,489.714,-2102.118,Saturated,362.504,418.998,-2101.160,Possible Phantom,344.906,459.421,-2152.033,Possible Phantom,308.324,386.534,-1933.279,OK,142.617,19.029,-1683.147,OK,138.730,-50.817,-1674.080,OK,132.307,-128.631,-1672.634,OK,124.484,-196.977,-1678.663
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865700,1781273361.668584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865700,1781273361.668584691,1,OK,0.9741272,0.1378505,0.1526899,-0.0935908,97.894,217.245,-1754.650,0.4825077,3,OK,98.250,216.938,-1754.856,OK,45.636,137.609,-1764.992,OK,13.493,229.689,-1725.561,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865700,1781273361.668584691,1,OK,0.7978884,-0.5722407,-0.0640969,-0.1783431,75.103,-284.188,-1508.643,0.7678179,3,OK,75.568,-284.503,-1507.908,OK,49.697,-248.934,-1598.923,OK,-11.829,-264.478,-1537.135,Passive Strays,842865700,1781273361.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.727,489.694,-2102.004,Saturated,362.501,418.997,-2101.180,Possible Phantom,344.934,459.433,-2152.202,Possible Phantom,308.349,386.561,-1933.477,OK,142.615,19.034,-1683.165,OK,138.732,-50.819,-1674.061,OK,132.308,-128.630,-1672.637,OK,124.475,-196.984,-1678.628
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865703,1781273361.718584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865703,1781273361.718584691,1,OK,0.9741378,0.1374331,0.1529879,-0.0936080,97.882,217.255,-1754.736,0.4933413,3,OK,98.252,216.948,-1754.946,OK,45.625,137.611,-1764.978,OK,13.488,229.697,-1725.600,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865703,1781273361.718584691,1,OK,0.7978100,-0.5723188,-0.0642405,-0.1783915,75.089,-284.178,-1508.630,0.7903765,3,OK,75.563,-284.505,-1507.865,OK,49.693,-248.938,-1598.951,OK,-11.834,-264.478,-1537.154,Passive Strays,842865703,1781273361.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.718,489.685,-2101.982,Saturated,362.498,419.002,-2101.217,Possible Phantom,344.933,459.444,-2152.242,Possible Phantom,308.340,386.544,-1933.432,OK,142.615,19.032,-1683.211,OK,138.725,-50.824,-1674.124,OK,132.305,-128.640,-1672.660,OK,124.474,-196.989,-1678.658
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865706,1781273361.768584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865706,1781273361.768584691,1,OK,0.9741234,0.1379180,0.1526617,-0.0935774,97.897,217.243,-1754.640,0.4827365,3,OK,98.254,216.937,-1754.845,OK,45.637,137.610,-1764.995,OK,13.494,229.681,-1725.556,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865706,1781273361.768584691,1,OK,0.7978983,-0.5722134,-0.0641721,-0.1783592,75.095,-284.196,-1508.643,0.7770744,3,OK,75.562,-284.515,-1507.897,OK,49.698,-248.937,-1598.937,OK,-11.835,-264.491,-1537.145,Passive Strays,842865706,1781273361.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.743,489.707,-2102.074,Saturated,362.507,418.990,-2101.186,Possible Phantom,344.955,459.435,-2152.228,Possible Phantom,308.361,386.547,-1933.455,OK,142.609,19.026,-1683.138,OK,138.728,-50.821,-1674.078,OK,132.312,-128.626,-1672.693,OK,124.471,-196.986,-1678.624
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865709,1781273361.818584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865709,1781273361.818584691,1,OK,0.9741556,0.1375982,0.1527536,-0.0935620,97.885,217.254,-1754.652,0.4837356,3,OK,98.249,216.953,-1754.858,OK,45.630,137.604,-1764.946,OK,13.484,229.694,-1725.556,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865709,1781273361.818584691,1,OK,0.7978404,-0.5723127,-0.0640839,-0.1783314,75.102,-284.189,-1508.661,0.7844787,3,OK,75.561,-284.508,-1507.914,OK,49.702,-248.939,-1598.977,OK,-11.835,-264.488,-1537.133,Passive Strays,842865709,1781273361.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.724,489.693,-2102.009,Saturated,362.508,419.006,-2101.219,Possible Phantom,344.932,459.423,-2152.130,Possible Phantom,308.344,386.564,-1933.450,OK,142.614,19.027,-1683.155,OK,138.729,-50.821,-1674.056,OK,132.303,-128.628,-1672.623,OK,124.478,-196.974,-1678.635
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865712,1781273361.868584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865712,1781273361.868584691,1,OK,0.9740781,0.1378642,0.1529803,-0.0936075,97.889,217.250,-1754.700,0.4911548,3,OK,98.266,216.946,-1754.911,OK,45.623,137.607,-1765.020,OK,13.487,229.692,-1725.555,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865712,1781273361.868584691,1,OK,0.7978513,-0.5722877,-0.0642096,-0.1783175,75.088,-284.188,-1508.650,0.7767226,3,OK,75.556,-284.507,-1507.904,OK,49.687,-248.947,-1598.951,OK,-11.843,-264.495,-1537.156,Passive Strays,842865712,1781273361.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.718,489.693,-2101.986,Saturated,362.492,419.000,-2101.196,Possible Phantom,344.915,459.426,-2152.183,Possible Phantom,308.325,386.543,-1933.429,OK,142.610,19.032,-1683.161,OK,138.721,-50.820,-1674.127,OK,132.304,-128.629,-1672.666,OK,124.465,-196.972,-1678.581
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865715,1781273361.918584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865715,1781273361.918584691,1,OK,0.9741550,0.1375470,0.1527748,-0.0936093,97.888,217.247,-1754.676,0.4838280,3,OK,98.253,216.947,-1754.881,OK,45.625,137.600,-1764.957,OK,13.491,229.693,-1725.578,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865715,1781273361.918584691,1,OK,0.7978250,-0.5723167,-0.0641443,-0.1783658,75.096,-284.192,-1508.621,0.7860755,3,OK,75.559,-284.513,-1507.868,OK,49.701,-248.945,-1598.940,OK,-11.835,-264.490,-1537.112,Passive Strays,842865715,1781273361.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.724,489.681,-2102.003,Saturated,362.503,418.990,-2101.182,Possible Phantom,344.943,459.438,-2152.212,Possible Phantom,308.355,386.551,-1933.443,OK,142.619,19.025,-1683.187,OK,138.723,-50.826,-1674.052,OK,132.301,-128.636,-1672.645,OK,124.480,-196.994,-1678.582
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865718,1781273361.968584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865718,1781273361.968584691,1,OK,0.9741387,0.1380527,0.1524321,-0.0935934,97.897,217.235,-1754.597,0.4774993,3,OK,98.251,216.931,-1754.801,OK,45.632,137.602,-1764.996,OK,13.484,229.684,-1725.549,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865718,1781273361.968584691,1,OK,0.7978861,-0.5722417,-0.0640623,-0.1783624,75.101,-284.196,-1508.647,0.7734722,3,OK,75.563,-284.513,-1507.907,OK,49.696,-248.935,-1598.938,OK,-11.828,-264.481,-1537.130,Passive Strays,842865718,1781273361.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.720,489.693,-2101.997,Saturated,362.503,419.006,-2101.209,Possible Phantom,344.909,459.418,-2152.099,Possible Phantom,308.338,386.560,-1933.426,OK,142.614,19.025,-1683.232,OK,138.730,-50.828,-1674.099,OK,132.307,-128.638,-1672.676,OK,124.480,-196.995,-1678.618
4,Port 0x01: JJH Probe  s/n:3E4C880C,842865721,1781273362.018584691,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842865721,1781273362.018584691,1,OK,0.9741351,0.1374155,0.1530142,-0.0936188,97.873,217.254,-1754.700,0.4922626,3,OK,98.242,216.947,-1754.910,OK,45.615,137.609,-1764.937,OK,13.482,229.698,-1725.561,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842865721,1781273362.018584691,1,OK,0.7978754,-0.5722491,-0.0641831,-0.1783437,75.095,-284.183,-1508.620,0.7778373,3,OK,75.560,-284.503,-1507.871,OK,49.694,-248.930,-1598.920,OK,-11.830,-264.483,-1537.124,Passive Strays,842865721,1781273362.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,OK,365.724,489.696,-2102.032,Saturated,362.503,419.012,-2101.226,Possible Phantom,344.921,459.425,-2152.205,Possible Phantom,308.347,386.571,-1933.536,OK,142.613,19.030,-1683.139,OK,138.729,-50.827,-1674.110,OK,132.309,-128.636,-1672.679,OK,124.474,-196.993,-1678.662
