Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484545,1780400342.418639063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484545,1780400342.418639063,1,OK,0.6563889,-0.1028802,-0.1084497,-0.7394646,269.071,-34.084,-1819.692,0.1095839,3,OK,269.191,-34.122,-1819.682,OK,183.698,8.883,-1832.106,OK,279.590,50.996,-1846.113,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484545,1780400342.418639063,1,OK,0.9696724,0.1372904,-0.1736728,-0.1035597,49.776,-77.981,-1916.611,0.3991578,3,OK,50.230,-78.269,-1916.501,OK,8.323,12.233,-1910.365,OK,-36.063,-54.574,-1945.395,Passive Strays,790484545,1780400342.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484548,1780400342.468639063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484548,1780400342.468639063,1,OK,0.6564456,-0.1025086,-0.1082656,-0.7394929,269.092,-34.081,-1819.729,0.1108522,3,OK,269.216,-34.102,-1819.724,OK,183.721,8.890,-1832.136,OK,279.604,51.000,-1846.073,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484548,1780400342.468639063,1,OK,0.9698172,0.1370397,-0.1730121,-0.1036411,49.817,-77.974,-1916.680,0.3988900,3,OK,50.265,-78.271,-1916.575,OK,8.357,12.236,-1910.417,OK,-36.035,-54.559,-1945.337,Passive Strays,790484548,1780400342.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484551,1780400342.518639063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484551,1780400342.518639063,1,OK,0.6564300,-0.1025367,-0.1079823,-0.7395443,269.098,-34.110,-1819.764,0.1103981,3,OK,269.220,-34.129,-1819.760,OK,183.726,8.877,-1832.120,OK,279.617,50.981,-1846.081,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484551,1780400342.518639063,1,OK,0.9697841,0.1373711,-0.1729968,-0.1035375,49.838,-77.982,-1916.673,0.3860761,3,OK,50.275,-78.269,-1916.570,OK,8.365,12.223,-1910.348,OK,-36.024,-54.596,-1945.329,Passive Strays,790484551,1780400342.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484554,1780400342.568639062,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484554,1780400342.568639062,1,OK,0.6565325,-0.1026748,-0.1078544,-0.7394527,269.113,-34.124,-1819.779,0.1178856,3,OK,269.244,-34.148,-1819.773,OK,183.720,8.850,-1832.100,OK,279.600,50.968,-1846.098,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484554,1780400342.568639062,1,OK,0.9698381,0.1366803,-0.1732217,-0.1035698,49.811,-78.015,-1916.596,0.4035400,3,OK,50.264,-78.317,-1916.490,OK,8.352,12.208,-1910.416,OK,-36.035,-54.619,-1945.302,Passive Strays,790484554,1780400342.568,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484557,1780400342.618639063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484557,1780400342.618639063,1,OK,0.6564139,-0.1026851,-0.1085042,-0.7394616,269.089,-34.121,-1819.675,0.1106214,3,OK,269.212,-34.156,-1819.666,OK,183.718,8.843,-1832.113,OK,279.603,50.959,-1846.074,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484557,1780400342.618639063,1,OK,0.9697959,0.1366501,-0.1734729,-0.1035850,49.787,-78.014,-1916.562,0.3955007,3,OK,50.233,-78.302,-1916.455,OK,8.343,12.201,-1910.411,OK,-36.042,-54.613,-1945.313,Passive Strays,790484557,1780400342.618,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484560,1780400342.668639063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484560,1780400342.668639063,1,OK,0.6565189,-0.1024168,-0.1077429,-0.7395168,269.095,-34.127,-1819.802,0.1163041,3,OK,269.224,-34.137,-1819.800,OK,183.711,8.857,-1832.122,OK,279.594,50.967,-1846.071,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484560,1780400342.668639063,1,OK,0.9696967,0.1369594,-0.1738249,-0.1035147,49.781,-78.000,-1916.521,0.3994399,3,OK,50.235,-78.292,-1916.411,OK,8.328,12.222,-1910.348,OK,-36.044,-54.606,-1945.337,Passive Strays,790484560,1780400342.668,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484563,1780400342.718639063,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484563,1780400342.718639063,1,OK,0.6563996,-0.1026673,-0.1082703,-0.7395110,269.081,-34.114,-1819.722,0.1065880,3,OK,269.199,-34.148,-1819.713,OK,183.716,8.862,-1832.120,OK,279.601,50.975,-1846.092,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484563,1780400342.718639063,1,OK,0.9697401,0.1368385,-0.1736639,-0.1035388,49.790,-77.987,-1916.547,0.4011953,3,OK,50.245,-78.275,-1916.436,OK,8.341,12.230,-1910.380,OK,-36.046,-54.590,-1945.337,Passive Strays,790484563,1780400342.718,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484566,1780400342.768639068,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484566,1780400342.768639068,1,OK,0.6563983,-0.1027793,-0.1087853,-0.7394210,269.107,-34.101,-1819.595,0.1105459,3,OK,269.228,-34.146,-1819.582,OK,183.736,8.849,-1832.075,OK,279.625,50.976,-1846.042,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484566,1780400342.768639068,1,OK,0.9697010,0.1369454,-0.1738160,-0.1035076,49.815,-78.006,-1916.500,0.3994650,3,OK,50.270,-78.289,-1916.387,OK,8.365,12.204,-1910.330,OK,-36.017,-54.611,-1945.317,Passive Strays,790484566,1780400342.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484569,1780400342.818639068,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484569,1780400342.818639068,1,OK,0.6565127,-0.1024978,-0.1078479,-0.7394958,269.107,-34.148,-1819.689,0.1130110,3,OK,269.234,-34.168,-1819.684,OK,183.726,8.831,-1832.022,OK,279.603,50.948,-1845.983,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484569,1780400342.818639068,1,OK,0.9698605,0.1362915,-0.1734443,-0.1035005,49.816,-78.004,-1916.562,0.4085103,3,OK,50.276,-78.292,-1916.449,OK,8.358,12.192,-1910.481,OK,-36.024,-54.608,-1945.316,Passive Strays,790484569,1780400342.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790484572,1780400342.868639067,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790484572,1780400342.868639067,1,OK,0.6565662,-0.1020588,-0.1080063,-0.7394860,269.096,-34.149,-1819.716,0.1225129,3,OK,269.236,-34.165,-1819.712,OK,183.717,8.828,-1832.110,OK,279.582,50.944,-1845.967,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790484572,1780400342.868639067,1,OK,0.9697888,0.1366030,-0.1735529,-0.1035793,49.776,-78.023,-1916.532,0.3990083,3,OK,50.228,-78.309,-1916.421,OK,8.338,12.193,-1910.395,OK,-36.060,-54.624,-1945.303,Passive Strays,790484572,1780400342.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
