Number of frames: 100
Frequency: 100
Units: mm

Frame,Isabelle Biomech 4 LED Stylus Calibrati q0,Isabelle Biomech 4 LED Stylus Calibrati qx,Isabelle Biomech 4 LED Stylus Calibrati qy,Isabelle Biomech 4 LED Stylus Calibrati qz,Isabelle Biomech 4 LED Stylus Calibrati x,Isabelle Biomech 4 LED Stylus Calibrati y,Isabelle Biomech 4 LED Stylus Calibrati z,Isabelle Biomech 4 LED Stylus Calibrati Error,Tibia q0,Tibia qx,Tibia qy,Tibia qz,Tibia x,Tibia y,Tibia z,Tibia Error,Patella q0,Patella qx,Patella qy,Patella qz,Patella x,Patella y,Patella z,Patella Error,Femur q0,Femur qx,Femur qy,Femur qz,Femur x,Femur y,Femur z,Femur Error
1,0.779557467,-0.163702413,-0.576679945,-0.181471407,39.321292877,25.195253372,-2743.020263672,0.155395374,-0.178335875,-0.580945909,0.744094849,-0.277526647,59.280883789,-86.919120789,-2688.010253906,0.093307294,-0.190038323,0.062937029,0.970238984,-0.136237547,123.744071960,36.880867004,-2650.703125000,0.242921859,0.009420146,-0.675985992,0.728895485,-0.108007237,96.975402832,126.617218018,-2704.427001953,0.177218974,
2,0.779623985,-0.163738176,-0.576617777,-0.181351081,39.323093414,25.193685532,-2743.005615234,0.154189125,-0.178348318,-0.580870688,0.744063139,-0.277761132,59.280830383,-86.918991089,-2688.009521484,0.091614611,-0.189888671,0.062952921,0.970277250,-0.136166275,123.744758606,36.881507874,-2650.700683594,0.244179875,0.009260614,-0.676011324,0.728954315,-0.107464135,96.975074768,126.617256165,-2704.430908203,0.178497612,
3,0.779577672,-0.163620308,-0.576686800,-0.181436911,39.316051483,25.193992615,-2743.026855469,0.162307784,-0.178392380,-0.580888748,0.744067430,-0.277683496,59.278987885,-86.917045593,-2688.007080078,0.091528490,-0.189921141,0.062921800,0.970272362,-0.136170238,123.743873596,36.881748199,-2650.694335938,0.245771632,0.008939114,-0.675997198,0.728953600,-0.107585207,96.975463867,126.617996216,-2704.430908203,0.178166404,
4,0.779623866,-0.163539663,-0.576639414,-0.181461945,39.311836243,25.189043045,-2743.002929688,0.154826134,-0.178311929,-0.580945492,0.744132817,-0.277440995,59.275985718,-86.916931152,-2688.012207031,0.094695851,-0.189854622,0.062919736,0.970274568,-0.136248380,123.740715027,36.882247925,-2650.697753906,0.245762259,0.009164141,-0.675982535,0.728947699,-0.107698046,96.972076416,126.618637085,-2704.427734375,0.177785307,
5,0.779639423,-0.163582519,-0.576635659,-0.181368232,39.314243317,25.187812805,-2743.017822266,0.153371572,-0.178439528,-0.580925465,0.744081974,-0.277537465,59.279773712,-86.915611267,-2688.009765625,0.093198337,-0.189932764,0.062953621,0.970248103,-0.136312336,123.743751526,36.883815765,-2650.703369141,0.244576380,0.009236095,-0.675943017,0.728948593,-0.107933678,96.973854065,126.619941711,-2704.428466797,0.177520603,
6,0.779666603,-0.163555875,-0.576599538,-0.181390047,39.309604645,25.191730499,-2743.009277344,0.157833114,-0.178279683,-0.580920935,0.744098425,-0.277605414,59.280208588,-86.913856506,-2688.007324219,0.093288176,-0.190109462,0.062921159,0.970231116,-0.136201650,123.746467590,36.884231567,-2650.700195313,0.243065938,0.009203375,-0.675954580,0.728928983,-0.107996590,96.975738525,126.620887756,-2704.427734375,0.177305669,
7,0.779884338,-0.163149446,-0.576418817,-0.181394696,39.285095215,25.127130508,-2742.920410156,0.159981295,-0.178286791,-0.580929577,0.744115889,-0.277536005,59.282623291,-86.914070129,-2688.007080078,0.093472846,-0.190132022,0.062926851,0.970225513,-0.136207581,123.746879578,36.883647919,-2650.698974609,0.242321596,0.009000280,-0.675982535,0.728899479,-0.108037658,96.976539612,126.620811462,-2704.425781250,0.176757753,
8,0.780153871,-0.162683845,-0.576285362,-0.181077525,39.197120667,25.030946732,-2742.850341797,0.162181616,-0.178408816,-0.580938280,0.744142294,-0.277368426,59.279888153,-86.916770935,-2688.011230469,0.094572581,-0.190032467,0.062931180,0.970216393,-0.136409327,123.741798401,36.885425568,-2650.695800781,0.242574304,0.009144586,-0.675942779,0.728918970,-0.108142994,96.974464417,126.619575500,-2704.428466797,0.176177084,
9,0.780487955,-0.162768453,-0.576046169,-0.180321440,39.135059357,24.980690002,-2742.767333984,0.164573774,-0.178345114,-0.580939710,0.744123101,-0.277457923,59.285762787,-86.916549683,-2688.010253906,0.093869127,-0.190294981,0.062906526,0.970182896,-0.136292785,123.748558044,36.882091522,-2650.700927734,0.240897417,0.009050884,-0.675935745,0.728929341,-0.108124815,96.975669861,126.617881775,-2704.425537109,0.175743639,
10,0.780882359,-0.162059829,-0.575828075,-0.179948285,39.037700653,24.827798843,-2742.640625000,0.165953130,-0.178641975,-0.580901861,0.744051397,-0.277538449,59.280696869,-86.917053223,-2688.005615234,0.092602395,-0.190494567,0.062930882,0.970156193,-0.136192903,123.752655029,36.878963470,-2650.712402344,0.240845442,0.008760454,-0.675957501,0.728909671,-0.108145110,96.975944519,126.617301941,-2704.423828125,0.176225141,
11,0.780976534,-0.162434369,-0.575765371,-0.179401726,39.046287537,24.820013046,-2742.622070313,0.159459189,-0.178649545,-0.580908418,0.744096637,-0.277398676,59.278816223,-86.917037964,-2688.004394531,0.092109635,-0.190064326,0.062892407,0.970259845,-0.136073396,123.745857239,36.880279541,-2650.706298828,0.245141104,0.008794026,-0.675966740,0.728899181,-0.108155534,96.972297668,126.617469788,-2704.421875000,0.176432043,
12,0.780818760,-0.162492171,-0.575938046,-0.179481670,39.050937653,24.832357407,-2742.625488281,0.164951742,-0.178375900,-0.580932260,0.744146824,-0.277390003,59.273433685,-86.917716980,-2688.001953125,0.093664914,-0.189945772,0.062954992,0.970257640,-0.136225581,123.742057800,36.878490448,-2650.698242188,0.244271487,0.008911555,-0.675945520,0.728901267,-0.108264446,96.971641541,126.616577148,-2704.416503906,0.175982893,
13,0.780597389,-0.162393525,-0.576171219,-0.179785401,39.055625916,24.837528229,-2742.627441406,0.164722368,-0.178535596,-0.580933750,0.744110763,-0.277380973,59.278800964,-86.917335510,-2688.001708984,0.093563750,-0.190098211,0.062933877,0.970200598,-0.136428788,123.746681213,36.878772736,-2650.698974609,0.241303623,0.009134871,-0.675933599,0.728925824,-0.108154975,96.970375061,126.618034363,-2704.420410156,0.176033542,
14,0.780448616,-0.162285879,-0.576285899,-0.180160478,39.059169769,24.839460373,-2742.602539063,0.162829623,-0.178477049,-0.580954134,0.744099617,-0.277405888,59.279075623,-86.914772034,-2688.006347656,0.094205350,-0.190366521,0.062919810,0.970139802,-0.136493430,123.749618530,36.881256104,-2650.701171875,0.239539877,0.009226576,-0.675945759,0.728905261,-0.108209468,96.973884583,126.618911743,-2704.420410156,0.177043125,
15,0.780321896,-0.162086770,-0.576371133,-0.180615470,39.062496185,24.835643768,-2742.580322266,0.159568936,-0.178258866,-0.580964983,0.744137764,-0.277421057,59.280120850,-86.912651062,-2687.998535156,0.093858659,-0.190160766,0.062887929,0.970193803,-0.136410967,123.752868652,36.881645203,-2650.705078125,0.242029667,0.009303699,-0.675946116,0.728929639,-0.108036466,96.971153259,126.620384216,-2704.420898438,0.177415654,
16,0.780216098,-0.162042826,-0.576463699,-0.180816263,39.054771423,24.838497162,-2742.600585938,0.165588975,-0.178248420,-0.580920696,0.744125009,-0.277554631,59.275600433,-86.913139343,-2687.994873047,0.093404740,-0.190073550,0.062887691,0.970215380,-0.136379346,123.752059937,36.882579803,-2650.703857422,0.243362471,0.009098314,-0.675963581,0.728915215,-0.108041748,96.973800659,126.622467041,-2704.419921875,0.177770495,
