Number of frames: 100
Frequency: 100
Units: mm

Frame,Isabelle Biomech 4 LED Stylus Calibrati q0,Isabelle Biomech 4 LED Stylus Calibrati qx,Isabelle Biomech 4 LED Stylus Calibrati qy,Isabelle Biomech 4 LED Stylus Calibrati qz,Isabelle Biomech 4 LED Stylus Calibrati x,Isabelle Biomech 4 LED Stylus Calibrati y,Isabelle Biomech 4 LED Stylus Calibrati z,Isabelle Biomech 4 LED Stylus Calibrati Error,Tibia q0,Tibia qx,Tibia qy,Tibia qz,Tibia x,Tibia y,Tibia z,Tibia Error,Patella q0,Patella qx,Patella qy,Patella qz,Patella x,Patella y,Patella z,Patella Error,Femur q0,Femur qx,Femur qy,Femur qz,Femur x,Femur y,Femur z,Femur Error
1,0.802525640,-0.040463906,-0.594591081,-0.027868532,-11.051527977,13.363961220,-2764.896728516,0.058171421,-0.179764912,-0.581866324,0.743363619,-0.276634634,59.492870331,-86.806999207,-2688.208251953,0.094756886,-0.190294847,0.061890040,0.970251501,-0.136270076,123.792297363,37.020519257,-2650.692382813,0.243447855,0.009168789,-0.676033795,0.728878856,-0.107841812,96.987007141,126.602348328,-2704.424804688,0.178024679,
2,0.802507222,-0.040373199,-0.594621241,-0.027887428,-11.055784225,13.358058929,-2764.914306641,0.058886807,-0.179759160,-0.581870914,0.743342757,-0.276684701,59.494739532,-86.806777954,-2688.202392578,0.094228506,-0.190227717,0.061886080,0.970251024,-0.136368871,123.791519165,37.020229340,-2650.685791016,0.243054658,0.009325066,-0.676036835,0.728898585,-0.107675903,96.983444214,126.604148865,-2704.427001953,0.178433225,
3,0.802501082,-0.040508870,-0.594633162,-0.027612116,-11.057145119,13.357818604,-2764.937500000,0.060119674,-0.180089027,-0.581834435,0.743342638,-0.276547223,59.494499207,-86.807853699,-2688.203125000,0.094030716,-0.190238342,0.061876178,0.970277846,-0.136167586,123.795791626,37.019348145,-2650.692626953,0.243977860,0.009544507,-0.676037192,0.728916824,-0.107531093,96.985992432,126.602958679,-2704.431396484,0.179254621,
4,0.802664697,-0.040516604,-0.594419479,-0.027445653,-11.048812866,13.357545853,-2764.873779297,0.056575414,-0.180294022,-0.581793070,0.743303180,-0.276606709,59.491744995,-86.808486938,-2688.206298828,0.093350545,-0.190367565,0.061864179,0.970267236,-0.136067882,123.794441223,37.018775940,-2650.699707031,0.244481042,0.009356576,-0.675998867,0.728898823,-0.107909925,96.981719971,126.601615906,-2704.427001953,0.177676439,
5,0.802675843,-0.040597644,-0.594413221,-0.027133357,-11.045957565,13.353279114,-2764.894287109,0.057856090,-0.179841548,-0.581884503,0.743338287,-0.276614666,59.495536804,-86.807678223,-2688.207763672,0.094539896,-0.190455198,0.061857179,0.970245838,-0.136101246,123.795196533,37.018688202,-2650.694091797,0.243271634,0.009197594,-0.676052332,0.728889763,-0.107649088,96.985984802,126.602279663,-2704.430419922,0.178946584,
6,0.802736759,-0.040740404,-0.594336092,-0.026804106,-11.056133270,13.358292580,-2764.894531250,0.056691695,-0.180012956,-0.581913888,0.743318439,-0.276494563,59.493106842,-86.808029175,-2688.208007813,0.095736496,-0.190568089,0.061835770,0.970251560,-0.135911927,123.794891357,37.018245697,-2650.693359375,0.243631035,0.009157030,-0.676087081,0.728887677,-0.107448258,96.983596802,126.603279114,-2704.428222656,0.178938448,
7,0.802769065,-0.040809345,-0.594300807,-0.026512126,-11.048740387,13.355488777,-2764.899169922,0.058155488,-0.180082172,-0.581788480,0.743284643,-0.276804000,59.495243073,-86.808509827,-2688.206054688,0.093337789,-0.190171733,0.061867479,0.970329642,-0.135895133,123.797401428,37.018421173,-2650.699951172,0.246917501,0.009497546,-0.676060259,0.728873134,-0.107685938,96.986328125,126.601768494,-2704.429443359,0.178294763,
8,0.802872837,-0.040749460,-0.594171405,-0.026362643,-11.048971176,13.351313591,-2764.858398438,0.053533763,-0.179996923,-0.581853271,0.743335128,-0.276587754,59.492355347,-86.809097290,-2688.209472656,0.095434256,-0.190209553,0.061893329,0.970309675,-0.135973096,123.796882629,37.017772675,-2650.700439453,0.245714903,0.009142024,-0.676084697,0.728874624,-0.107553437,96.986366272,126.600952148,-2704.426757813,0.177955404,
9,0.802979290,-0.040745571,-0.594034672,-0.026206762,-11.030503273,13.351632118,-2764.807617188,0.054114234,-0.180004671,-0.581878722,0.743338704,-0.276519507,59.494731903,-86.809249878,-2688.205566406,0.094958588,-0.190309390,0.061890058,0.970278144,-0.136060029,123.798988342,37.017677307,-2650.695556641,0.244004264,0.008822893,-0.676050067,0.728918493,-0.107500181,96.987556458,126.600425720,-2704.425781250,0.178847551,
10,0.803051531,-0.040728487,-0.593941569,-0.026132360,-11.031744957,13.355486870,-2764.778564453,0.051227428,-0.179967776,-0.581890464,0.743344069,-0.276504487,59.492347717,-86.808250427,-2688.207031250,0.095239751,-0.190261588,0.061926745,0.970285892,-0.136054575,123.798004150,37.017589569,-2650.695800781,0.244965762,0.009002766,-0.676028788,0.728917599,-0.107625186,96.987327576,126.601341248,-2704.425048828,0.178934142,
11,0.802938700,-0.040649462,-0.594098866,-0.026145104,-11.041256905,13.352877617,-2764.831054688,0.053087242,-0.179940611,-0.581826985,0.743300617,-0.276772290,59.492515564,-86.807006836,-2688.208251953,0.092848964,-0.190512657,0.061920080,0.970245242,-0.135996193,123.795890808,37.017887115,-2650.698486328,0.244053200,0.008967018,-0.676051676,0.728877187,-0.107758231,96.985107422,126.602096558,-2704.419921875,0.177919909,
12,0.802909553,-0.040566601,-0.594141424,-0.026203230,-11.048479080,13.354691505,-2764.839355469,0.052156664,-0.179968879,-0.581807673,0.743255079,-0.276916891,59.488117218,-86.806449890,-2688.207275391,0.092898346,-0.190620348,0.061897255,0.970221639,-0.136024177,123.796218872,37.017887115,-2650.700439453,0.242708132,0.009057358,-0.676042318,0.728880584,-0.107786238,96.985816956,126.601036072,-2704.417480469,0.178271949,
13,0.803018630,-0.040397309,-0.593998849,-0.026354006,-11.024188042,13.356827736,-2764.766601563,0.049359646,-0.180053800,-0.581848145,0.743315279,-0.276614845,59.491703033,-86.806259155,-2688.206787109,0.093490019,-0.190252095,0.061883640,0.970309019,-0.135922745,123.797431946,37.018291473,-2650.697998047,0.244047210,0.008680008,-0.676032901,0.728885353,-0.107844062,96.986984253,126.601005554,-2704.415039063,0.177219614,
