Number of frames: 100
Frequency: 100
Units: mm

Frame,Isabelle Biomech 4 LED Stylus Calibrati q0,Isabelle Biomech 4 LED Stylus Calibrati qx,Isabelle Biomech 4 LED Stylus Calibrati qy,Isabelle Biomech 4 LED Stylus Calibrati qz,Isabelle Biomech 4 LED Stylus Calibrati x,Isabelle Biomech 4 LED Stylus Calibrati y,Isabelle Biomech 4 LED Stylus Calibrati z,Isabelle Biomech 4 LED Stylus Calibrati Error,Tibia q0,Tibia qx,Tibia qy,Tibia qz,Tibia x,Tibia y,Tibia z,Tibia Error,Patella q0,Patella qx,Patella qy,Patella qz,Patella x,Patella y,Patella z,Patella Error,Femur q0,Femur qx,Femur qy,Femur qz,Femur x,Femur y,Femur z,Femur Error
34,0.677366614,-0.123514839,-0.673509121,-0.268894017,-24.706050873,36.814693451,-2665.024169922,0.153353348,-0.179550827,-0.581887543,0.743347824,-0.276771247,59.483409882,-86.782684326,-2688.115722656,0.095591821,-0.190490738,0.061255362,0.970288992,-0.136016056,123.797767639,37.108264923,-2650.741210938,0.244738758,0.008852294,-0.676003754,0.728908896,-0.107853487,96.974418640,126.595123291,-2704.390625000,0.177481323,
35,0.677218854,-0.123395890,-0.673601389,-0.269089729,-24.707250595,36.816955566,-2665.037597656,0.157618329,-0.179640338,-0.581890762,0.743340433,-0.276726395,59.483707428,-86.781959534,-2688.114990234,0.095184863,-0.190424129,0.061266217,0.970307350,-0.135973364,123.796180725,37.107566833,-2650.742919922,0.244725838,0.008739312,-0.675984859,0.728954315,-0.107674055,96.971954346,126.596015930,-2704.395751953,0.178074852,
36,0.677142799,-0.123299733,-0.673645616,-0.269214362,-24.706378937,36.812374115,-2665.031250000,0.156504795,-0.179483607,-0.581907153,0.743430793,-0.276550829,59.483352661,-86.782829285,-2688.112060547,0.096669346,-0.190433085,0.061298426,0.970290840,-0.136063725,123.795249939,37.106002808,-2650.742919922,0.244163170,0.008869911,-0.676024139,0.728948355,-0.107456952,96.973541260,126.594879150,-2704.397460938,0.179288760,
37,0.677040637,-0.123248979,-0.673730850,-0.269281209,-24.714244843,36.810325623,-2665.048095703,0.153548986,-0.179325908,-0.581898987,0.743399084,-0.276755333,59.480144501,-86.783767700,-2688.118652344,0.097418003,-0.190644145,0.061275627,0.970231891,-0.136199147,123.793968201,37.105358124,-2650.742187500,0.243337318,0.008730275,-0.676022530,0.728923798,-0.107644916,96.971450806,126.594528198,-2704.394287109,0.178395525,
38,0.676974475,-0.123256393,-0.673788190,-0.269300759,-24.710067749,36.810451508,-2665.066162109,0.152077407,-0.179556727,-0.581848443,0.743253171,-0.277103662,59.482242584,-86.783493042,-2688.120117188,0.094709493,-0.190585047,0.061297208,0.970255136,-0.136106536,123.794357300,37.105327606,-2650.737792969,0.244642302,0.008790913,-0.675996959,0.728950858,-0.107617244,96.971855164,126.593902588,-2704.392578125,0.178255126,
39,0.677001297,-0.123185843,-0.673729360,-0.269412726,-24.706327438,36.811584473,-2665.053710938,0.151403591,-0.179508343,-0.581940770,0.743377745,-0.276606590,59.483570099,-86.783401489,-2688.115966797,0.097282588,-0.190541402,0.061308455,0.970276475,-0.136010468,123.796295166,37.104274750,-2650.739013672,0.245151609,0.008840281,-0.675983191,0.728928924,-0.107847616,96.973419189,126.594184875,-2704.392822266,0.177566871,
40,0.677036464,-0.123112567,-0.673667192,-0.269513369,-24.705205917,36.811107635,-2665.033203125,0.153720036,-0.179379433,-0.581922770,0.743423045,-0.276606381,59.483810425,-86.783470154,-2688.116943359,0.098486893,-0.190425187,0.061325386,0.970314026,-0.135897428,123.797904968,37.104591370,-2650.746093750,0.245859504,0.008926973,-0.676032186,0.728934705,-0.107494116,96.974388123,126.594665527,-2704.395263672,0.178723902,
41,0.677039504,-0.122975007,-0.673637152,-0.269643575,-24.706403732,36.809799194,-2665.024902344,0.156617433,-0.179511577,-0.581900716,0.743336976,-0.276798189,59.483181000,-86.784675598,-2688.118652344,0.096974984,-0.190369010,0.061321612,0.970311821,-0.135993689,123.796882629,37.104522705,-2650.746582031,0.245082915,0.009054504,-0.676032424,0.728970408,-0.107239708,96.971611023,126.593162537,-2704.393310547,0.179354340,
42,0.677070081,-0.122936174,-0.673592567,-0.269695908,-24.699542999,36.814079285,-2665.011230469,0.153161690,-0.179667950,-0.581925988,0.743277252,-0.276804179,59.483692169,-86.783737183,-2688.121582031,0.095981210,-0.190646559,0.061320700,0.970263183,-0.135952324,123.799247742,37.104049683,-2650.742187500,0.243410587,0.009094009,-0.675991356,0.728955090,-0.107598647,96.971244812,126.593734741,-2704.390625000,0.178826988,
43,0.676986337,-0.122924097,-0.673680961,-0.269690722,-24.696720123,36.818214417,-2665.054443359,0.151306808,-0.179367870,-0.581935167,0.743361950,-0.276752055,59.486881256,-86.782127380,-2688.121093750,0.096164480,-0.190628305,0.061294112,0.970297754,-0.135743082,123.802551270,37.104404449,-2650.742187500,0.244299859,0.009227673,-0.676006675,0.728891373,-0.107922286,96.974853516,126.593589783,-2704.391357422,0.177980378,
