Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004715,1780409011.918660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004715,1780409011.918660604,1,OK,0.6938818,0.0243043,-0.0029833,-0.7196724,254.037,-33.059,-1784.154,0.1991051,3,OK,253.951,-33.143,-1784.16,OK,165.411,4.465,-1786.519,OK,257.433,56.779,-1781.373,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004715,1780409011.918660604,1,OK,0.8319492,0.0286688,0.5388175,-0.1292842,75.586,-87.844,-1708.572,0.404573,3,OK,75.766,-87.666,-1708.875,OK,72.826,0.178,-1663.287,OK,39.466,-70.519,-1623.931,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004718,1780409011.968660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004718,1780409011.968660604,1,OK,0.6939011,0.0244105,-0.0030059,-0.7196502,253.981,-33.06,-1784.154,0.194312,3,OK,253.901,-33.141,-1784.16,OK,165.35,4.463,-1786.532,OK,257.368,56.771,-1781.363,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004718,1780409011.968660604,1,OK,0.8319153,0.0288011,0.5388733,-0.1292405,75.527,-87.831,-1708.578,0.4048229,3,OK,75.711,-87.672,-1708.897,OK,72.774,0.188,-1663.254,OK,39.418,-70.518,-1623.926,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004721,1780409012.018660605,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004721,1780409012.018660605,1,OK,0.6939023,0.0245114,-0.0031221,-0.719645,254.015,-33.053,-1784.125,0.1946133,3,OK,253.931,-33.129,-1784.13,OK,165.387,4.466,-1786.531,OK,257.404,56.776,-1781.335,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004721,1780409012.018660605,1,OK,0.8319663,0.0286324,0.5387899,-0.1292966,75.575,-87.846,-1708.579,0.4010553,3,OK,75.754,-87.674,-1708.884,OK,72.812,0.189,-1663.3,OK,39.449,-70.519,-1623.941,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004724,1780409012.068660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004724,1780409012.068660604,1,OK,0.6939351,0.0248093,-0.002516,-0.7196056,254.028,-33.054,-1784.227,0.1954562,3,OK,253.949,-33.135,-1784.233,OK,165.389,4.459,-1786.549,OK,257.405,56.775,-1781.324,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004724,1780409012.068660604,1,OK,0.8319797,0.0287362,0.5387688,-0.1292756,75.579,-87.84,-1708.563,0.3911633,3,OK,75.753,-87.672,-1708.858,OK,72.816,0.184,-1663.261,OK,39.457,-70.521,-1623.942,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004727,1780409012.118660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004727,1780409012.118660604,1,OK,0.6939592,0.0241194,-0.003238,-0.719603,254.005,-33.049,-1784.119,0.1935328,3,OK,253.929,-33.13,-1784.124,OK,165.366,4.462,-1786.516,OK,257.38,56.784,-1781.395,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004727,1780409012.118660604,1,OK,0.8319916,0.0287542,0.5387664,-0.129205,75.563,-87.834,-1708.568,0.3866934,3,OK,75.736,-87.673,-1708.864,OK,72.787,0.19,-1663.249,OK,39.441,-70.524,-1623.952,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004730,1780409012.168660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004730,1780409012.168660604,1,OK,0.6939274,0.0242891,-0.0025696,-0.7196306,254.037,-33.054,-1784.224,0.1930272,3,OK,253.964,-33.137,-1784.229,OK,165.396,4.466,-1786.516,OK,257.418,56.775,-1781.395,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004730,1780409012.168660604,1,OK,0.8319027,0.0291395,0.5389031,-0.1291213,75.56,-87.809,-1708.63,0.4053003,3,OK,75.747,-87.679,-1708.97,OK,72.809,0.185,-1663.219,OK,39.458,-70.526,-1623.973,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004733,1780409012.218660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004733,1780409012.218660604,1,OK,0.6939014,0.0239936,-0.0033855,-0.7196622,253.998,-33.059,-1784.093,0.1977293,3,OK,253.919,-33.144,-1784.099,OK,165.367,4.464,-1786.507,OK,257.392,56.78,-1781.403,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004733,1780409012.218660604,1,OK,0.8318957,0.0285959,0.5388988,-0.1293051,75.548,-87.847,-1708.56,0.407699,3,OK,75.731,-87.673,-1708.871,OK,72.798,0.187,-1663.288,OK,39.441,-70.518,-1623.904,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004736,1780409012.268660605,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004736,1780409012.268660605,1,OK,0.6938916,0.024287,-0.0030959,-0.7196631,253.996,-33.067,-1784.189,0.1948912,3,OK,253.917,-33.151,-1784.195,OK,165.367,4.46,-1786.573,OK,257.386,56.768,-1781.425,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004736,1780409012.268660605,1,OK,0.8318799,0.0288079,0.5389282,-0.1292373,75.536,-87.836,-1708.587,0.4099312,3,OK,75.724,-87.688,-1708.921,OK,72.79,0.191,-1663.257,OK,39.432,-70.525,-1623.919,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004739,1780409012.318660604,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004739,1780409012.318660604,1,OK,0.6939065,0.024355,-0.0033024,-0.7196456,254.055,-33.055,-1784.117,0.1989849,3,OK,253.978,-33.14,-1784.122,OK,165.42,4.466,-1786.543,OK,257.446,56.783,-1781.37,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004739,1780409012.318660604,1,OK,0.8319581,0.028825,0.5388099,-0.1292233,75.612,-87.836,-1708.605,0.3993686,3,OK,75.793,-87.679,-1708.918,OK,72.85,0.18,-1663.276,OK,39.493,-70.526,-1623.968,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004742,1780409012.368660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004742,1780409012.368660603,1,OK,0.6938872,0.0245229,-0.0033346,-0.7196583,254.003,-33.057,-1784.127,0.1970007,3,OK,253.913,-33.133,-1784.132,OK,165.381,4.464,-1786.571,OK,257.396,56.777,-1781.362,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004742,1780409012.368660603,1,OK,0.8317826,0.0289699,0.5390984,-0.1291176,75.539,-87.812,-1708.639,0.4478258,3,OK,75.749,-87.679,-1709.026,OK,72.802,0.189,-1663.26,OK,39.447,-70.519,-1623.907,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004745,1780409012.418660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004745,1780409012.418660603,1,OK,0.6938567,0.024661,-0.0031973,-0.7196836,253.989,-33.062,-1784.15,0.1978067,3,OK,253.904,-33.145,-1784.156,OK,165.37,4.468,-1786.58,OK,257.387,56.774,-1781.35,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004745,1780409012.418660603,1,OK,0.8319681,0.0288428,0.5387879,-0.1292467,75.556,-87.825,-1708.578,0.3904928,3,OK,75.731,-87.663,-1708.878,OK,72.798,0.194,-1663.252,OK,39.437,-70.519,-1623.953,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004748,1780409012.468660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004748,1780409012.468660603,1,OK,0.6939167,0.0245744,-0.0031135,-0.719629,254.031,-33.047,-1784.148,0.2009927,3,OK,253.951,-33.129,-1784.154,OK,165.393,4.467,-1786.558,OK,257.421,56.79,-1781.349,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004748,1780409012.468660603,1,OK,0.8319503,0.0289693,0.5388329,-0.1291456,75.586,-87.811,-1708.579,0.4027278,3,OK,75.771,-87.669,-1708.907,OK,72.821,0.193,-1663.208,OK,39.47,-70.516,-1623.934,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004751,1780409012.518660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004751,1780409012.518660603,1,OK,0.6938974,0.024548,-0.0032274,-0.7196481,253.99,-33.059,-1784.164,0.2033164,3,OK,253.907,-33.147,-1784.169,OK,165.359,4.46,-1786.591,OK,257.384,56.785,-1781.382,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004751,1780409012.518660603,1,OK,0.8318574,0.0286125,0.5389667,-0.1292653,75.532,-87.846,-1708.557,0.4153016,3,OK,75.719,-87.677,-1708.88,OK,72.781,0.181,-1663.27,OK,39.434,-70.516,-1623.887,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004754,1780409012.568660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004754,1780409012.568660603,1,OK,0.6938914,0.0243144,-0.0030189,-0.7196627,254.035,-33.057,-1784.212,0.1995993,3,OK,253.956,-33.139,-1784.217,OK,165.399,4.465,-1786.585,OK,257.432,56.779,-1781.434,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004754,1780409012.568660603,1,OK,0.8318865,0.028826,0.5389171,-0.1292375,75.575,-87.831,-1708.608,0.4067607,3,OK,75.76,-87.675,-1708.932,OK,72.828,0.187,-1663.277,OK,39.473,-70.521,-1623.948,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004757,1780409012.618660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004757,1780409012.618660603,1,OK,0.6938782,0.0245268,-0.0027996,-0.7196691,254.034,-33.062,-1784.176,0.1996631,3,OK,253.953,-33.144,-1784.182,OK,165.402,4.462,-1786.526,OK,257.433,56.772,-1781.344,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004757,1780409012.618660603,1,OK,0.8318894,0.0287465,0.5389236,-0.1292089,75.588,-87.832,-1708.592,0.4114604,3,OK,75.776,-87.674,-1708.921,OK,72.835,0.196,-1663.278,OK,39.478,-70.527,-1623.922,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791004760,1780409012.668660603,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791004760,1780409012.668660603,1,OK,0.6938954,0.0247306,-0.002984,-0.7196448,254.003,-33.058,-1784.204,0.1965085,3,OK,253.926,-33.141,-1784.209,OK,165.37,4.466,-1786.602,OK,257.391,56.775,-1781.368,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791004760,1780409012.668660603,1,OK,0.8318683,0.0289688,0.5389476,-0.1291955,75.542,-87.812,-1708.589,0.4055254,3,OK,75.727,-87.664,-1708.917,OK,72.8,0.191,-1663.225,OK,39.448,-70.515,-1623.93,,,,,,,,,,,,
