Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009740,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009740,1780409096,1,OK,0.698492,0.0543694,0.0181641,-0.7133183,252.802,-35.332,-1781.206,0.1916965,3,OK,252.705,-35.407,-1781.219,OK,163.607,0.829,-1782.184,OK,254.61,54.107,-1771.94,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009740,1780409096,1,OK,0.8243832,0.0274469,0.5506882,-0.1279901,80.311,-88.13,-1711.272,0.4576484,3,OK,80.514,-88.001,-1711.677,OK,78.622,-0.245,-1665.637,OK,46.535,-71.076,-1625.539,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009743,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009743,1780409096,1,OK,0.6984506,0.0540079,0.0176756,-0.7133986,252.793,-35.318,-1781.193,0.1933033,3,OK,252.688,-35.387,-1781.205,OK,163.611,0.856,-1782.228,OK,254.622,54.131,-1772.034,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009743,1780409096,1,OK,0.8244572,0.0276141,0.5505617,-0.1280223,80.308,-88.127,-1711.271,0.4359052,3,OK,80.5,-88.003,-1711.653,OK,78.618,-0.25,-1665.606,OK,46.523,-71.078,-1625.578,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009746,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009746,1780409096,1,OK,0.6984596,0.0542597,0.0175305,-0.7133742,252.835,-35.316,-1781.189,0.1953508,3,OK,252.73,-35.394,-1781.202,OK,163.654,0.858,-1782.269,OK,254.653,54.139,-1772.015,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009746,1780409096,1,OK,0.8244578,0.0271324,0.5505244,-0.1282816,80.344,-88.166,-1711.227,0.4216075,3,OK,80.525,-88.002,-1711.565,OK,78.663,-0.244,-1665.693,OK,46.56,-71.063,-1625.559,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009749,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009749,1780409096,1,OK,0.6985194,0.0546185,0.018349,-0.7132677,252.83,-35.322,-1781.25,0.1917746,3,OK,252.735,-35.402,-1781.263,OK,163.631,0.831,-1782.215,OK,254.625,54.115,-1771.929,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009749,1780409096,1,OK,0.8243457,0.0275862,0.5507168,-0.1280786,80.31,-88.133,-1711.295,0.4629906,3,OK,80.516,-88.014,-1711.712,OK,78.647,-0.251,-1665.639,OK,46.543,-71.073,-1625.552,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009752,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009752,1780409096,1,OK,0.6985189,0.0543426,0.0176343,-0.7133073,252.791,-35.342,-1781.073,0.196215,3,OK,252.686,-35.41,-1781.086,OK,163.597,0.811,-1782.144,OK,254.6,54.105,-1771.877,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009752,1780409096,1,OK,0.8244293,0.0275991,0.5506034,-0.1280256,80.31,-88.118,-1711.273,0.4314579,3,OK,80.5,-87.988,-1711.647,OK,78.627,-0.239,-1665.615,OK,46.534,-71.075,-1625.581,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009755,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009755,1780409096,1,OK,0.698473,0.0546292,0.0182218,-0.7133156,252.764,-35.364,-1781.061,0.1962166,3,OK,252.667,-35.447,-1781.075,OK,163.57,0.8,-1782.049,OK,254.573,54.08,-1771.754,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009755,1780409096,1,OK,0.8243258,0.0273895,0.5507537,-0.1280909,80.289,-88.137,-1711.272,0.4565088,3,OK,80.491,-88.005,-1711.675,OK,78.62,-0.24,-1665.656,OK,46.529,-71.068,-1625.534,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009758,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009758,1780409096,1,OK,0.6985419,0.0545703,0.0189246,-0.7132343,252.8,-35.365,-1781.145,0.1903038,3,OK,252.712,-35.449,-1781.158,OK,163.589,0.78,-1782.005,OK,254.587,54.065,-1771.758,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009758,1780409096,1,OK,0.8244348,0.0276283,0.5505971,-0.1280112,80.338,-88.128,-1711.283,0.4472616,3,OK,80.537,-88.015,-1711.686,OK,78.649,-0.25,-1665.608,OK,46.556,-71.074,-1625.575,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009761,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009761,1780409096,1,OK,0.6985116,0.0548836,0.0186795,-0.7132464,252.784,-35.383,-1781.066,0.1985357,3,OK,252.684,-35.461,-1781.079,OK,163.581,0.76,-1781.994,OK,254.583,54.051,-1771.668,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009761,1780409096,1,OK,0.8244547,0.027381,0.5505535,-0.1281235,80.335,-88.134,-1711.217,0.4346753,3,OK,80.523,-87.978,-1711.575,OK,78.648,-0.248,-1665.62,OK,46.549,-71.063,-1625.53,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009764,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009764,1780409096,1,OK,0.6985231,0.0554738,0.0190505,-0.7131796,252.77,-35.359,-1781.125,0.1988639,3,OK,252.674,-35.449,-1781.14,OK,163.565,0.779,-1782.033,OK,254.548,54.069,-1771.605,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009764,1780409096,1,OK,0.8243759,0.0274391,0.5506756,-0.128093,80.304,-88.132,-1711.288,0.4467158,3,OK,80.502,-88.003,-1711.682,OK,78.63,-0.234,-1665.663,OK,46.535,-71.066,-1625.569,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791009767,1780409096,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791009767,1780409096,1,OK,0.6984997,0.0552478,0.018562,-0.713233,252.776,-35.358,-1781.133,0.1950236,3,OK,252.68,-35.439,-1781.146,OK,163.576,0.793,-1782.109,OK,254.566,54.072,-1771.704,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791009767,1780409096,1,OK,0.8244344,0.0273503,0.5505958,-0.1280787,80.315,-88.135,-1711.25,0.431856,3,OK,80.504,-87.996,-1711.617,OK,78.621,-0.238,-1665.642,OK,46.537,-71.065,-1625.561,,,,,,,,,,,,
