Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014225,1780409170,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014225,1780409170,1,OK,0.6614881,-0.0250145,-0.0336898,-0.7487808,266.24,-37.043,-1795.843,0.1937125,3,OK,266.178,-37.122,-1795.837,OK,181.155,7.854,-1800.214,OK,277.525,51.874,-1803.217,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014225,1780409170,1,OK,0.8320145,0.0305724,0.5379809,-0.1318854,75.657,-90.672,-1708.062,0.385888,3,OK,75.825,-90.476,-1708.326,OK,73.387,-2.641,-1662.783,OK,39.503,-73.149,-1623.508,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014228,1780409170,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014228,1780409170,1,OK,0.6614593,-0.0250453,-0.0340572,-0.7487886,266.21,-37.033,-1795.753,0.1935028,3,OK,266.135,-37.101,-1795.748,OK,181.139,7.857,-1800.188,OK,277.505,51.877,-1803.175,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014228,1780409170,1,OK,0.8320624,0.0308049,0.5379116,-0.1318114,75.643,-90.657,-1708.086,0.3856018,3,OK,75.815,-90.486,-1708.371,OK,73.363,-2.641,-1662.746,OK,39.477,-73.146,-1623.535,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014231,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014231,1780409171,1,OK,0.6614442,-0.0251854,-0.0337716,-0.7488102,266.248,-37.04,-1795.812,0.1997298,3,OK,266.176,-37.124,-1795.805,OK,181.174,7.86,-1800.186,OK,277.546,51.884,-1803.219,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014231,1780409171,1,OK,0.8320532,0.0306154,0.5379261,-0.1318544,75.679,-90.671,-1708.071,0.3881811,3,OK,75.848,-90.478,-1708.34,OK,73.398,-2.647,-1662.78,OK,39.514,-73.148,-1623.52,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014234,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014234,1780409171,1,OK,0.6614513,-0.0250819,-0.0345642,-0.7487712,266.222,-37.037,-1795.696,0.1950182,3,OK,266.15,-37.109,-1795.691,OK,181.148,7.848,-1800.22,OK,277.519,51.871,-1803.183,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014234,1780409171,1,OK,0.8319586,0.0304771,0.5380965,-0.1317887,75.644,-90.67,-1708.077,0.4120286,3,OK,75.827,-90.474,-1708.374,OK,73.367,-2.638,-1662.807,OK,39.491,-73.152,-1623.475,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014237,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014237,1780409171,1,OK,0.6614611,-0.0254099,-0.0336057,-0.7487952,266.225,-37.049,-1795.868,0.2017447,3,OK,266.154,-37.124,-1795.862,OK,181.139,7.845,-1800.196,OK,277.524,51.87,-1803.286,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014237,1780409171,1,OK,0.8319886,0.0306133,0.5380498,-0.1317582,75.643,-90.671,-1708.102,0.4003504,3,OK,75.823,-90.496,-1708.402,OK,73.358,-2.646,-1662.789,OK,39.49,-73.155,-1623.518,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014240,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014240,1780409171,1,OK,0.6614655,-0.0248394,-0.033767,-0.7488032,266.245,-37.047,-1795.854,0.1948804,3,OK,266.171,-37.115,-1795.849,OK,181.17,7.846,-1800.25,OK,277.542,51.869,-1803.214,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014240,1780409171,1,OK,0.8320428,0.0306738,0.5379525,-0.131799,75.676,-90.672,-1708.09,0.3806,3,OK,75.844,-90.492,-1708.362,OK,73.393,-2.644,-1662.776,OK,39.516,-73.163,-1623.54,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014243,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014243,1780409171,1,OK,0.6614393,-0.0251644,-0.0342416,-0.7487939,266.212,-37.05,-1795.734,0.2063978,3,OK,266.132,-37.133,-1795.727,OK,181.139,7.837,-1800.193,OK,277.519,51.875,-1803.195,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014243,1780409171,1,OK,0.8319566,0.0307078,0.5380972,-0.1317445,75.647,-90.668,-1708.134,0.416042,3,OK,75.835,-90.493,-1708.452,OK,73.374,-2.655,-1662.807,OK,39.495,-73.161,-1623.524,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014246,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014246,1780409171,1,OK,0.6615195,-0.0248084,-0.0330416,-0.7487889,266.246,-37.066,-1795.946,0.1927435,3,OK,266.18,-37.142,-1795.94,OK,181.161,7.833,-1800.214,OK,277.525,51.859,-1803.216,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014246,1780409171,1,OK,0.832021,0.0307512,0.5379917,-0.1317582,75.667,-90.667,-1708.101,0.3945982,3,OK,75.845,-90.497,-1708.398,OK,73.386,-2.647,-1662.765,OK,39.507,-73.162,-1623.527,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014249,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014249,1780409171,1,OK,0.6614625,-0.0254613,-0.0334616,-0.7487986,266.24,-37.054,-1795.783,0.2023648,3,OK,266.162,-37.124,-1795.777,OK,181.158,7.837,-1800.082,OK,277.54,51.864,-1803.19,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014249,1780409171,1,OK,0.832176,0.0307098,0.5377452,-0.1317953,75.705,-90.674,-1708.051,0.360724,3,OK,75.859,-90.487,-1708.292,OK,73.398,-2.65,-1662.736,OK,39.518,-73.166,-1623.553,,,,,,,,,,,,
4,Port 0x01: JJH Probe  s/n:3E4C880C,791014252,1780409171,1,Too Few Markers,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,-3.70E+28,0,3,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Missing,-3.70E+28,-3.70E+28,-3.70E+28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791014252,1780409171,1,OK,0.661493,-0.0247403,-0.0333457,-0.7488011,266.189,-37.057,-1795.85,0.1925818,3,OK,266.123,-37.118,-1795.846,OK,181.101,7.84,-1800.178,OK,277.482,51.856,-1803.146,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791014252,1780409171,1,OK,0.8319923,0.0307522,0.5380401,-0.1317418,75.618,-90.667,-1708.131,0.4055911,3,OK,75.802,-90.5,-1708.443,OK,73.34,-2.649,-1662.792,OK,39.46,-73.163,-1623.537,,,,,,,,,,,,
