Tools,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239722,1729171195.368609924,1,OK,-0.5829388,-2.0987724,-14.5614827,80.425,-135.464,-1909.576,0.1067988,3,OK,80.394,-135.463,-1909.577,OK,44.440,-222.220,-1888.217,OK,-9.269,-134.440,-1912.892,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239722,1729171195.368609924,1,OK,-44.9310590,2.0493076,3.8738744,13.880,30.162,-1842.237,0.1421778,3,OK,14.019,30.134,-1842.236,OK,29.352,127.916,-1834.729,OK,-52.141,96.070,-1838.896,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239722,1729171195.368609924,1,OK,7.2776517,44.6845869,53.3092446,59.817,-73.109,-1976.017,0.4211828,3,OK,-27.067,-84.765,-1892.009,OK,-100.111,-94.170,-1819.313,OK,-138.903,-113.844,-1806.351,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239723,1729171195.385276591,1,OK,-0.5863147,-2.0437929,-14.6030551,80.405,-135.467,-1909.626,0.1179169,3,OK,80.382,-135.458,-1909.629,OK,44.434,-222.222,-1888.166,OK,-9.304,-134.429,-1912.859,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239723,1729171195.385276591,1,OK,-44.9335688,2.1338947,3.9421728,13.861,30.173,-1842.373,0.1458378,3,OK,14.003,30.131,-1842.373,OK,29.340,127.918,-1834.683,OK,-52.155,96.088,-1838.894,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239723,1729171195.385276591,1,OK,7.2456403,44.7031337,53.2033720,59.756,-73.189,-1976.114,0.4332749,3,OK,-27.084,-84.785,-1892.085,OK,-100.133,-94.173,-1819.384,OK,-138.929,-113.837,-1806.328,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239724,1729171195.401943258,1,OK,-0.5664754,-2.1289792,-14.6178039,80.400,-135.439,-1909.518,0.1175217,3,OK,80.363,-135.440,-1909.520,OK,44.434,-222.193,-1888.090,OK,-9.295,-134.429,-1912.885,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239724,1729171195.401943258,1,OK,-44.9312565,2.0321989,3.9003991,13.860,30.173,-1842.310,0.1444761,3,OK,14.001,30.145,-1842.309,OK,29.327,127.923,-1834.783,OK,-52.160,96.085,-1838.997,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239724,1729171195.401943258,1,OK,7.2253469,44.6621214,53.1431742,59.847,-73.194,-1975.999,0.4163866,3,OK,-27.071,-84.769,-1892.012,OK,-100.148,-94.146,-1819.409,OK,-138.954,-113.803,-1806.340,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239725,1729171195.418609924,1,OK,-0.5868341,-2.0257736,-14.5652438,80.404,-135.459,-1909.595,0.1089377,3,OK,80.371,-135.460,-1909.596,OK,44.443,-222.212,-1888.185,OK,-9.295,-134.426,-1912.798,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239725,1729171195.418609924,1,OK,-44.9344010,2.0703419,3.8909827,13.854,30.167,-1842.282,0.1479573,3,OK,13.998,30.124,-1842.282,OK,29.327,127.920,-1834.728,OK,-52.164,96.087,-1838.906,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239725,1729171195.418609924,1,OK,7.2025152,44.6580330,52.9927150,59.853,-73.204,-1975.980,0.3982763,3,OK,-27.090,-84.745,-1891.972,OK,-100.148,-94.116,-1819.447,OK,-138.938,-113.773,-1806.287,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239726,1729171195.435276591,1,OK,-0.5810977,-2.0251441,-14.6380126,80.411,-135.481,-1909.697,0.1162584,3,OK,80.385,-135.461,-1909.703,OK,44.447,-222.230,-1888.172,OK,-9.288,-134.455,-1912.900,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239726,1729171195.435276591,1,OK,-44.9390127,2.0671732,3.8302548,13.860,30.162,-1842.261,0.1474247,3,OK,14.003,30.135,-1842.260,OK,29.340,127.909,-1834.797,OK,-52.146,96.085,-1838.891,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239726,1729171195.435276591,1,OK,7.2177711,44.7368591,53.1434223,59.714,-73.215,-1976.167,0.4546343,3,OK,-27.054,-84.753,-1892.102,OK,-100.100,-94.126,-1819.358,OK,-138.900,-113.773,-1806.219,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239727,1729171195.451943258,1,OK,-0.5861224,-2.0530783,-14.5325382,80.417,-135.447,-1909.577,0.0999072,3,OK,80.393,-135.453,-1909.576,OK,44.444,-222.200,-1888.238,OK,-9.288,-134.424,-1912.821,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239727,1729171195.451943258,1,OK,-44.9382684,1.9859355,3.9029987,13.875,30.171,-1842.252,0.1469038,3,OK,14.017,30.137,-1842.251,OK,29.341,127.924,-1834.768,OK,-52.133,96.099,-1839.014,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239727,1729171195.451943258,1,OK,7.2707449,44.7004074,53.2497874,59.835,-73.127,-1976.012,0.4113530,3,OK,-27.024,-84.761,-1891.964,OK,-100.035,-94.185,-1819.318,OK,-138.849,-113.844,-1806.239,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239728,1729171195.468609924,1,OK,-0.5889609,-2.0386322,-14.5009641,80.402,-135.447,-1909.553,0.0997447,3,OK,80.380,-135.456,-1909.551,OK,44.434,-222.207,-1888.253,OK,-9.306,-134.419,-1912.774,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239728,1729171195.468609924,1,OK,-44.9336393,2.0698617,3.8966816,13.858,30.173,-1842.271,0.1480231,3,OK,14.001,30.141,-1842.270,OK,29.326,127.916,-1834.711,OK,-52.155,96.091,-1838.897,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239728,1729171195.468609924,1,OK,7.2884713,44.7401257,53.2302473,59.768,-73.137,-1976.096,0.4313154,3,OK,-27.011,-84.788,-1892.005,OK,-100.006,-94.233,-1819.271,OK,-138.782,-113.907,-1806.179,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239729,1729171195.485276591,1,OK,-0.5818914,-2.0232477,-14.5582365,80.385,-135.450,-1909.609,0.1060395,3,OK,80.362,-135.441,-1909.612,OK,44.424,-222.213,-1888.207,OK,-9.317,-134.431,-1912.806,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239729,1729171195.485276591,1,OK,-44.9296803,1.9927252,3.9007203,13.849,30.181,-1842.248,0.1458324,3,OK,13.988,30.165,-1842.246,OK,29.306,127.924,-1834.761,OK,-52.172,96.091,-1839.000,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239729,1729171195.485276591,1,OK,7.3198329,44.7498624,53.3068228,59.795,-73.113,-1976.087,0.4296889,3,OK,-26.975,-84.818,-1891.986,OK,-99.946,-94.274,-1819.200,OK,-138.707,-113.969,-1806.182,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239730,1729171195.501943257,1,OK,-0.5816815,-2.0924502,-14.5635041,80.420,-135.464,-1909.571,0.1197187,3,OK,80.396,-135.468,-1909.571,OK,44.450,-222.230,-1888.202,OK,-9.292,-134.428,-1912.882,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239730,1729171195.501943257,1,OK,-44.9266060,2.1035210,3.8916863,13.871,30.178,-1842.333,0.1453657,3,OK,14.012,30.135,-1842.333,OK,29.333,127.933,-1834.745,OK,-52.149,96.087,-1838.904,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239730,1729171195.501943257,1,OK,7.3207021,44.8150095,53.2756517,59.718,-73.160,-1976.160,0.4461845,3,OK,-26.934,-84.846,-1891.974,OK,-99.851,-94.310,-1819.100,OK,-138.603,-114.004,-1805.996,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239731,1729171195.518609924,1,OK,-0.5949213,-1.9597901,-14.6037468,80.410,-135.470,-1909.714,0.1049125,3,OK,80.391,-135.454,-1909.719,OK,44.446,-222.210,-1888.205,OK,-9.295,-134.434,-1912.811,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239731,1729171195.518609924,1,OK,-44.9328705,2.0422089,3.9127856,13.868,30.167,-1842.294,0.1491878,3,OK,14.013,30.132,-1842.293,OK,29.333,127.913,-1834.739,OK,-52.149,96.087,-1838.965,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239731,1729171195.518609924,1,OK,7.3561411,44.8405558,53.4511974,59.719,-73.114,-1976.212,0.4572352,3,OK,-26.886,-84.851,-1892.005,OK,-99.771,-94.325,-1819.036,OK,-138.542,-114.026,-1806.018,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239732,1729171195.535276591,1,OK,-0.5794448,-2.0903165,-14.5194145,80.409,-135.451,-1909.555,0.1028261,3,OK,80.381,-135.457,-1909.554,OK,44.435,-222.216,-1888.257,OK,-9.292,-134.435,-1912.857,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239732,1729171195.535276591,1,OK,-44.9342539,2.0419341,3.8879486,13.857,30.168,-1842.244,0.1451032,3,OK,13.998,30.139,-1842.243,OK,29.325,127.917,-1834.724,OK,-52.154,96.086,-1838.916,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239732,1729171195.535276591,1,OK,7.3390236,44.8017262,53.2579560,59.836,-73.161,-1976.026,0.4032942,3,OK,-26.869,-84.877,-1891.810,OK,-99.731,-94.384,-1819.068,OK,-138.498,-114.065,-1805.889,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239733,1729171195.551943257,1,OK,-0.5860387,-2.0299971,-14.6159991,80.404,-135.461,-1909.675,0.1159042,3,OK,80.377,-135.450,-1909.679,OK,44.436,-222.211,-1888.187,OK,-9.299,-134.425,-1912.885,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239733,1729171195.551943257,1,OK,-44.9316823,2.0912768,3.8822780,13.849,30.179,-1842.290,0.1503648,3,OK,13.995,30.151,-1842.288,OK,29.319,127.918,-1834.728,OK,-52.170,96.094,-1838.880,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239733,1729171195.551943257,1,OK,7.3680013,44.8636895,53.3259009,59.703,-73.132,-1976.161,0.4631295,3,OK,-26.849,-84.874,-1891.917,OK,-99.722,-94.396,-1818.958,OK,-138.467,-114.108,-1805.823,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239734,1729171195.568609924,1,OK,-0.5853281,-2.0596634,-14.5484142,80.408,-135.450,-1909.576,0.1057212,3,OK,80.381,-135.454,-1909.576,OK,44.437,-222.205,-1888.214,OK,-9.294,-134.422,-1912.831,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239734,1729171195.568609924,1,OK,-44.9255967,2.1422012,3.8816559,13.868,30.179,-1842.316,0.1464844,3,OK,14.009,30.147,-1842.316,OK,29.330,127.921,-1834.703,OK,-52.151,96.083,-1838.824,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239734,1729171195.568609924,1,OK,7.3669700,44.8363618,53.3544025,59.765,-73.130,-1976.120,0.4346979,3,OK,-26.860,-84.882,-1891.891,OK,-99.724,-94.397,-1819.005,OK,-138.471,-114.097,-1805.902,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239735,1729171195.585276591,1,OK,-0.5747431,-2.1010044,-14.5592414,80.420,-135.449,-1909.596,0.1166847,3,OK,80.394,-135.449,-1909.596,OK,44.453,-222.220,-1888.239,OK,-9.288,-134.427,-1912.918,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239735,1729171195.585276591,1,OK,-44.9266261,2.0715455,3.8214870,13.871,30.166,-1842.224,0.1458196,3,OK,14.011,30.134,-1842.224,OK,29.328,127.921,-1834.767,OK,-52.146,96.075,-1838.847,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239735,1729171195.585276591,1,OK,7.3385570,44.8376815,53.2761377,59.750,-73.146,-1976.105,0.4424613,3,OK,-26.869,-84.855,-1891.879,OK,-99.750,-94.340,-1818.984,OK,-138.486,-114.041,-1805.862,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239736,1729171195.601943258,1,OK,-0.5910794,-1.9926325,-14.5594611,80.409,-135.455,-1909.667,0.1029201,3,OK,80.378,-135.449,-1909.670,OK,44.445,-222.207,-1888.246,OK,-9.286,-134.424,-1912.815,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239736,1729171195.601943258,1,OK,-44.9212605,2.1084271,3.8976844,13.871,30.180,-1842.326,0.1378792,3,OK,14.003,30.151,-1842.325,OK,29.321,127.929,-1834.725,OK,-52.143,96.074,-1838.889,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239736,1729171195.601943258,1,OK,7.2990935,44.8353562,53.1297013,59.728,-73.177,-1976.172,0.4445714,3,OK,-26.891,-84.824,-1891.947,OK,-99.782,-94.278,-1819.085,OK,-138.528,-113.985,-1805.882,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239737,1729171195.618609924,1,OK,-0.5894423,-2.0304368,-14.5619202,80.409,-135.458,-1909.641,0.1102400,3,OK,80.387,-135.451,-1909.644,OK,44.438,-222.218,-1888.238,OK,-9.297,-134.422,-1912.851,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239737,1729171195.618609924,1,OK,-44.9221607,2.0928496,3.8483571,13.852,30.177,-1842.281,0.1436779,3,OK,13.991,30.142,-1842.281,OK,29.303,127.933,-1834.765,OK,-52.167,96.079,-1838.870,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239737,1729171195.618609924,1,OK,7.2992686,44.7806595,53.2143522,59.831,-73.148,-1976.021,0.4137244,3,OK,-26.905,-84.814,-1891.856,OK,-99.812,-94.251,-1819.086,OK,-138.586,-113.949,-1805.969,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506239738,1729171195.635276591,1,OK,-0.5971210,-1.9437482,-14.5793435,80.402,-135.471,-1909.743,0.1015500,3,OK,80.383,-135.460,-1909.747,OK,44.442,-222.214,-1888.262,OK,-9.303,-134.434,-1912.814,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506239738,1729171195.635276591,1,OK,-44.9295029,2.0615828,3.9473680,13.856,30.179,-1842.298,0.1408989,3,OK,13.993,30.150,-1842.297,OK,29.321,127.925,-1834.675,OK,-52.161,96.085,-1838.938,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506239738,1729171195.635276591,1,OK,7.2901911,44.7816184,53.1324349,59.806,-73.137,-1976.060,0.4266523,3,OK,-26.912,-84.781,-1891.895,OK,-99.849,-94.241,-1819.146,OK,-138.600,-113.923,-1805.961,Passive Strays,,,,,,,,,,,,
