Tools,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243470,1729171257.835316117,1,OK,-0.6708701,-2.0460794,-14.5151850,80.251,-135.649,-1910.149,0.1076028,3,OK,80.219,-135.657,-1910.148,OK,44.160,-222.363,-1888.829,OK,-9.450,-134.485,-1913.383,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243470,1729171257.835316117,1,OK,-45.0064499,2.2617290,3.9304661,14.266,30.022,-1842.827,0.1410633,3,OK,14.401,29.992,-1842.826,OK,29.872,127.727,-1835.025,OK,-51.642,96.010,-1839.140,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243470,1729171257.835316117,1,OK,37.4749575,18.3034682,55.6495108,123.477,-56.387,-1976.247,0.2445127,3,OK,31.412,-127.672,-1939.898,OK,-45.918,-186.649,-1907.354,OK,-71.415,-224.054,-1914.973,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243471,1729171257.851982784,1,OK,-0.6743596,-2.0277267,-14.5270400,80.268,-135.650,-1910.245,0.1026142,3,OK,80.241,-135.646,-1910.247,OK,44.168,-222.361,-1888.895,OK,-9.429,-134.488,-1913.448,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243471,1729171257.851982784,1,OK,-45.0089357,2.1381173,3.8692485,14.280,30.017,-1842.734,0.1479279,3,OK,14.424,29.983,-1842.733,OK,29.892,127.740,-1835.142,OK,-51.653,96.017,-1839.248,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243471,1729171257.851982784,1,OK,37.4734027,18.3059361,55.6740022,123.491,-56.404,-1976.311,0.2391824,3,OK,31.423,-127.686,-1939.955,OK,-45.907,-186.667,-1907.413,OK,-71.407,-224.049,-1915.028,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243472,1729171257.868649450,1,OK,-0.6581153,-2.1268538,-14.4862526,80.276,-135.627,-1910.115,0.1072532,3,OK,80.247,-135.636,-1910.114,OK,44.176,-222.358,-1888.890,OK,-9.423,-134.483,-1913.476,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243472,1729171257.868649450,1,OK,-44.9996574,2.2901520,3.8730661,14.287,30.028,-1842.852,0.1469028,3,OK,14.429,29.998,-1842.851,OK,29.891,127.735,-1835.101,OK,-51.641,96.011,-1839.119,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243472,1729171257.868649450,1,OK,37.4905164,18.2998058,55.7837481,123.474,-56.355,-1976.272,0.2633339,3,OK,31.421,-127.669,-1939.936,OK,-45.897,-186.648,-1907.372,OK,-71.409,-224.048,-1915.062,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243473,1729171257.885316117,1,OK,-0.6704042,-2.0061522,-14.5950419,80.257,-135.648,-1910.218,0.1121696,3,OK,80.229,-135.645,-1910.220,OK,44.175,-222.342,-1888.750,OK,-9.447,-134.481,-1913.391,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243473,1729171257.885316117,1,OK,-45.0106676,2.1713370,3.9113149,14.267,30.016,-1842.772,0.1476429,3,OK,14.411,29.981,-1842.771,OK,29.883,127.733,-1835.088,OK,-51.661,96.018,-1839.232,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243473,1729171257.885316117,1,OK,37.4818783,18.2616552,55.7171421,123.485,-56.332,-1976.085,0.2666533,3,OK,31.401,-127.653,-1939.827,OK,-45.941,-186.626,-1907.324,OK,-71.433,-224.038,-1915.034,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243474,1729171257.901982784,1,OK,-0.6755018,-2.0436488,-14.5056544,80.260,-135.641,-1910.167,0.1067265,3,OK,80.236,-135.644,-1910.166,OK,44.160,-222.357,-1888.860,OK,-9.446,-134.471,-1913.397,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243474,1729171257.901982784,1,OK,-45.0149995,2.2872454,3.8707232,14.259,30.026,-1842.830,0.1522065,3,OK,14.408,29.987,-1842.830,OK,29.893,127.732,-1835.085,OK,-51.661,96.032,-1839.101,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243474,1729171257.901982784,1,OK,37.4916560,18.2416607,55.7244535,123.484,-56.324,-1976.085,0.2690770,3,OK,31.398,-127.672,-1939.866,OK,-45.938,-186.659,-1907.396,OK,-71.421,-224.073,-1915.127,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243475,1729171257.918649450,1,OK,-0.6644846,-2.0801766,-14.4815286,80.257,-135.652,-1910.159,0.1029433,3,OK,80.223,-135.658,-1910.158,OK,44.160,-222.380,-1888.912,OK,-9.436,-134.503,-1913.445,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243475,1729171257.918649450,1,OK,-45.0083705,2.1460808,3.9308565,14.270,30.004,-1842.759,0.1421729,3,OK,14.409,29.966,-1842.759,OK,29.887,127.732,-1835.072,OK,-51.666,95.998,-1839.261,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243475,1729171257.918649450,1,OK,37.4955410,18.2649777,55.7240380,123.476,-56.359,-1976.156,0.2582818,3,OK,31.414,-127.695,-1939.890,OK,-45.916,-186.700,-1907.390,OK,-71.403,-224.104,-1915.084,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243476,1729171257.935316117,1,OK,-0.6752371,-2.0048342,-14.5148493,80.266,-135.651,-1910.186,0.1034491,3,OK,80.242,-135.655,-1910.186,OK,44.179,-222.361,-1888.842,OK,-9.439,-134.485,-1913.354,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243476,1729171257.935316117,1,OK,-45.0103123,2.2894539,3.8641724,14.266,30.013,-1842.825,0.1426914,3,OK,14.405,29.977,-1842.825,OK,29.890,127.728,-1835.087,OK,-51.648,96.006,-1839.093,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243476,1729171257.935316117,1,OK,37.4893283,18.2822533,55.6151155,123.492,-56.402,-1976.289,0.2420036,3,OK,31.434,-127.719,-1939.982,OK,-45.890,-186.726,-1907.477,OK,-71.364,-224.137,-1915.100,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243477,1729171257.951982784,1,OK,-0.6620284,-2.0513814,-14.5311261,80.253,-135.658,-1910.231,0.1116297,3,OK,80.223,-135.661,-1910.231,OK,44.172,-222.379,-1888.888,OK,-9.449,-134.505,-1913.475,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243477,1729171257.951982784,1,OK,-45.0132344,2.1745035,3.9006681,14.256,30.000,-1842.823,0.1465892,3,OK,14.399,29.962,-1842.823,OK,29.876,127.720,-1835.150,OK,-51.667,96.005,-1839.278,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243477,1729171257.951982784,1,OK,37.5136592,18.2800625,55.7792805,123.467,-56.344,-1976.162,0.2667530,3,OK,31.435,-127.703,-1939.868,OK,-45.870,-186.717,-1907.331,OK,-71.366,-224.135,-1915.042,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243478,1729171257.968649450,1,OK,-0.6730385,-2.0162684,-14.4567172,80.240,-135.660,-1910.180,0.0937775,3,OK,80.223,-135.663,-1910.179,OK,44.147,-222.384,-1888.934,OK,-9.465,-134.509,-1913.363,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243478,1729171257.968649450,1,OK,-45.0008770,2.2363117,3.7888812,14.261,30.001,-1842.742,0.1393681,3,OK,14.396,29.977,-1842.741,OK,29.873,127.726,-1835.163,OK,-51.669,95.978,-1839.097,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243478,1729171257.968649450,1,OK,37.4980128,18.3215153,55.7886247,123.434,-56.392,-1976.260,0.2836868,3,OK,31.412,-127.709,-1939.891,OK,-45.920,-186.691,-1907.252,OK,-71.399,-224.099,-1914.970,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243479,1729171257.985316117,1,OK,-0.6698064,-2.1004946,-14.5611250,80.256,-135.669,-1910.135,0.1087606,3,OK,80.229,-135.672,-1910.135,OK,44.141,-222.370,-1888.778,OK,-9.445,-134.506,-1913.455,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243479,1729171257.985316117,1,OK,-45.0103157,2.1954425,3.8789938,14.270,30.001,-1842.776,0.1477409,3,OK,14.414,29.971,-1842.775,OK,29.889,127.715,-1835.113,OK,-51.659,96.000,-1839.197,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243479,1729171257.985316117,1,OK,37.4565212,18.2845294,55.5365345,123.485,-56.416,-1976.258,0.2239985,3,OK,31.389,-127.677,-1939.940,OK,-45.963,-186.657,-1907.457,OK,-71.447,-224.050,-1915.025,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243480,1729171258.001982784,1,OK,-0.6792860,-2.0431171,-14.5305474,80.265,-135.662,-1910.150,0.1018315,3,OK,80.236,-135.669,-1910.149,OK,44.156,-222.359,-1888.807,OK,-9.435,-134.491,-1913.378,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243480,1729171258.001982784,1,OK,-45.0095756,2.1964470,3.9543397,14.280,30.004,-1842.824,0.1471675,3,OK,14.424,29.968,-1842.823,OK,29.900,127.716,-1835.054,OK,-51.652,96.001,-1839.244,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243480,1729171258.001982784,1,OK,37.4478989,18.2367966,55.5700524,123.519,-56.388,-1976.119,0.2468544,3,OK,31.375,-127.670,-1939.901,OK,-45.992,-186.613,-1907.474,OK,-71.478,-224.023,-1915.129,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243481,1729171258.018649450,1,OK,-0.6846522,-2.0059018,-14.5292473,80.252,-135.673,-1910.273,0.0993585,3,OK,80.229,-135.672,-1910.274,OK,44.144,-222.370,-1888.908,OK,-9.450,-134.497,-1913.442,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243481,1729171258.018649450,1,OK,-45.0106112,2.1722721,3.9589423,14.265,30.006,-1842.823,0.1453315,3,OK,14.407,29.964,-1842.823,OK,29.877,127.724,-1835.071,OK,-51.658,96.008,-1839.282,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243481,1729171258.018649450,1,OK,37.4500705,18.2496843,55.5297276,123.482,-56.403,-1976.239,0.2399915,3,OK,31.356,-127.677,-1939.995,OK,-46.017,-186.638,-1907.551,OK,-71.486,-224.042,-1915.175,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243482,1729171258.035316117,1,OK,-0.6803723,-1.9976959,-14.5779250,80.245,-135.668,-1910.251,0.1080775,3,OK,80.222,-135.658,-1910.255,OK,44.145,-222.364,-1888.804,OK,-9.457,-134.493,-1913.409,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243482,1729171258.035316117,1,OK,-45.0137667,2.1656012,3.9472366,14.254,30.015,-1842.797,0.1509660,3,OK,14.401,29.967,-1842.797,OK,29.872,127.734,-1835.068,OK,-51.674,96.026,-1839.266,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243482,1729171258.035316117,1,OK,37.4795557,18.2642615,55.7101047,123.436,-56.356,-1976.250,0.2890318,3,OK,31.356,-127.674,-1939.994,OK,-46.002,-186.627,-1907.452,OK,-71.480,-224.066,-1915.202,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506243483,1729171258.051982784,1,OK,-0.6636339,-2.1094341,-14.4654846,80.261,-135.646,-1910.134,0.1134693,3,OK,80.231,-135.661,-1910.131,OK,44.167,-222.384,-1888.928,OK,-9.445,-134.486,-1913.470,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506243483,1729171258.051982784,1,OK,-45.0088410,2.2622847,3.8587448,14.269,30.020,-1842.815,0.1442588,3,OK,14.410,29.984,-1842.815,OK,29.890,127.737,-1835.113,OK,-51.650,96.013,-1839.128,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506243483,1729171258.051982784,1,OK,37.4439080,18.1859234,55.4244531,123.554,-56.382,-1976.025,0.2204089,3,OK,31.379,-127.676,-1939.899,OK,-46.000,-186.652,-1907.599,OK,-71.462,-224.062,-1915.206,Passive Strays,,,,,,,,,,,,
