Tools,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245848,1729171297.468570160,1,OK,-0.8496268,-2.0338140,-14.5617461,79.987,-136.193,-1910.846,0.1024718,3,OK,79.970,-136.196,-1910.846,OK,43.621,-222.773,-1889.449,OK,-9.718,-134.756,-1914.060,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245848,1729171297.468570160,1,OK,-45.1756004,2.2357822,3.7030028,14.787,29.751,-1843.150,0.1453664,3,OK,14.928,29.720,-1843.150,OK,30.693,127.435,-1835.692,OK,-50.942,95.937,-1839.506,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245848,1729171297.468570160,1,OK,-61.5698209,24.8340530,4.6361240,176.863,-28.107,-1952.770,0.3202315,3,OK,122.564,68.581,-1902.383,OK,77.701,150.323,-1859.280,OK,39.709,170.515,-1844.818,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245849,1729171297.485236827,1,OK,-0.8582669,-1.9682440,-14.6037960,79.965,-136.195,-1910.892,0.1033027,3,OK,79.946,-136.186,-1910.895,OK,43.603,-222.763,-1889.389,OK,-9.736,-134.746,-1914.002,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245849,1729171297.485236827,1,OK,-45.1824759,2.1970557,3.7549703,14.767,29.750,-1843.174,0.1432368,3,OK,14.905,29.725,-1843.173,OK,30.682,127.428,-1835.683,OK,-50.956,95.941,-1839.593,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245849,1729171297.485236827,1,OK,-61.5814453,24.8248923,4.7110493,176.835,-28.082,-1952.816,0.3012870,3,OK,122.534,68.642,-1902.439,OK,77.722,150.383,-1859.364,OK,39.707,170.580,-1844.941,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245850,1729171297.501903493,1,OK,-0.8610512,-1.9564276,-14.6064428,79.966,-136.200,-1910.917,0.1009766,3,OK,79.946,-136.190,-1910.920,OK,43.602,-222.763,-1889.403,OK,-9.733,-134.749,-1914.008,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245850,1729171297.501903493,1,OK,-45.1729808,2.3299062,3.6942277,14.769,29.752,-1843.219,0.1409068,3,OK,14.905,29.726,-1843.219,OK,30.679,127.430,-1835.678,OK,-50.953,95.926,-1839.422,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245850,1729171297.501903493,1,OK,-61.6266430,24.7812773,4.8153223,176.845,-28.113,-1952.739,0.3078938,3,OK,122.608,68.681,-1902.453,OK,77.827,150.505,-1859.438,OK,39.839,170.745,-1845.091,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245851,1729171297.518570160,1,OK,-0.8615508,-1.9800887,-14.5832525,79.981,-136.188,-1910.857,0.0956752,3,OK,79.966,-136.187,-1910.858,OK,43.609,-222.749,-1889.395,OK,-9.722,-134.741,-1913.984,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245851,1729171297.518570160,1,OK,-45.1809838,2.2542668,3.6819971,14.771,29.747,-1843.163,0.1411566,3,OK,14.909,29.720,-1843.162,OK,30.695,127.432,-1835.715,OK,-50.953,95.932,-1839.489,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245851,1729171297.518570160,1,OK,-61.6767397,24.8154242,5.0717141,176.839,-28.004,-1952.996,0.3118260,3,OK,122.714,68.796,-1902.661,OK,78.001,150.674,-1859.575,OK,40.020,170.970,-1845.309,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245852,1729171297.535236827,1,OK,-0.8459731,-2.0607945,-14.4550638,79.986,-136.168,-1910.773,0.0933918,3,OK,79.967,-136.183,-1910.770,OK,43.621,-222.772,-1889.560,OK,-9.717,-134.744,-1914.027,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245852,1729171297.535236827,1,OK,-45.1710942,2.2858073,3.6620578,14.791,29.761,-1843.144,0.1448209,3,OK,14.932,29.733,-1843.144,OK,30.698,127.445,-1835.693,OK,-50.943,95.937,-1839.419,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245852,1729171297.535236827,1,OK,-61.7338011,24.7001937,4.5945165,176.877,-28.084,-1952.802,0.3091911,3,OK,122.792,68.863,-1902.672,OK,78.135,150.826,-1859.786,OK,40.169,171.134,-1845.397,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245853,1729171297.551903494,1,OK,-0.8591165,-2.0073322,-14.6293868,79.975,-136.194,-1910.833,0.1073233,3,OK,79.957,-136.186,-1910.836,OK,43.598,-222.755,-1889.314,OK,-9.728,-134.740,-1914.006,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245853,1729171297.551903494,1,OK,-45.1762414,2.2191288,3.7863755,14.780,29.760,-1843.174,0.1376879,3,OK,14.913,29.727,-1843.174,OK,30.683,127.444,-1835.616,OK,-50.942,95.941,-1839.557,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245853,1729171297.551903494,1,OK,-61.7547204,24.6714959,4.3967831,176.883,-28.077,-1952.782,0.3105083,3,OK,122.823,68.909,-1902.702,OK,78.186,150.898,-1859.865,OK,40.227,171.208,-1845.411,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245854,1729171297.568570160,1,OK,-0.8601821,-1.9515071,-14.5496350,79.959,-136.198,-1910.878,0.0972483,3,OK,79.942,-136.197,-1910.879,OK,43.603,-222.774,-1889.450,OK,-9.746,-134.751,-1913.962,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245854,1729171297.568570160,1,OK,-45.1784316,2.1950180,3.7509141,14.773,29.744,-1843.154,0.1392387,3,OK,14.908,29.718,-1843.153,OK,30.685,127.429,-1835.670,OK,-50.954,95.927,-1839.577,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245854,1729171297.568570160,1,OK,-61.7704143,24.7092266,4.6367910,176.827,-28.071,-1952.907,0.3063343,3,OK,122.805,68.904,-1902.760,OK,78.205,150.899,-1859.857,OK,40.256,171.219,-1845.486,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245855,1729171297.585236827,1,OK,-0.8487103,-2.0122899,-14.5450460,79.979,-136.175,-1910.858,0.0991574,3,OK,79.963,-136.177,-1910.858,OK,43.621,-222.760,-1889.474,OK,-9.726,-134.743,-1914.037,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245855,1729171297.585236827,1,OK,-45.1728842,2.3072524,3.7045522,14.788,29.758,-1843.234,0.1448983,3,OK,14.928,29.728,-1843.234,OK,30.696,127.436,-1835.702,OK,-50.940,95.937,-1839.474,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245855,1729171297.585236827,1,OK,-61.7757254,24.6683668,4.3743470,176.886,-28.098,-1952.820,0.3088030,3,OK,122.859,68.910,-1902.745,OK,78.253,150.920,-1859.912,OK,40.302,171.235,-1845.454,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245856,1729171297.601903494,1,OK,-0.8603462,-1.9713868,-14.5102184,79.969,-136.186,-1910.836,0.0951528,3,OK,79.960,-136.180,-1910.838,OK,43.602,-222.779,-1889.480,OK,-9.738,-134.743,-1913.949,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245856,1729171297.601903494,1,OK,-45.1720612,2.2670596,3.6867475,14.789,29.756,-1843.190,0.1425016,3,OK,14.927,29.727,-1843.190,OK,30.694,127.441,-1835.723,OK,-50.943,95.932,-1839.495,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245856,1729171297.601903494,1,OK,-61.7892205,24.7208598,4.5017842,176.868,-28.049,-1952.875,0.3128095,3,OK,122.894,68.920,-1902.709,OK,78.313,150.931,-1859.780,OK,40.368,171.257,-1845.341,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245857,1729171297.618570160,1,OK,-0.8615440,-1.9409953,-14.5063808,79.982,-136.190,-1910.878,0.0923892,3,OK,79.965,-136.187,-1910.880,OK,43.625,-222.780,-1889.510,OK,-9.719,-134.746,-1913.943,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245857,1729171297.618570160,1,OK,-45.1748002,2.2828228,3.7259091,14.779,29.748,-1843.229,0.1408008,3,OK,14.916,29.719,-1843.229,OK,30.694,127.430,-1835.691,OK,-50.952,95.924,-1839.509,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245857,1729171297.618570160,1,OK,-61.8150174,24.6978007,4.5108291,176.851,-28.099,-1952.825,0.3125338,3,OK,122.909,68.915,-1902.702,OK,78.358,150.958,-1859.812,OK,40.423,171.306,-1845.392,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245858,1729171297.635236827,1,OK,-0.8498245,-2.0585712,-14.5055974,79.976,-136.177,-1910.783,0.0954501,3,OK,79.954,-136.187,-1910.781,OK,43.603,-222.767,-1889.490,OK,-9.722,-134.745,-1914.033,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245858,1729171297.635236827,1,OK,-45.1789452,2.2528789,3.6966135,14.779,29.754,-1843.157,0.1443837,3,OK,14.919,29.721,-1843.156,OK,30.693,127.438,-1835.690,OK,-50.946,95.942,-1839.485,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245858,1729171297.635236827,1,OK,-61.8011503,24.7280905,4.5542168,176.851,-28.022,-1952.987,0.3174615,3,OK,122.906,68.947,-1902.812,OK,78.336,150.970,-1859.866,OK,40.393,171.317,-1845.440,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245859,1729171297.651903494,1,OK,-0.8504705,-2.0205982,-14.5059805,79.965,-136.179,-1910.831,0.0950542,3,OK,79.944,-136.183,-1910.831,OK,43.601,-222.773,-1889.513,OK,-9.733,-134.748,-1914.022,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245859,1729171297.651903494,1,OK,-45.1719470,2.2727130,3.6702781,14.782,29.754,-1843.171,0.1395422,3,OK,14.917,29.716,-1843.172,OK,30.686,127.449,-1835.721,OK,-50.945,95.931,-1839.467,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245859,1729171297.651903494,1,OK,-61.7793675,24.7111089,4.4329362,176.836,-28.045,-1952.963,0.3088101,3,OK,122.841,68.920,-1902.814,OK,78.253,150.927,-1859.902,OK,40.285,171.245,-1845.437,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245860,1729171297.668570160,1,OK,-0.8580228,-1.9787251,-14.6258462,79.984,-136.200,-1910.942,0.1047355,3,OK,79.962,-136.182,-1910.947,OK,43.613,-222.766,-1889.409,OK,-9.708,-134.752,-1914.068,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245860,1729171297.668570160,1,OK,-45.1804026,2.2318495,3.6949504,14.781,29.754,-1843.151,0.1438833,3,OK,14.920,29.733,-1843.150,OK,30.699,127.434,-1835.708,OK,-50.945,95.941,-1839.514,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245860,1729171297.668570160,1,OK,-61.7465182,24.6564617,4.6394199,176.883,-28.145,-1952.633,0.2968744,3,OK,122.782,68.872,-1902.575,OK,78.153,150.852,-1859.775,OK,40.192,171.161,-1845.442,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245861,1729171297.685236827,1,OK,-0.8543872,-2.0021845,-14.5875187,79.985,-136.177,-1910.845,0.0988687,3,OK,79.965,-136.179,-1910.845,OK,43.619,-222.742,-1889.390,OK,-9.717,-134.736,-1914.008,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245861,1729171297.685236827,1,OK,-45.1789655,2.2398730,3.7171708,14.786,29.759,-1843.179,0.1406643,3,OK,14.922,29.738,-1843.178,OK,30.703,127.438,-1835.697,OK,-50.940,95.940,-1839.529,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245861,1729171297.685236827,1,OK,-61.6966904,24.6998942,4.5272673,176.885,-28.095,-1952.795,0.3066448,3,OK,122.730,68.827,-1902.657,OK,78.028,150.743,-1859.781,OK,40.056,171.018,-1845.365,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245862,1729171297.701903493,1,OK,-0.8562477,-2.0162129,-14.5383949,79.972,-136.190,-1910.820,0.1000591,3,OK,79.955,-136.185,-1910.822,OK,43.598,-222.777,-1889.448,OK,-9.729,-134.746,-1914.005,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245862,1729171297.701903493,1,OK,-45.1793975,2.2486474,3.6925356,14.786,29.750,-1843.133,0.1394634,3,OK,14.921,29.730,-1843.132,OK,30.704,127.432,-1835.676,OK,-50.935,95.931,-1839.468,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245862,1729171297.701903493,1,OK,-61.6501202,24.7193628,4.5406168,176.883,-28.126,-1952.695,0.3043310,3,OK,122.654,68.739,-1902.518,OK,77.896,150.607,-1859.611,OK,39.911,170.841,-1845.192,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245863,1729171297.718570160,1,OK,-0.8454494,-2.0475594,-14.5588274,79.961,-136.183,-1910.807,0.1017701,3,OK,79.941,-136.183,-1910.808,OK,43.594,-222.769,-1889.423,OK,-9.740,-134.754,-1914.042,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245863,1729171297.718570160,1,OK,-45.1759681,2.2588667,3.6615678,14.775,29.747,-1843.123,0.1395991,3,OK,14.910,29.720,-1843.122,OK,30.686,127.435,-1835.699,OK,-50.948,95.926,-1839.441,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245863,1729171297.718570160,1,OK,-61.6081847,24.8616650,5.1001069,176.821,-27.993,-1952.987,0.3251274,3,OK,122.611,68.697,-1902.569,OK,77.791,150.499,-1859.401,OK,39.806,170.758,-1845.113,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245864,1729171297.735236827,1,OK,-0.8645414,-1.9646619,-14.5203131,79.983,-136.185,-1910.852,0.0929128,3,OK,79.956,-136.179,-1910.854,OK,43.612,-222.770,-1889.477,OK,-9.705,-134.736,-1913.953,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245864,1729171297.735236827,1,OK,-45.1794678,2.1737076,3.6377728,14.782,29.753,-1843.072,0.1444291,3,OK,14.923,29.719,-1843.072,OK,30.697,127.453,-1835.768,OK,-50.952,95.944,-1839.529,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245864,1729171297.735236827,1,OK,-61.5953318,24.7412945,4.5045857,176.859,-28.114,-1952.807,0.3130377,3,OK,122.558,68.676,-1902.591,OK,77.719,150.476,-1859.651,OK,39.706,170.701,-1845.185,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506245865,1729171297.751903493,1,OK,-0.8624927,-1.9399484,-14.5162398,79.977,-136.182,-1910.882,0.0997201,3,OK,79.967,-136.175,-1910.884,OK,43.621,-222.777,-1889.496,OK,-9.732,-134.731,-1913.947,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506245865,1729171297.751903493,1,OK,-45.1814238,2.2501642,3.6798002,14.780,29.755,-1843.122,0.1425585,3,OK,14.917,29.731,-1843.122,OK,30.698,127.437,-1835.682,OK,-50.939,95.943,-1839.455,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506245865,1729171297.751903493,1,OK,-61.5581074,24.7262822,4.7913639,176.846,-28.146,-1952.743,0.3005560,3,OK,122.461,68.642,-1902.554,OK,77.586,150.413,-1859.649,OK,39.548,170.637,-1845.315,Passive Strays,,,,,,,,,,,,
