Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984807,1781258680.118696543,1,OK,0.7459301,0.6599839,0.0875008,0.0187917,106.401,153.133,-1744.092,0.3626166,3,OK,-14.025,136.028,-1733.315,OK,-114.868,121.385,-1721.903,OK,-154.528,112.690,-1742.787,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984807,1781258680.118696543,1,OK,0.9134739,0.3843883,0.1303414,-0.0286728,46.697,234.259,-1733.877,0.3368797,3,OK,46.849,234.174,-1734.016,OK,-0.222,169.730,-1787.060,OK,-39.921,229.759,-1710.726,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984807,1781258680.118696543,1,OK,0.8779900,0.1824343,0.2557601,-0.3611622,-9.986,-461.781,-1681.999,0.6698905,3,OK,-9.733,-462.498,-1682.550,OK,12.990,-375.790,-1636.967,OK,-66.889,-410.996,-1627.541,Passive Strays,841984807,1781258680.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.898,25.124,-1717.620,OK,87.125,-43.436,-1718.443,OK,76.717,-122.189,-1721.232,OK,64.069,-188.449,-1727.799
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984810,1781258680.168696543,1,OK,0.7457556,0.6602718,0.0871188,0.0173241,106.384,153.156,-1744.212,0.3724920,3,OK,-14.089,136.373,-1733.276,OK,-114.935,122.005,-1721.716,OK,-154.640,113.428,-1742.562,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984810,1781258680.168696543,1,OK,0.9134264,0.3845055,0.1303071,-0.0287728,46.715,234.247,-1733.881,0.3273519,3,OK,46.868,234.160,-1734.021,OK,-0.213,169.732,-1787.088,OK,-39.911,229.771,-1710.717,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984810,1781258680.168696543,1,OK,0.8779504,0.1824615,0.2558289,-0.3611958,-9.992,-461.780,-1682.015,0.6683108,3,OK,-9.746,-462.498,-1682.564,OK,13.002,-375.788,-1636.976,OK,-66.884,-411.002,-1627.548,Passive Strays,841984810,1781258680.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.898,25.128,-1717.646,OK,87.128,-43.444,-1718.486,OK,76.728,-122.182,-1721.252,OK,64.064,-188.441,-1727.766
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984813,1781258680.218696543,1,OK,0.7451116,0.6610932,0.0865702,0.0164365,106.409,153.104,-1744.074,0.3490647,3,OK,-14.081,136.565,-1733.101,OK,-114.974,122.385,-1721.563,OK,-154.707,113.941,-1742.347,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984813,1781258680.218696543,1,OK,0.9133816,0.3848582,0.1295709,-0.0288022,46.703,234.200,-1733.770,0.3200276,3,OK,46.847,234.138,-1733.882,OK,-0.227,169.739,-1787.087,OK,-39.922,229.762,-1710.747,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984813,1781258680.218696543,1,OK,0.8779834,0.1821215,0.2558979,-0.3612384,-10.001,-461.798,-1681.976,0.6629833,3,OK,-9.742,-462.503,-1682.521,OK,12.998,-375.793,-1637.007,OK,-66.892,-410.993,-1627.511,Passive Strays,841984813,1781258680.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.895,25.114,-1717.664,OK,87.121,-43.445,-1718.479,OK,76.719,-122.186,-1721.250,OK,64.060,-188.450,-1727.780
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984816,1781258680.268696543,1,OK,0.7452052,0.6610648,0.0861470,0.0155323,106.410,153.129,-1744.146,0.3589006,3,OK,-14.100,136.823,-1733.107,OK,-115.021,122.840,-1721.485,OK,-154.782,114.462,-1742.277,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984816,1781258680.268696543,1,OK,0.9135744,0.3841421,0.1303389,-0.0287820,46.703,234.253,-1733.915,0.3467670,3,OK,46.846,234.159,-1734.061,OK,-0.225,169.713,-1787.047,OK,-39.910,229.773,-1710.762,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984816,1781258680.268696543,1,OK,0.8780078,0.1823033,0.2558149,-0.3611461,-9.980,-461.793,-1682.023,0.6658015,3,OK,-9.726,-462.504,-1682.570,OK,12.999,-375.794,-1637.016,OK,-66.889,-411.009,-1627.564,Passive Strays,841984816,1781258680.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.904,25.122,-1717.655,OK,87.130,-43.446,-1718.453,OK,76.732,-122.192,-1721.249,OK,64.060,-188.423,-1727.651
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984819,1781258680.318696543,1,OK,0.7456612,0.6605554,0.0861821,0.0151168,106.398,153.131,-1744.140,0.3247996,3,OK,-14.108,136.903,-1733.000,OK,-115.044,122.978,-1721.381,OK,-154.812,114.602,-1742.042,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984819,1781258680.318696543,1,OK,0.9135998,0.3840962,0.1302917,-0.0288022,46.701,234.260,-1733.935,0.3596111,3,OK,46.864,234.165,-1734.087,OK,-0.229,169.725,-1787.053,OK,-39.929,229.780,-1710.790,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984819,1781258680.318696543,1,OK,0.8779458,0.1826120,0.2558304,-0.3611300,-9.989,-461.782,-1682.056,0.6885558,3,OK,-9.733,-462.521,-1682.622,OK,12.996,-375.794,-1636.983,OK,-66.897,-411.010,-1627.571,Passive Strays,841984819,1781258680.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.903,25.125,-1717.666,OK,87.124,-43.437,-1718.437,OK,76.719,-122.184,-1721.212,OK,64.062,-188.444,-1727.769
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984822,1781258680.368696543,1,OK,0.7454036,0.6607329,0.0870408,0.0151469,106.381,153.113,-1744.311,0.3390198,3,OK,-14.111,136.736,-1733.030,OK,-114.993,122.692,-1721.272,OK,-154.764,114.282,-1741.906,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984822,1781258680.368696543,1,OK,0.9133881,0.3847074,0.1299825,-0.0287550,46.699,234.229,-1733.800,0.3226361,3,OK,46.847,234.152,-1733.929,OK,-0.224,169.742,-1787.064,OK,-39.928,229.765,-1710.698,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984822,1781258680.368696543,1,OK,0.8780022,0.1826006,0.2556401,-0.3611333,-9.988,-461.772,-1682.029,0.6658643,3,OK,-9.750,-462.491,-1682.575,OK,12.991,-375.776,-1636.966,OK,-66.904,-411.009,-1627.590,Passive Strays,841984822,1781258680.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.898,25.131,-1717.627,OK,87.125,-43.439,-1718.492,OK,76.724,-122.180,-1721.279,OK,64.056,-188.444,-1727.716
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984825,1781258680.418696542,1,OK,0.7452630,0.6608480,0.0872532,0.0158033,106.409,153.067,-1744.262,0.3698368,3,OK,-14.061,136.535,-1733.067,OK,-114.933,122.368,-1721.293,OK,-154.701,113.904,-1742.056,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984825,1781258680.418696542,1,OK,0.9133370,0.3847373,0.1302519,-0.0287609,46.714,234.229,-1733.874,0.3166464,3,OK,46.861,234.145,-1734.011,OK,-0.212,169.736,-1787.128,OK,-39.912,229.757,-1710.714,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984825,1781258680.418696542,1,OK,0.8781002,0.1824070,0.2553898,-0.3611701,-9.951,-461.803,-1681.998,0.6438081,3,OK,-9.717,-462.497,-1682.526,OK,13.010,-375.797,-1636.986,OK,-66.879,-411.019,-1627.615,Passive Strays,841984825,1781258680.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.909,25.105,-1717.739,OK,87.135,-43.452,-1718.508,OK,76.735,-122.197,-1721.307,OK,64.068,-188.452,-1727.694
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984828,1781258680.468696542,1,OK,0.7456401,0.6604360,0.0869516,0.0168706,106.418,153.112,-1743.951,0.3372930,3,OK,-14.039,136.442,-1732.962,OK,-114.924,122.153,-1721.424,OK,-154.667,113.623,-1742.188,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984828,1781258680.468696542,1,OK,0.9133653,0.3845781,0.1305302,-0.0287297,46.700,234.249,-1733.866,0.3229826,3,OK,46.842,234.157,-1734.009,OK,-0.227,169.735,-1787.071,OK,-39.913,229.755,-1710.665,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984828,1781258680.468696542,1,OK,0.8779460,0.1825967,0.2558035,-0.3611561,-9.990,-461.782,-1682.052,0.6801496,3,OK,-9.741,-462.513,-1682.612,OK,12.998,-375.793,-1636.985,OK,-66.893,-411.010,-1627.578,Passive Strays,841984828,1781258680.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.900,25.116,-1717.619,OK,87.126,-43.443,-1718.471,OK,76.726,-122.189,-1721.295,OK,64.067,-188.446,-1727.708
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984831,1781258680.518696542,1,OK,0.7456814,0.6603688,0.0870178,0.0173275,106.408,153.116,-1744.021,0.3586340,3,OK,-14.068,136.349,-1733.099,OK,-114.922,121.989,-1721.587,OK,-154.621,113.427,-1742.400,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984831,1781258680.518696542,1,OK,0.9135008,0.3842061,0.1306909,-0.0286678,46.695,234.281,-1733.923,0.3607847,3,OK,46.859,234.176,-1734.087,OK,-0.223,169.743,-1787.033,OK,-39.932,229.755,-1710.712,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984831,1781258680.518696542,1,OK,0.8780099,0.1824231,0.2556531,-0.3611951,-9.988,-461.777,-1681.992,0.6605540,3,OK,-9.746,-462.487,-1682.535,OK,12.998,-375.775,-1636.967,OK,-66.897,-410.995,-1627.560,Passive Strays,841984831,1781258680.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.901,25.127,-1717.675,OK,87.125,-43.434,-1718.460,OK,76.721,-122.189,-1721.310,OK,64.058,-188.434,-1727.709
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984834,1781258680.568696542,1,OK,0.7458121,0.6601846,0.0872817,0.0173929,106.394,153.102,-1744.240,0.3474516,3,OK,-14.065,136.284,-1733.272,OK,-114.918,121.877,-1721.747,OK,-154.619,113.291,-1742.517,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984834,1781258680.568696542,1,OK,0.9134037,0.3842008,0.1313751,-0.0287047,46.705,234.292,-1733.950,0.3425829,3,OK,46.855,234.168,-1734.130,OK,-0.221,169.727,-1787.027,OK,-39.909,229.754,-1710.590,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984834,1781258680.568696542,1,OK,0.8780209,0.1823084,0.2556862,-0.3612028,-9.982,-461.792,-1681.984,0.6543460,3,OK,-9.736,-462.493,-1682.521,OK,13.000,-375.792,-1636.983,OK,-66.886,-411.001,-1627.551,Passive Strays,841984834,1781258680.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.902,25.119,-1717.669,OK,87.133,-43.444,-1718.479,OK,76.729,-122.190,-1721.240,OK,64.061,-188.430,-1727.719
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984837,1781258680.618696542,1,OK,0.7445856,0.6615777,0.0870425,0.0181879,106.405,153.149,-1744.074,0.3533511,3,OK,-14.039,136.210,-1733.313,OK,-114.914,121.692,-1721.936,OK,-154.596,113.154,-1742.817,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984837,1781258680.618696542,1,OK,0.9135555,0.3842302,0.1302137,-0.0287737,46.699,234.260,-1733.912,0.3451033,3,OK,46.855,234.167,-1734.060,OK,-0.221,169.730,-1787.071,OK,-39.933,229.788,-1710.773,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984837,1781258680.618696542,1,OK,0.8780566,0.1822419,0.2555579,-0.3612404,-9.982,-461.797,-1681.973,0.6475866,3,OK,-9.737,-462.490,-1682.505,OK,12.999,-375.792,-1636.993,OK,-66.895,-410.995,-1627.565,Passive Strays,841984837,1781258680.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.901,25.120,-1717.643,OK,87.123,-43.438,-1718.493,OK,76.725,-122.186,-1721.239,OK,64.064,-188.430,-1727.746
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984840,1781258680.668696542,1,OK,0.7444014,0.6618111,0.0868659,0.0180828,106.401,153.134,-1744.154,0.3501923,3,OK,-14.064,136.239,-1733.411,OK,-114.930,121.758,-1722.064,OK,-154.608,113.252,-1742.934,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984840,1781258680.668696542,1,OK,0.9134210,0.3843978,0.1306656,-0.0287544,46.711,234.256,-1733.907,0.3319623,3,OK,46.863,234.159,-1734.059,OK,-0.220,169.724,-1787.069,OK,-39.907,229.759,-1710.680,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984840,1781258680.668696542,1,OK,0.8780249,0.1824403,0.2556407,-0.3611587,-9.981,-461.790,-1682.021,0.6567464,3,OK,-9.737,-462.495,-1682.560,OK,12.992,-375.795,-1636.994,OK,-66.893,-411.011,-1627.589,Passive Strays,841984840,1781258680.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.898,25.115,-1717.603,OK,87.134,-43.439,-1718.501,OK,76.729,-122.189,-1721.308,OK,64.068,-188.437,-1727.694
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984843,1781258680.718696542,1,OK,0.7442702,0.6620116,0.0864829,0.0179790,106.406,153.138,-1744.123,0.3747109,3,OK,-14.073,136.320,-1733.447,OK,-114.952,121.910,-1722.093,OK,-154.636,113.432,-1743.057,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984843,1781258680.718696542,1,OK,0.9134099,0.3843025,0.1310315,-0.0287182,46.717,234.270,-1733.953,0.3515915,3,OK,46.897,234.164,-1734.124,OK,-0.217,169.727,-1787.065,OK,-39.920,229.741,-1710.662,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984843,1781258680.718696542,1,OK,0.8780901,0.1823187,0.2554573,-0.3611914,-9.963,-461.790,-1681.952,0.6409184,3,OK,-9.727,-462.479,-1682.478,OK,13.008,-375.783,-1636.959,OK,-66.889,-411.003,-1627.563,Passive Strays,841984843,1781258680.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.908,25.120,-1717.561,OK,87.134,-43.444,-1718.483,OK,76.732,-122.184,-1721.244,OK,64.072,-188.447,-1727.756
4,Port 0x01: JJH Probe  s/n:3E4C880C,841984846,1781258680.768696542,1,OK,0.7447889,0.6613811,0.0868857,0.0177574,106.380,153.148,-1744.324,0.3364988,3,OK,-14.081,136.315,-1733.508,OK,-114.966,121.881,-1722.139,OK,-154.639,113.373,-1742.937,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841984846,1781258680.768696542,1,OK,0.9133834,0.3846573,0.1301512,-0.0288124,46.700,234.226,-1733.861,0.3299953,3,OK,46.848,234.142,-1733.999,OK,-0.236,169.741,-1787.096,OK,-39.924,229.760,-1710.729,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841984846,1781258680.768696542,1,OK,0.8780121,0.1826826,0.2555474,-0.3611334,-9.985,-461.773,-1682.030,0.6623705,3,OK,-9.753,-462.492,-1682.574,OK,12.983,-375.782,-1636.953,OK,-66.898,-411.012,-1627.606,Passive Strays,841984846,1781258680.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.891,25.122,-1717.641,OK,87.117,-43.439,-1718.463,OK,76.720,-122.181,-1721.274,OK,64.058,-188.444,-1727.761
