Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990930,1781258782.168721350,1,OK,0.7458857,0.5893832,-0.1197805,-0.2862422,109.388,-378.194,-1701.864,0.2462017,3,OK,10.596,-308.546,-1684.595,OK,-72.081,-250.249,-1668.003,OK,-109.989,-232.104,-1685.555,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990930,1781258782.168721350,1,OK,0.9134489,0.3843455,0.1306443,-0.0286644,46.638,234.197,-1733.802,0.3464487,3,OK,46.794,234.100,-1733.955,OK,-0.283,169.665,-1786.948,OK,-39.979,229.676,-1710.598,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990930,1781258782.168721350,1,OK,0.8780223,0.1828666,0.2553438,-0.3611595,-9.973,-461.840,-1681.917,0.6262022,3,OK,-9.757,-462.520,-1682.430,OK,12.999,-375.874,-1636.827,OK,-66.895,-411.100,-1627.530,Passive Strays,841990930,1781258782.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.870,25.072,-1717.484,OK,87.096,-43.486,-1718.454,OK,76.701,-122.221,-1721.246,OK,64.051,-188.486,-1727.775
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990933,1781258782.218721350,1,OK,0.7458183,0.5893255,-0.1196911,-0.2865740,109.359,-378.205,-1702.021,0.2376969,3,OK,10.622,-308.524,-1684.689,OK,-72.042,-250.182,-1668.052,OK,-109.951,-232.014,-1685.571,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990933,1781258782.218721350,1,OK,0.9133559,0.3847408,0.1301377,-0.0286312,46.638,234.160,-1733.689,0.3272761,3,OK,46.796,234.087,-1733.818,OK,-0.279,169.665,-1786.950,OK,-39.988,229.660,-1710.574,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990933,1781258782.218721350,1,OK,0.8778118,0.1829539,0.2560728,-0.3611108,-10.016,-461.827,-1682.035,0.6765112,3,OK,-9.768,-462.553,-1682.592,OK,12.994,-375.883,-1636.899,OK,-66.900,-411.101,-1627.501,Passive Strays,841990933,1781258782.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.879,25.084,-1717.548,OK,87.094,-43.477,-1718.464,OK,76.703,-122.225,-1721.279,OK,64.056,-188.480,-1727.805
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990936,1781258782.268721350,1,OK,0.7456550,0.5894757,-0.1198733,-0.2866135,109.355,-378.200,-1702.021,0.2356298,3,OK,10.638,-308.493,-1684.700,OK,-72.023,-250.125,-1668.083,OK,-109.908,-231.942,-1685.594,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990936,1781258782.268721350,1,OK,0.9132702,0.3847481,0.1307201,-0.0286122,46.620,234.183,-1733.787,0.3213219,3,OK,46.773,234.089,-1733.936,OK,-0.295,169.673,-1787.013,OK,-40.001,229.657,-1710.554,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990936,1781258782.268721350,1,OK,0.8778665,0.1830845,0.2558383,-0.3610779,-10.017,-461.816,-1681.986,0.6652448,3,OK,-9.776,-462.531,-1682.533,OK,12.974,-375.878,-1636.834,OK,-66.921,-411.097,-1627.487,Passive Strays,841990936,1781258782.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.848,25.090,-1717.560,OK,87.077,-43.476,-1718.443,OK,76.683,-122.219,-1721.241,OK,64.034,-188.486,-1727.778
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990939,1781258782.318721350,1,OK,0.7457410,0.5894585,-0.1203329,-0.2862327,109.405,-378.193,-1701.777,0.2663804,3,OK,10.653,-308.483,-1684.613,OK,-72.000,-250.109,-1668.045,OK,-109.895,-231.951,-1685.703,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990939,1781258782.318721350,1,OK,0.9133399,0.3848105,0.1300297,-0.0286942,46.643,234.147,-1733.726,0.3268195,3,OK,46.798,234.071,-1733.856,OK,-0.277,169.669,-1787.001,OK,-39.988,229.664,-1710.623,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990939,1781258782.318721350,1,OK,0.8778570,0.1829569,0.2558791,-0.3611367,-10.010,-461.832,-1681.996,0.6562315,3,OK,-9.776,-462.541,-1682.536,OK,12.994,-375.886,-1636.869,OK,-66.897,-411.108,-1627.505,Passive Strays,841990939,1781258782.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.869,25.076,-1717.506,OK,87.096,-43.482,-1718.492,OK,76.701,-122.229,-1721.273,OK,64.060,-188.476,-1727.766
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990942,1781258782.368721350,1,OK,0.7455669,0.5896279,-0.1192630,-0.2867844,109.326,-378.211,-1702.158,0.2473869,3,OK,10.591,-308.560,-1684.692,OK,-72.081,-250.236,-1667.934,OK,-109.977,-232.072,-1685.412,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990942,1781258782.368721350,1,OK,0.9134169,0.3848298,0.1294212,-0.0287357,46.634,234.131,-1733.683,0.3302083,3,OK,46.786,234.074,-1733.792,OK,-0.287,169.671,-1787.002,OK,-39.997,229.683,-1710.699,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990942,1781258782.368721350,1,OK,0.8778221,0.1830125,0.2559680,-0.3611304,-10.029,-461.822,-1682.046,0.6710095,3,OK,-9.788,-462.545,-1682.597,OK,12.981,-375.877,-1636.901,OK,-66.914,-411.097,-1627.530,Passive Strays,841990942,1781258782.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.850,25.076,-1717.501,OK,87.083,-43.472,-1718.477,OK,76.688,-122.214,-1721.258,OK,64.038,-188.459,-1727.603
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990945,1781258782.418721346,1,OK,0.7456018,0.5896446,-0.1195676,-0.2865323,109.367,-378.204,-1701.886,0.2549056,3,OK,10.607,-308.549,-1684.516,OK,-72.049,-250.234,-1667.808,OK,-109.968,-232.068,-1685.361,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990945,1781258782.418721346,1,OK,0.9133647,0.3846228,0.1304285,-0.0286131,46.629,234.185,-1733.758,0.3216199,3,OK,46.789,234.102,-1733.897,OK,-0.282,169.663,-1786.989,OK,-40.000,229.676,-1710.580,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990945,1781258782.418721346,1,OK,0.8778820,0.1830501,0.2557620,-0.3611116,-10.012,-461.821,-1682.005,0.6585083,3,OK,-9.780,-462.533,-1682.546,OK,12.981,-375.874,-1636.861,OK,-66.911,-411.099,-1627.528,Passive Strays,841990945,1781258782.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.865,25.082,-1717.539,OK,87.084,-43.476,-1718.417,OK,76.684,-122.221,-1721.244,OK,64.040,-188.478,-1727.731
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990948,1781258782.468721347,1,OK,0.7452309,0.5899251,-0.1191215,-0.2871052,109.328,-378.247,-1701.985,0.2504598,3,OK,10.625,-308.569,-1684.418,OK,-72.002,-250.230,-1667.562,OK,-109.911,-232.029,-1685.028,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990948,1781258782.468721347,1,OK,0.9133427,0.3847634,0.1301554,-0.0286686,46.635,234.152,-1733.716,0.3209257,3,OK,46.784,234.072,-1733.849,OK,-0.280,169.660,-1786.982,OK,-39.990,229.664,-1710.588,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990948,1781258782.468721347,1,OK,0.8779045,0.1828682,0.2556864,-0.3612026,-10.009,-461.846,-1681.985,0.6488987,3,OK,-9.782,-462.548,-1682.518,OK,12.994,-375.884,-1636.881,OK,-66.900,-411.103,-1627.534,Passive Strays,841990948,1781258782.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.873,25.072,-1717.547,OK,87.102,-43.480,-1718.455,OK,76.693,-122.222,-1721.225,OK,64.057,-188.478,-1727.773
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990951,1781258782.518721347,1,OK,0.7453471,0.5895630,-0.1190630,-0.2875712,109.330,-378.225,-1701.991,0.2314123,3,OK,10.693,-308.474,-1684.366,OK,-71.891,-250.081,-1667.508,OK,-109.802,-231.848,-1684.899,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990951,1781258782.518721347,1,OK,0.9133062,0.3850521,0.1295386,-0.0287475,46.641,234.126,-1733.641,0.3093949,3,OK,46.783,234.075,-1733.741,OK,-0.290,169.673,-1787.002,OK,-39.978,229.679,-1710.627,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990951,1781258782.518721347,1,OK,0.8778291,0.1831913,0.2559085,-0.3610649,-10.026,-461.808,-1682.050,0.6822166,3,OK,-9.789,-462.548,-1682.611,OK,12.969,-375.864,-1636.865,OK,-66.918,-411.097,-1627.535,Passive Strays,841990951,1781258782.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.863,25.084,-1717.505,OK,87.090,-43.474,-1718.430,OK,76.682,-122.216,-1721.288,OK,64.053,-188.466,-1727.799
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990954,1781258782.568721347,1,OK,0.7448793,0.5899501,-0.1190977,-0.2879748,109.353,-378.192,-1701.974,0.2485679,3,OK,10.761,-308.376,-1684.263,OK,-71.752,-249.938,-1667.297,OK,-109.654,-231.665,-1684.704,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990954,1781258782.568721347,1,OK,0.9133736,0.3846745,0.1301919,-0.0287114,46.633,234.158,-1733.741,0.3328033,3,OK,46.786,234.071,-1733.882,OK,-0.287,169.668,-1786.978,OK,-39.998,229.672,-1710.606,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990954,1781258782.568721347,1,OK,0.8778785,0.1831979,0.2557014,-0.3610881,-10.006,-461.810,-1682.020,0.6657317,3,OK,-9.773,-462.531,-1682.568,OK,12.977,-375.871,-1636.847,OK,-66.909,-411.092,-1627.542,Passive Strays,841990954,1781258782.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.861,25.085,-1717.510,OK,87.087,-43.476,-1718.445,OK,76.692,-122.218,-1721.222,OK,64.040,-188.473,-1727.726
4,Port 0x01: JJH Probe  s/n:3E4C880C,841990957,1781258782.618721346,1,OK,0.7446891,0.5898569,-0.1195580,-0.2884664,109.367,-378.204,-1701.825,0.2437174,3,OK,10.870,-308.246,-1684.124,OK,-71.554,-249.699,-1667.177,OK,-109.438,-231.365,-1684.582,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841990957,1781258782.618721346,1,OK,0.9132196,0.3849631,0.1304218,-0.0286954,46.644,234.143,-1733.681,0.3028977,3,OK,46.799,234.065,-1733.814,OK,-0.283,169.653,-1786.975,OK,-39.986,229.653,-1710.487,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841990957,1781258782.618721346,1,OK,0.8779442,0.1830656,0.2555890,-0.3610750,-9.989,-461.829,-1681.965,0.6536312,3,OK,-9.760,-462.537,-1682.503,OK,12.982,-375.879,-1636.822,OK,-66.904,-411.105,-1627.517,Passive Strays,841990957,1781258782.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.858,25.079,-1717.503,OK,87.095,-43.480,-1718.450,OK,76.700,-122.231,-1721.249,OK,64.049,-188.484,-1727.682
