Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117557,1780410892.618646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117557,1780410892.618646716,1,OK,0.6547909,-0.0397095,-0.0443767,-0.7534605,268.046,-37.742,-1799.829,0.1812136,3,OK,267.981,-37.799,-1799.822,OK,183.694,8.395,-1805.206,OK,280.739,50.637,-1810.432,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117557,1780410892.618646716,1,OK,0.8321662,0.0310477,0.5374939,-0.1327993,75.283,-90.812,-1708.293,0.4450289,3,OK,75.495,-90.702,-1708.690,OK,73.120,-2.741,-1662.988,OK,39.055,-73.122,-1623.709,Passive Strays,791117557,1780410892.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.805,526.796,-2501.397
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117560,1780410892.668646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117560,1780410892.668646716,1,OK,0.6548061,-0.0397652,-0.0445269,-0.7534355,268.022,-37.742,-1799.742,0.1787814,3,OK,267.960,-37.797,-1799.735,OK,183.665,8.390,-1805.143,OK,280.709,50.630,-1810.370,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117560,1780410892.668646716,1,OK,0.8321707,0.0307183,0.5374760,-0.1329208,75.273,-90.839,-1708.259,0.4518501,3,OK,75.487,-90.703,-1708.647,OK,73.111,-2.741,-1663.040,OK,39.035,-73.118,-1623.667,Passive Strays,791117560,1780410892.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.757,526.785,-2501.383
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117563,1780410892.718646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117563,1780410892.718646716,1,OK,0.6548700,-0.0395363,-0.0434616,-0.7534543,268.070,-37.746,-1799.964,0.1729062,3,OK,268.015,-37.797,-1799.957,OK,183.705,8.401,-1805.188,OK,280.741,50.637,-1810.435,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117563,1780410892.718646716,1,OK,0.8323096,0.0306768,0.5372502,-0.1329733,75.306,-90.842,-1708.212,0.4137855,3,OK,75.497,-90.691,-1708.545,OK,73.121,-2.745,-1663.012,OK,39.050,-73.111,-1623.697,Passive Strays,791117563,1780410892.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.834,526.805,-2501.460
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117566,1780410892.768646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117566,1780410892.768646716,1,OK,0.6548634,-0.0393192,-0.0434940,-0.7534695,268.057,-37.754,-1799.849,0.1678380,3,OK,267.993,-37.791,-1799.845,OK,183.704,8.389,-1805.093,OK,280.730,50.622,-1810.294,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117566,1780410892.768646716,1,OK,0.8320799,0.0307649,0.5376256,-0.1328734,75.288,-90.837,-1708.245,0.4644546,3,OK,75.508,-90.698,-1708.644,OK,73.139,-2.757,-1663.012,OK,39.073,-73.125,-1623.625,Passive Strays,791117566,1780410892.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.854,526.811,-2501.480
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117569,1780410892.818646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117569,1780410892.818646716,1,OK,0.6548484,-0.0398233,-0.0442217,-0.7534136,268.033,-37.745,-1799.822,0.1782135,3,OK,267.977,-37.802,-1799.815,OK,183.664,8.388,-1805.164,OK,280.708,50.630,-1810.422,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117569,1780410892.818646716,1,OK,0.8322232,0.0303813,0.5373911,-0.1330125,75.279,-90.861,-1708.190,0.4311108,3,OK,75.476,-90.686,-1708.526,OK,73.105,-2.741,-1663.060,OK,39.032,-73.120,-1623.636,Passive Strays,791117569,1780410892.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.776,526.792,-2501.419
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117572,1780410892.868646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117572,1780410892.868646716,1,OK,0.6548944,-0.0400306,-0.0437803,-0.7533885,268.043,-37.758,-1799.774,0.1796288,3,OK,267.986,-37.811,-1799.768,OK,183.665,8.371,-1805.022,OK,280.708,50.621,-1810.350,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117572,1780410892.868646716,1,OK,0.8322681,0.0308075,0.5373173,-0.1329316,75.290,-90.842,-1708.230,0.4236021,3,OK,75.487,-90.699,-1708.580,OK,73.114,-2.757,-1662.998,OK,39.042,-73.123,-1623.695,Passive Strays,791117572,1780410892.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.802,526.804,-2501.419
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117575,1780410892.918646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117575,1780410892.918646716,1,OK,0.6549102,-0.0394070,-0.0435660,-0.7534200,268.066,-37.755,-1799.877,0.1801521,3,OK,268.008,-37.802,-1799.872,OK,183.690,8.375,-1805.127,OK,280.739,50.632,-1810.343,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117575,1780410892.918646716,1,OK,0.8323093,0.0304457,0.5372454,-0.1330476,75.305,-90.868,-1708.164,0.4101727,3,OK,75.489,-90.685,-1708.469,OK,73.121,-2.758,-1663.030,OK,39.048,-73.124,-1623.658,Passive Strays,791117575,1780410892.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.837,526.801,-2501.462
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117578,1780410892.968646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117578,1780410892.968646716,1,OK,0.6549683,-0.0390577,-0.0433882,-0.7533979,268.066,-37.759,-1799.797,0.1711745,3,OK,268.012,-37.808,-1799.791,OK,183.692,8.370,-1805.039,OK,280.719,50.632,-1810.195,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117578,1780410892.968646716,1,OK,0.8322727,0.0305381,0.5373316,-0.1329069,75.318,-90.859,-1708.244,0.4291670,3,OK,75.516,-90.698,-1708.588,OK,73.128,-2.754,-1663.070,OK,39.059,-73.138,-1623.697,Passive Strays,791117578,1780410892.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.860,526.816,-2501.530
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117581,1780410893.018646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117581,1780410893.018646716,1,OK,0.6548775,-0.0394951,-0.0441884,-0.7534076,268.054,-37.757,-1799.651,0.1780003,3,OK,267.996,-37.825,-1799.643,OK,183.693,8.375,-1805.009,OK,280.721,50.633,-1810.204,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117581,1780410893.018646716,1,OK,0.8322614,0.0309139,0.5373280,-0.1329057,75.313,-90.838,-1708.278,0.4117790,3,OK,75.505,-90.705,-1708.622,OK,73.142,-2.752,-1663.021,OK,39.072,-73.134,-1623.753,Passive Strays,791117581,1780410893.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.856,526.795,-2501.486
4,Port 0x01: JJH Probe  s/n:3E4C880C,791117584,1780410893.068646716,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791117584,1780410893.068646716,1,OK,0.6549843,-0.0388345,-0.0430482,-0.7534151,268.037,-37.753,-1799.831,0.1757857,3,OK,267.976,-37.800,-1799.825,OK,183.665,8.375,-1805.025,OK,280.695,50.651,-1810.159,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791117584,1780410893.068646716,1,OK,0.8322529,0.0303819,0.5373353,-0.1330516,75.291,-90.872,-1708.209,0.4157921,3,OK,75.480,-90.699,-1708.528,OK,73.114,-2.750,-1663.079,OK,39.047,-73.123,-1623.684,Passive Strays,791117584,1780410893.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.753,526.772,-2501.244
