Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113267,1780410821.118678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113267,1780410821.118678645,1,OK,0.6950538,0.0235445,0.0042525,-0.7185595,252.665,-33.486,-1776.141,0.2078100,3,OK,252.582,-33.563,-1776.147,OK,163.870,3.728,-1777.177,OK,255.791,56.336,-1772.561,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113267,1780410821.118678645,1,OK,0.8340722,0.0294898,0.5354863,-0.1292603,73.936,-88.492,-1708.206,0.4377360,3,OK,74.142,-88.343,-1708.570,OK,70.856,-0.466,-1662.902,OK,37.119,-71.178,-1623.796,Passive Strays,791113267,1780410821.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.797,526.804,-2501.504
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113270,1780410821.168678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113270,1780410821.168678645,1,OK,0.6950383,0.0242181,0.0051111,-0.7185465,252.653,-33.481,-1776.275,0.1997111,3,OK,252.577,-33.568,-1776.281,OK,163.863,3.744,-1777.209,OK,255.763,56.332,-1772.501,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113270,1780410821.168678645,1,OK,0.8341663,0.0296734,0.5353298,-0.1292600,73.930,-88.478,-1708.153,0.4107472,3,OK,74.122,-88.341,-1708.493,OK,70.837,-0.466,-1662.806,OK,37.106,-71.166,-1623.797,Passive Strays,791113270,1780410821.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.778,526.827,-2501.550
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113273,1780410821.218678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113273,1780410821.218678645,1,OK,0.6950157,0.0239902,0.0042753,-0.7185815,252.659,-33.488,-1776.152,0.2009464,3,OK,252.584,-33.568,-1776.157,OK,163.868,3.743,-1777.217,OK,255.782,56.326,-1772.512,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113273,1780410821.218678645,1,OK,0.8341682,0.0293426,0.5353073,-0.1294160,73.941,-88.513,-1708.163,0.4059957,3,OK,74.127,-88.347,-1708.478,OK,70.857,-0.466,-1662.910,OK,37.112,-71.174,-1623.815,Passive Strays,791113273,1780410821.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.751,526.793,-2501.322
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113276,1780410821.268678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113276,1780410821.268678645,1,OK,0.6950198,0.0241539,0.0040975,-0.7185730,252.675,-33.493,-1776.121,0.2038039,3,OK,252.601,-33.586,-1776.127,OK,163.886,3.740,-1777.230,OK,255.792,56.330,-1772.482,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113276,1780410821.268678645,1,OK,0.8342043,0.0294786,0.5352739,-0.1292906,73.959,-88.504,-1708.161,0.4107451,3,OK,74.149,-88.353,-1708.492,OK,70.852,-0.481,-1662.859,OK,37.123,-71.174,-1623.815,Passive Strays,791113276,1780410821.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.800,526.819,-2501.513
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113279,1780410821.318678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113279,1780410821.318678645,1,OK,0.6949549,0.0241342,0.0037393,-0.7186385,252.621,-33.496,-1776.038,0.2011371,3,OK,252.539,-33.585,-1776.044,OK,163.851,3.752,-1777.208,OK,255.751,56.326,-1772.446,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113279,1780410821.318678645,1,OK,0.8341951,0.0296735,0.5352817,-0.1292728,73.927,-88.487,-1708.171,0.4177347,3,OK,74.123,-88.346,-1708.516,OK,70.831,-0.477,-1662.831,OK,37.091,-71.170,-1623.812,Passive Strays,791113279,1780410821.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.718,526.786,-2501.386
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113282,1780410821.368678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113282,1780410821.368678645,1,OK,0.6949696,0.0230977,0.0036007,-0.7186590,252.654,-33.494,-1776.078,0.2082479,3,OK,252.567,-33.574,-1776.083,OK,163.874,3.745,-1777.194,OK,255.802,56.336,-1772.636,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113282,1780410821.368678645,1,OK,0.8342196,0.0295973,0.5352669,-0.1291939,73.950,-88.488,-1708.164,0.4008695,3,OK,74.137,-88.351,-1708.494,OK,70.833,-0.468,-1662.823,OK,37.116,-71.179,-1623.828,Passive Strays,791113282,1780410821.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.811,526.841,-2501.607
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113285,1780410821.418678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113285,1780410821.418678645,1,OK,0.6950046,0.0237047,0.0047255,-0.7185989,252.672,-33.502,-1776.205,0.2049809,3,OK,252.595,-33.587,-1776.210,OK,163.880,3.729,-1777.168,OK,255.801,56.318,-1772.545,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113285,1780410821.418678645,1,OK,0.8341900,0.0298661,0.5352852,-0.1292475,73.943,-88.484,-1708.190,0.4079447,3,OK,74.135,-88.354,-1708.531,OK,70.855,-0.487,-1662.807,OK,37.116,-71.183,-1623.843,Passive Strays,791113285,1780410821.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.789,526.805,-2501.482
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113288,1780410821.468678645,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113288,1780410821.468678645,1,OK,0.6949965,0.0237279,0.0038832,-0.7186110,252.652,-33.507,-1776.062,0.2032244,3,OK,252.569,-33.591,-1776.068,OK,163.872,3.728,-1777.176,OK,255.780,56.316,-1772.505,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113288,1780410821.468678645,1,OK,0.8342903,0.0296399,0.5351418,-0.1292454,73.953,-88.495,-1708.152,0.3881054,3,OK,74.132,-88.349,-1708.460,OK,70.834,-0.479,-1662.817,OK,37.105,-71.184,-1623.846,Passive Strays,791113288,1780410821.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.770,526.826,-2501.519
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113291,1780410821.518678647,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113291,1780410821.518678647,1,OK,0.6950173,0.0236957,0.0040594,-0.7185910,252.679,-33.508,-1776.091,0.2036340,3,OK,252.602,-33.589,-1776.096,OK,163.887,3.723,-1777.171,OK,255.806,56.312,-1772.515,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113291,1780410821.518678647,1,OK,0.8342210,0.0295463,0.5352489,-0.1292710,73.963,-88.511,-1708.152,0.4038187,3,OK,74.152,-88.367,-1708.481,OK,70.856,-0.484,-1662.834,OK,37.125,-71.191,-1623.813,Passive Strays,791113291,1780410821.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.792,526.802,-2501.473
4,Port 0x01: JJH Probe  s/n:3E4C880C,791113294,1780410821.568678647,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791113294,1780410821.568678647,1,OK,0.6950145,0.0235251,0.0040599,-0.7185993,252.648,-33.508,-1776.102,0.2034898,3,OK,252.565,-33.582,-1776.108,OK,163.860,3.718,-1777.170,OK,255.780,56.309,-1772.549,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791113294,1780410821.568678647,1,OK,0.8342485,0.0295843,0.5352167,-0.1292180,73.943,-88.504,-1708.185,0.3989722,3,OK,74.128,-88.357,-1708.503,OK,70.823,-0.493,-1662.854,OK,37.104,-71.188,-1623.861,Passive Strays,791113294,1780410821.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.731,526.788,-2501.357
