Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110000,1780410766.668678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110000,1780410766.668678650,1,OK,0.6892976,0.0092969,-0.0171712,-0.7242152,255.819,-32.419,-1790.161,0.1881362,3,OK,255.753,-32.509,-1790.162,OK,167.702,6.206,-1793.902,OK,260.433,57.395,-1791.073,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110000,1780410766.668678650,1,OK,0.8316381,0.0286223,0.5393175,-0.1292114,75.579,-88.244,-1709.107,0.4091855,3,OK,75.764,-88.080,-1709.427,OK,72.860,-0.221,-1663.798,OK,39.553,-70.932,-1624.411,Passive Strays,791110000,1780410766.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.819,526.836,-2501.552
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110003,1780410766.718678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110003,1780410766.718678650,1,OK,0.6893410,0.0094509,-0.0178169,-0.7241563,255.835,-32.412,-1790.048,0.1920022,3,OK,255.764,-32.507,-1790.050,OK,167.720,6.195,-1793.915,OK,260.439,57.407,-1791.020,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110003,1780410766.718678650,1,OK,0.8316835,0.0285915,0.5392466,-0.1292216,75.624,-88.246,-1709.080,0.4013585,3,OK,75.803,-88.077,-1709.387,OK,72.896,-0.220,-1663.780,OK,39.589,-70.930,-1624.403,Passive Strays,791110003,1780410766.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.847,526.839,-2501.549
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110006,1780410766.768678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110006,1780410766.768678650,1,OK,0.6893324,0.0090587,-0.0180689,-0.7241632,255.833,-32.414,-1790.005,0.2039658,3,OK,255.751,-32.514,-1790.007,OK,167.719,6.183,-1793.888,OK,260.450,57.418,-1791.060,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110006,1780410766.768678650,1,OK,0.8315793,0.0285417,0.5394082,-0.1292283,75.634,-88.250,-1709.103,0.4070814,3,OK,75.816,-88.081,-1709.417,OK,72.924,-0.221,-1663.810,OK,39.626,-70.934,-1624.403,Passive Strays,791110006,1780410766.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.816,526.808,-2501.428
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110009,1780410766.818678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110009,1780410766.818678650,1,OK,0.6893576,0.0095045,-0.0175034,-0.7241474,255.801,-32.415,-1790.117,0.1886061,3,OK,255.741,-32.519,-1790.118,OK,167.680,6.200,-1793.932,OK,260.393,57.405,-1791.044,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110009,1780410766.818678650,1,OK,0.8314932,0.0288789,0.5395727,-0.1290208,75.597,-88.210,-1709.137,0.4444414,3,OK,75.804,-88.079,-1709.521,OK,72.890,-0.218,-1663.742,OK,39.602,-70.927,-1624.371,Passive Strays,791110009,1780410766.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.793,526.826,-2501.549
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110012,1780410766.868678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110012,1780410766.868678650,1,OK,0.6892826,0.0088592,-0.0184134,-0.7242043,255.816,-32.410,-1790.057,0.1913785,3,OK,255.747,-32.515,-1790.059,OK,167.712,6.212,-1793.986,OK,260.429,57.411,-1791.181,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110012,1780410766.868678650,1,OK,0.8315825,0.0285923,0.5394047,-0.1292112,75.619,-88.244,-1709.078,0.4180499,3,OK,75.807,-88.075,-1709.405,OK,72.909,-0.225,-1663.777,OK,39.605,-70.932,-1624.364,Passive Strays,791110012,1780410766.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.752,526.789,-2501.360
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110015,1780410766.918678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110015,1780410766.918678650,1,OK,0.6893495,0.0092816,-0.0175678,-0.7241564,255.829,-32.410,-1790.120,0.1919907,3,OK,255.759,-32.501,-1790.122,OK,167.708,6.196,-1793.930,OK,260.433,57.408,-1791.083,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110015,1780410766.918678650,1,OK,0.8315142,0.0288532,0.5395358,-0.1290457,75.631,-88.218,-1709.169,0.4369617,3,OK,75.835,-88.092,-1709.548,OK,72.921,-0.215,-1663.779,OK,39.632,-70.931,-1624.414,Passive Strays,791110015,1780410766.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.804,526.812,-2501.432
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110018,1780410766.968678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110018,1780410766.968678650,1,OK,0.6892854,0.0092521,-0.0184597,-0.7241956,255.794,-32.417,-1789.992,0.1960735,3,OK,255.718,-32.514,-1789.994,OK,167.690,6.195,-1793.958,OK,260.415,57.406,-1791.069,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110018,1780410766.968678650,1,OK,0.8315496,0.0286452,0.5394629,-0.1291688,75.632,-88.235,-1709.123,0.4233684,3,OK,75.826,-88.083,-1709.468,OK,72.923,-0.215,-1663.796,OK,39.626,-70.925,-1624.394,Passive Strays,791110018,1780410766.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.771,526.814,-2501.396
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110021,1780410767.018678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110021,1780410767.018678650,1,OK,0.6892931,0.0088167,-0.0184989,-0.7241927,255.827,-32.414,-1790.013,0.1921329,3,OK,255.752,-32.508,-1790.015,OK,167.721,6.198,-1793.954,OK,260.445,57.403,-1791.152,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110021,1780410767.018678650,1,OK,0.8314573,0.0287649,0.5396127,-0.1291108,75.637,-88.233,-1709.163,0.4511206,3,OK,75.847,-88.094,-1709.550,OK,72.944,-0.227,-1663.804,OK,39.645,-70.935,-1624.383,Passive Strays,791110021,1780410767.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.812,526.805,-2501.397
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110024,1780410767.068678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110024,1780410767.068678650,1,OK,0.6893215,0.0088787,-0.0176997,-0.7241849,255.818,-32.410,-1790.141,0.1963691,3,OK,255.738,-32.493,-1790.142,OK,167.699,6.193,-1793.944,OK,260.439,57.408,-1791.172,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110024,1780410767.068678650,1,OK,0.8314803,0.0288397,0.5395844,-0.1290638,75.633,-88.225,-1709.157,0.4468693,3,OK,75.841,-88.094,-1709.545,OK,72.932,-0.224,-1663.775,OK,39.638,-70.935,-1624.385,Passive Strays,791110024,1780410767.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.778,526.802,-2501.367
4,Port 0x01: JJH Probe  s/n:3E4C880C,791110027,1780410767.118678650,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,791110027,1780410767.118678650,1,OK,0.6893137,0.0091839,-0.0183481,-0.7241724,255.788,-32.410,-1790.040,0.1925049,3,OK,255.714,-32.501,-1790.042,OK,167.677,6.198,-1793.981,OK,260.401,57.407,-1791.112,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,791110027,1780410767.118678650,1,OK,0.8314733,0.0287401,0.5395816,-0.1291426,75.611,-88.227,-1709.127,0.4344066,3,OK,75.812,-88.084,-1709.493,OK,72.917,-0.217,-1663.774,OK,39.624,-70.924,-1624.373,Passive Strays,791110027,1780410767.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,725.727,526.790,-2501.344
