Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557870,1781268231.168637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557870,1781268231.168637667,1,OK,0.9821222,0.1580502,0.0948684,-0.0381603,90.825,209.321,-1769.409,0.4556468,3,OK,91.225,209.088,-1769.563,OK,47.749,126.138,-1789.708,OK,2.574,213.178,-1751.593,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557870,1781268231.168637667,1,OK,0.9210036,0.0696202,0.1570559,-0.3496268,25.044,-465.786,-1640.597,0.7706105,3,OK,25.504,-466.697,-1640.945,OK,37.243,-369.138,-1619.264,OK,-41.080,-407.255,-1608.880,Passive Strays,842557870,1781268231.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.416,19.030,-1693.962,OK,130.147,-51.408,-1691.623,OK,120.486,-129.799,-1691.817,OK,114.902,-198.509,-1690.846
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557873,1781268231.218637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557873,1781268231.218637667,1,OK,0.9820094,0.1587169,0.0949244,-0.0381551,90.825,209.307,-1769.317,0.4414955,3,OK,91.209,209.072,-1769.469,OK,47.750,126.137,-1789.733,OK,2.580,213.168,-1751.483,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557873,1781268231.218637667,1,OK,0.9209782,0.0695614,0.1571317,-0.3496712,25.034,-465.810,-1640.625,0.7746485,3,OK,25.499,-466.723,-1640.975,OK,37.246,-369.162,-1619.303,OK,-41.087,-407.269,-1608.897,Passive Strays,842557873,1781268231.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.416,19.025,-1693.965,OK,130.132,-51.395,-1691.481,OK,120.491,-129.804,-1691.825,OK,114.899,-198.512,-1690.870
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557876,1781268231.268637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557876,1781268231.268637667,1,OK,0.9821228,0.1580495,0.0948578,-0.0381715,90.834,209.308,-1769.373,0.4531274,3,OK,91.225,209.070,-1769.527,OK,47.761,126.128,-1789.672,OK,2.587,213.170,-1751.557,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557876,1781268231.268637667,1,OK,0.9209922,0.0691816,0.1570809,-0.3497325,25.039,-465.813,-1640.560,0.7546076,3,OK,25.497,-466.699,-1640.901,OK,37.258,-369.165,-1619.318,OK,-41.073,-407.260,-1608.868,Passive Strays,842557876,1781268231.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.423,19.033,-1693.974,OK,130.143,-51.404,-1691.540,OK,120.501,-129.802,-1691.862,OK,114.898,-198.521,-1690.885
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557879,1781268231.318637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557879,1781268231.318637667,1,OK,0.9819962,0.1584722,0.0954994,-0.0380763,90.815,209.332,-1769.404,0.4556949,3,OK,91.215,209.088,-1769.563,OK,47.756,126.141,-1789.737,OK,2.566,213.172,-1751.466,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557879,1781268231.318637667,1,OK,0.9210297,0.0695824,0.1568459,-0.3496599,25.042,-465.802,-1640.598,0.7625215,3,OK,25.493,-466.706,-1640.941,OK,37.244,-369.148,-1619.284,OK,-41.089,-407.270,-1608.921,Passive Strays,842557879,1781268231.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.408,19.029,-1693.921,OK,130.141,-51.398,-1691.560,OK,120.491,-129.800,-1691.823,OK,114.899,-198.520,-1690.822
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557882,1781268231.368637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557882,1781268231.368637667,1,OK,0.9820841,0.1585453,0.0944253,-0.0381852,90.826,209.295,-1769.293,0.4370850,3,OK,91.201,209.061,-1769.442,OK,47.753,126.131,-1789.714,OK,2.577,213.173,-1751.550,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557882,1781268231.368637667,1,OK,0.9210321,0.0697039,0.1568372,-0.3496330,25.043,-465.804,-1640.607,0.7706313,3,OK,25.499,-466.718,-1640.954,OK,37.239,-369.150,-1619.268,OK,-41.092,-407.274,-1608.923,Passive Strays,842557882,1781268231.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.416,19.032,-1693.987,OK,130.142,-51.395,-1691.573,OK,120.488,-129.806,-1691.851,OK,114.894,-198.507,-1690.803
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557885,1781268231.418637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557885,1781268231.418637667,1,OK,0.9820740,0.1588594,0.0939965,-0.0381961,90.831,209.290,-1769.234,0.4238908,3,OK,91.203,209.073,-1769.377,OK,47.748,126.131,-1789.746,OK,2.579,213.176,-1751.568,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557885,1781268231.418637667,1,OK,0.9210570,0.0693618,0.1566800,-0.3497060,25.045,-465.821,-1640.557,0.7542111,3,OK,25.490,-466.716,-1640.896,OK,37.244,-369.158,-1619.294,OK,-41.080,-407.275,-1608.926,Passive Strays,842557885,1781268231.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.411,19.034,-1693.972,OK,130.140,-51.392,-1691.532,OK,120.490,-129.810,-1691.844,OK,114.903,-198.516,-1690.844
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557888,1781268231.468637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557888,1781268231.468637667,1,OK,0.9820737,0.1582061,0.0951255,-0.0381208,90.806,209.322,-1769.384,0.4505901,3,OK,91.199,209.086,-1769.538,OK,47.739,126.131,-1789.695,OK,2.561,213.173,-1751.518,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557888,1781268231.468637667,1,OK,0.9210800,0.0695352,0.1566118,-0.3496416,25.038,-465.797,-1640.533,0.7517500,3,OK,25.481,-466.690,-1640.871,OK,37.227,-369.139,-1619.239,OK,-41.100,-407.269,-1608.903,Passive Strays,842557888,1781268231.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.419,19.027,-1693.971,OK,130.137,-51.402,-1691.599,OK,120.483,-129.807,-1691.865,OK,114.883,-198.514,-1690.847
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557891,1781268231.518637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557891,1781268231.518637667,1,OK,0.9820242,0.1585530,0.0950618,-0.0381150,90.817,209.315,-1769.341,0.4447760,3,OK,91.207,209.082,-1769.493,OK,47.747,126.134,-1789.718,OK,2.573,213.164,-1751.484,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557891,1781268231.518637667,1,OK,0.9210186,0.0698429,0.1568214,-0.3496481,25.036,-465.800,-1640.608,0.7674031,3,OK,25.487,-466.712,-1640.954,OK,37.238,-369.149,-1619.245,OK,-41.094,-407.275,-1608.920,Passive Strays,842557891,1781268231.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.421,19.031,-1693.914,OK,130.145,-51.399,-1691.569,OK,120.503,-129.815,-1691.910,OK,114.903,-198.507,-1690.835
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557894,1781268231.568637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557894,1781268231.568637667,1,OK,0.9820610,0.1582622,0.0951504,-0.0381543,90.821,209.309,-1769.390,0.4543293,3,OK,91.215,209.066,-1769.547,OK,47.752,126.127,-1789.708,OK,2.572,213.168,-1751.516,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557894,1781268231.568637667,1,OK,0.9210691,0.0693545,0.1566733,-0.3496785,25.045,-465.821,-1640.566,0.7508445,3,OK,25.490,-466.710,-1640.903,OK,37.241,-369.160,-1619.305,OK,-41.086,-407.281,-1608.936,Passive Strays,842557894,1781268231.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.414,19.023,-1694.011,OK,130.136,-51.402,-1691.517,OK,120.489,-129.811,-1691.857,OK,114.899,-198.520,-1690.882
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557897,1781268231.618637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557897,1781268231.618637667,1,OK,0.9821364,0.1579228,0.0949284,-0.0381714,90.817,209.321,-1769.373,0.4526151,3,OK,91.211,209.086,-1769.527,OK,47.742,126.130,-1789.646,OK,2.571,213.182,-1751.546,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557897,1781268231.618637667,1,OK,0.9210968,0.0696807,0.1564574,-0.3496376,25.042,-465.807,-1640.565,0.7565448,3,OK,25.481,-466.710,-1640.905,OK,37.230,-369.139,-1619.249,OK,-41.104,-407.283,-1608.953,Passive Strays,842557897,1781268231.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.420,19.028,-1693.984,OK,130.147,-51.396,-1691.574,OK,120.486,-129.796,-1691.823,OK,114.885,-198.515,-1690.865
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557900,1781268231.668637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557900,1781268231.668637667,1,OK,0.9820884,0.1583408,0.0947352,-0.0381549,90.815,209.308,-1769.368,0.4434245,3,OK,91.201,209.075,-1769.520,OK,47.746,126.127,-1789.732,OK,2.566,213.176,-1751.570,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557900,1781268231.668637667,1,OK,0.9210292,0.0695921,0.1568396,-0.3496620,25.032,-465.807,-1640.584,0.7672791,3,OK,25.484,-466.717,-1640.929,OK,37.237,-369.147,-1619.268,OK,-41.102,-407.274,-1608.907,Passive Strays,842557900,1781268231.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.397,19.021,-1693.948,OK,130.131,-51.402,-1691.544,OK,120.491,-129.811,-1691.859,OK,114.887,-198.512,-1690.801
4,Port 0x01: JJH Probe  s/n:3E4C880C,842557903,1781268231.718637667,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842557903,1781268231.718637667,1,OK,0.9820818,0.1582897,0.0948750,-0.0381883,90.824,209.313,-1769.378,0.4515288,3,OK,91.223,209.080,-1769.532,OK,47.746,126.131,-1789.721,OK,2.568,213.182,-1751.553,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842557903,1781268231.718637667,1,OK,0.9209716,0.0693020,0.1571828,-0.3497171,25.018,-465.823,-1640.607,0.7618604,3,OK,25.478,-466.719,-1640.951,OK,37.244,-369.173,-1619.336,OK,-41.098,-407.278,-1608.888,Passive Strays,842557903,1781268231.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.414,19.020,-1693.933,OK,130.139,-51.398,-1691.573,OK,120.494,-129.813,-1691.856,OK,114.894,-198.521,-1690.902
