Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569393,1781268423.218654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569393,1781268423.218654833,1,OK,0.9837729,0.1642522,0.0704102,-0.0159508,89.526,206.956,-1773.272,0.4310216,3,OK,89.915,206.758,-1773.396,OK,50.587,122.644,-1797.036,OK,0.382,207.493,-1760.392,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569393,1781268423.218654833,1,OK,0.9205586,0.0760705,0.1560007,-0.3499271,25.260,-466.305,-1639.403,0.7762815,3,OK,25.710,-467.228,-1639.760,OK,37.621,-369.915,-1616.917,OK,-40.885,-407.933,-1607.454,Passive Strays,842569393,1781268423.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.519,17.919,-1695.943,OK,128.158,-52.141,-1694.858,OK,115.919,-130.866,-1696.645,OK,102.900,-199.416,-1699.922
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569396,1781268423.268654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569396,1781268423.268654833,1,OK,0.9837656,0.1646957,0.0694399,-0.0160832,89.534,206.906,-1773.125,0.4118846,3,OK,89.902,206.714,-1773.244,OK,50.588,122.624,-1797.038,OK,0.384,207.500,-1760.411,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569396,1781268423.268654833,1,OK,0.9205934,0.0763654,0.1557258,-0.3498936,25.269,-466.306,-1639.385,0.7702861,3,OK,25.710,-467.227,-1639.739,OK,37.616,-369.921,-1616.854,OK,-40.883,-407.949,-1607.468,Passive Strays,842569396,1781268423.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.513,17.910,-1695.808,OK,128.149,-52.150,-1694.807,OK,115.920,-130.866,-1696.624,OK,102.915,-199.440,-1700.016
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569399,1781268423.318654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569399,1781268423.318654833,1,OK,0.9837982,0.1643977,0.0696879,-0.0160639,89.523,206.928,-1773.184,0.4184723,3,OK,89.893,206.732,-1773.304,OK,50.575,122.636,-1797.024,OK,0.379,207.507,-1760.430,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569399,1781268423.318654833,1,OK,0.9206025,0.0762100,0.1557089,-0.3499112,25.256,-466.305,-1639.342,0.7717830,3,OK,25.696,-467.229,-1639.696,OK,37.602,-369.910,-1616.840,OK,-40.893,-407.940,-1607.438,Passive Strays,842569399,1781268423.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.515,17.919,-1695.896,OK,128.135,-52.144,-1694.799,OK,115.905,-130.869,-1696.624,OK,102.894,-199.419,-1699.947
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569402,1781268423.368654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569402,1781268423.368654833,1,OK,0.9837636,0.1647345,0.0693812,-0.0160616,89.535,206.918,-1773.116,0.4090270,3,OK,89.901,206.728,-1773.234,OK,50.593,122.634,-1797.041,OK,0.387,207.508,-1760.414,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569402,1781268423.368654833,1,OK,0.9205500,0.0761037,0.1559595,-0.3499609,25.256,-466.313,-1639.383,0.7762166,3,OK,25.704,-467.237,-1639.739,OK,37.622,-369.923,-1616.892,OK,-40.884,-407.937,-1607.439,Passive Strays,842569402,1781268423.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.524,17.923,-1695.883,OK,128.166,-52.133,-1694.826,OK,115.929,-130.868,-1696.655,OK,102.920,-199.419,-1699.989
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569405,1781268423.418654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569405,1781268423.418654833,1,OK,0.9837651,0.1644809,0.0699763,-0.0159893,89.522,206.946,-1773.196,0.4183026,3,OK,89.902,206.759,-1773.315,OK,50.578,122.641,-1797.033,OK,0.380,207.502,-1760.392,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569405,1781268423.418654833,1,OK,0.9205739,0.0759113,0.1558779,-0.3499760,25.247,-466.308,-1639.323,0.7636483,3,OK,25.692,-467.216,-1639.673,OK,37.610,-369.920,-1616.876,OK,-40.892,-407.928,-1607.407,Passive Strays,842569405,1781268423.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.519,17.933,-1695.840,OK,128.154,-52.130,-1694.811,OK,115.930,-130.863,-1696.678,OK,102.913,-199.418,-1699.900
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569408,1781268423.468654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569408,1781268423.468654833,1,OK,0.9838143,0.1645561,0.0690772,-0.0160973,89.518,206.921,-1773.112,0.4085827,3,OK,89.881,206.737,-1773.226,OK,50.566,122.641,-1797.023,OK,0.375,207.516,-1760.468,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569408,1781268423.468654833,1,OK,0.9205123,0.0763994,0.1560966,-0.3499344,25.236,-466.299,-1639.380,0.7816073,3,OK,25.687,-467.230,-1639.740,OK,37.599,-369.925,-1616.826,OK,-40.894,-407.934,-1607.394,Passive Strays,842569408,1781268423.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.506,17.927,-1695.810,OK,128.138,-52.136,-1694.809,OK,115.908,-130.866,-1696.642,OK,102.914,-199.430,-1699.996
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569411,1781268423.518654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569411,1781268423.518654833,1,OK,0.9837780,0.1645502,0.0696035,-0.0161082,89.522,206.929,-1773.142,0.4109861,3,OK,89.891,206.742,-1773.260,OK,50.565,122.638,-1797.017,OK,0.380,207.519,-1760.401,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569411,1781268423.518654833,1,OK,0.9205744,0.0760755,0.1558455,-0.3499536,25.246,-466.323,-1639.359,0.7638416,3,OK,25.687,-467.233,-1639.710,OK,37.605,-369.937,-1616.881,OK,-40.893,-407.952,-1607.441,Passive Strays,842569411,1781268423.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.516,17.914,-1695.784,OK,128.148,-52.134,-1694.847,OK,115.916,-130.872,-1696.635,OK,102.903,-199.408,-1699.904
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569414,1781268423.568654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569414,1781268423.568654833,1,OK,0.9837125,0.1649170,0.0696691,-0.0160702,89.521,206.931,-1773.086,0.4070890,3,OK,89.885,206.738,-1773.204,OK,50.574,122.650,-1797.023,OK,0.377,207.518,-1760.329,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569414,1781268423.568654833,1,OK,0.9205998,0.0757934,0.1557454,-0.3499926,25.254,-466.318,-1639.287,0.7503378,3,OK,25.694,-467.207,-1639.632,OK,37.616,-369.932,-1616.873,OK,-40.890,-407.936,-1607.404,Passive Strays,842569414,1781268423.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.511,17.928,-1695.838,OK,128.155,-52.136,-1694.820,OK,115.917,-130.865,-1696.618,OK,102.914,-199.418,-1699.918
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569417,1781268423.618654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569417,1781268423.618654833,1,OK,0.9838289,0.1644674,0.0690902,-0.0160505,89.513,206.936,-1773.055,0.4146586,3,OK,89.882,206.749,-1773.171,OK,50.570,122.652,-1796.950,OK,0.365,207.520,-1760.411,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569417,1781268423.618654833,1,OK,0.9205715,0.0759516,0.1558814,-0.3499721,25.242,-466.315,-1639.347,0.7636603,3,OK,25.687,-467.222,-1639.698,OK,37.602,-369.931,-1616.892,OK,-40.896,-407.935,-1607.428,Passive Strays,842569417,1781268423.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.512,17.929,-1695.849,OK,128.146,-52.122,-1694.784,OK,115.911,-130.856,-1696.620,OK,102.899,-199.414,-1699.941
4,Port 0x01: JJH Probe  s/n:3E4C880C,842569420,1781268423.668654833,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842569420,1781268423.668654833,1,OK,0.9837499,0.1649183,0.0691285,-0.0161018,89.524,206.929,-1773.098,0.4039521,3,OK,89.886,206.745,-1773.212,OK,50.573,122.657,-1797.072,OK,0.377,207.529,-1760.441,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842569420,1781268423.668654833,1,OK,0.9205430,0.0760221,0.1560361,-0.3499628,25.246,-466.310,-1639.359,0.7758626,3,OK,25.701,-467.229,-1639.716,OK,37.613,-369.927,-1616.883,OK,-40.895,-407.929,-1607.405,Passive Strays,842569420,1781268423.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,136.508,17.940,-1695.862,OK,128.150,-52.126,-1694.820,OK,115.925,-130.854,-1696.639,OK,102.907,-199.399,-1699.910
