Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975939,1780408532.318643360,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975939,1780408532.318643360,1,OK,0.6757858,-0.0283291,-0.0423854,-0.7353329,265.640,-33.832,-1793.422,0.1784340,3,OK,265.581,-33.905,-1793.416,OK,178.891,7.597,-1798.975,OK,273.441,55.303,-1802.316,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975939,1780408532.318643360,1,OK,0.9770812,0.1295754,-0.1251922,-0.1133555,44.609,-76.408,-1905.007,0.3851799,3,OK,45.055,-76.695,-1904.946,OK,4.612,14.136,-1894.958,OK,-43.535,-52.520,-1925.094,Passive Strays,790975939,1780408532.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.521,519.883,-2466.956
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975942,1780408532.368643360,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975942,1780408532.368643360,1,OK,0.6758014,-0.0281121,-0.0424797,-0.7353214,265.656,-33.831,-1793.356,0.1783825,3,OK,265.593,-33.906,-1793.349,OK,178.914,7.593,-1798.941,OK,273.454,55.309,-1802.233,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975942,1780408532.368643360,1,OK,0.9771239,0.1294367,-0.1250045,-0.1133531,44.643,-76.408,-1905.030,0.3845241,3,OK,45.089,-76.689,-1904.967,OK,4.650,14.130,-1894.987,OK,-43.514,-52.526,-1925.087,Passive Strays,790975942,1780408532.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.557,519.886,-2466.923
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975945,1780408532.418643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975945,1780408532.418643359,1,OK,0.6758874,-0.0278709,-0.0414008,-0.7353131,265.681,-33.848,-1793.499,0.1739576,3,OK,265.625,-33.906,-1793.494,OK,178.917,7.577,-1798.908,OK,273.465,55.292,-1802.212,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975945,1780408532.418643359,1,OK,0.9771058,0.1295346,-0.1250519,-0.1133453,44.655,-76.414,-1905.075,0.3879721,3,OK,45.105,-76.700,-1905.012,OK,4.656,14.125,-1895.021,OK,-43.500,-52.528,-1925.139,Passive Strays,790975945,1780408532.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.613,519.908,-2467.066
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975948,1780408532.468643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975948,1780408532.468643359,1,OK,0.6758292,-0.0281994,-0.0417011,-0.7353371,265.634,-33.845,-1793.397,0.1780390,3,OK,265.575,-33.914,-1793.391,OK,178.880,7.587,-1798.837,OK,273.428,55.298,-1802.190,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975948,1780408532.468643359,1,OK,0.9770810,0.1294985,-0.1252449,-0.1133864,44.615,-76.413,-1905.004,0.3844496,3,OK,45.062,-76.695,-1904.941,OK,4.629,14.131,-1894.972,OK,-43.529,-52.518,-1925.102,Passive Strays,790975948,1780408532.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.568,519.914,-2467.059
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975951,1780408532.518643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975951,1780408532.518643359,1,OK,0.6758460,-0.0280315,-0.0411105,-0.7353613,265.656,-33.852,-1793.529,0.1726642,3,OK,265.594,-33.910,-1793.525,OK,178.902,7.587,-1798.876,OK,273.445,55.291,-1802.228,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975951,1780408532.518643359,1,OK,0.9771610,0.1294658,-0.1246437,-0.1133969,44.637,-76.408,-1905.043,0.3723520,3,OK,45.067,-76.683,-1904.983,OK,4.644,14.118,-1894.962,OK,-43.513,-52.520,-1925.026,Passive Strays,790975951,1780408532.518,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975954,1780408532.568643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975954,1780408532.568643359,1,OK,0.6758486,-0.0274564,-0.0417903,-0.7353423,265.664,-33.856,-1793.435,0.1637941,3,OK,265.604,-33.918,-1793.430,OK,178.927,7.579,-1798.945,OK,273.446,55.282,-1802.140,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975954,1780408532.568643359,1,OK,0.9771140,0.1296690,-0.1248322,-0.1133629,44.664,-76.415,-1905.049,0.3752181,3,OK,45.098,-76.696,-1904.990,OK,4.664,14.115,-1894.951,OK,-43.483,-52.531,-1925.065,Passive Strays,790975954,1780408532.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.577,519.887,-2466.929
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975957,1780408532.618643360,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975957,1780408532.618643360,1,OK,0.6758611,-0.0279213,-0.0414110,-0.7353348,265.626,-33.855,-1793.420,0.1693593,3,OK,265.572,-33.922,-1793.414,OK,178.873,7.583,-1798.828,OK,273.406,55.287,-1802.141,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975957,1780408532.618643360,1,OK,0.9771357,0.1297061,-0.1245502,-0.1134435,44.620,-76.420,-1905.061,0.3734592,3,OK,45.050,-76.704,-1905.004,OK,4.628,14.115,-1894.926,OK,-43.530,-52.527,-1925.021,Passive Strays,790975957,1780408532.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.544,519.906,-2467.005
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975960,1780408532.668643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975960,1780408532.668643359,1,OK,0.6758861,-0.0279369,-0.0414624,-0.7353084,265.674,-33.852,-1793.415,0.1737078,3,OK,265.612,-33.911,-1793.411,OK,178.917,7.571,-1798.831,OK,273.455,55.290,-1802.145,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975960,1780408532.668643359,1,OK,0.9771759,0.1292137,-0.1247892,-0.1133967,44.656,-76.423,-1904.991,0.3802652,3,OK,45.095,-76.707,-1904.931,OK,4.668,14.121,-1894.965,OK,-43.494,-52.538,-1925.008,Passive Strays,790975960,1780408532.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.598,519.903,-2467.005
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975963,1780408532.718643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975963,1780408532.718643359,1,OK,0.6758211,-0.0279976,-0.0418261,-0.7353452,265.674,-33.856,-1793.402,0.1776410,3,OK,265.613,-33.927,-1793.396,OK,178.925,7.576,-1798.878,OK,273.469,55.289,-1802.184,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975963,1780408532.718643359,1,OK,0.9771773,0.1290674,-0.1249393,-0.1133858,44.654,-76.426,-1904.959,0.3847390,3,OK,45.098,-76.711,-1904.897,OK,4.665,14.117,-1894.976,OK,-43.492,-52.537,-1925.007,Passive Strays,790975963,1780408532.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.626,519.937,-2467.127
4,Port 0x01: JJH Probe  s/n:3E4C880C,790975966,1780408532.768643359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,790975966,1780408532.768643359,1,OK,0.6758343,-0.0283153,-0.0421674,-0.7353014,265.638,-33.833,-1793.425,0.1728624,3,OK,265.586,-33.905,-1793.418,OK,178.883,7.596,-1798.940,OK,273.422,55.300,-1802.290,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,790975966,1780408532.768643359,1,OK,0.9771333,0.1292785,-0.1250601,-0.1133909,44.584,-76.407,-1904.964,0.3769051,3,OK,45.019,-76.685,-1904.903,OK,4.596,14.130,-1894.956,OK,-43.552,-52.514,-1925.028,Passive Strays,790975966,1780408532.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,1,Out of Volume,720.506,519.898,-2466.928
