Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539206,1736348586.768468211,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539206,1736348586.768468211,1,OK,0.8685791,0.1832185,-0.1391988,-0.4388907,42.388,227.447,-1811.152,0.4083632,3,OK,42.378,227.158,-1811.220,OK,65.605,319.093,-1780.598,OK,-10.893,303.406,-1818.487,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539206,1736348586.768468211,1,OK,0.9990233,0.0164901,0.0409807,0.0010796,162.519,59.440,-1871.595,0.2097395,3,OK,162.741,59.371,-1871.615,OK,128.302,-30.350,-1871.743,OK,72.915,59.018,-1864.240,Passive Strays,39539206,1736348586.768,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539209,1736348586.818468211,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539209,1736348586.818468211,1,OK,0.8685728,0.1836567,-0.1386535,-0.4388925,42.377,227.461,-1811.280,0.4138365,3,OK,42.356,227.174,-1811.353,OK,65.580,319.085,-1780.624,OK,-10.917,303.400,-1818.487,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539209,1736348586.818468211,1,OK,0.9990436,0.0162529,0.0405787,0.0010120,162.501,59.430,-1871.590,0.2009730,3,OK,162.715,59.368,-1871.609,OK,128.271,-30.363,-1871.723,OK,72.902,59.024,-1864.308,Passive Strays,39539209,1736348586.818,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539212,1736348586.868468210,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539212,1736348586.868468210,1,OK,0.8687272,0.1827991,-0.1386411,-0.4389489,42.362,227.456,-1811.196,0.4267681,3,OK,42.348,227.177,-1811.264,OK,65.585,319.104,-1780.713,OK,-10.909,303.404,-1818.464,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539212,1736348586.868468210,1,OK,0.9990755,0.0163332,0.0397544,0.0009980,162.507,59.438,-1871.503,0.1962110,3,OK,162.713,59.369,-1871.522,OK,128.279,-30.355,-1871.708,OK,72.896,59.045,-1864.369,Passive Strays,39539212,1736348586.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539215,1736348586.918468210,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539215,1736348586.918468210,1,OK,0.8686710,0.1830764,-0.1387140,-0.4389216,42.386,227.457,-1811.221,0.4168143,3,OK,42.372,227.175,-1811.289,OK,65.605,319.097,-1780.683,OK,-10.899,303.404,-1818.484,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539215,1736348586.918468210,1,OK,0.9990642,0.0161454,0.0401120,0.0010201,162.519,59.436,-1871.534,0.1994101,3,OK,162.730,59.371,-1871.553,OK,128.293,-30.357,-1871.679,OK,72.913,59.034,-1864.335,Passive Strays,39539215,1736348586.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539218,1736348586.968468211,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539218,1736348586.968468211,1,OK,0.8685595,0.1834382,-0.1389703,-0.4389102,42.387,227.447,-1811.216,0.4147798,3,OK,42.374,227.157,-1811.286,OK,65.595,319.079,-1780.614,OK,-10.893,303.403,-1818.490,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539218,1736348586.968468211,1,OK,0.9990675,0.0163806,0.0399333,0.0010291,162.520,59.431,-1871.485,0.2019940,3,OK,162.733,59.365,-1871.504,OK,128.293,-30.358,-1871.685,OK,72.910,59.025,-1864.318,Passive Strays,39539218,1736348586.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539221,1736348587.018468211,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539221,1736348587.018468211,1,OK,0.8686399,0.1829299,-0.1392086,-0.4388875,42.361,227.454,-1811.167,0.4111429,3,OK,42.355,227.167,-1811.232,OK,65.581,319.108,-1780.672,OK,-10.917,303.414,-1818.527,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539221,1736348587.018468211,1,OK,0.9990579,0.0161371,0.0402729,0.0009678,162.507,59.435,-1871.577,0.2020078,3,OK,162.721,59.368,-1871.596,OK,128.274,-30.354,-1871.709,OK,72.897,59.045,-1864.348,Passive Strays,39539221,1736348587.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539224,1736348587.068468211,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539224,1736348587.068468211,1,OK,0.8686799,0.1829020,-0.1389646,-0.4388974,42.360,227.453,-1811.177,0.4164240,3,OK,42.352,227.172,-1811.242,OK,65.577,319.102,-1780.682,OK,-10.920,303.408,-1818.496,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539224,1736348587.068468211,1,OK,0.9990657,0.0160399,0.0401175,0.0009958,162.501,59.439,-1871.568,0.2034184,3,OK,162.717,59.371,-1871.588,OK,128.273,-30.351,-1871.694,OK,72.890,59.042,-1864.368,Passive Strays,39539224,1736348587.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539227,1736348587.118468210,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539227,1736348587.118468210,1,OK,0.8687275,0.1828396,-0.1387314,-0.4389030,42.383,227.453,-1811.194,0.4260146,3,OK,42.372,227.157,-1811.263,OK,65.602,319.113,-1780.702,OK,-10.899,303.404,-1818.477,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539227,1736348587.118468210,1,OK,0.9990509,0.0163445,0.0403631,0.0009706,162.517,59.437,-1871.583,0.1985778,3,OK,162.728,59.373,-1871.602,OK,128.282,-30.355,-1871.747,OK,72.914,59.043,-1864.339,Passive Strays,39539227,1736348587.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539230,1736348587.168468210,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539230,1736348587.168468210,1,OK,0.8686786,0.1830311,-0.1388821,-0.4388722,42.385,227.454,-1811.199,0.4192479,3,OK,42.378,227.164,-1811.266,OK,65.592,319.102,-1780.677,OK,-10.904,303.409,-1818.495,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539230,1736348587.168468210,1,OK,0.9990424,0.0160946,0.0406710,0.0010589,162.518,59.442,-1871.612,0.2055391,3,OK,162.738,59.378,-1871.632,OK,128.298,-30.352,-1871.711,OK,72.914,59.027,-1864.313,Passive Strays,39539230,1736348587.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39539233,1736348587.218468211,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39539233,1736348587.218468211,1,OK,0.8686582,0.1829359,-0.1389974,-0.4389159,42.363,227.455,-1811.211,0.4110247,3,OK,42.355,227.170,-1811.277,OK,65.591,319.106,-1780.706,OK,-10.920,303.412,-1818.535,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39539233,1736348587.218468211,1,OK,0.9990604,0.0163782,0.0401136,0.0009910,162.509,59.433,-1871.531,0.1982155,3,OK,162.717,59.365,-1871.550,OK,128.279,-30.357,-1871.718,OK,72.901,59.039,-1864.332,Passive Strays,39539233,1736348587.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
