Number of frames: 2012
Frequency: 100
Units: mm

Frame,Isabelle Biomech 4 LED Stylus Calibrati q0,Isabelle Biomech 4 LED Stylus Calibrati qx,Isabelle Biomech 4 LED Stylus Calibrati qy,Isabelle Biomech 4 LED Stylus Calibrati qz,Isabelle Biomech 4 LED Stylus Calibrati x,Isabelle Biomech 4 LED Stylus Calibrati y,Isabelle Biomech 4 LED Stylus Calibrati z,Isabelle Biomech 4 LED Stylus Calibrati Error,Tibia q0,Tibia qx,Tibia qy,Tibia qz,Tibia x,Tibia y,Tibia z,Tibia Error,Patella q0,Patella qx,Patella qy,Patella qz,Patella x,Patella y,Patella z,Patella Error,Femur q0,Femur qx,Femur qy,Femur qz,Femur x,Femur y,Femur z,Femur Error
1,,,,,,,,,-0.129297882,-0.572292566,0.766180217,-0.262166232,55.465766907,-89.285728455,-2684.024414063,0.081592388,-0.158123925,0.109960645,0.974299192,-0.116818361,110.979957581,32.374240875,-2645.958984375,0.268634647,0.036143649,-0.686695874,0.718792558,-0.102370158,91.562408447,128.208312988,-2703.762451172,0.172802433,
2,,,,,,,,,-0.129192099,-0.571255386,0.766818583,-0.262613624,55.142578125,-89.445877075,-2683.899414063,0.080062918,-0.157306060,0.111150011,0.974314034,-0.116673239,110.801727295,32.122726440,-2645.795654297,0.268124461,0.036021896,-0.686565638,0.718962789,-0.102091111,91.518089294,128.169509888,-2703.773681641,0.173695371,
3,,,,,,,,,-0.128609568,-0.570331037,0.767615080,-0.262581736,54.801944733,-89.617317200,-2683.788330078,0.080055170,-0.155736789,0.112207294,0.974452555,-0.116609581,110.608306885,31.886806488,-2645.624755859,0.264887810,0.036428053,-0.686365604,0.719149530,-0.101976328,91.461616516,128.125823975,-2703.779296875,0.174954385,
4,,,,,,,,,-0.126980543,-0.569332838,0.768538892,-0.262838393,54.469535828,-89.792938232,-2683.647460938,0.082930952,-0.155368298,0.113496646,0.974343538,-0.116764076,110.502357483,31.575637817,-2645.562011719,0.263884157,0.036411874,-0.686156809,0.719294369,-0.102365069,91.413902283,128.087295532,-2703.783691406,0.174276620,
5,,,,,,,,,-0.125960976,-0.568055987,0.769324780,-0.263790786,54.154594421,-89.971427917,-2683.521484375,0.082267277,-0.153323635,0.114788048,0.974393606,-0.117782310,110.364097595,31.296068192,-2645.396240234,0.257948220,0.036175366,-0.686014831,0.719401956,-0.102644145,91.377243042,128.058883667,-2703.799316406,0.174113482,
6,,,,,,,,,-0.125662968,-0.566976070,0.770002365,-0.264278919,53.856636047,-90.136230469,-2683.403808594,0.080618128,-0.151543915,0.115923554,0.974497259,-0.118115470,110.208702087,31.034103394,-2645.215087891,0.256389052,0.036340494,-0.685912311,0.719479024,-0.102730975,91.340690613,128.027191162,-2703.797851563,0.175028533,
7,,,,,,,,,-0.125750154,-0.566058695,0.770618677,-0.264407545,53.593780518,-90.282974243,-2683.282714844,0.079645492,-0.149130657,0.117127389,0.974550843,-0.119548470,110.082565308,30.795036316,-2645.065917969,0.247596398,0.036404699,-0.685808420,0.719557345,-0.102852955,91.307456970,127.991188049,-2703.794677734,0.173837513,
8,,,,,,,,,-0.125029594,-0.565214574,0.771327794,-0.264487356,53.357582092,-90.428695679,-2683.160156250,0.081686974,-0.146749184,0.118362620,0.974656463,-0.120414644,109.982246399,30.552379608,-2644.912597656,0.242701218,0.036293309,-0.685775042,0.719613612,-0.102721073,91.288337708,127.969581604,-2703.808837891,0.174646616,
9,,,,,,,,,-0.124102183,-0.564518929,0.771936417,-0.264634013,53.153217316,-90.559921265,-2683.041748047,0.082709916,-0.144698873,0.119541347,0.974695325,-0.121412881,109.896057129,30.327869415,-2644.767089844,0.236991093,0.036166143,-0.685697556,0.719699860,-0.102679260,91.267486572,127.948394775,-2703.807617188,0.174719870,
10,,,,,,,,,-0.123259977,-0.563850999,0.772419810,-0.265040874,52.961254120,-90.674179077,-2682.949218750,0.083298802,-0.143632337,0.120555073,0.974613309,-0.122332297,109.792922974,30.148651123,-2644.628662109,0.233330220,0.036493272,-0.685634792,0.719715357,-0.102873638,91.252319336,127.929260254,-2703.815917969,0.174147591,
11,,,,,,,,,-0.122651257,-0.563075185,0.772933006,-0.265476108,52.781856537,-90.780815125,-2682.874023438,0.082231708,-0.142990902,0.121334657,0.974606574,-0.122366376,109.684020996,29.990961075,-2644.497070313,0.234067544,0.036405429,-0.685609877,0.719746828,-0.102850340,91.234985352,127.919448853,-2703.823486328,0.174572840,
12,,,,,,,,,-0.122255556,-0.562355340,0.773385823,-0.265865386,52.603851318,-90.883155823,-2682.803466797,0.083325684,-0.142472595,0.122062877,0.974608600,-0.122230269,109.586791992,29.834123611,-2644.388427734,0.233965814,0.036332790,-0.685516953,0.719815314,-0.103016369,91.220794678,127.898971558,-2703.827392578,0.175089434,
13,,,,,,,,,-0.122064911,-0.561629295,0.773773372,-0.266359717,52.417400360,-90.991744995,-2682.716064453,0.081706695,-0.142927051,0.122557677,0.974640310,-0.120945528,109.486457825,29.671483994,-2644.298339844,0.237914026,0.036333092,-0.685481071,0.719825447,-0.103184253,91.202018738,127.881744385,-2703.837158203,0.174118415,
14,,,,,,,,,-0.121813476,-0.560807288,0.774206460,-0.266947627,52.204193115,-91.109161377,-2682.606445313,0.078593388,-0.143618897,0.123016194,0.974640071,-0.119655110,109.368339539,29.501375198,-2644.204101563,0.241505668,0.036488149,-0.685423970,0.719920337,-0.102846131,91.177536011,127.862564087,-2703.842529297,0.174624950,
15,,,,,,,,,-0.121147014,-0.560001671,0.774828136,-0.267138332,51.962203979,-91.233627319,-2682.486816406,0.080403179,-0.143233329,0.123784117,0.974627018,-0.119431309,109.232757568,29.310977936,-2644.080322266,0.241661116,0.036705595,-0.685302556,0.720028102,-0.102823481,91.145515442,127.832229614,-2703.851074219,0.174084947,
16,,,,,,,,,-0.120678656,-0.559296787,0.775496244,-0.266888201,51.683712006,-91.371414185,-2682.371093750,0.083213262,-0.142330736,0.124943249,0.974529743,-0.120095707,109.082130432,29.079647064,-2643.941650391,0.239105284,0.036467656,-0.685224831,0.720117569,-0.102799691,91.106666565,127.806518555,-2703.858398438,0.173623130,
17,,,,,,,,,-0.119814903,-0.558383048,0.776226521,-0.267067671,51.376293182,-91.520477295,-2682.268066406,0.082196966,-0.140721187,0.126288280,0.974408209,-0.121562459,108.914077759,28.821130753,-2643.796875000,0.232176945,0.036451623,-0.685083747,0.720219433,-0.103031941,91.060035706,127.771064758,-2703.869628906,0.172200516,
18,,,,,,,,,-0.118819579,-0.557152271,0.776905060,-0.268107712,51.042289734,-91.682380676,-2682.148925781,0.081066839,-0.138271928,0.127780706,0.974401236,-0.122862481,108.737899780,28.538703918,-2643.628173828,0.226793244,0.036463574,-0.685025156,0.720311761,-0.102771372,91.019622803,127.731147766,-2703.873291016,0.172615990,
19,,,,,,,,,-0.118001059,-0.555852354,0.777595282,-0.269164383,50.688369751,-91.856735229,-2681.999023438,0.080712236,-0.136153311,0.129329205,0.974310815,-0.124316819,108.552291870,28.224420547,-2643.445068359,0.223241523,0.036586378,-0.684920371,0.720463753,-0.102359623,90.973625183,127.697822571,-2703.882812500,0.173380837,
20,,,,,,,,,-0.117750242,-0.554660499,0.778361976,-0.269516647,50.321910858,-92.037353516,-2681.830566406,0.077725910,-0.134314001,0.130885139,0.974103212,-0.126300082,108.354850769,27.894437790,-2643.256591797,0.216637164,0.036393233,-0.684750736,0.720638931,-0.102330424,90.929573059,127.656616211,-2703.896484375,0.172734305,
21,,,,,,,,,-0.116889261,-0.553528249,0.779266834,-0.269604474,49.963638306,-92.218101501,-2681.660644531,0.078880332,-0.131565064,0.132498711,0.974022150,-0.128123164,108.150939941,27.564741135,-2643.025146484,0.215267271,0.036166582,-0.684603989,0.720773220,-0.102446929,90.887298584,127.622322083,-2703.902832031,0.171449259,
22,,,,,,,,,-0.115519546,-0.552303076,0.780234754,-0.269907892,49.628517151,-92.397766113,-2681.477783203,0.079924196,-0.129572228,0.134201691,0.973348200,-0.133394822,107.954841614,27.250000000,-2642.809326172,0.202818334,0.036089685,-0.684532940,0.720883489,-0.102172397,90.859237671,127.595481873,-2703.914062500,0.171906963,
23,,,,,,,,,-0.115021244,-0.551023364,0.781064153,-0.270337045,49.332180023,-92.580871582,-2681.312500000,0.079413958,-0.127771169,0.136147678,0.972178638,-0.141446203,107.720878601,26.946790695,-2642.533691406,0.179563627,0.036073681,-0.684505641,0.720924854,-0.102069013,90.843803406,127.576286316,-2703.916748047,0.172330648,
24,,,,,,,,,-0.115143582,-0.549752176,0.781734347,-0.270935267,49.057071686,-92.750183105,-2681.096679688,0.076401718,-0.125078946,0.137768403,0.970676780,-0.152189627,107.471054077,26.716615677,-2642.237548828,0.164658621,0.035923071,-0.684495687,0.720943153,-0.102059565,90.837051392,127.573051453,-2703.907958984,0.173081219,
25,,,,,,,,,-0.114525743,-0.548797250,0.782570064,-0.270720452,48.795097351,-92.910064697,-2680.885498047,0.078115143,-0.123579197,0.138812676,0.969421923,-0.160250783,107.310813904,26.500375748,-2642.071533203,0.159274280,0.035782691,-0.684467733,0.720969439,-0.102110788,90.827644348,127.568428040,-2703.906250000,0.173025638,
26,,,,,,,,,-0.113105617,-0.547778130,0.783416867,-0.270932078,48.530540466,-93.078750610,-2680.717041016,0.082283527,-0.123163678,0.139801472,0.969069242,-0.161836460,107.182113647,26.234491348,-2641.902832031,0.158401772,0.035990689,-0.684395313,0.721015811,-0.102195539,90.822563171,127.548820496,-2703.917480469,0.172276348,
27,,,,,,,,,-0.112166002,-0.546498537,0.784117579,-0.271878272,48.256031036,-93.245956421,-2680.554687500,0.079197809,-0.123022407,0.140847564,0.968023419,-0.167206794,106.999114990,26.004737854,-2641.714599609,0.154534549,0.036128260,-0.684291780,0.721108615,-0.102185652,90.813796997,127.524337769,-2703.935546875,0.172965229,
28,,,,,,,,,-0.112030685,-0.545357227,0.784849524,-0.272113562,47.959491730,-93.408164978,-2680.396728516,0.076406389,-0.122736245,0.141931161,0.967527390,-0.169358045,106.776863098,25.794971466,-2641.467285156,0.154949397,0.036135197,-0.684276164,0.721120000,-0.102207102,90.795173645,127.513359070,-2703.943359375,0.172886997,
29,,,,,,,,,-0.111581743,-0.544201791,0.785852432,-0.271716416,47.650543213,-93.572731018,-2680.216552734,0.080699541,-0.121606313,0.142778665,0.967923522,-0.167183176,106.549575806,25.592021942,-2641.162597656,0.156158358,0.036175199,-0.684173346,0.721186280,-0.102413647,90.765975952,127.499107361,-2703.928955078,0.171230242,
30,,,,,,,,,-0.110869318,-0.543010950,0.786538243,-0.272405267,47.340637207,-93.738273621,-2680.021240234,0.082512908,-0.119899802,0.143521592,0.968017340,-0.167236418,106.327850342,25.393861771,-2640.905029297,0.156284660,0.036126912,-0.684135675,0.721269548,-0.102095492,90.746772766,127.484565735,-2703.938476563,0.171017990,
31,,,,,,,,,-0.110377863,-0.541749477,0.787021816,-0.273716807,47.037971497,-93.900932312,-2679.844970703,0.076622382,-0.119289152,0.144243732,0.967737556,-0.168665037,106.121696472,25.190160751,-2640.687011719,0.153688028,0.036239088,-0.684070945,0.721351027,-0.101913683,90.730819702,127.473167419,-2703.957031250,0.172641441,
32,,,,,,,,,-0.108999021,-0.540563762,0.787793338,-0.274393231,46.726123810,-94.065834045,-2679.693115234,0.076549008,-0.119439214,0.145255253,0.966861904,-0.172665134,105.925827026,24.985490799,-2640.489746094,0.160847291,0.036188055,-0.683959603,0.721459568,-0.101910546,90.717880249,127.448196411,-2703.960693359,0.173447162,
33,,,,,,,,,-0.107435577,-0.539384782,0.788715661,-0.274680287,46.402076721,-94.240150452,-2679.530273438,0.080128297,-0.118926637,0.146280974,0.965803444,-0.177994356,105.716255188,24.776046753,-2640.276123047,0.172344849,0.036082260,-0.683893621,0.721539140,-0.101827592,90.698638916,127.433677673,-2703.970214844,0.173929900,
34,,,,,,,,,-0.107023619,-0.538022876,0.789540172,-0.275142789,46.054790497,-94.420791626,-2679.333251953,0.079132751,-0.118254758,0.147027373,0.964829743,-0.183036372,105.498603821,24.569770813,-2640.045410156,0.180899754,0.036018297,-0.683775127,0.721611857,-0.102130309,90.678779602,127.420089722,-2703.973388672,0.173661947,
35,,,,,,,,,-0.106802665,-0.536601841,0.790265918,-0.275919318,45.681770325,-94.608772278,-2679.106445313,0.075908013,-0.117194660,0.147641703,0.964121222,-0.186915934,105.272041321,24.381107330,-2639.798095703,0.191406995,0.035961747,-0.683722138,0.721710503,-0.101807199,90.656913757,127.399429321,-2703.976318359,0.174175084,
36,,,,,,,,,-0.104692690,-0.534986317,0.791208208,-0.277161866,45.284770966,-94.813636780,-2678.872070313,0.077023186,-0.116291367,0.148031950,0.963276863,-0.191469580,105.059173584,24.234516144,-2639.537109375,0.210476428,0.036179855,-0.683672786,0.721757412,-0.101728596,90.638000488,127.391075134,-2703.973144531,0.174683824,
37,,,,,,,,,-0.103064716,-0.533262432,0.792305589,-0.277958065,44.893241882,-95.049613953,-2678.630371094,0.076475881,-0.116162181,0.147764042,0.962470770,-0.195760518,104.907974243,24.149215698,-2639.262207031,0.229180440,0.036144841,-0.683603108,0.721814871,-0.101801716,90.641204834,127.380989075,-2703.986572266,0.173453078,
38,,,,,,,,,-0.102142252,-0.531550109,0.793381870,-0.278507888,44.485900879,-95.299583435,-2678.329101563,0.077141821,-0.114827506,0.147633150,0.963125050,-0.193414792,104.755348206,24.022964478,-2638.871582031,0.218524814,0.036169901,-0.683645785,0.721762478,-0.101877928,90.660385132,127.385017395,-2704.000976563,0.173566356,
39,,,,,,,,,-0.099946864,-0.529543579,0.794593275,-0.279670686,44.046981812,-95.561561584,-2678.007568359,0.079602055,-0.113569729,0.147118673,0.963544369,-0.192458615,104.618881226,23.916591644,-2638.459716797,0.211009398,0.036171399,-0.683655083,0.721724093,-0.102086410,90.674217224,127.398231506,-2704.004150391,0.173602402,
40,,,,,,,,,-0.098515280,-0.527151585,0.795933545,-0.280883908,43.557941437,-95.866867065,-2677.619384766,0.077589877,-0.114142425,0.145416260,0.962989092,-0.196157172,104.661048889,23.912185669,-2638.127197266,0.229166687,0.035922937,-0.683717668,0.721646547,-0.102303460,90.718673706,127.418426514,-2704.008789063,0.172365412,
41,,,,,,,,,-0.096608713,-0.524408281,0.797701180,-0.281665653,42.994293213,-96.231239319,-2677.130126953,0.078343980,-0.118149050,0.143737495,0.964751780,-0.186103031,104.914024353,23.720935822,-2637.805419922,0.200846896,0.036128841,-0.683930635,0.721465409,-0.102084368,90.790603638,127.471862793,-2704.010742188,0.171368927,
42,,,,,,,,,-0.093617924,-0.521095157,0.799576223,-0.283502102,42.314865112,-96.641540527,-2676.596679688,0.080509447,-0.126104847,0.143194214,0.968510270,-0.159940153,105.194000244,23.116786957,-2637.543701172,0.180525064,0.036219716,-0.684143960,0.721258640,-0.102083974,90.841964722,127.528762817,-2703.999511719,0.171251312,
43,,,,,,,,,-0.092632614,-0.517701149,0.801527083,-0.284533054,41.474254608,-97.101470947,-2676.229248047,0.078588128,-0.130590290,0.143110916,0.970377982,-0.144333079,105.248199463,22.510124207,-2637.238769531,0.211999714,0.036082193,-0.684058130,0.721344590,-0.102100544,90.823867798,127.523239136,-2703.979736328,0.171328798,
44,,,,,,,,,-0.090555236,-0.514296174,0.803536415,-0.285706878,40.495502472,-97.569869995,-2675.854248047,0.079429209,-0.136933625,0.143330485,0.972594440,-0.121513568,105.050781250,21.942390442,-2636.765380859,0.238875449,0.036310412,-0.683757424,0.721628666,-0.102026463,90.783020020,127.457511902,-2703.979248047,0.173379958,
45,,,,,,,,,-0.088126458,-0.510531485,0.805931866,-0.286470145,39.475994110,-98.089935303,-2675.452148438,0.082282498,-0.140216157,0.143263310,0.974750280,-0.098371297,104.768241882,21.383680344,-2636.113525391,0.293821931,0.036376461,-0.683733642,0.721642852,-0.102062106,90.768836975,127.434646606,-2704.002685547,0.171526700,
46,,,,,,,,,-0.085787207,-0.505992353,0.808482528,-0.288042217,38.428730011,-98.664291382,-2674.929443359,0.082166418,-0.131057650,0.142432526,0.974991143,-0.109220676,104.323883057,21.296430588,-2635.180908203,0.260650933,0.036121599,-0.683890104,0.721524537,-0.101940937,90.810638428,127.466773987,-2704.005371094,0.173025995,
47,,,,,,,,,-0.083245911,-0.501226425,0.811083317,-0.289803356,37.333114624,-99.256805420,-2674.272949219,0.082789972,-0.126541898,0.141371205,0.975877643,-0.108000800,103.606941223,21.257038116,-2634.023193359,0.272756666,0.035786603,-0.683980048,0.721409440,-0.102269724,90.866943359,127.509460449,-2703.980224609,0.171481892,
48,,,,,,,,,-0.080429174,-0.496577561,0.813702226,-0.291256964,36.144573212,-99.855712891,-2673.774169922,0.083738945,,,,,,,,,0.036273900,-0.684143841,0.721184194,-0.102590337,90.887191772,127.554702759,-2703.955810547,0.171377689,
49,,,,,,,,,-0.078156322,-0.491889685,0.816360950,-0.292388350,34.862857819,-100.461791992,-2673.458740234,0.085513137,,,,,,,,,0.036434248,-0.683918118,0.721399128,-0.102527775,90.860633850,127.516433716,-2703.954833984,0.171541765,
50,,,,,,,,,-0.077006400,-0.487091780,0.819055080,-0.293190032,33.537628174,-101.080879211,-2673.116210938,0.083439142,,,,,,,,,0.036382142,-0.683948815,0.721403420,-0.102310754,90.863891602,127.474006653,-2703.989257813,0.172654033,
