Number of frames: 3483
Frequency: 100
Units: mm

Frame,Isabelle Biomech 4 LED Stylus Calibrati q0,Isabelle Biomech 4 LED Stylus Calibrati qx,Isabelle Biomech 4 LED Stylus Calibrati qy,Isabelle Biomech 4 LED Stylus Calibrati qz,Isabelle Biomech 4 LED Stylus Calibrati x,Isabelle Biomech 4 LED Stylus Calibrati y,Isabelle Biomech 4 LED Stylus Calibrati z,Isabelle Biomech 4 LED Stylus Calibrati Error,Tibia q0,Tibia qx,Tibia qy,Tibia qz,Tibia x,Tibia y,Tibia z,Tibia Error,Patella q0,Patella qx,Patella qy,Patella qz,Patella x,Patella y,Patella z,Patella Error,Femur q0,Femur qx,Femur qy,Femur qz,Femur x,Femur y,Femur z,Femur Error
11,,,,,,,,,-0.174287692,-0.574812591,0.748814225,-0.280163378,56.908813477,-87.738265991,-2688.037841797,0.094629459,-0.188109532,0.065609559,0.970326424,-0.137028381,122.549705505,36.503940582,-2651.879638672,0.242541447,0.009585525,-0.673780501,0.731097102,-0.106887609,96.359687805,125.966064453,-2704.961669922,0.176645845,
12,,,,,,,,,-0.173962191,-0.574426472,0.749006689,-0.280642778,56.828250885,-87.786666870,-2688.001220703,0.091863468,-0.188020274,0.065836869,0.970384479,-0.136630148,122.538238525,36.429733276,-2651.853515625,0.244842887,0.009701574,-0.673744559,0.731138527,-0.106820434,96.353347778,125.958961487,-2704.964599609,0.177376240,
13,,,,,,,,,-0.173733115,-0.574044704,0.749082029,-0.281363726,56.740715027,-87.836540222,-2687.967529297,0.088044234,-0.188322663,0.066124499,0.970321238,-0.136524111,122.526336670,36.348304749,-2651.831298828,0.241699144,0.009895789,-0.673714340,0.731171191,-0.106769875,96.347763062,125.948730469,-2704.970703125,0.177287579,
14,,,,,,,,,-0.173371449,-0.573714554,0.749272227,-0.281753719,56.651123047,-87.888038635,-2687.931152344,0.086946756,-0.188574776,0.066356249,0.970227718,-0.136728212,122.511993408,36.265403748,-2651.802734375,0.238531187,0.009889396,-0.673646569,0.731180549,-0.107132964,96.338150024,125.939903259,-2704.969970703,0.176582694,
15,,,,,,,,,-0.172939777,-0.573378086,0.749485016,-0.282137662,56.550807953,-87.942382813,-2687.895751953,0.085687757,-0.188838512,0.066618122,0.970165014,-0.136681542,122.494224548,36.178840637,-2651.776123047,0.237326577,0.009795935,-0.673607409,0.731252432,-0.106896982,96.326667786,125.930809021,-2704.970703125,0.178345382,
16,,,,,,,,,-0.172753334,-0.572988272,0.749676526,-0.282534659,56.450370789,-88.000679016,-2687.863769531,0.082824565,-0.189016834,0.066798344,0.970097482,-0.136826307,122.478919983,36.083831787,-2651.761474609,0.234175444,0.009726701,-0.673627019,0.731258571,-0.106737494,96.312942505,125.922363281,-2704.974121094,0.178102776,
17,,,,,,,,,-0.172633454,-0.572581470,0.749896646,-0.282848358,56.343189240,-88.063926697,-2687.829833984,0.083587594,-0.188494608,0.067136139,0.970204711,-0.136621252,122.465225220,35.979755402,-2651.746093750,0.237553895,0.009702126,-0.673631728,0.731263161,-0.106678657,96.305023193,125.909515381,-2704.975585938,0.178166077,
18,,,,,,,,,-0.172365114,-0.572175980,0.750278771,-0.282819092,56.238807678,-88.131713867,-2687.798828125,0.084526323,-0.188068300,0.067462705,0.970278263,-0.136525467,122.453529358,35.870254517,-2651.718750000,0.240327746,0.009729106,-0.673549354,0.731320202,-0.106805399,96.295684814,125.895866394,-2704.973388672,0.176994085,
19,,,,,,,,,-0.171999797,-0.571780503,0.750693619,-0.282740533,56.119167328,-88.201889038,-2687.766601563,0.087702513,-0.188186064,0.067856185,0.970252037,-0.136354432,122.437881470,35.756374359,-2651.687255859,0.239590079,0.009829393,-0.673514843,0.731395841,-0.106495567,96.287307739,125.882575989,-2704.972412109,0.178181976,
20,,,,,,,,,-0.171948567,-0.571425676,0.751095712,-0.282420933,56.002155304,-88.275772095,-2687.732177734,0.089259915,-0.188082829,0.068244331,0.970329404,-0.135751098,122.420204163,35.633361816,-2651.650390625,0.243152365,0.009921270,-0.673472047,0.731441021,-0.106447160,96.270141602,125.868888855,-2704.971191406,0.178335845,
21,,,,,,,,,-0.172303721,-0.571055353,0.751398087,-0.282149106,55.870307922,-88.351875305,-2687.693847656,0.089562535,-0.188369974,0.068658769,0.970302284,-0.135337517,122.400276184,35.502170563,-2651.615722656,0.242605776,0.010230591,-0.673417032,0.731446385,-0.106728785,96.258094788,125.855079651,-2704.980224609,0.177408144,
22,,,,,,,,,-0.172293782,-0.570742249,0.751777351,-0.281778187,55.745323181,-88.429885864,-2687.644042969,0.089257516,-0.188912794,0.069035575,0.970112741,-0.135747001,122.382476807,35.366825104,-2651.576416016,0.234896854,0.010260377,-0.673343003,0.731527865,-0.106634460,96.245399475,125.839538574,-2704.982421875,0.177081183,
23,,,,,,,,,-0.171989605,-0.570342362,0.752156258,-0.281762570,55.606121063,-88.507133484,-2687.594238281,0.090858944,-0.188683003,0.069523990,0.970087290,-0.135999098,122.362541199,35.228061676,-2651.539306641,0.233717635,0.010200325,-0.673327208,0.731552839,-0.106568716,96.233818054,125.827148438,-2704.978027344,0.177700102,
24,,,,,,,,,-0.171563908,-0.569826007,0.752558351,-0.281992972,55.473617554,-88.582923889,-2687.535156250,0.089088902,-0.188271612,0.069958135,0.970168889,-0.135764673,122.343429565,35.086177826,-2651.499267578,0.236439675,0.010163581,-0.673254371,0.731587172,-0.106796458,96.217124939,125.812782288,-2704.982666016,0.176907197,
25,,,,,,,,,-0.171225414,-0.569299936,0.752906203,-0.282332629,55.334587097,-88.658325195,-2687.471679688,0.089259692,-0.187955067,0.070500977,0.970250905,-0.135335580,122.322334290,34.944351196,-2651.457763672,0.240779698,0.010038342,-0.673229218,0.731636047,-0.106631786,96.207916260,125.802436829,-2704.992187500,0.178515702,
26,,,,,,,,,-0.170560569,-0.568837225,0.753252089,-0.282744765,55.207695007,-88.733123779,-2687.411621094,0.089036077,-0.187689647,0.070988990,0.970331669,-0.134868741,122.304313660,34.802860260,-2651.409912109,0.245297953,0.010267025,-0.673192561,0.731662035,-0.106663205,96.194381714,125.793472290,-2705.000488281,0.176696748,
27,,,,,,,,,-0.170220971,-0.568320632,0.753572047,-0.283135384,55.082489014,-88.808753967,-2687.362304688,0.089040607,-0.188505918,0.071457252,0.970176816,-0.134596825,122.291313171,34.658725739,-2651.356933594,0.240143761,0.010231977,-0.673181236,0.731657088,-0.106771991,96.193328857,125.784049988,-2705.003662109,0.176821232,
28,,,,,,,,,-0.170183808,-0.567784429,0.753923893,-0.283296734,54.956359863,-88.888229370,-2687.320556641,0.087697551,-0.189116985,0.071840808,0.969982505,-0.134935468,122.273971558,34.511516571,-2651.314208984,0.232174903,0.010041447,-0.673156857,0.731707752,-0.106596492,96.179756165,125.774810791,-2705.012207031,0.176659986,
29,,,,,,,,,-0.170161486,-0.567207932,0.754280210,-0.283516437,54.815975189,-88.969161987,-2687.283691406,0.086457156,-0.188867494,0.072444931,0.969947875,-0.135210589,122.254028320,34.360397339,-2651.270263672,0.230912089,0.009982758,-0.673126042,0.731713176,-0.106759228,96.170524597,125.762420654,-2705.019531250,0.177232951,
30,,,,,,,,,-0.170078129,-0.566736698,0.754658043,-0.283503562,54.679740906,-89.054420471,-2687.251464844,0.086852551,-0.188125581,0.073158339,0.970112503,-0.134678900,122.235809326,34.177707672,-2651.217773438,0.238596216,0.009806306,-0.673067927,0.731753945,-0.106862292,96.151725769,125.752372742,-2705.027832031,0.176972628,
31,,,,,,,,,-0.170123428,-0.566313803,0.755006373,-0.283393890,54.557788849,-89.140899658,-2687.200927734,0.087682955,-0.187824339,0.073716886,0.970206380,-0.134117320,122.232139587,33.998638153,-2651.160400391,0.241887107,0.009564544,-0.673061252,0.731762946,-0.106865063,96.152183533,125.744964600,-2705.023925781,0.176503032,
32,,,,,,,,,-0.170265749,-0.565889776,0.755298316,-0.283377439,54.431045532,-89.225479126,-2687.147705078,0.086946316,-0.188095614,0.074245080,0.970144033,-0.133896500,122.214019775,33.844635010,-2651.102539063,0.237424478,0.009767420,-0.673005819,0.731756032,-0.107242279,96.145965576,125.733100891,-2705.030029297,0.175053850,
33,,,,,,,,,-0.170061633,-0.565471292,0.755569756,-0.283611715,54.303848267,-89.306541443,-2687.095947266,0.084293120,-0.188232154,0.074831665,0.970064759,-0.133952349,122.193916321,33.676807404,-2651.044433594,0.234325960,0.009893090,-0.672953606,0.731805921,-0.107217811,96.139007568,125.719177246,-2705.039306641,0.176396668,
34,,,,,,,,,-0.169208229,-0.565024734,0.756014526,-0.283826798,54.167148590,-89.388832092,-2687.038085938,0.084772512,-0.188045159,0.075372681,0.970030725,-0.134158194,122.172927856,33.507526398,-2650.983154297,0.233827144,0.010062273,-0.672934949,0.731876016,-0.106839843,96.125701904,125.708312988,-2705.040283203,0.176452324,
35,,,,,,,,,-0.168218836,-0.564525843,0.756525338,-0.284046561,54.032978058,-89.467262268,-2686.976806641,0.087059535,-0.187744379,0.075969741,0.970107913,-0.133683518,122.147651672,33.338802338,-2650.917480469,0.237011611,0.010130345,-0.672920346,0.731892765,-0.106810920,96.117385864,125.699363708,-2705.045410156,0.176651344,
36,,,,,,,,,-0.167664185,-0.564004302,0.756951332,-0.284275472,53.888385773,-89.546287537,-2686.914306641,0.089706033,-0.187629625,0.076570407,0.970184743,-0.132942319,122.120262146,33.162975311,-2650.865234375,0.239746988,0.010090975,-0.672886729,0.731936634,-0.106725685,96.104072571,125.691238403,-2705.051757813,0.177161410,
37,,,,,,,,,-0.167549118,-0.563439190,0.757342875,-0.284420967,53.745418549,-89.634582520,-2686.859619141,0.088207215,-0.187842786,0.077198736,0.970136344,-0.132630587,122.097335815,32.977844238,-2650.802490234,0.236050650,0.010266640,-0.672858894,0.731986225,-0.106544226,96.092933655,125.680961609,-2705.061767578,0.178079173,
38,,,,,,,,,-0.167734057,-0.562808394,0.757666647,-0.284698516,53.588088989,-89.726356506,-2686.804687500,0.088243924,-0.187759086,0.077935480,0.970082343,-0.132713467,122.068435669,32.784057617,-2650.720214844,0.233226210,0.010130653,-0.672826290,0.732010603,-0.106596150,96.084175110,125.668373108,-2705.062988281,0.176671147,
39,,,,,,,,,-0.168016136,-0.562114954,0.758081317,-0.284798354,53.428173065,-89.822479248,-2686.750488281,0.085911907,-0.187224478,0.078707799,0.970148265,-0.132530540,122.034065247,32.582408905,-2650.636962891,0.237066373,0.010248123,-0.672792614,0.732059121,-0.106463619,96.071769714,125.654617310,-2705.058837891,0.176947266,
40,,,,,,,,,-0.168225855,-0.561462939,0.758554935,-0.284699440,53.262287140,-89.920295715,-2686.707519531,0.085815117,-0.186688706,0.079424471,0.970246673,-0.132138193,122.000541687,32.379173279,-2650.566406250,0.239839330,0.010108571,-0.672770441,0.732079148,-0.106479317,96.056648254,125.644958496,-2705.060791016,0.176843420,
41,,,,,,,,,-0.168135792,-0.560898900,0.758974195,-0.284747124,53.112388611,-90.019859314,-2686.655517578,0.084187277,-0.186576158,0.080083311,0.970251262,-0.131865442,121.975334167,32.173759460,-2650.498779297,0.238248065,0.010165804,-0.672717988,0.732177675,-0.106127232,96.046264648,125.631401062,-2705.071044922,0.177225336,
42,,,,,,,,,-0.167595670,-0.560420573,0.759473920,-0.284674972,52.960132599,-90.118148804,-2686.587646484,0.086314954,-0.186795309,0.080813564,0.970206738,-0.131436452,121.951698303,31.967700958,-2650.412353516,0.235946104,0.010105330,-0.672691464,0.732187212,-0.106235474,96.040695190,125.621421814,-2705.072509766,0.178960145,
43,,,,,,,,,-0.166459247,-0.560024917,0.759994864,-0.284730047,52.810997009,-90.213935852,-2686.516113281,0.088982113,-0.186713725,0.081478640,0.970188677,-0.131275162,121.924453735,31.763534546,-2650.326904297,0.235983387,0.009905760,-0.672664583,0.732194841,-0.106372006,96.030357361,125.611473083,-2705.076660156,0.178197086,
44,,,,,,,,,-0.165241107,-0.559519112,0.760433912,-0.285261422,52.654678345,-90.308631897,-2686.444091797,0.091821052,-0.186246589,0.082219236,0.970214665,-0.131284952,121.897933960,31.555234909,-2650.248046875,0.237883896,0.010008050,-0.672654331,0.732215405,-0.106285445,96.024803162,125.598701477,-2705.083007813,0.177214906,
45,,,,,,,,,-0.164777830,-0.558899581,0.760809541,-0.285741776,52.497928619,-90.400344849,-2686.387695313,0.090069234,-0.186095193,0.082956016,0.970240057,-0.130847469,121.869369507,31.348699570,-2650.167968750,0.237539142,0.009856819,-0.672606528,0.732244015,-0.106404759,96.011672974,125.588600159,-2705.084228516,0.176716506,
46,,,,,,,,,-0.164941415,-0.558198512,0.761072040,-0.286318213,52.341629028,-90.492050171,-2686.329589844,0.087103069,-0.186150387,0.083607309,0.970283210,-0.130032212,121.839035034,31.144067764,-2650.073242188,0.237958431,0.009960338,-0.672550142,0.732259572,-0.106644452,96.000701904,125.577293396,-2705.082275391,0.177089974,
47,,,,,,,,,-0.165192470,-0.557529151,0.761365116,-0.286698222,52.196239471,-90.582817078,-2686.266601563,0.081638075,-0.185584933,0.084274501,0.970343769,-0.129958004,121.810829163,30.942264557,-2649.986328125,0.240993023,0.009981105,-0.672497451,0.732337475,-0.106439210,95.990737915,125.570541382,-2705.080078125,0.177081659,
48,,,,,,,,,-0.165258616,-0.556913912,0.761796474,-0.286709905,52.054412842,-90.673805237,-2686.203613281,0.082135864,-0.185350969,0.085123941,0.970285416,-0.130173475,121.787544250,30.743980408,-2649.905517578,0.241287544,0.010025154,-0.672525525,0.732307971,-0.106461316,95.989967346,125.561798096,-2705.078369141,0.176603869,
49,,,,,,,,,-0.165460259,-0.556291282,0.762190163,-0.286756128,51.918830872,-90.760841370,-2686.148925781,0.081457034,-0.185526535,0.085817270,0.970219553,-0.129958764,121.763366699,30.552551270,-2649.822021484,0.237960920,0.010055416,-0.672475994,0.732302427,-0.106808573,95.982284546,125.557304382,-2705.079101563,0.176256657,
50,,,,,,,,,-0.165153816,-0.555802405,0.762634039,-0.286700577,51.794342041,-90.838928223,-2686.093750000,0.084145382,-0.185373828,0.086378179,0.970291317,-0.129267752,121.740196228,30.377470016,-2649.732421875,0.239240035,0.010098332,-0.672450960,0.732373238,-0.106475987,95.977935791,125.551193237,-2705.087646484,0.176969990,
51,,,,,,,,,-0.164909348,-0.555492818,0.763029277,-0.286389500,51.687343597,-90.910507202,-2686.028320313,0.085768707,-0.185154751,0.086900145,0.970352232,-0.128773481,121.720527649,30.218568802,-2649.650878906,0.241953835,0.010306876,-0.672480583,0.732360303,-0.106357776,95.974853516,125.550224304,-2705.082519531,0.176182598,
52,,,,,,,,,-0.164715603,-0.555256367,0.763393342,-0.285989046,51.585426331,-90.975486755,-2685.977294922,0.086922936,-0.184734419,0.087497652,0.970386267,-0.128716409,121.704849243,30.071512222,-2649.586914063,0.243904471,0.010301349,-0.672426343,0.732365251,-0.106667116,95.975524902,125.547111511,-2705.078613281,0.175406635,
53,,,,,,,,,-0.164108604,-0.555029035,0.763745368,-0.285839468,51.488517761,-91.035491943,-2685.928222656,0.089428477,-0.184455156,0.088047720,0.970393181,-0.128689528,121.688377380,29.934549332,-2649.522705078,0.244360417,0.010191504,-0.672396958,0.732371747,-0.106818147,95.971824646,125.544509888,-2705.078125000,0.176194936,
54,,,,,,,,,-0.163675025,-0.554737866,0.763977945,-0.286031604,51.393104553,-91.091362000,-2685.880615234,0.088899530,-0.184897467,0.088549100,0.970255733,-0.128746942,121.668739319,29.805212021,-2649.460449219,0.240372688,0.009938992,-0.672380388,0.732379377,-0.106893741,95.967361450,125.543930054,-2705.075927734,0.176484272,
55,,,,,,,,,-0.163333625,-0.554408491,0.764237702,-0.286171526,51.304431915,-91.143592834,-2685.836669922,0.088882439,-0.185120434,0.088956714,0.970181346,-0.128706068,121.647964478,29.683555603,-2649.392089844,0.238092586,0.009988007,-0.672351956,0.732416987,-0.106810465,95.961837769,125.540664673,-2705.078369141,0.176629499,
56,,,,,,,,,-0.163205981,-0.554022670,0.764405906,-0.286541969,51.221126556,-91.195083618,-2685.795654297,0.086979613,-0.185216978,0.089319386,0.970179021,-0.128333017,121.628593445,29.570375443,-2649.329833984,0.238364622,0.010051566,-0.672312856,0.732432902,-0.106941447,95.960052490,125.535835266,-2705.078857422,0.175209552,
57,,,,,,,,,-0.162892073,-0.553649426,0.764566779,-0.287012368,51.144142151,-91.244979858,-2685.757080078,0.085743733,-0.185197204,0.089722127,0.970198989,-0.127929404,121.615386963,29.461179733,-2649.280517578,0.238948613,0.009942868,-0.672337890,0.732452452,-0.106659815,95.959785461,125.529464722,-2705.076416016,0.175562605,
58,,,,,,,,,-0.162829801,-0.553216994,0.764753461,-0.287383914,51.064079285,-91.293464661,-2685.721191406,0.085196801,-0.184628755,0.090093762,0.970279515,-0.127879009,121.601188660,29.357164383,-2649.233398438,0.241163492,0.010198831,-0.672338307,0.732462168,-0.106566362,95.959114075,125.523239136,-2705.078857422,0.176329419,
59,,,,,,,,,-0.162852988,-0.552830517,0.764899611,-0.287725389,50.985290527,-91.339591980,-2685.680908203,0.083157815,-0.184060469,0.090444140,0.970348120,-0.127930060,121.582077026,29.258705139,-2649.186035156,0.244310915,0.010068857,-0.672317326,0.732488871,-0.106527239,95.953552246,125.519950867,-2705.080810547,0.177189484,
60,,,,,,,,,-0.162763104,-0.552432477,0.765062153,-0.288108379,50.898376465,-91.386703491,-2685.645507813,0.082785465,-0.183858320,0.090836175,0.970317423,-0.128175706,121.558509827,29.160198212,-2649.140136719,0.243600920,0.009600654,-0.672323406,0.732504725,-0.106423140,95.944786072,125.515396118,-2705.079833984,0.177244216,
61,,,,,,,,,-0.162681937,-0.552064180,0.765263677,-0.288324863,50.808517456,-91.437637329,-2685.608642578,0.081561826,-0.183743745,0.091207944,0.970314384,-0.128099114,121.534217834,29.051929474,-2649.093017578,0.243917853,0.009755782,-0.672329664,0.732515574,-0.106294662,95.935310364,125.511970520,-2705.082031250,0.178007483,
62,,,,,,,,,-0.162529349,-0.551703930,0.765431702,-0.288654387,50.709941864,-91.490371704,-2685.569824219,0.080329187,-0.184239551,0.091567293,0.970226169,-0.127798125,121.511550903,28.935619354,-2649.043701172,0.240713313,0.010198462,-0.672256708,0.732519686,-0.106685311,95.930480957,125.505882263,-2705.080078125,0.176920772,
63,,,,,,,,,-0.162485659,-0.551304758,0.765723526,-0.288667530,50.610942841,-91.544853210,-2685.530761719,0.080031797,-0.184820652,0.091908604,0.970058143,-0.127989531,121.488281250,28.816991806,-2648.984619141,0.234569907,0.010111988,-0.672176957,0.732561648,-0.106908150,95.923370361,125.498466492,-2705.074462891,0.176378563,
64,,,,,,,,,-0.162553072,-0.550933778,0.766071141,-0.288415521,50.506626129,-91.599243164,-2685.491455078,0.080979489,-0.184710160,0.092382960,0.970024765,-0.128060624,121.464080811,28.696172714,-2648.927246094,0.233819574,0.009952802,-0.672129631,0.732611418,-0.106879458,95.917434692,125.492881775,-2705.069824219,0.175485939,
65,,,,,,,,,-0.162718177,-0.550537407,0.766461492,-0.288041800,50.399192810,-91.657920837,-2685.449951172,0.080707751,-0.184190050,0.092814229,0.970167756,-0.127413034,121.437965393,28.570001602,-2648.879150391,0.239367768,0.009912625,-0.672111392,0.732618630,-0.106948383,95.906616211,125.487617493,-2705.070556641,0.175737172,
66,,,,,,,,,-0.162806258,-0.550233603,0.766829967,-0.287591606,50.291992188,-91.718444824,-2685.406494141,0.082858898,-0.183263078,0.093258701,0.970379114,-0.126814187,121.417549133,28.436752319,-2648.834960938,0.246806026,0.009891285,-0.672145724,0.732619345,-0.106729507,95.898757935,125.484283447,-2705.079101563,0.176032305,
67,,,,,,,,,-0.162846565,-0.549999833,0.767233193,-0.286939710,50.189083099,-91.781127930,-2685.361083984,0.086532488,-0.183107153,0.093736604,0.970357239,-0.126854375,121.400505066,28.301094055,-2648.779052734,0.245104894,0.009663660,-0.672122419,0.732630491,-0.106820315,95.892395020,125.476989746,-2705.078613281,0.175223842,
68,,,,,,,,,-0.162666887,-0.549691379,0.767637670,-0.286550581,50.082328796,-91.844474792,-2685.306640625,0.088285826,-0.183652684,0.094154239,0.970212877,-0.126860633,121.384696960,28.161027908,-2648.710449219,0.240730450,0.009932750,-0.672071576,0.732619166,-0.107192844,95.891593933,125.472007751,-2705.080566406,0.174973428,
69,,,,,,,,,-0.162448004,-0.549339771,0.767967701,-0.286464691,49.970867157,-91.910751343,-2685.258056641,0.088232763,-0.183907658,0.094615661,0.970156491,-0.126578823,121.366188049,28.013040543,-2648.642333984,0.239479795,0.010006597,-0.672112525,0.732645214,-0.106749997,95.887046814,125.467796326,-2705.079833984,0.176241145,
70,,,,,,,,,-0.162018031,-0.548952222,0.768302023,-0.286554754,49.853961945,-91.979026794,-2685.195556641,0.088253014,-0.183998510,0.095098324,0.970115840,-0.126396760,121.347396851,27.864875793,-2648.578857422,0.237412214,0.009779207,-0.672045171,0.732662082,-0.107079118,95.881942749,125.462898254,-2705.076904297,0.175808042,
71,,,,,,,,,-0.161400214,-0.548425138,0.768557072,-0.287227929,49.741641998,-92.046707153,-2685.142822266,0.085365437,-0.183572397,0.095552243,0.970188677,-0.126114503,121.329818726,27.723175049,-2648.516601563,0.240977079,0.009721559,-0.671992302,0.732688844,-0.107232749,95.875198364,125.456550598,-2705.074951172,0.174602717,
72,,,,,,,,,-0.160993591,-0.547920525,0.768818676,-0.287718654,49.634380341,-92.112510681,-2685.090332031,0.084366739,-0.182960108,0.096060202,0.970297635,-0.125779718,121.313896179,27.588323593,-2648.454833984,0.244809270,0.009663585,-0.671978712,0.732687831,-0.107330330,95.874237061,125.453636169,-2705.074218750,0.175267532,
73,,,,,,,,,-0.160957411,-0.547429204,0.769038022,-0.288087666,49.530624390,-92.177925110,-2685.040283203,0.084310040,-0.182959691,0.096436426,0.970310450,-0.125393033,121.297660828,27.458759308,-2648.387939453,0.244307950,0.009878407,-0.672002554,0.732711911,-0.106996313,95.870780945,125.445846558,-2705.084228516,0.175778091,
74,,,,,,,,,-0.161033392,-0.546875238,0.769229710,-0.288585126,49.429889679,-92.242553711,-2685.000244141,0.082863815,-0.183046743,0.096770793,0.970270216,-0.125319436,121.283226013,27.332630157,-2648.321044922,0.242718846,0.009819337,-0.672013164,0.732708573,-0.106958225,95.870582581,125.442955017,-2705.086425781,0.175828502,
75,,,,,,,,,-0.161078379,-0.546369731,0.769445121,-0.288943022,49.322929382,-92.305862427,-2684.958740234,0.081587635,-0.183243677,0.097104952,0.970202029,-0.125301242,121.265281677,27.213748932,-2648.250976563,0.238678664,0.009796282,-0.671963096,0.732722938,-0.107176237,95.867309570,125.443878174,-2705.083251953,0.175564110,
76,,,,,,,,,-0.161220208,-0.545914292,0.769690871,-0.289070338,49.217678070,-92.371246338,-2684.913085938,0.079749919,-0.183290988,0.097425975,0.970137060,-0.125485629,121.246696472,27.096839905,-2648.177246094,0.235028937,0.009693538,-0.671969354,0.732721567,-0.107155353,95.865173340,125.441062927,-2705.082519531,0.175811216,
77,,,,,,,,,-0.161340967,-0.545444250,0.769961059,-0.289170563,49.095409393,-92.441955566,-2684.865722656,0.078680523,-0.182671338,0.097796157,0.970190406,-0.125688985,121.226974487,26.977148056,-2648.114746094,0.236668810,0.009535497,-0.671940804,0.732757092,-0.107105985,95.861251831,125.438400269,-2705.083740234,0.176237211,
78,,,,,,,,,-0.161018983,-0.545021176,0.770409405,-0.288953543,48.960807800,-92.515708923,-2684.818115234,0.079613455,-0.182284683,0.098118111,0.970290005,-0.125229865,121.201301575,26.858283997,-2648.052001953,0.241043791,0.009891000,-0.671918154,0.732812583,-0.106835708,95.854888916,125.432632446,-2705.089599609,0.176239893,
