Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986160,1781258702.668697106,1,OK,0.1937666,0.5082697,-0.4249156,-0.7235766,189.262,151.388,-1743.538,0.2894924,3,OK,240.046,239.228,-1675.579,OK,281.810,311.969,-1616.714,OK,301.188,353.287,-1615.274,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986160,1781258702.668697106,1,OK,0.9134040,0.3846586,0.1299463,-0.0290667,46.684,234.171,-1733.713,0.3163899,3,OK,46.825,234.107,-1733.826,OK,-0.300,169.691,-1786.964,OK,-39.922,229.758,-1710.607,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986160,1781258702.668697106,1,OK,0.8780015,0.1824173,0.2557652,-0.3611392,-9.980,-461.790,-1681.956,0.6737443,3,OK,-9.723,-462.509,-1682.510,OK,12.994,-375.796,-1636.927,OK,-66.893,-411.005,-1627.495,Passive Strays,841986160,1781258702.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.891,25.111,-1717.731,OK,87.117,-43.455,-1718.512,OK,76.714,-122.192,-1721.314,OK,64.055,-188.471,-1727.809
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986163,1781258702.718697106,1,OK,0.1939634,0.5082030,-0.4249061,-0.7235763,189.264,151.316,-1743.416,0.2804769,3,OK,240.046,239.182,-1675.484,OK,281.805,311.944,-1616.665,OK,301.178,353.271,-1615.215,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986163,1781258702.718697106,1,OK,0.9133948,0.3845846,0.1302376,-0.0290295,46.689,234.190,-1733.716,0.3282781,3,OK,46.848,234.118,-1733.844,OK,-0.295,169.701,-1786.927,OK,-39.929,229.751,-1710.559,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986163,1781258702.718697106,1,OK,0.8778741,0.1827627,0.2559849,-0.3611185,-10.000,-461.772,-1682.043,0.7067014,3,OK,-9.740,-462.532,-1682.625,OK,12.991,-375.795,-1636.931,OK,-66.894,-411.007,-1627.519,Passive Strays,841986163,1781258702.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.876,25.118,-1717.687,OK,87.110,-43.447,-1718.518,OK,76.709,-122.193,-1721.293,OK,64.047,-188.447,-1727.714
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986166,1781258702.768697106,1,OK,0.1942147,0.5079610,-0.4250622,-0.7235871,189.215,151.256,-1743.311,0.2836612,3,OK,240.040,239.174,-1675.446,OK,281.818,311.950,-1616.706,OK,301.193,353.275,-1615.285,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986166,1781258702.768697106,1,OK,0.9133983,0.3846190,0.1301174,-0.0290034,46.680,234.187,-1733.755,0.3205562,3,OK,46.825,234.127,-1733.866,OK,-0.307,169.695,-1786.987,OK,-39.916,229.748,-1710.632,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986166,1781258702.768697106,1,OK,0.8780786,0.1822889,0.2555200,-0.3611901,-9.969,-461.810,-1681.939,0.6513314,3,OK,-9.731,-462.511,-1682.473,OK,13.001,-375.795,-1636.943,OK,-66.886,-411.018,-1627.539,Passive Strays,841986166,1781258702.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.882,25.106,-1717.704,OK,87.118,-43.451,-1718.534,OK,76.717,-122.203,-1721.353,OK,64.061,-188.463,-1727.819
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986169,1781258702.818697106,1,OK,0.1940458,0.5081076,-0.4247756,-0.7236979,189.263,151.325,-1743.432,0.2781785,3,OK,240.057,239.180,-1675.508,OK,281.836,311.951,-1616.688,OK,301.201,353.270,-1615.238,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986169,1781258702.818697106,1,OK,0.9135458,0.3839526,0.1310472,-0.0290029,46.688,234.252,-1733.877,0.3563050,3,OK,46.846,234.151,-1734.035,OK,-0.300,169.693,-1786.911,OK,-39.908,229.762,-1710.589,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986169,1781258702.818697106,1,OK,0.8781020,0.1824530,0.2553560,-0.3611662,-9.956,-461.799,-1681.914,0.6468843,3,OK,-9.730,-462.501,-1682.444,OK,13.004,-375.785,-1636.888,OK,-66.882,-411.020,-1627.538,Passive Strays,841986169,1781258702.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.883,25.110,-1717.655,OK,87.123,-43.452,-1718.508,OK,76.721,-122.200,-1721.323,OK,64.066,-188.468,-1727.797
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986172,1781258702.868697106,1,OK,0.1938247,0.5081547,-0.4246899,-0.7237743,189.244,151.396,-1743.549,0.2767028,3,OK,240.041,239.198,-1675.589,OK,281.840,311.957,-1616.715,OK,301.210,353.263,-1615.250,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986172,1781258702.868697106,1,OK,0.9135781,0.3839951,0.1307028,-0.0289739,46.667,234.236,-1733.853,0.3562571,3,OK,46.822,234.145,-1734.000,OK,-0.313,169.687,-1786.919,OK,-39.930,229.758,-1710.635,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986172,1781258702.868697106,1,OK,0.8779875,0.1826258,0.2556385,-0.3611575,-9.984,-461.791,-1681.994,0.6762162,3,OK,-9.739,-462.519,-1682.549,OK,12.995,-375.797,-1636.926,OK,-66.899,-411.016,-1627.546,Passive Strays,841986172,1781258702.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.874,25.106,-1717.640,OK,87.111,-43.447,-1718.461,OK,76.714,-122.198,-1721.276,OK,64.042,-188.448,-1727.786
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986175,1781258702.918697106,1,OK,0.1942595,0.5077704,-0.4246417,-0.7239557,189.184,151.279,-1743.291,0.2515339,3,OK,240.050,239.147,-1675.382,OK,281.864,311.902,-1616.688,OK,301.234,353.209,-1615.163,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986175,1781258702.918697106,1,OK,0.9133879,0.3847735,0.1297304,-0.0290147,46.680,234.162,-1733.654,0.3087820,3,OK,46.816,234.112,-1733.751,OK,-0.298,169.688,-1786.948,OK,-39.919,229.751,-1710.594,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986175,1781258702.918697106,1,OK,0.8780965,0.1826230,0.2552841,-0.3611446,-9.947,-461.807,-1681.970,0.6576992,3,OK,-9.715,-462.518,-1682.509,OK,13.013,-375.802,-1636.915,OK,-66.895,-411.033,-1627.588,Passive Strays,841986175,1781258702.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.889,25.107,-1717.698,OK,87.114,-43.456,-1718.489,OK,76.722,-122.205,-1721.307,OK,64.057,-188.467,-1727.764
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986178,1781258702.968697106,1,OK,0.1939479,0.5079452,-0.4250785,-0.7236602,189.189,151.259,-1743.259,0.2842419,3,OK,240.048,239.141,-1675.354,OK,281.845,311.872,-1616.600,OK,301.237,353.185,-1615.157,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986178,1781258702.968697106,1,OK,0.9135905,0.3842344,0.1298675,-0.0291670,46.690,234.179,-1733.781,0.3543850,3,OK,46.826,234.097,-1733.911,OK,-0.297,169.695,-1786.932,OK,-39.913,229.777,-1710.703,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986178,1781258702.968697106,1,OK,0.8780681,0.1822089,0.2555899,-0.3612065,-9.982,-461.803,-1681.909,0.6470782,3,OK,-9.738,-462.496,-1682.441,OK,12.988,-375.795,-1636.931,OK,-66.890,-411.002,-1627.500,Passive Strays,841986178,1781258702.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.882,25.103,-1717.701,OK,87.114,-43.452,-1718.465,OK,76.715,-122.199,-1721.265,OK,64.061,-188.459,-1727.805
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986181,1781258703.018697106,1,OK,0.1941687,0.5077420,-0.4253680,-0.7235735,189.140,151.200,-1743.158,0.2921013,3,OK,240.031,239.136,-1675.337,OK,281.846,311.893,-1616.644,OK,301.248,353.219,-1615.255,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986181,1781258703.018697106,1,OK,0.9133862,0.3846614,0.1300761,-0.0290087,46.680,234.174,-1733.673,0.3158267,3,OK,46.813,234.107,-1733.786,OK,-0.299,169.689,-1786.915,OK,-39.914,229.743,-1710.550,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986181,1781258703.018697106,1,OK,0.8779871,0.1825389,0.2556795,-0.3611734,-9.981,-461.790,-1681.959,0.6721514,3,OK,-9.734,-462.512,-1682.512,OK,13.002,-375.795,-1636.909,OK,-66.892,-411.011,-1627.510,Passive Strays,841986181,1781258703.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.874,25.095,-1717.628,OK,87.108,-43.451,-1718.458,OK,76.710,-122.199,-1721.306,OK,64.053,-188.447,-1727.706
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986184,1781258703.068697106,1,OK,0.1937239,0.5080283,-0.4253185,-0.7235209,189.199,151.294,-1743.336,0.2772988,3,OK,240.055,239.158,-1675.426,OK,281.861,311.901,-1616.662,OK,301.268,353.196,-1615.208,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986184,1781258703.068697106,1,OK,0.9134176,0.3844929,0.1303401,-0.0290686,46.698,234.182,-1733.727,0.3284010,3,OK,46.846,234.103,-1733.859,OK,-0.289,169.687,-1786.913,OK,-39.909,229.747,-1710.550,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986184,1781258703.068697106,1,OK,0.8780523,0.1821655,0.2555883,-0.3612679,-9.969,-461.814,-1681.909,0.6402335,3,OK,-9.724,-462.497,-1682.435,OK,13.019,-375.808,-1636.947,OK,-66.877,-411.008,-1627.502,Passive Strays,841986184,1781258703.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.890,25.100,-1717.684,OK,87.125,-43.459,-1718.513,OK,76.732,-122.207,-1721.282,OK,64.069,-188.453,-1727.734
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986187,1781258703.118697106,1,OK,0.1940533,0.5076521,-0.4249684,-0.7239023,189.124,151.269,-1743.213,0.2590658,3,OK,240.044,239.132,-1675.324,OK,281.894,311.868,-1616.646,OK,301.291,353.159,-1615.143,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986187,1781258703.118697106,1,OK,0.9132439,0.3849709,0.1301663,-0.0289772,46.681,234.177,-1733.693,0.2880058,3,OK,46.821,234.120,-1733.797,OK,-0.298,169.698,-1787.004,OK,-39.919,229.746,-1710.537,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986187,1781258703.118697106,1,OK,0.8781074,0.1824499,0.2553040,-0.3611915,-9.962,-461.798,-1681.931,0.6426577,3,OK,-9.732,-462.492,-1682.458,OK,12.994,-375.792,-1636.913,OK,-66.890,-411.009,-1627.561,Passive Strays,841986187,1781258703.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.884,25.105,-1717.678,OK,87.118,-43.451,-1718.472,OK,76.714,-122.195,-1721.295,OK,64.059,-188.468,-1727.772
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986190,1781258703.168697106,1,OK,0.1939179,0.5078456,-0.4250097,-0.7237786,189.146,151.286,-1743.266,0.2543857,3,OK,240.029,239.141,-1675.345,OK,281.856,311.887,-1616.645,OK,301.246,353.161,-1615.121,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986190,1781258703.168697106,1,OK,0.9135115,0.3844681,0.1297610,-0.0290351,46.676,234.178,-1733.665,0.3393542,3,OK,46.813,234.114,-1733.777,OK,-0.301,169.697,-1786.880,OK,-39.922,229.759,-1710.615,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986190,1781258703.168697106,1,OK,0.8780512,0.1825637,0.2555012,-0.3611312,-9.970,-461.787,-1681.928,0.6526543,3,OK,-9.740,-462.494,-1682.463,OK,12.996,-375.787,-1636.877,OK,-66.891,-411.023,-1627.520,Passive Strays,841986190,1781258703.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.876,25.101,-1717.690,OK,87.113,-43.454,-1718.469,OK,76.706,-122.190,-1721.246,OK,64.057,-188.469,-1727.759
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986193,1781258703.218697106,1,OK,0.1940343,0.5077947,-0.4253049,-0.7236097,189.201,151.226,-1743.212,0.2844897,3,OK,240.093,239.138,-1675.354,OK,281.908,311.881,-1616.655,OK,301.310,353.191,-1615.230,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986193,1781258703.218697106,1,OK,0.9134150,0.3844228,0.1305827,-0.0289878,46.692,234.211,-1733.732,0.3276800,3,OK,46.830,234.124,-1733.868,OK,-0.286,169.697,-1786.892,OK,-39.902,229.751,-1710.518,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986193,1781258703.218697106,1,OK,0.8779976,0.1825510,0.2556628,-0.3611536,-9.967,-461.793,-1681.973,0.6710240,3,OK,-9.725,-462.516,-1682.525,OK,13.014,-375.794,-1636.919,OK,-66.881,-411.020,-1627.530,Passive Strays,841986193,1781258703.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.888,25.111,-1717.658,OK,87.127,-43.452,-1718.495,OK,76.726,-122.199,-1721.286,OK,64.062,-188.472,-1727.802
4,Port 0x01: JJH Probe  s/n:3E4C880C,841986196,1781258703.268697106,1,OK,0.1937677,0.5078826,-0.4258421,-0.7233035,189.186,151.240,-1743.264,0.3348702,3,OK,240.076,239.160,-1675.462,OK,281.907,311.906,-1616.654,OK,301.334,353.234,-1615.386,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841986196,1781258703.268697106,1,OK,0.9133277,0.3851656,0.1289570,-0.0291567,46.694,234.104,-1733.560,0.3004505,3,OK,46.825,234.070,-1733.638,OK,-0.290,169.697,-1786.970,OK,-39.920,229.760,-1710.624,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841986196,1781258703.268697106,1,OK,0.8780899,0.1823177,0.2554976,-0.3611639,-9.963,-461.799,-1681.912,0.6479691,3,OK,-9.719,-462.493,-1682.445,OK,12.997,-375.795,-1636.916,OK,-66.888,-411.008,-1627.512,Passive Strays,841986196,1781258703.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.891,25.101,-1717.669,OK,87.121,-43.447,-1718.443,OK,76.722,-122.194,-1721.304,OK,64.066,-188.466,-1727.798
