Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989925,1781258765.418693470,1,OK,0.3452020,0.5140110,-0.3833865,-0.6853051,194.952,117.352,-1746.854,0.2649159,3,OK,223.952,224.088,-1695.061,OK,247.877,312.732,-1649.651,OK,254.814,357.569,-1654.863,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989925,1781258765.418693470,1,OK,0.9135595,0.3838683,0.1312989,-0.0285435,46.437,234.209,-1733.914,0.3561960,3,OK,46.594,234.101,-1734.080,OK,-0.480,169.601,-1786.942,OK,-40.160,229.634,-1710.609,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989925,1781258765.418693470,1,OK,0.8778303,0.1831849,0.2558754,-0.3610886,-10.008,-461.770,-1682.028,0.6747832,3,OK,-9.771,-462.500,-1682.583,OK,12.993,-375.830,-1636.850,OK,-66.903,-411.058,-1627.519,Passive Strays,841989925,1781258765.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.785,25.108,-1717.531,OK,87.041,-43.450,-1718.396,OK,76.669,-122.205,-1721.154,OK,64.042,-188.460,-1727.718
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989928,1781258765.468693470,1,OK,0.3450986,0.5142063,-0.3837027,-0.6850336,194.965,117.325,-1746.852,0.2815546,3,OK,223.936,224.085,-1695.082,OK,247.836,312.727,-1649.660,OK,254.778,357.573,-1654.924,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989928,1781258765.468693470,1,OK,0.9134590,0.3843101,0.1306865,-0.0286250,46.449,234.151,-1733.805,0.3302915,3,OK,46.594,234.061,-1733.947,OK,-0.469,169.596,-1786.959,OK,-40.155,229.629,-1710.592,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989928,1781258765.468693470,1,OK,0.8780463,0.1826823,0.2553186,-0.3612121,-9.986,-461.801,-1681.895,0.6046900,3,OK,-9.770,-462.454,-1682.391,OK,12.991,-375.836,-1636.851,OK,-66.903,-411.050,-1627.528,Passive Strays,841989928,1781258765.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.786,25.099,-1717.495,OK,87.045,-43.461,-1718.404,OK,76.680,-122.201,-1721.178,OK,64.051,-188.457,-1727.733
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989931,1781258765.518693470,1,OK,0.3448754,0.5144402,-0.3836311,-0.6850105,195.014,117.354,-1746.896,0.2961079,3,OK,223.961,224.080,-1695.075,OK,247.852,312.710,-1649.559,OK,254.791,357.565,-1654.844,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989931,1781258765.518693470,1,OK,0.9135229,0.3842167,0.1305195,-0.0286005,46.455,234.154,-1733.828,0.3425207,3,OK,46.594,234.063,-1733.969,OK,-0.456,169.602,-1786.968,OK,-40.144,229.631,-1710.660,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989931,1781258765.518693470,1,OK,0.8779710,0.1830474,0.2554504,-0.3611172,-9.979,-461.778,-1681.939,0.6461950,3,OK,-9.760,-462.482,-1682.469,OK,12.995,-375.818,-1636.803,OK,-66.895,-411.051,-1627.521,Passive Strays,841989931,1781258765.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.813,25.104,-1717.489,OK,87.047,-43.455,-1718.405,OK,76.688,-122.202,-1721.142,OK,64.063,-188.460,-1727.677
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989934,1781258765.568693470,1,OK,0.3449894,0.5140660,-0.3836513,-0.6852227,194.945,117.319,-1746.768,0.2838733,3,OK,223.967,224.053,-1694.987,OK,247.915,312.679,-1649.541,OK,254.870,357.534,-1654.808,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989934,1781258765.568693470,1,OK,0.9135669,0.3840844,0.1305957,-0.0286269,46.453,234.170,-1733.843,0.3452369,3,OK,46.595,234.075,-1733.989,OK,-0.460,169.604,-1786.956,OK,-40.149,229.649,-1710.657,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989934,1781258765.568693470,1,OK,0.8779757,0.1829931,0.2554748,-0.3611161,-9.987,-461.781,-1681.934,0.6378622,3,OK,-9.768,-462.474,-1682.457,OK,12.986,-375.824,-1636.811,OK,-66.902,-411.055,-1627.517,Passive Strays,841989934,1781258765.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.806,25.108,-1717.548,OK,87.047,-43.453,-1718.401,OK,76.669,-122.204,-1721.133,OK,64.060,-188.460,-1727.708
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989937,1781258765.618693470,1,OK,0.3444105,0.5147942,-0.3840524,-0.6847424,195.022,117.387,-1746.950,0.2636319,3,OK,223.961,224.088,-1695.082,OK,247.837,312.735,-1649.596,OK,254.821,357.558,-1654.793,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989937,1781258765.618693470,1,OK,0.9136398,0.3839683,0.1304438,-0.0285505,46.461,234.164,-1733.762,0.3558612,3,OK,46.608,234.076,-1733.903,OK,-0.443,169.588,-1786.865,OK,-40.140,229.632,-1710.622,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989937,1781258765.618693470,1,OK,0.8778437,0.1831449,0.2558354,-0.3611049,-10.005,-461.768,-1681.987,0.6661879,3,OK,-9.771,-462.489,-1682.535,OK,12.996,-375.828,-1636.822,OK,-66.902,-411.054,-1627.490,Passive Strays,841989937,1781258765.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.803,25.096,-1717.427,OK,87.053,-43.456,-1718.354,OK,76.689,-122.208,-1721.159,OK,64.062,-188.460,-1727.674
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989940,1781258765.668693470,1,OK,0.3443002,0.5146874,-0.3840861,-0.6848592,194.982,117.377,-1746.848,0.2680505,3,OK,223.971,224.081,-1694.969,OK,247.878,312.685,-1649.491,OK,254.878,357.514,-1654.683,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989940,1781258765.668693470,1,OK,0.9134553,0.3841400,0.1312309,-0.0285357,46.468,234.177,-1733.821,0.3438683,3,OK,46.631,234.077,-1733.980,OK,-0.451,169.591,-1786.906,OK,-40.137,229.606,-1710.519,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989940,1781258765.668693470,1,OK,0.8778485,0.1829591,0.2558380,-0.3611854,-10.010,-461.778,-1681.974,0.6525370,3,OK,-9.777,-462.483,-1682.511,OK,12.997,-375.836,-1636.851,OK,-66.890,-411.045,-1627.490,Passive Strays,841989940,1781258765.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.808,25.108,-1717.498,OK,87.059,-43.454,-1718.381,OK,76.695,-122.202,-1721.168,OK,64.063,-188.463,-1727.681
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989943,1781258765.718693470,1,OK,0.3440277,0.5150930,-0.3847664,-0.6843091,194.991,117.366,-1746.867,0.2833902,3,OK,223.925,224.099,-1695.029,OK,247.791,312.734,-1649.544,OK,254.810,357.554,-1654.802,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989943,1781258765.718693470,1,OK,0.9136415,0.3838408,0.1308187,-0.0284941,46.456,234.206,-1733.864,0.3619554,3,OK,46.608,234.111,-1734.014,OK,-0.449,169.606,-1786.918,OK,-40.139,229.642,-1710.663,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989943,1781258765.718693470,1,OK,0.8778574,0.1830121,0.2558093,-0.3611574,-10.009,-461.774,-1681.999,0.6499771,3,OK,-9.778,-462.476,-1682.533,OK,12.997,-375.834,-1636.867,OK,-66.899,-411.051,-1627.518,Passive Strays,841989943,1781258765.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.807,25.115,-1717.561,OK,87.054,-43.454,-1718.411,OK,76.690,-122.202,-1721.190,OK,64.055,-188.456,-1727.680
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989946,1781258765.768693470,1,OK,0.3443043,0.5148308,-0.3842860,-0.6846371,194.965,117.378,-1746.884,0.2469338,3,OK,223.919,224.097,-1695.017,OK,247.790,312.735,-1649.598,OK,254.797,357.545,-1654.746,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989946,1781258765.768693470,1,OK,0.9136246,0.3840268,0.1303687,-0.0285911,46.456,234.168,-1733.812,0.3559646,3,OK,46.606,234.087,-1733.946,OK,-0.460,169.601,-1786.927,OK,-40.143,229.642,-1710.688,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989946,1781258765.768693470,1,OK,0.8780118,0.1825718,0.2555454,-0.3611915,-9.991,-461.797,-1681.893,0.6254829,3,OK,-9.758,-462.467,-1682.406,OK,12.993,-375.829,-1636.860,OK,-66.904,-411.037,-1627.481,Passive Strays,841989946,1781258765.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.799,25.103,-1717.459,OK,87.050,-43.451,-1718.379,OK,76.684,-122.195,-1721.150,OK,64.055,-188.443,-1727.653
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989949,1781258765.818693470,1,OK,0.3443840,0.5146612,-0.3845003,-0.6846043,194.974,117.318,-1746.808,0.2491522,3,OK,223.957,224.060,-1694.999,OK,247.852,312.706,-1649.626,OK,254.870,357.525,-1654.803,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989949,1781258765.818693470,1,OK,0.9136574,0.3838202,0.1307452,-0.0286007,46.462,234.172,-1733.853,0.3680512,3,OK,46.614,234.068,-1734.012,OK,-0.448,169.587,-1786.898,OK,-40.142,229.631,-1710.654,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989949,1781258765.818693470,1,OK,0.8780211,0.1827485,0.2554313,-0.3611604,-9.979,-461.801,-1681.887,0.6139484,3,OK,-9.759,-462.463,-1682.391,OK,12.998,-375.840,-1636.824,OK,-66.896,-411.061,-1627.495,Passive Strays,841989949,1781258765.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.811,25.097,-1717.526,OK,87.060,-43.462,-1718.405,OK,76.685,-122.209,-1721.145,OK,64.068,-188.478,-1727.727
4,Port 0x01: JJH Probe  s/n:3E4C880C,841989952,1781258765.868693470,1,OK,0.3444890,0.5146381,-0.3838289,-0.6849455,194.994,117.391,-1746.927,0.2657153,3,OK,223.961,224.093,-1695.042,OK,247.854,312.707,-1649.559,OK,254.833,357.537,-1654.743,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,841989952,1781258765.868693470,1,OK,0.9135361,0.3843472,0.1300385,-0.0286190,46.457,234.137,-1733.756,0.3369467,3,OK,46.605,234.068,-1733.877,OK,-0.458,169.601,-1786.959,OK,-40.151,229.639,-1710.678,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,841989952,1781258765.868693470,1,OK,0.8779087,0.1830488,0.2556154,-0.3611511,-10.003,-461.774,-1681.943,0.6476799,3,OK,-9.779,-462.476,-1682.474,OK,12.993,-375.823,-1636.807,OK,-66.907,-411.049,-1627.495,Passive Strays,841989952,1781258765.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,94.802,25.100,-1717.466,OK,87.053,-43.460,-1718.435,OK,76.678,-122.207,-1721.158,OK,64.054,-188.464,-1727.672
