Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437301,1780499555.018564270,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437301,1780499555.018564270,1,OK,0.6082692,-0.1716817,-0.1368638,-0.7627596,280.804,-43.908,-1835.825,0.1716139,3,OK,280.740,-43.814,-1835.862,OK,200.281,6.364,-1850.560,OK,298.701,35.045,-1874.208,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437301,1780499555.018564270,1,OK,0.8659011,0.3816132,-0.3141182,-0.0769189,45.651,-81.571,-1918.102,0.5448419,3,OK,46.198,-81.925,-1917.881,OK,-9.152,-3.571,-1889.261,OK,-28.508,-46.647,-1963.668,Passive Strays,796437301,1780499555.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437304,1780499555.068564270,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437304,1780499555.068564270,1,OK,0.6081917,-0.1719645,-0.1365063,-0.7628218,280.982,-43.943,-1836.131,0.1615745,3,OK,280.906,-43.843,-1836.169,OK,200.456,6.349,-1850.781,OK,298.903,35.020,-1874.520,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437304,1780499555.068564270,1,OK,0.8669114,0.3812792,-0.3114597,-0.0779982,45.102,-81.657,-1917.182,0.5515377,3,OK,45.652,-82.003,-1916.954,OK,-9.522,-3.663,-1888.024,OK,-29.351,-46.752,-1962.318,Passive Strays,796437304,1780499555.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437307,1780499555.118564270,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437307,1780499555.118564270,1,OK,0.6081378,-0.1717523,-0.1372787,-0.7627739,281.036,-43.998,-1836.089,0.1615102,3,OK,280.958,-43.913,-1836.120,OK,200.522,6.260,-1850.891,OK,298.975,34.945,-1874.535,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437307,1780499555.118564270,1,OK,0.8688885,0.3808568,-0.3060337,-0.0795251,44.071,-81.891,-1915.727,0.5366150,3,OK,44.619,-82.232,-1915.506,OK,-10.328,-3.986,-1885.983,OK,-30.954,-47.108,-1959.961,Passive Strays,796437307,1780499555.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437310,1780499555.168564270,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437310,1780499555.168564270,1,OK,0.6079889,-0.1714964,-0.1377701,-0.7628616,281.249,-43.982,-1836.396,0.1719249,3,OK,281.176,-43.904,-1836.425,OK,200.770,6.287,-1851.314,OK,299.215,34.939,-1874.856,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437310,1780499555.168564270,1,OK,0.8716573,0.3804264,-0.2977928,-0.0825151,42.556,-82.027,-1913.532,0.5414839,3,OK,43.111,-82.383,-1913.337,OK,-11.398,-4.172,-1882.754,OK,-33.305,-47.337,-1956.376,Passive Strays,796437310,1780499555.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437313,1780499555.218564267,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437313,1780499555.218564267,1,OK,0.6077552,-0.1714165,-0.1385109,-0.7629316,281.756,-43.966,-1836.985,0.1771032,3,OK,281.695,-43.879,-1837.019,OK,201.300,6.306,-1852.049,OK,299.770,34.892,-1875.502,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437313,1780499555.218564267,1,OK,0.8754503,0.3793146,-0.2867343,-0.0865489,40.703,-82.143,-1910.254,0.5341360,3,OK,41.255,-82.490,-1910.072,OK,-12.571,-4.346,-1878.194,OK,-36.239,-47.584,-1951.224,Passive Strays,796437313,1780499555.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437316,1780499555.268564267,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437316,1780499555.268564267,1,OK,0.6075475,-0.1713897,-0.1383312,-0.7631357,282.201,-44.042,-1837.592,0.1668647,3,OK,282.120,-43.954,-1837.624,OK,201.770,6.266,-1852.629,OK,300.288,34.834,-1876.098,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437316,1780499555.268564267,1,OK,0.8800122,0.3778967,-0.2727881,-0.0914289,38.403,-82.475,-1906.225,0.5473915,3,OK,38.971,-82.817,-1906.046,OK,-13.998,-4.766,-1872.579,OK,-39.862,-48.100,-1944.834,Passive Strays,796437316,1780499555.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437319,1780499555.318564267,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437319,1780499555.318564267,1,OK,0.6070285,-0.1713954,-0.1397103,-0.7632961,282.861,-43.927,-1838.352,0.1624985,3,OK,282.788,-43.862,-1838.376,OK,202.485,6.399,-1853.657,OK,301.051,34.863,-1877.006,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437319,1780499555.318564267,1,OK,0.8851907,0.3763167,-0.2555268,-0.0976180,35.912,-82.597,-1901.253,0.5295965,3,OK,36.465,-82.937,-1901.113,OK,-15.346,-4.986,-1865.632,OK,-43.820,-48.419,-1936.843,Passive Strays,796437319,1780499555.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437322,1780499555.368564267,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437322,1780499555.368564267,1,OK,0.6067673,-0.1712149,-0.1400908,-0.7634746,283.604,-43.946,-1839.373,0.1734980,3,OK,283.528,-43.861,-1839.405,OK,203.270,6.405,-1854.767,OK,301.858,34.805,-1878.035,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437322,1780499555.368564267,1,OK,0.8905413,0.3746634,-0.2358849,-0.1045078,33.350,-82.877,-1895.490,0.5356295,3,OK,33.903,-83.226,-1895.391,OK,-16.544,-5.385,-1857.625,OK,-47.926,-48.935,-1927.622,Passive Strays,796437322,1780499555.368,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437325,1780499555.418564267,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437325,1780499555.418564267,1,OK,0.6064304,-0.1707275,-0.1404037,-0.7637939,284.361,-43.846,-1840.470,0.1851961,3,OK,284.300,-43.743,-1840.512,OK,204.081,6.569,-1855.971,OK,302.703,34.871,-1879.087,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437325,1780499555.418564267,1,OK,0.8959363,0.3722285,-0.2150585,-0.1117763,30.851,-83.071,-1889.138,0.5411551,3,OK,31.410,-83.415,-1889.060,OK,-17.461,-5.684,-1849.071,OK,-51.905,-49.369,-1917.563,Passive Strays,796437325,1780499555.418,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,796437328,1780499555.468564267,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,796437328,1780499555.468564267,1,OK,0.6059641,-0.1707111,-0.1410975,-0.7640397,284.981,-43.807,-1841.484,0.1765768,3,OK,284.911,-43.693,-1841.530,OK,204.743,6.638,-1857.121,OK,303.448,34.855,-1880.173,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,796437328,1780499555.468564267,1,OK,0.9011319,0.3695742,-0.1927069,-0.1193327,28.496,-83.419,-1882.557,0.5319487,3,OK,29.046,-83.764,-1882.518,OK,-18.065,-6.153,-1840.211,OK,-55.626,-49.996,-1906.941,Passive Strays,796437328,1780499555.468,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
