Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379165,1781281919.418654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379165,1781281919.418654271,1,OK,0.9072420,0.3945584,0.1380633,-0.0466271,98.203,222.084,-1683.585,0.4996066,3,OK,98.256,221.854,-1683.861,OK,47.948,160.207,-1736.397,OK,12.187,219.657,-1658.045,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379165,1781281919.418654271,1,OK,0.9204814,0.0798759,0.1603445,-0.3473088,25.405,-466.768,-1641.712,0.7664442,3,OK,25.851,-467.674,-1642.077,OK,37.471,-370.581,-1618.241,OK,-40.817,-409.036,-1608.807,Passive Strays,843379165,1781281919.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.821,496.675,-2021.095,Possible Phantom,188.799,105.667,-972.651,Saturated,385.367,552.508,-2051.742,Saturated,375.128,480.643,-2072.517,OK,142.289,6.541,-1672.809,OK,135.465,-64.972,-1673.571,OK,131.075,-137.798,-1665.653,OK,127.518,-206.738,-1676.493
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379168,1781281919.468654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379168,1781281919.468654271,1,OK,0.9070583,0.3950870,0.1377373,-0.0466899,98.208,222.048,-1683.497,0.4646580,3,OK,98.249,221.833,-1683.751,OK,47.945,160.221,-1736.436,OK,12.193,219.657,-1657.992,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379168,1781281919.468654271,1,OK,0.9205036,0.0801709,0.1600350,-0.3473248,25.410,-466.761,-1641.732,0.7619086,3,OK,25.844,-467.668,-1642.093,OK,37.474,-370.574,-1618.218,OK,-40.819,-409.038,-1608.865,Passive Strays,843379168,1781281919.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.814,496.652,-2021.025,Possible Phantom,188.881,105.692,-972.698,Saturated,385.374,552.517,-2051.768,Saturated,375.120,480.644,-2072.495,OK,142.293,6.557,-1672.808,OK,135.461,-64.980,-1673.563,OK,131.074,-137.787,-1665.655,OK,127.511,-206.720,-1676.413
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379171,1781281919.518654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379171,1781281919.518654271,1,OK,0.9071099,0.3949224,0.1378780,-0.0466646,98.201,222.055,-1683.522,0.4795984,3,OK,98.247,221.831,-1683.789,OK,47.945,160.215,-1736.416,OK,12.182,219.650,-1657.998,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379171,1781281919.518654271,1,OK,0.9204791,0.0796819,0.1603562,-0.3473542,25.403,-466.768,-1641.690,0.7641977,3,OK,25.849,-467.672,-1642.053,OK,37.473,-370.577,-1618.256,OK,-40.810,-409.023,-1608.795,Passive Strays,843379171,1781281919.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.773,496.621,-2020.962,Possible Phantom,188.872,105.699,-972.724,Saturated,385.381,552.518,-2051.802,Saturated,375.108,480.629,-2072.454,OK,142.305,6.547,-1672.834,OK,135.448,-64.977,-1673.516,OK,131.074,-137.796,-1665.630,OK,127.516,-206.724,-1676.464
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379174,1781281919.568654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379174,1781281919.568654271,1,OK,0.9071079,0.3948267,0.1381517,-0.0467037,98.203,222.060,-1683.599,0.4877341,3,OK,98.250,221.825,-1683.879,OK,47.939,160.211,-1736.451,OK,12.185,219.647,-1658.021,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379174,1781281919.568654271,1,OK,0.9205061,0.0795744,0.1603335,-0.3473177,25.414,-466.760,-1641.631,0.7720639,3,OK,25.865,-467.672,-1641.998,OK,37.471,-370.559,-1618.216,OK,-40.809,-409.009,-1608.745,Passive Strays,843379174,1781281919.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.793,496.635,-2020.981,Possible Phantom,188.801,105.694,-972.720,Saturated,385.373,552.506,-2051.762,Saturated,375.117,480.618,-2072.463,OK,142.290,6.553,-1672.799,OK,135.453,-64.974,-1673.575,OK,131.063,-137.792,-1665.593,OK,127.507,-206.741,-1676.515
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379177,1781281919.618654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379177,1781281919.618654271,1,OK,0.9070527,0.3949147,0.1382960,-0.0466047,98.196,222.078,-1683.588,0.4715952,3,OK,98.253,221.851,-1683.862,OK,47.939,160.212,-1736.464,OK,12.175,219.646,-1657.980,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379177,1781281919.618654271,1,OK,0.9205317,0.0794703,0.1601480,-0.3473594,25.417,-466.762,-1641.623,0.7626209,3,OK,25.854,-467.670,-1641.984,OK,37.475,-370.548,-1618.235,OK,-40.800,-409.009,-1608.780,Passive Strays,843379177,1781281919.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.759,496.630,-2020.903,Possible Phantom,188.857,105.694,-972.674,OK,385.369,552.509,-2051.755,Saturated,375.119,480.634,-2072.508,OK,142.292,6.551,-1672.862,OK,135.442,-64.978,-1673.550,OK,131.059,-137.793,-1665.639,OK,127.499,-206.726,-1676.522
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379180,1781281919.668654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379180,1781281919.668654271,1,OK,0.9070346,0.3949556,0.1382669,-0.0466964,98.203,222.061,-1683.542,0.4746345,3,OK,98.249,221.825,-1683.822,OK,47.941,160.212,-1736.419,OK,12.184,219.648,-1657.929,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379180,1781281919.668654271,1,OK,0.9205665,0.0794997,0.1599704,-0.3473422,25.430,-466.753,-1641.588,0.7590907,3,OK,25.867,-467.655,-1641.948,OK,37.478,-370.542,-1618.204,OK,-40.800,-409.000,-1608.773,Passive Strays,843379180,1781281919.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.795,496.641,-2020.968,Possible Phantom,188.871,105.693,-972.689,Saturated,385.376,552.518,-2051.794,Saturated,375.122,480.641,-2072.516,OK,142.283,6.552,-1672.812,OK,135.446,-64.965,-1673.563,OK,131.053,-137.784,-1665.642,OK,127.500,-206.717,-1676.516
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379183,1781281919.718654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379183,1781281919.718654271,1,OK,0.9070444,0.3951529,0.1376534,-0.0466496,98.207,222.045,-1683.525,0.4491579,3,OK,98.250,221.840,-1683.770,OK,47.949,160.211,-1736.498,OK,12.189,219.658,-1658.031,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379183,1781281919.718654271,1,OK,0.9205247,0.0795991,0.1601538,-0.3473456,25.415,-466.753,-1641.604,0.7599718,3,OK,25.855,-467.654,-1641.965,OK,37.475,-370.552,-1618.195,OK,-40.808,-409.006,-1608.751,Passive Strays,843379183,1781281919.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.796,496.626,-2020.941,OK,385.386,552.514,-2051.811,Saturated,375.129,480.646,-2072.481,OK,142.291,6.551,-1672.836,OK,135.454,-64.972,-1673.558,OK,131.060,-137.782,-1665.583,OK,127.500,-206.717,-1676.472
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379186,1781281919.768654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379186,1781281919.768654271,1,OK,0.9071659,0.3948210,0.1377720,-0.0467458,98.208,222.051,-1683.531,0.4894366,3,OK,98.253,221.823,-1683.801,OK,47.945,160.216,-1736.404,OK,12.188,219.662,-1658.026,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379186,1781281919.768654271,1,OK,0.9204800,0.0794941,0.1604126,-0.3473687,25.404,-466.764,-1641.643,0.7558348,3,OK,25.850,-467.653,-1642.003,OK,37.481,-370.575,-1618.246,OK,-40.812,-409.016,-1608.750,Passive Strays,843379186,1781281919.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.795,496.635,-2020.938,Possible Phantom,189.028,105.869,-973.138,Saturated,385.361,552.491,-2051.711,Saturated,375.114,480.629,-2072.484,OK,142.295,6.548,-1672.878,OK,135.446,-64.978,-1673.469,OK,131.063,-137.788,-1665.607,OK,127.511,-206.726,-1676.383
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379189,1781281919.818654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379189,1781281919.818654271,1,OK,0.9069627,0.3952514,0.1378878,-0.0467101,98.220,222.031,-1683.483,0.4571438,3,OK,98.268,221.813,-1683.744,OK,47.953,160.215,-1736.443,OK,12.196,219.638,-1657.937,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379189,1781281919.818654271,1,OK,0.9204790,0.0801256,0.1602401,-0.3473060,25.403,-466.784,-1641.747,0.7706445,3,OK,25.849,-467.697,-1642.114,OK,37.467,-370.602,-1618.232,OK,-40.824,-409.056,-1608.844,Passive Strays,843379189,1781281919.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.775,496.617,-2020.909,Possible Phantom,188.937,105.854,-973.125,Saturated,385.371,552.501,-2051.785,Saturated,375.113,480.609,-2072.471,OK,142.307,6.541,-1672.883,OK,135.456,-64.988,-1673.510,OK,131.071,-137.803,-1665.586,OK,127.512,-206.736,-1676.407
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379192,1781281919.868654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379192,1781281919.868654271,1,OK,0.9070331,0.3950108,0.1381221,-0.0466880,98.211,222.044,-1683.519,0.4736451,3,OK,98.256,221.813,-1683.794,OK,47.950,160.206,-1736.414,OK,12.191,219.635,-1657.937,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379192,1781281919.868654271,1,OK,0.9204267,0.0798810,0.1605062,-0.3473780,25.383,-466.794,-1641.744,0.7636558,3,OK,25.832,-467.694,-1642.107,OK,37.473,-370.618,-1618.268,OK,-40.826,-409.057,-1608.810,Passive Strays,843379192,1781281919.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.774,496.613,-2020.917,Possible Phantom,188.862,105.691,-972.694,Saturated,385.371,552.487,-2051.744,Saturated,375.118,480.622,-2072.495,OK,142.315,6.535,-1672.874,OK,135.457,-64.983,-1673.520,OK,131.074,-137.809,-1665.585,OK,127.520,-206.731,-1676.341
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379195,1781281919.918654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379195,1781281919.918654271,1,OK,0.9071036,0.3947923,0.1382768,-0.0467075,98.213,222.068,-1683.558,0.4819078,3,OK,98.271,221.838,-1683.835,OK,47.941,160.204,-1736.402,OK,12.194,219.649,-1657.954,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379195,1781281919.918654271,1,OK,0.9204849,0.0795611,0.1603536,-0.3473677,25.406,-466.790,-1641.700,0.7461275,3,OK,25.856,-467.661,-1642.056,OK,37.485,-370.620,-1618.299,OK,-40.820,-409.045,-1608.812,Passive Strays,843379195,1781281919.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.809,496.626,-2020.990,Possible Phantom,188.933,105.816,-973.049,Saturated,385.365,552.488,-2051.713,Saturated,375.129,480.633,-2072.518,OK,142.309,6.536,-1672.836,OK,135.463,-64.972,-1673.506,OK,131.074,-137.793,-1665.608,OK,127.537,-206.717,-1676.458
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379198,1781281919.968654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379198,1781281919.968654271,1,OK,0.9070438,0.3950971,0.1378200,-0.0466427,98.204,222.045,-1683.460,0.4616250,3,OK,98.255,221.833,-1683.714,OK,47.943,160.210,-1736.400,OK,12.183,219.641,-1657.941,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379198,1781281919.968654271,1,OK,0.9204788,0.0798227,0.1602489,-0.3473720,25.397,-466.789,-1641.735,0.7546294,3,OK,25.837,-467.680,-1642.094,OK,37.479,-370.604,-1618.283,OK,-40.825,-409.054,-1608.851,Passive Strays,843379198,1781281919.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.800,496.649,-2021.044,Possible Phantom,188.932,105.847,-973.131,Saturated,385.358,552.496,-2051.710,Saturated,375.125,480.636,-2072.512,OK,142.292,6.546,-1672.828,OK,135.450,-64.978,-1673.499,OK,131.069,-137.794,-1665.621,OK,127.524,-206.726,-1676.427
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379201,1781281920.018654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379201,1781281920.018654271,1,OK,0.9071718,0.3947041,0.1380896,-0.0466822,98.206,222.051,-1683.507,0.4998594,3,OK,98.263,221.817,-1683.787,OK,47.944,160.196,-1736.334,OK,12.185,219.630,-1657.953,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379201,1781281920.018654271,1,OK,0.9204777,0.0798258,0.1603052,-0.3473483,25.400,-466.794,-1641.729,0.7611381,3,OK,25.845,-467.692,-1642.090,OK,37.476,-370.609,-1618.272,OK,-40.824,-409.058,-1608.833,Passive Strays,843379201,1781281920.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.796,496.641,-2021.052,Possible Phantom,188.872,105.691,-972.723,Saturated,385.381,552.525,-2051.849,Saturated,375.119,480.624,-2072.496,OK,142.298,6.539,-1672.817,OK,135.452,-64.988,-1673.479,OK,131.074,-137.809,-1665.619,OK,127.525,-206.730,-1676.416
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379204,1781281920.068654271,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379204,1781281920.068654271,1,OK,0.9071255,0.3949197,0.1377597,-0.0467323,98.215,222.020,-1683.448,0.4834858,3,OK,98.268,221.800,-1683.712,OK,47.946,160.191,-1736.342,OK,12.193,219.627,-1657.947,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379204,1781281920.068654271,1,OK,0.9205411,0.0797559,0.1599652,-0.3473530,25.415,-466.795,-1641.664,0.7481670,3,OK,25.853,-467.678,-1642.019,OK,37.479,-370.608,-1618.238,OK,-40.823,-409.055,-1608.833,Passive Strays,843379204,1781281920.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.803,496.643,-2021.011,OK,385.378,552.511,-2051.804,Saturated,375.132,480.632,-2072.544,OK,142.304,6.529,-1672.852,OK,135.457,-64.976,-1673.477,OK,131.073,-137.811,-1665.626,OK,127.512,-206.735,-1676.357
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379207,1781281920.118654269,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379207,1781281920.118654269,1,OK,0.9071422,0.3945872,0.1386386,-0.0466181,98.203,222.091,-1683.599,0.5006047,3,OK,98.263,221.847,-1683.893,OK,47.939,160.201,-1736.375,OK,12.188,219.633,-1657.944,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379207,1781281920.118654269,1,OK,0.9205959,0.0795474,0.1597206,-0.3473683,25.422,-466.800,-1641.659,0.7230836,3,OK,25.851,-467.650,-1642.002,OK,37.481,-370.617,-1618.291,OK,-40.825,-409.060,-1608.888,Passive Strays,843379207,1781281920.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,7,OK,390.826,496.667,-2021.137,OK,385.375,552.512,-2051.781,Saturated,375.119,480.631,-2072.478,OK,142.300,6.550,-1672.786,OK,135.467,-64.985,-1673.607,OK,131.069,-137.806,-1665.640,OK,127.510,-206.734,-1676.424
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379210,1781281920.168654269,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379210,1781281920.168654269,1,OK,0.9071598,0.3948031,0.1378842,-0.0466862,98.207,222.054,-1683.509,0.4831311,3,OK,98.253,221.829,-1683.776,OK,47.948,160.203,-1736.381,OK,12.191,219.651,-1657.986,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379210,1781281920.168654269,1,OK,0.9204831,0.0794154,0.1603319,-0.3474157,25.389,-466.806,-1641.708,0.7377477,3,OK,25.830,-467.670,-1642.059,OK,37.476,-370.628,-1618.336,OK,-40.826,-409.057,-1608.836,Passive Strays,843379210,1781281920.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.811,496.653,-2021.089,Possible Phantom,189.017,105.855,-973.151,Saturated,385.371,552.504,-2051.778,Saturated,375.135,480.655,-2072.570,OK,142.309,6.534,-1672.851,OK,135.448,-64.977,-1673.537,OK,131.061,-137.797,-1665.623,OK,127.522,-206.723,-1676.415
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379213,1781281920.218654269,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379213,1781281920.218654269,1,OK,0.9071013,0.3949294,0.1378692,-0.0467970,98.213,222.034,-1683.511,0.4779121,3,OK,98.271,221.812,-1683.779,OK,47.934,160.202,-1736.402,OK,12.185,219.650,-1657.976,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379213,1781281920.218654269,1,OK,0.9205170,0.0799026,0.1599247,-0.3474020,25.398,-466.804,-1641.718,0.7430496,3,OK,25.828,-467.685,-1642.071,OK,37.474,-370.620,-1618.268,OK,-40.828,-409.068,-1608.889,Passive Strays,843379213,1781281920.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.808,496.651,-2021.067,Possible Phantom,189.021,105.857,-973.146,OK,385.367,552.508,-2051.784,Saturated,375.117,480.636,-2072.510,OK,142.304,6.532,-1672.875,OK,135.457,-64.978,-1673.505,OK,131.060,-137.803,-1665.637,OK,127.508,-206.728,-1676.412
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379216,1781281920.268654269,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379216,1781281920.268654269,1,OK,0.9070918,0.3949320,0.1379417,-0.0467469,98.211,222.043,-1683.519,0.4707672,3,OK,98.268,221.823,-1683.785,OK,47.939,160.200,-1736.416,OK,12.185,219.652,-1657.969,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379216,1781281920.268654269,1,OK,0.9205484,0.0797374,0.1600126,-0.3473163,25.405,-466.804,-1641.698,0.7348350,3,OK,25.834,-467.673,-1642.047,OK,37.462,-370.623,-1618.274,OK,-40.824,-409.079,-1608.866,Passive Strays,843379216,1781281920.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.796,496.622,-2020.929,Possible Phantom,188.877,105.690,-972.685,Saturated,385.388,552.514,-2051.820,Saturated,375.134,480.643,-2072.571,OK,142.299,6.532,-1672.793,OK,135.457,-64.988,-1673.510,OK,131.056,-137.798,-1665.614,OK,127.518,-206.727,-1676.375
4,Port 0x01: JJH Probe  s/n:3E4C880C,843379219,1781281920.318654269,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843379219,1781281920.318654269,1,OK,0.9071177,0.3949719,0.1376440,-0.0467838,98.215,222.020,-1683.483,0.4744523,3,OK,98.258,221.803,-1683.741,OK,47.944,160.198,-1736.399,OK,12.198,219.647,-1657.995,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843379219,1781281920.318654269,1,OK,0.9204983,0.0799063,0.1602103,-0.3473192,25.401,-466.794,-1641.733,0.7533779,3,OK,25.840,-467.684,-1642.091,OK,37.468,-370.614,-1618.265,OK,-40.826,-409.068,-1608.851,Passive Strays,843379219,1781281920.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,8,Possible Phantom,390.789,496.627,-2020.948,Possible Phantom,189.013,105.862,-973.136,Saturated,385.371,552.496,-2051.736,Saturated,375.137,480.646,-2072.557,OK,142.297,6.542,-1672.805,OK,135.460,-64.975,-1673.491,OK,131.066,-137.806,-1665.639,OK,127.514,-206.725,-1676.340
