Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066926,1781260048.768649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066926,1781260048.768649922,1,OK,0.9825621,0.1691214,0.0771245,-0.0046392,41.259,219.787,-1802.116,0.3572536,3,OK,41.494,219.636,-1802.208,OK,4.050,134.868,-1826.504,OK,-47.540,218.005,-1788.446,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066926,1781260048.768649922,1,OK,0.9029476,0.0826113,0.2231523,-0.3578605,3.269,-453.887,-1640.193,0.8464714,3,OK,3.669,-454.888,-1640.697,OK,20.468,-359.181,-1613.871,OK,-57.026,-396.512,-1596.825,Passive Strays,842066926,1781260048.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.638,723.386,-2259.730,OK,93.601,32.102,-1722.470,OK,87.620,-38.246,-1717.499,OK,77.588,-116.819,-1717.230,OK,65.417,-185.398,-1718.724
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066929,1781260048.818649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066929,1781260048.818649922,1,OK,0.9825535,0.1690812,0.0773247,-0.0045876,41.251,219.791,-1802.070,0.3612979,3,OK,41.498,219.648,-1802.161,OK,4.041,134.862,-1826.437,OK,-47.545,217.987,-1788.368,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066929,1781260048.818649922,1,OK,0.9029021,0.0829227,0.2232753,-0.3578264,3.238,-453.917,-1640.300,0.8509403,3,OK,3.643,-454.921,-1640.808,OK,20.446,-359.231,-1613.915,OK,-57.056,-396.562,-1596.890,Passive Strays,842066929,1781260048.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.551,723.210,-2258.986,OK,93.602,32.096,-1722.461,OK,87.619,-38.260,-1717.456,OK,77.593,-116.826,-1717.257,OK,65.421,-185.404,-1718.713
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066932,1781260048.868649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066932,1781260048.868649922,1,OK,0.9826069,0.1686418,0.0776011,-0.0046525,41.256,219.815,-1802.156,0.3709238,3,OK,41.508,219.664,-1802.250,OK,4.036,134.875,-1826.422,OK,-47.538,218.016,-1788.403,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066932,1781260048.868649922,1,OK,0.9028352,0.0835173,0.2233364,-0.3578188,3.202,-453.935,-1640.449,0.8598451,3,OK,3.605,-454.952,-1640.962,OK,20.428,-359.273,-1613.948,OK,-57.086,-396.609,-1596.991,Passive Strays,842066932,1781260048.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.631,723.366,-2259.681,OK,93.606,32.086,-1722.488,OK,87.637,-38.256,-1717.473,OK,77.603,-116.825,-1717.248,OK,65.418,-185.397,-1718.718
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066935,1781260048.918649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066935,1781260048.918649922,1,OK,0.9825747,0.1688348,0.0775868,-0.0047023,41.245,219.831,-1802.115,0.3688986,3,OK,41.495,219.681,-1802.209,OK,4.013,134.903,-1826.415,OK,-47.549,218.039,-1788.364,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066935,1781260048.918649922,1,OK,0.9027858,0.0835684,0.2235225,-0.3578153,3.140,-453.976,-1640.611,0.8564309,3,OK,3.541,-454.990,-1641.122,OK,20.384,-359.318,-1614.094,OK,-57.137,-396.665,-1597.120,Passive Strays,842066935,1781260048.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.623,723.406,-2259.801,OK,93.602,32.100,-1722.495,OK,87.605,-38.244,-1717.428,OK,77.580,-116.818,-1717.270,OK,65.396,-185.392,-1718.749
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066938,1781260048.968649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066938,1781260048.968649922,1,OK,0.9825879,0.1687951,0.0775076,-0.0046706,41.253,219.841,-1802.112,0.3634492,3,OK,41.496,219.692,-1802.205,OK,4.031,134.906,-1826.414,OK,-47.536,218.050,-1788.376,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066938,1781260048.968649922,1,OK,0.9027691,0.0840175,0.2233424,-0.3578648,3.108,-454.022,-1640.725,0.8471176,3,OK,3.502,-455.025,-1641.231,OK,20.352,-359.397,-1614.133,OK,-57.158,-396.719,-1597.242,Passive Strays,842066938,1781260048.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.632,723.362,-2259.709,OK,93.607,32.089,-1722.522,OK,87.616,-38.257,-1717.520,OK,77.575,-116.817,-1717.284,OK,65.407,-185.396,-1718.735
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066941,1781260049.018649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066941,1781260049.018649922,1,OK,0.9826213,0.1684058,0.0779283,-0.0046939,41.258,219.871,-1802.154,0.3779193,3,OK,41.509,219.714,-1802.251,OK,4.027,134.929,-1826.352,OK,-47.527,218.068,-1788.345,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066941,1781260049.018649922,1,OK,0.9026931,0.0846194,0.2234658,-0.3578375,3.053,-454.057,-1640.956,0.8497970,3,OK,3.449,-455.063,-1641.465,OK,20.322,-359.465,-1614.249,OK,-57.214,-396.791,-1597.413,Passive Strays,842066941,1781260049.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.618,723.320,-2259.543,OK,93.607,32.089,-1722.489,OK,87.618,-38.266,-1717.492,OK,77.576,-116.821,-1717.343,OK,65.395,-185.395,-1718.755
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066944,1781260049.068649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066944,1781260049.068649922,1,OK,0.9825008,0.1693206,0.0774578,-0.0047912,41.258,219.848,-1801.981,0.3568706,3,OK,41.497,219.704,-1802.072,OK,4.008,134.942,-1826.376,OK,-47.530,218.077,-1788.250,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066944,1781260049.068649922,1,OK,0.9025654,0.0850541,0.2237557,-0.3578756,2.962,-454.101,-1641.162,0.8514653,3,OK,3.361,-455.107,-1641.673,OK,20.268,-359.541,-1614.366,OK,-57.278,-396.859,-1597.543,Passive Strays,842066944,1781260049.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.605,723.368,-2259.642,OK,93.591,32.101,-1722.509,OK,87.592,-38.255,-1717.434,OK,77.561,-116.801,-1717.298,OK,65.386,-185.398,-1718.798
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066947,1781260049.118649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066947,1781260049.118649922,1,OK,0.9825628,0.1687927,0.0778189,-0.0048483,41.270,219.855,-1802.026,0.3695334,3,OK,41.519,219.701,-1802.121,OK,4.013,134.934,-1826.298,OK,-47.519,218.085,-1788.228,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066947,1781260049.118649922,1,OK,0.9025342,0.0851531,0.2238131,-0.3578948,2.940,-454.161,-1641.281,0.8465164,3,OK,3.344,-455.157,-1641.790,OK,20.260,-359.620,-1614.470,OK,-57.301,-396.924,-1597.643,Passive Strays,842066947,1781260049.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.622,723.357,-2259.627,OK,93.605,32.089,-1722.552,OK,87.618,-38.256,-1717.487,OK,77.585,-116.810,-1717.342,OK,65.407,-185.377,-1718.734
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066950,1781260049.168649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066950,1781260049.168649922,1,OK,0.9825492,0.1689266,0.0777061,-0.0047503,41.258,219.861,-1802.082,0.3620005,3,OK,41.499,219.711,-1802.175,OK,4.018,134.935,-1826.391,OK,-47.527,218.079,-1788.307,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066950,1781260049.168649922,1,OK,0.9024076,0.0856445,0.2241307,-0.3578979,2.891,-454.191,-1641.436,0.8599634,3,OK,3.301,-455.201,-1641.955,OK,20.241,-359.679,-1614.520,OK,-57.330,-396.978,-1597.711,Passive Strays,842066950,1781260049.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.568,723.258,-2259.206,OK,93.594,32.088,-1722.473,OK,87.618,-38.271,-1717.483,OK,77.577,-116.811,-1717.311,OK,65.418,-185.400,-1718.800
4,Port 0x01: JJH Probe  s/n:3E4C880C,842066953,1781260049.218649922,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842066953,1781260049.218649922,1,OK,0.9825154,0.1692332,0.0774663,-0.0047604,41.253,219.843,-1801.972,0.3602546,3,OK,41.494,219.699,-1802.062,OK,4.007,134.934,-1826.350,OK,-47.534,218.063,-1788.242,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842066953,1781260049.218649922,1,OK,0.9024494,0.0859125,0.2238971,-0.3578745,2.882,-454.202,-1641.479,0.8561745,3,OK,3.280,-455.215,-1641.994,OK,20.224,-359.689,-1614.518,OK,-57.349,-397.007,-1597.782,Passive Strays,842066953,1781260049.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.561,723.251,-2259.125,OK,93.595,32.090,-1722.513,OK,87.603,-38.246,-1717.439,OK,77.576,-116.803,-1717.259,OK,65.399,-185.376,-1718.773
