Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143252,1781261320.868658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143252,1781261320.868658023,1,OK,0.9093451,0.3917516,0.1369031,-0.0296605,46.718,235.494,-1729.874,0.3751426,3,OK,46.866,235.415,-1730.013,OK,-0.872,171.839,-1783.455,OK,-39.549,230.469,-1705.692,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143252,1781261320.868658023,1,OK,0.9059601,0.0714195,0.2205212,-0.3542683,2.951,-453.880,-1643.089,0.8181731,3,OK,3.350,-454.852,-1643.557,OK,18.929,-358.440,-1618.791,OK,-58.035,-396.425,-1600.857,Passive Strays,842143252,1781261320.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.652,722.873,-2258.114,OK,96.236,26.818,-1716.026,OK,89.416,-42.979,-1715.802,OK,79.302,-119.888,-1716.397,OK,66.824,-187.297,-1719.274
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143255,1781261320.918658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143255,1781261320.918658023,1,OK,0.9093034,0.3918971,0.1367695,-0.0296315,46.716,235.478,-1729.878,0.3627821,3,OK,46.858,235.403,-1730.009,OK,-0.866,171.832,-1783.503,OK,-39.552,230.461,-1705.714,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143255,1781261320.918658023,1,OK,0.9059800,0.0714565,0.2204011,-0.3542845,2.962,-453.893,-1643.086,0.8220299,3,OK,3.365,-454.868,-1643.555,OK,18.942,-358.451,-1618.787,OK,-58.039,-396.433,-1600.867,Passive Strays,842143255,1781261320.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.639,722.829,-2258.027,OK,96.241,26.808,-1716.077,OK,89.427,-42.981,-1715.860,OK,79.321,-119.902,-1716.386,OK,66.834,-187.303,-1719.192
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143258,1781261320.968658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143258,1781261320.968658023,1,OK,0.9091723,0.3920530,0.1372028,-0.0295891,46.710,235.488,-1729.884,0.3379497,3,OK,46.850,235.411,-1730.017,OK,-0.874,171.828,-1783.525,OK,-39.551,230.450,-1705.627,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143258,1781261320.968658023,1,OK,0.9059217,0.0717697,0.2205590,-0.3542721,2.948,-453.868,-1643.118,0.8354130,3,OK,3.356,-454.859,-1643.596,OK,18.936,-358.440,-1618.750,OK,-58.039,-396.417,-1600.852,Passive Strays,842143258,1781261320.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.636,722.867,-2258.081,OK,96.235,26.793,-1716.015,OK,89.417,-42.975,-1715.746,OK,79.309,-119.903,-1716.366,OK,66.838,-187.314,-1719.265
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143261,1781261321.018658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143261,1781261321.018658023,1,OK,0.9092764,0.3921081,0.1363523,-0.0295940,46.711,235.450,-1729.823,0.3504685,3,OK,46.857,235.400,-1729.928,OK,-0.869,171.818,-1783.528,OK,-39.561,230.449,-1705.738,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143261,1781261321.018658023,1,OK,0.9059503,0.0719022,0.2203690,-0.3542903,2.958,-453.867,-1643.121,0.8412971,3,OK,3.362,-454.871,-1643.601,OK,18.942,-358.432,-1618.732,OK,-58.035,-396.414,-1600.879,Passive Strays,842143261,1781261321.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.624,722.830,-2257.899,OK,96.230,26.784,-1716.034,OK,89.426,-42.986,-1715.751,OK,79.307,-119.906,-1716.371,OK,66.843,-187.313,-1719.277
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143264,1781261321.068658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143264,1781261321.068658023,1,OK,0.9092874,0.3917558,0.1372901,-0.0295857,46.710,235.481,-1729.976,0.3610153,3,OK,46.856,235.388,-1730.130,OK,-0.864,171.804,-1783.547,OK,-39.562,230.436,-1705.708,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143264,1781261321.068658023,1,OK,0.9059929,0.0718522,0.2202135,-0.3542881,2.972,-453.869,-1643.077,0.8387462,3,OK,3.373,-454.870,-1643.555,OK,18.941,-358.429,-1618.703,OK,-58.027,-396.409,-1600.866,Passive Strays,842143264,1781261321.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.603,722.783,-2257.828,OK,96.239,26.785,-1716.085,OK,89.431,-43.001,-1715.844,OK,79.320,-119.922,-1716.413,OK,66.842,-187.340,-1719.293
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143267,1781261321.118658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143267,1781261321.118658023,1,OK,0.9091479,0.3922944,0.1366835,-0.0295449,46.697,235.420,-1729.879,0.3269272,3,OK,46.834,235.356,-1729.997,OK,-0.871,171.788,-1783.608,OK,-39.578,230.406,-1705.713,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143267,1781261321.118658023,1,OK,0.9060364,0.0709150,0.2202004,-0.3543739,2.989,-453.840,-1642.893,0.8186306,3,OK,3.386,-454.814,-1643.359,OK,18.956,-358.367,-1618.704,OK,-58.005,-396.338,-1600.746,Passive Strays,842143267,1781261321.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.643,722.849,-2258.089,OK,96.237,26.774,-1716.141,OK,89.417,-43.022,-1715.798,OK,79.315,-119.932,-1716.411,OK,66.841,-187.352,-1719.351
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143270,1781261321.168658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143270,1781261321.168658023,1,OK,0.9092851,0.3920467,0.1364856,-0.0295227,46.673,235.406,-1730.014,0.3304602,3,OK,46.807,235.338,-1730.134,OK,-0.874,171.750,-1783.721,OK,-39.610,230.408,-1705.881,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143270,1781261321.168658023,1,OK,0.9061559,0.0702750,0.2198302,-0.3544258,3.053,-453.732,-1642.629,0.8192821,3,OK,3.448,-454.710,-1643.093,OK,18.992,-358.218,-1618.575,OK,-57.963,-396.183,-1600.584,Passive Strays,842143270,1781261321.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.629,722.838,-2258.068,OK,96.216,26.773,-1716.163,OK,89.414,-43.018,-1715.913,OK,79.300,-119.953,-1716.479,OK,66.821,-187.364,-1719.342
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143273,1781261321.218658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143273,1781261321.218658023,1,OK,0.9094033,0.3915952,0.1370273,-0.0293662,46.664,235.420,-1730.129,0.3629029,3,OK,46.813,235.328,-1730.281,OK,-0.861,171.714,-1783.708,OK,-39.622,230.360,-1705.919,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143273,1781261321.218658023,1,OK,0.9064491,0.0688792,0.2190370,-0.3544412,3.201,-453.595,-1642.151,0.7948149,3,OK,3.577,-454.550,-1642.596,OK,19.066,-357.996,-1618.389,OK,-57.862,-395.978,-1600.334,Passive Strays,842143273,1781261321.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.662,722.867,-2258.118,OK,96.226,26.741,-1716.212,OK,89.412,-43.040,-1715.935,OK,79.307,-119.962,-1716.501,OK,66.816,-187.399,-1719.438
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143276,1781261321.268658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143276,1781261321.268658023,1,OK,0.9095241,0.3917746,0.1357067,-0.0293632,46.640,235.303,-1730.009,0.3676112,3,OK,46.775,235.242,-1730.122,OK,-0.863,171.648,-1783.710,OK,-39.657,230.309,-1706.055,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143276,1781261321.268658023,1,OK,0.9064813,0.0672393,0.2192452,-0.3545448,3.359,-453.368,-1641.500,0.8344082,3,OK,3.766,-454.364,-1641.968,OK,19.202,-357.686,-1618.035,OK,-57.701,-395.633,-1599.734,Passive Strays,842143276,1781261321.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.643,722.799,-2257.910,OK,96.228,26.719,-1716.183,OK,89.447,-43.070,-1715.957,OK,79.325,-119.994,-1716.569,OK,66.838,-187.445,-1719.536
4,Port 0x01: JJH Probe  s/n:3E4C880C,842143279,1781261321.318658023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842143279,1781261321.318658023,1,OK,0.9094858,0.3915616,0.1366260,-0.0291295,46.598,235.312,-1730.263,0.3509901,3,OK,46.743,235.224,-1730.410,OK,-0.867,171.585,-1783.894,OK,-39.708,230.250,-1706.126,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842143279,1781261321.318658023,1,OK,0.9068357,0.0649490,0.2183474,-0.3546195,3.585,-453.115,-1640.742,0.8312454,3,OK,3.988,-454.111,-1641.202,OK,19.326,-357.302,-1617.739,OK,-57.531,-395.241,-1599.270,Passive Strays,842143279,1781261321.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.651,722.809,-2258.020,OK,96.243,26.694,-1716.354,OK,89.453,-43.095,-1715.969,OK,79.326,-120.032,-1716.657,OK,66.828,-187.477,-1719.665
