Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132899,1781261148.318641965,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132899,1781261148.318641965,1,OK,0.9897233,-0.1040424,0.0934902,-0.0297070,41.019,178.507,-1846.183,0.3720920,3,OK,41.242,178.302,-1846.185,OK,3.700,93.872,-1821.105,OK,-47.122,185.269,-1830.051,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132899,1781261148.318641965,1,OK,0.9060434,0.0674437,0.2182710,-0.3562225,2.292,-452.889,-1643.364,0.8096402,3,OK,2.682,-453.858,-1643.816,OK,18.441,-357.252,-1619.973,OK,-58.610,-394.911,-1601.757,Passive Strays,842132899,1781261148.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.610,722.893,-2257.954,OK,92.396,35.275,-1726.625,OK,86.937,-35.175,-1721.145,OK,77.963,-114.988,-1720.093,OK,67.126,-184.760,-1719.002
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132902,1781261148.368641965,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132902,1781261148.368641965,1,OK,0.9898035,-0.1036083,0.0931256,-0.0296971,41.031,178.515,-1846.124,0.3782443,3,OK,41.235,178.283,-1846.116,OK,3.712,93.876,-1821.154,OK,-47.121,185.270,-1830.055,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132902,1781261148.368641965,1,OK,0.9061274,0.0673937,0.2180656,-0.3561441,2.352,-452.838,-1643.253,0.8179664,3,OK,2.741,-453.821,-1643.708,OK,18.465,-357.185,-1619.871,OK,-58.568,-394.857,-1601.684,Passive Strays,842132902,1781261148.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.602,722.894,-2257.999,OK,92.397,35.287,-1726.579,OK,86.933,-35.171,-1721.133,OK,77.967,-114.981,-1720.098,OK,67.115,-184.759,-1719.044
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132905,1781261148.418641965,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132905,1781261148.418641965,1,OK,0.9897705,-0.1036672,0.0933975,-0.0297393,41.030,178.513,-1846.108,0.3788962,3,OK,41.250,178.298,-1846.107,OK,3.699,93.876,-1821.104,OK,-47.114,185.271,-1829.990,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132905,1781261148.418641965,1,OK,0.9061450,0.0668478,0.2182197,-0.3561078,2.382,-452.802,-1643.195,0.8227656,3,OK,2.783,-453.784,-1643.654,OK,18.487,-357.129,-1619.912,OK,-58.550,-394.801,-1601.627,Passive Strays,842132905,1781261148.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.626,722.914,-2258.034,OK,92.392,35.300,-1726.575,OK,86.935,-35.160,-1721.132,OK,77.967,-114.981,-1720.190,OK,67.106,-184.763,-1719.104
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132908,1781261148.468641965,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132908,1781261148.468641965,1,OK,0.9898771,-0.1032050,0.0927742,-0.0297484,41.053,178.532,-1846.073,0.3783084,3,OK,41.249,178.291,-1846.062,OK,3.715,93.880,-1821.199,OK,-47.110,185.290,-1830.066,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132908,1781261148.468641965,1,OK,0.9062032,0.0663529,0.2181149,-0.3561163,2.434,-452.757,-1643.025,0.8106369,3,OK,2.833,-453.722,-1643.477,OK,18.516,-357.071,-1619.841,OK,-58.501,-394.732,-1601.509,Passive Strays,842132908,1781261148.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.643,722.933,-2258.104,OK,92.398,35.287,-1726.708,OK,86.934,-35.154,-1721.185,OK,77.974,-114.978,-1720.192,OK,67.106,-184.752,-1719.070
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132911,1781261148.518641965,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132911,1781261148.518641965,1,OK,0.9897011,-0.1042450,0.0934688,-0.0298027,41.046,178.492,-1846.188,0.3744459,3,OK,41.272,178.284,-1846.190,OK,3.715,93.875,-1821.076,OK,-47.100,185.275,-1830.062,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132911,1781261148.518641965,1,OK,0.9063856,0.0658526,0.2175375,-0.3560982,2.513,-452.678,-1642.767,0.8010181,3,OK,2.900,-453.639,-1643.210,OK,18.550,-356.950,-1619.697,OK,-58.458,-394.629,-1601.384,Passive Strays,842132911,1781261148.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.638,722.930,-2258.120,OK,92.394,35.293,-1726.625,OK,86.935,-35.161,-1721.174,OK,77.970,-114.982,-1720.209,OK,67.094,-184.770,-1719.156
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132914,1781261148.568641967,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132914,1781261148.568641967,1,OK,0.9898168,-0.1037582,0.0928253,-0.0296717,41.053,178.520,-1846.139,0.3751562,3,OK,41.261,178.290,-1846.132,OK,3.734,93.876,-1821.163,OK,-47.116,185.274,-1830.123,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132914,1781261148.568641967,1,OK,0.9065017,0.0643886,0.2173939,-0.3561583,2.608,-452.580,-1642.420,0.7955157,3,OK,2.997,-453.532,-1642.859,OK,18.609,-356.785,-1619.632,OK,-58.372,-394.453,-1601.153,Passive Strays,842132914,1781261148.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.633,722.942,-2258.106,OK,92.388,35.290,-1726.681,OK,86.935,-35.159,-1721.184,OK,77.968,-114.969,-1720.271,OK,67.086,-184.757,-1719.215
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132917,1781261148.618641967,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132917,1781261148.618641967,1,OK,0.9897583,-0.1041382,0.0929926,-0.0297673,41.048,178.487,-1846.149,0.3676812,3,OK,41.258,178.276,-1846.147,OK,3.711,93.856,-1821.090,OK,-47.104,185.258,-1830.108,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132917,1781261148.618641967,1,OK,0.9066532,0.0630643,0.2171927,-0.3561323,2.772,-452.352,-1641.888,0.8155470,3,OK,3.174,-453.326,-1642.337,OK,18.719,-356.480,-1619.353,OK,-58.245,-394.150,-1600.728,Passive Strays,842132917,1781261148.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.620,722.903,-2257.974,OK,92.384,35.309,-1726.741,OK,86.932,-35.146,-1721.200,OK,77.972,-114.963,-1720.255,OK,67.063,-184.767,-1719.237
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132920,1781261148.668641967,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132920,1781261148.668641967,1,OK,0.9898052,-0.1041556,0.0925251,-0.0296026,41.040,178.455,-1846.121,0.3680056,3,OK,41.243,178.237,-1846.115,OK,3.723,93.813,-1821.096,OK,-47.127,185.192,-1830.161,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132920,1781261148.668641967,1,OK,0.9070061,0.0608320,0.2164630,-0.3560662,3.058,-452.118,-1640.948,0.8014665,3,OK,3.459,-453.074,-1641.385,OK,18.887,-356.139,-1618.857,OK,-58.024,-393.809,-1600.051,Passive Strays,842132920,1781261148.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.611,722.904,-2257.960,OK,92.376,35.310,-1726.635,OK,86.948,-35.140,-1721.111,OK,77.996,-114.960,-1720.141,OK,67.059,-184.765,-1719.196
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132923,1781261148.718641967,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132923,1781261148.718641967,1,OK,0.9897377,-0.1043836,0.0930174,-0.0295147,41.017,178.420,-1846.196,0.3726947,3,OK,41.230,178.211,-1846.194,OK,3.724,93.788,-1821.096,OK,-47.133,185.143,-1830.147,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132923,1781261148.718641967,1,OK,0.9074242,0.0584815,0.2156817,-0.3558690,3.384,-451.899,-1639.943,0.7785969,3,OK,3.770,-452.833,-1640.362,OK,19.065,-355.795,-1618.315,OK,-57.773,-393.511,-1599.333,Passive Strays,842132923,1781261148.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.612,722.908,-2258.032,OK,92.402,35.304,-1726.556,OK,86.981,-35.147,-1721.035,OK,78.033,-114.956,-1720.016,OK,67.064,-184.773,-1719.090
4,Port 0x01: JJH Probe  s/n:3E4C880C,842132926,1781261148.768641967,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842132926,1781261148.768641967,1,OK,0.9897642,-0.1039562,0.0932225,-0.0294872,41.029,178.409,-1846.121,0.3841582,3,OK,41.252,178.191,-1846.120,OK,3.740,93.770,-1821.083,OK,-47.126,185.120,-1830.030,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842132926,1781261148.768641967,1,OK,0.9077580,0.0570424,0.2147299,-0.3558268,3.632,-451.643,-1639.251,0.7891378,3,OK,4.015,-452.597,-1639.671,OK,19.209,-355.440,-1617.922,OK,-57.598,-393.167,-1598.890,Passive Strays,842132926,1781261148.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.611,722.924,-2257.967,OK,92.427,35.324,-1726.624,OK,86.996,-35.125,-1721.035,OK,78.055,-114.945,-1719.980,OK,67.041,-184.778,-1719.161
