Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015377,1781259189.618700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015377,1781259189.618700906,1,OK,0.9150875,0.3807856,0.1301060,-0.0262607,45.788,235.065,-1735.367,0.3441336,3,OK,45.943,234.981,-1735.504,OK,-0.663,169.913,-1788.192,OK,-40.860,230.268,-1712.407,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015377,1781259189.618700906,1,OK,0.9045186,0.0763396,0.2221674,-0.3558933,2.910,-453.776,-1642.129,0.9044345,3,OK,3.332,-454.856,-1642.653,OK,19.450,-358.608,-1616.900,OK,-57.739,-396.320,-1599.301,Passive Strays,842015377,1781259189.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.346,26.633,-1716.894,OK,88.077,-42.083,-1716.114,OK,78.418,-120.868,-1716.900,OK,65.589,-187.780,-1721.779
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015380,1781259189.668700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015380,1781259189.668700906,1,OK,0.9151570,0.3806298,0.1300627,-0.0263106,45.786,235.086,-1735.417,0.3609910,3,OK,45.944,234.996,-1735.561,OK,-0.670,169.935,-1788.204,OK,-40.864,230.293,-1712.471,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015380,1781259189.668700906,1,OK,0.9044869,0.0767874,0.2221495,-0.3558887,2.900,-453.752,-1642.179,0.9296880,3,OK,3.323,-454.868,-1642.717,OK,19.445,-358.583,-1616.858,OK,-57.748,-396.305,-1599.323,Passive Strays,842015380,1781259189.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.327,26.638,-1716.902,OK,88.068,-42.071,-1716.113,OK,78.405,-120.858,-1716.871,OK,65.584,-187.768,-1721.820
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015383,1781259189.718700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015383,1781259189.718700906,1,OK,0.9150771,0.3806725,0.1305148,-0.0262333,45.774,235.095,-1735.401,0.3436238,3,OK,45.918,234.993,-1735.554,OK,-0.671,169.924,-1788.180,OK,-40.864,230.279,-1712.363,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015383,1781259189.718700906,1,OK,0.9045194,0.0767250,0.2220826,-0.3558614,2.909,-453.750,-1642.160,0.9203017,3,OK,3.332,-454.853,-1642.693,OK,19.444,-358.586,-1616.856,OK,-57.747,-396.306,-1599.320,Passive Strays,842015383,1781259189.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.338,26.627,-1716.965,OK,88.072,-42.078,-1716.134,OK,78.410,-120.863,-1716.916,OK,65.578,-187.765,-1721.779
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015386,1781259189.768700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015386,1781259189.768700906,1,OK,0.9152107,0.3805440,0.1299288,-0.0263474,45.796,235.070,-1735.407,0.3634423,3,OK,45.949,234.983,-1735.547,OK,-0.663,169.917,-1788.187,OK,-40.850,230.291,-1712.488,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015386,1781259189.768700906,1,OK,0.9044866,0.0768609,0.2221915,-0.3558474,2.912,-453.753,-1642.174,0.9304217,3,OK,3.338,-454.869,-1642.713,OK,19.449,-358.592,-1616.836,OK,-57.737,-396.313,-1599.306,Passive Strays,842015386,1781259189.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.341,26.636,-1716.897,OK,88.084,-42.084,-1716.112,OK,78.434,-120.871,-1716.934,OK,65.592,-187.777,-1721.742
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015389,1781259189.818700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015389,1781259189.818700906,1,OK,0.9149912,0.3810203,0.1300913,-0.0262853,45.789,235.054,-1735.311,0.3325167,3,OK,45.942,234.970,-1735.448,OK,-0.664,169.924,-1788.181,OK,-40.863,230.266,-1712.343,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015389,1781259189.818700906,1,OK,0.9045153,0.0766479,0.2221601,-0.3558401,2.912,-453.761,-1642.161,0.9172653,3,OK,3.339,-454.857,-1642.693,OK,19.443,-358.603,-1616.869,OK,-57.744,-396.316,-1599.311,Passive Strays,842015389,1781259189.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.325,26.628,-1716.894,OK,88.072,-42.081,-1716.173,OK,78.415,-120.864,-1716.867,OK,65.577,-187.774,-1721.763
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015392,1781259189.868700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015392,1781259189.868700906,1,OK,0.9152176,0.3803437,0.1304851,-0.0262499,45.775,235.106,-1735.440,0.3696536,3,OK,45.935,234.999,-1735.604,OK,-0.669,169.917,-1788.151,OK,-40.873,230.287,-1712.419,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015392,1781259189.868700906,1,OK,0.9046396,0.0763910,0.2217286,-0.3558482,2.945,-453.734,-1642.039,0.8958324,3,OK,3.350,-454.813,-1642.555,OK,19.450,-358.550,-1616.812,OK,-57.727,-396.285,-1599.289,Passive Strays,842015392,1781259189.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.323,26.650,-1716.911,OK,88.069,-42.077,-1716.176,OK,78.410,-120.855,-1716.913,OK,65.568,-187.770,-1721.791
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015395,1781259189.918700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015395,1781259189.918700906,1,OK,0.9150186,0.3809719,0.1300450,-0.0262602,45.789,235.050,-1735.386,0.3338059,3,OK,45.950,234.970,-1735.522,OK,-0.661,169.912,-1788.255,OK,-40.871,230.260,-1712.427,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015395,1781259189.918700906,1,OK,0.9046079,0.0758410,0.2220272,-0.3558605,3.002,-453.643,-1641.833,0.9249117,3,OK,3.428,-454.751,-1642.368,OK,19.499,-358.431,-1616.693,OK,-57.657,-396.148,-1599.058,Passive Strays,842015395,1781259189.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.332,26.637,-1717.032,OK,88.081,-42.076,-1716.202,OK,78.407,-120.858,-1716.939,OK,65.579,-187.789,-1721.834
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015398,1781259189.968700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015398,1781259189.968700906,1,OK,0.9150815,0.3808825,0.1298579,-0.0262931,45.773,235.044,-1735.418,0.3338620,3,OK,45.917,234.964,-1735.549,OK,-0.673,169.906,-1788.282,OK,-40.875,230.273,-1712.496,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015398,1781259189.968700906,1,OK,0.9048720,0.0748965,0.2212957,-0.3558447,3.116,-453.571,-1641.432,0.8964753,3,OK,3.524,-454.650,-1641.946,OK,19.549,-358.301,-1616.498,OK,-57.590,-396.035,-1598.847,Passive Strays,842015398,1781259189.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.341,26.639,-1716.946,OK,88.084,-42.062,-1716.083,OK,78.422,-120.853,-1716.884,OK,65.592,-187.788,-1721.763
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015401,1781259190.018700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015401,1781259190.018700906,1,OK,0.9151419,0.3806555,0.1301106,-0.0262267,45.771,235.062,-1735.405,0.3388191,3,OK,45.916,234.982,-1735.535,OK,-0.675,169.887,-1788.217,OK,-40.863,230.263,-1712.450,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015401,1781259190.018700906,1,OK,0.9050385,0.0737248,0.2212141,-0.3557165,3.283,-453.474,-1640.997,0.9072222,3,OK,3.699,-454.565,-1641.516,OK,19.652,-358.131,-1616.277,OK,-57.457,-395.892,-1598.494,Passive Strays,842015401,1781259190.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.351,26.644,-1716.852,OK,88.099,-42.064,-1716.027,OK,78.453,-120.850,-1716.801,OK,65.617,-187.785,-1721.673
4,Port 0x01: JJH Probe  s/n:3E4C880C,842015404,1781259190.068700906,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842015404,1781259190.068700906,1,OK,0.9151779,0.3805030,0.1303029,-0.0262287,45.745,235.058,-1735.367,0.3390397,3,OK,45.891,234.968,-1735.508,OK,-0.697,169.862,-1788.143,OK,-40.893,230.256,-1712.370,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842015404,1781259190.068700906,1,OK,0.9052202,0.0726392,0.2208277,-0.3557177,3.450,-453.313,-1640.450,0.9060473,3,OK,3.870,-454.401,-1640.966,OK,19.761,-357.914,-1615.947,OK,-57.322,-395.663,-1598.076,Passive Strays,842015404,1781259190.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,4,OK,95.362,26.674,-1716.853,OK,88.114,-42.047,-1716.017,OK,78.464,-120.841,-1716.733,OK,65.640,-187.778,-1721.548
