Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136733,1781261212.218631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136733,1781261212.218631942,1,OK,0.9274646,-0.3502929,0.1129656,-0.0659020,36.950,130.973,-1857.990,0.9492876,3,OK,36.658,130.252,-1857.260,OK,0.219,71.681,-1793.475,OK,-49.746,148.923,-1843.214,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136733,1781261212.218631942,1,OK,0.9045850,0.0757044,0.2205444,-0.3568682,1.218,-453.669,-1646.539,0.7922804,3,OK,1.606,-454.605,-1646.998,OK,17.874,-358.542,-1621.567,OK,-59.419,-396.058,-1604.041,Passive Strays,842136733,1781261212.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.636,722.906,-2258.006,OK,90.782,35.848,-1729.807,OK,85.890,-34.591,-1723.687,OK,77.783,-115.008,-1721.656,OK,67.024,-184.997,-1720.689
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136736,1781261212.268631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136736,1781261212.268631942,1,OK,0.9275243,-0.3501695,0.1129314,-0.0657765,36.950,130.996,-1857.942,0.9487777,3,OK,36.685,130.276,-1857.222,OK,0.218,71.689,-1793.450,OK,-49.760,148.908,-1843.145,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136736,1781261212.268631942,1,OK,0.9045294,0.0759961,0.2206735,-0.3568673,1.203,-453.651,-1646.560,0.8041084,3,OK,1.589,-454.606,-1647.025,OK,17.869,-358.530,-1621.522,OK,-59.417,-396.052,-1604.022,Passive Strays,842136736,1781261212.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.617,722.915,-2257.999,OK,90.782,35.848,-1729.873,OK,85.880,-34.589,-1723.644,OK,77.776,-115.002,-1721.648,OK,67.032,-184.997,-1720.679
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136739,1781261212.318631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136739,1781261212.318631942,1,OK,0.9275865,-0.3499943,0.1129494,-0.0658002,36.954,130.998,-1857.976,0.9602968,3,OK,36.672,130.266,-1857.241,OK,0.231,71.671,-1793.513,OK,-49.756,148.923,-1843.184,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136739,1781261212.318631942,1,OK,0.9045608,0.0756750,0.2206242,-0.3568864,1.217,-453.664,-1646.537,0.7996936,3,OK,1.609,-454.608,-1647.000,OK,17.879,-358.534,-1621.566,OK,-59.415,-396.046,-1604.025,Passive Strays,842136739,1781261212.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.653,722.935,-2258.122,OK,90.788,35.843,-1729.904,OK,85.890,-34.588,-1723.706,OK,77.791,-115.008,-1721.647,OK,67.036,-184.998,-1720.673
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136742,1781261212.368631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136742,1781261212.368631942,1,OK,0.9276707,-0.3497252,0.1131221,-0.0657476,36.961,130.999,-1857.934,0.9846586,3,OK,36.683,130.254,-1857.189,OK,0.245,71.671,-1793.522,OK,-49.738,148.900,-1843.088,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136742,1781261212.368631942,1,OK,0.9045476,0.0760798,0.2205734,-0.3568653,1.224,-453.651,-1646.577,0.8100039,3,OK,1.607,-454.616,-1647.045,OK,17.886,-358.521,-1621.524,OK,-59.401,-396.053,-1604.052,Passive Strays,842136742,1781261212.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.608,722.850,-2257.852,OK,90.783,35.855,-1729.871,OK,85.890,-34.593,-1723.689,OK,77.789,-115.003,-1721.622,OK,67.041,-184.995,-1720.628
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136745,1781261212.418631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136745,1781261212.418631942,1,OK,0.9273532,-0.3503839,0.1136528,-0.0658047,36.923,130.942,-1857.984,0.9162036,3,OK,36.683,130.250,-1857.296,OK,0.225,71.663,-1793.391,OK,-49.757,148.898,-1843.067,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136745,1781261212.418631942,1,OK,0.9045698,0.0759558,0.2205147,-0.3568719,1.228,-453.663,-1646.562,0.8084412,3,OK,1.614,-454.624,-1647.030,OK,17.884,-358.532,-1621.536,OK,-59.403,-396.055,-1604.053,Passive Strays,842136745,1781261212.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.622,722.878,-2257.939,OK,90.778,35.843,-1729.874,OK,85.893,-34.587,-1723.644,OK,77.785,-115.011,-1721.631,OK,67.027,-185.001,-1720.650
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136748,1781261212.468631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136748,1781261212.468631942,1,OK,0.9275437,-0.3499112,0.1135664,-0.0657845,36.924,130.990,-1858.063,0.9440468,3,OK,36.681,130.279,-1857.359,OK,0.212,71.677,-1793.565,OK,-49.761,148.918,-1843.139,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136748,1781261212.468631942,1,OK,0.9045529,0.0761346,0.2205810,-0.3568354,1.223,-453.642,-1646.575,0.8150184,3,OK,1.610,-454.612,-1647.046,OK,17.879,-358.514,-1621.509,OK,-59.406,-396.046,-1604.043,Passive Strays,842136748,1781261212.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.614,722.889,-2257.892,OK,90.778,35.862,-1729.848,OK,85.891,-34.581,-1723.666,OK,77.789,-114.999,-1721.671,OK,67.029,-184.989,-1720.644
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136751,1781261212.518631942,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136751,1781261212.518631942,1,OK,0.9275858,-0.3498831,0.1133264,-0.0657539,36.941,131.001,-1857.985,0.9545505,3,OK,36.681,130.280,-1857.267,OK,0.227,71.677,-1793.514,OK,-49.750,148.915,-1843.106,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136751,1781261212.518631942,1,OK,0.9045110,0.0760872,0.2207704,-0.3568349,1.215,-453.646,-1646.612,0.8236187,3,OK,1.612,-454.622,-1647.090,OK,17.883,-358.521,-1621.550,OK,-59.413,-396.046,-1604.045,Passive Strays,842136751,1781261212.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.628,722.935,-2258.036,OK,90.794,35.861,-1729.891,OK,85.888,-34.583,-1723.676,OK,77.786,-115.004,-1721.666,OK,67.041,-184.989,-1720.721
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136754,1781261212.568631945,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136754,1781261212.568631945,1,OK,0.9274235,-0.3501528,0.1138343,-0.0657300,36.916,130.968,-1858.065,0.9238459,3,OK,36.675,130.278,-1857.380,OK,0.224,71.674,-1793.501,OK,-49.744,148.898,-1843.097,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136754,1781261212.568631945,1,OK,0.9046349,0.0756601,0.2203811,-0.3568522,1.242,-453.658,-1646.505,0.7783442,3,OK,1.617,-454.582,-1646.955,OK,17.887,-358.523,-1621.546,OK,-59.397,-396.055,-1604.045,Passive Strays,842136754,1781261212.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.636,722.907,-2257.998,OK,90.783,35.844,-1729.874,OK,85.893,-34.578,-1723.659,OK,77.794,-115.005,-1721.610,OK,67.036,-185.002,-1720.658
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136757,1781261212.618631945,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136757,1781261212.618631945,1,OK,0.9273677,-0.3504505,0.1133204,-0.0658192,36.929,130.972,-1858.050,0.9299409,3,OK,36.666,130.270,-1857.346,OK,0.217,71.700,-1793.480,OK,-49.757,148.916,-1843.198,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136757,1781261212.618631945,1,OK,0.9045239,0.0757911,0.2206986,-0.3569093,1.220,-453.645,-1646.529,0.8079522,3,OK,1.610,-454.603,-1646.997,OK,17.891,-358.513,-1621.530,OK,-59.396,-396.029,-1603.999,Passive Strays,842136757,1781261212.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.650,722.954,-2258.134,OK,90.794,35.852,-1729.866,OK,85.892,-34.583,-1723.683,OK,77.790,-114.994,-1721.585,OK,67.036,-184.988,-1720.662
4,Port 0x01: JJH Probe  s/n:3E4C880C,842136760,1781261212.668631945,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,842136760,1781261212.668631945,1,OK,0.9274552,-0.3502222,0.1133525,-0.0657451,36.936,130.985,-1858.041,0.9318995,3,OK,36.686,130.278,-1857.338,OK,0.233,71.681,-1793.501,OK,-49.763,148.917,-1843.171,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,842136760,1781261212.668631945,1,OK,0.9045469,0.0757035,0.2207355,-0.3568469,1.240,-453.605,-1646.474,0.8125321,3,OK,1.635,-454.566,-1646.945,OK,17.898,-358.469,-1621.488,OK,-59.389,-395.990,-1603.940,Passive Strays,842136760,1781261212.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,5,OK,274.629,722.905,-2257.984,OK,90.786,35.862,-1729.881,OK,85.889,-34.569,-1723.677,OK,77.783,-114.999,-1721.616,OK,67.028,-184.976,-1720.629
