Tools,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242262,1729171237.701920883,1,OK,-0.9155047,-2.0619488,-14.4977518,79.845,-136.571,-1910.245,0.1043609,3,OK,79.825,-136.582,-1910.243,OK,43.378,-223.129,-1888.964,OK,-9.860,-135.027,-1913.504,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242262,1729171237.701920883,1,OK,-45.2458436,2.1886678,3.7785650,14.633,29.475,-1842.828,0.1396745,3,OK,14.770,29.441,-1842.828,OK,30.663,127.147,-1835.311,OK,-51.023,95.737,-1839.261,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242262,1729171237.701920883,1,OK,-41.8229952,25.7346409,79.1284821,124.922,-6.392,-1978.274,0.8348391,3,OK,42.763,67.651,-1926.816,OK,-26.510,129.267,-1883.727,OK,-62.774,155.979,-1886.827,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242263,1729171237.718587550,1,OK,-0.9372951,-1.9558132,-14.4799675,79.836,-136.599,-1910.337,0.0940289,3,OK,79.827,-136.591,-1910.340,OK,43.359,-223.155,-1889.018,OK,-9.866,-135.037,-1913.425,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242263,1729171237.718587550,1,OK,-45.2587651,2.1119791,3.7568813,14.615,29.466,-1842.769,0.1377936,3,OK,14.749,29.439,-1842.768,OK,30.656,127.138,-1835.360,OK,-51.022,95.744,-1839.327,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242263,1729171237.718587550,1,OK,-41.8178370,25.7177247,79.1371389,124.936,-6.411,-1978.161,0.8420762,3,OK,42.745,67.647,-1926.725,OK,-26.526,129.247,-1883.688,OK,-62.780,155.955,-1886.785,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242264,1729171237.735254217,1,OK,-0.9283398,-1.9994515,-14.5118502,79.824,-136.602,-1910.313,0.1027230,3,OK,79.796,-136.608,-1910.312,OK,43.357,-223.150,-1888.971,OK,-9.873,-135.040,-1913.473,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242264,1729171237.735254217,1,OK,-45.2476892,2.1989901,3.7652836,14.619,29.469,-1842.865,0.1497844,3,OK,14.764,29.436,-1842.865,OK,30.641,127.127,-1835.357,OK,-51.031,95.743,-1839.280,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242264,1729171237.735254217,1,OK,-41.8090128,25.7312799,79.1777251,124.931,-6.383,-1978.262,0.8103294,3,OK,42.749,67.643,-1926.821,OK,-26.534,129.250,-1883.693,OK,-62.793,155.956,-1886.857,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242265,1729171237.751920883,1,OK,-0.9352179,-1.9882853,-14.4668790,79.851,-136.599,-1910.326,0.0921677,3,OK,79.835,-136.604,-1910.325,OK,43.373,-223.148,-1889.050,OK,-9.851,-135.037,-1913.466,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242265,1729171237.751920883,1,OK,-45.2617298,2.1115522,3.8385577,14.618,29.472,-1842.872,0.1390957,3,OK,14.753,29.445,-1842.871,OK,30.659,127.132,-1835.350,OK,-51.014,95.754,-1839.430,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242265,1729171237.751920883,1,OK,-41.8184583,25.7142951,79.1149973,124.939,-6.413,-1978.214,0.8474159,3,OK,42.756,67.639,-1926.787,OK,-26.531,129.253,-1883.757,OK,-62.792,155.958,-1886.843,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242266,1729171237.768587550,1,OK,-0.9210533,-2.0320192,-14.5133081,79.845,-136.578,-1910.248,0.1016011,3,OK,79.831,-136.588,-1910.246,OK,43.378,-223.124,-1888.926,OK,-9.864,-135.029,-1913.459,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242266,1729171237.768587550,1,OK,-45.2475267,2.1584008,3.7104751,14.627,29.469,-1842.782,0.1365895,3,OK,14.760,29.438,-1842.782,OK,30.655,127.148,-1835.392,OK,-51.020,95.732,-1839.265,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242266,1729171237.768587550,1,OK,-41.7969720,25.7465185,79.1753784,124.934,-6.379,-1978.254,0.8130354,3,OK,42.745,67.622,-1926.781,OK,-26.543,129.206,-1883.634,OK,-62.802,155.901,-1886.781,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242267,1729171237.785254217,1,OK,-0.9196354,-2.0501638,-14.4411978,79.838,-136.570,-1910.255,0.0965774,3,OK,79.819,-136.582,-1910.253,OK,43.367,-223.140,-1889.055,OK,-9.864,-135.028,-1913.493,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242267,1729171237.785254217,1,OK,-45.2498125,2.1445016,3.7674432,14.624,29.478,-1842.801,0.1396807,3,OK,14.759,29.451,-1842.800,OK,30.650,127.147,-1835.345,OK,-51.022,95.747,-1839.306,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242267,1729171237.785254217,1,OK,-41.7833223,25.7508446,79.1839512,124.942,-6.374,-1978.218,0.8004589,3,OK,42.740,67.603,-1926.743,OK,-26.558,129.171,-1883.565,OK,-62.831,155.862,-1886.738,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242268,1729171237.801920884,1,OK,-0.9261961,-2.0101235,-14.4426689,79.843,-136.556,-1910.280,0.0950205,3,OK,79.824,-136.565,-1910.278,OK,43.375,-223.122,-1889.053,OK,-9.859,-135.005,-1913.454,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242268,1729171237.801920884,1,OK,-45.2536607,2.1898623,3.7515042,14.621,29.492,-1842.841,0.1422040,3,OK,14.759,29.461,-1842.841,OK,30.662,127.159,-1835.362,OK,-51.026,95.765,-1839.272,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242268,1729171237.801920884,1,OK,-41.7778145,25.7594872,79.0986336,124.952,-6.369,-1978.217,0.8119842,3,OK,42.743,67.597,-1926.719,OK,-26.553,129.144,-1883.552,OK,-62.848,155.810,-1886.684,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242269,1729171237.818587550,1,OK,-0.9225552,-2.0407273,-14.5049221,79.841,-136.573,-1910.316,0.1010251,3,OK,79.818,-136.578,-1910.315,OK,43.366,-223.127,-1889.010,OK,-9.856,-135.023,-1913.540,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242269,1729171237.818587550,1,OK,-45.2510028,2.1918715,3.6960291,14.618,29.485,-1842.811,0.1458746,3,OK,14.760,29.447,-1842.811,OK,30.652,127.158,-1835.407,OK,-51.031,95.760,-1839.239,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242269,1729171237.818587550,1,OK,-41.7725407,25.7632610,79.1434359,124.957,-6.361,-1978.185,0.7794983,3,OK,42.737,67.600,-1926.691,OK,-26.547,129.141,-1883.461,OK,-62.839,155.805,-1886.670,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242270,1729171237.835254217,1,OK,-0.9389921,-1.9268952,-14.5375406,79.843,-136.588,-1910.407,0.0879540,3,OK,79.834,-136.587,-1910.407,OK,43.371,-223.109,-1888.985,OK,-9.863,-135.028,-1913.448,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242270,1729171237.835254217,1,OK,-45.2462742,2.1763408,3.7309062,14.625,29.488,-1842.750,0.1382406,3,OK,14.759,29.462,-1842.749,OK,30.652,127.160,-1835.313,OK,-51.026,95.749,-1839.203,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242270,1729171237.835254217,1,OK,-41.7889446,25.7243266,79.1163353,124.967,-6.401,-1978.161,0.8397586,3,OK,42.743,67.610,-1926.714,OK,-26.554,129.172,-1883.661,OK,-62.833,155.859,-1886.756,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242271,1729171237.851920884,1,OK,-0.9287702,-1.9873394,-14.5472778,79.845,-136.584,-1910.347,0.0980107,3,OK,79.822,-136.588,-1910.347,OK,43.376,-223.115,-1888.945,OK,-9.854,-135.027,-1913.487,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242271,1729171237.851920884,1,OK,-45.2563436,2.0997257,3.7907403,14.620,29.479,-1842.788,0.1431929,3,OK,14.759,29.450,-1842.787,OK,30.651,127.146,-1835.345,OK,-51.022,95.761,-1839.365,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242271,1729171237.851920884,1,OK,-41.7827736,25.7444162,79.2587989,124.961,-6.348,-1978.219,0.7620843,3,OK,42.749,67.635,-1926.772,OK,-26.537,129.211,-1883.537,OK,-62.802,155.912,-1886.809,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242272,1729171237.868587550,1,OK,-0.9284862,-1.9712094,-14.4452189,79.823,-136.589,-1910.316,0.0951321,3,OK,79.797,-136.596,-1910.314,OK,43.365,-223.154,-1889.060,OK,-9.874,-135.034,-1913.429,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242272,1729171237.868587550,1,OK,-45.2542135,2.1596986,3.7388446,14.611,29.465,-1842.801,0.1381644,3,OK,14.745,29.435,-1842.800,OK,30.645,127.136,-1835.369,OK,-51.025,95.737,-1839.281,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242272,1729171237.868587550,1,OK,-41.8172934,25.6989519,79.1394413,124.950,-6.428,-1978.167,0.8024627,3,OK,42.748,67.635,-1926.787,OK,-26.531,129.258,-1883.703,OK,-62.796,155.955,-1886.908,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242273,1729171237.885254217,1,OK,-0.9391602,-1.9578299,-14.4965406,79.833,-136.605,-1910.355,0.1008380,3,OK,79.811,-136.612,-1910.354,OK,43.365,-223.149,-1889.012,OK,-9.871,-135.027,-1913.449,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242273,1729171237.885254217,1,OK,-45.2492496,2.1730385,3.7758614,14.613,29.467,-1842.800,0.1453177,3,OK,14.753,29.435,-1842.799,OK,30.634,127.128,-1835.304,OK,-51.031,95.740,-1839.258,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242273,1729171237.885254217,1,OK,-41.8162722,25.7013262,79.1573759,124.948,-6.430,-1978.118,0.8246201,3,OK,42.742,67.636,-1926.721,OK,-26.534,129.246,-1883.678,OK,-62.788,155.953,-1886.831,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242274,1729171237.901920883,1,OK,-0.9201353,-2.0152495,-14.4546249,79.843,-136.578,-1910.299,0.0948120,3,OK,79.830,-136.580,-1910.298,OK,43.378,-223.147,-1889.055,OK,-9.860,-135.038,-1913.481,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242274,1729171237.901920883,1,OK,-45.2507749,2.1370011,3.7970982,14.622,29.470,-1842.774,0.1375326,3,OK,14.757,29.439,-1842.774,OK,30.654,127.142,-1835.284,OK,-51.026,95.738,-1839.292,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242274,1729171237.901920883,1,OK,-41.8090742,25.7038224,79.1245376,124.975,-6.416,-1978.103,0.8241343,3,OK,42.758,67.640,-1926.700,OK,-26.520,129.236,-1883.654,OK,-62.787,155.929,-1886.803,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242275,1729171237.918587550,1,OK,-0.9233949,-2.0247838,-14.5267363,79.833,-136.578,-1910.274,0.1035076,3,OK,79.810,-136.587,-1910.272,OK,43.365,-223.122,-1888.925,OK,-9.869,-135.023,-1913.474,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242275,1729171237.918587550,1,OK,-45.2479330,2.1891736,3.7489335,14.615,29.482,-1842.867,0.1420850,3,OK,14.752,29.452,-1842.867,OK,30.637,127.148,-1835.392,OK,-51.028,95.751,-1839.299,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242275,1729171237.918587550,1,OK,-41.8020942,25.7146531,79.0965218,124.935,-6.413,-1978.189,0.8262300,3,OK,42.724,67.619,-1926.769,OK,-26.572,129.213,-1883.702,OK,-62.841,155.889,-1886.837,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242276,1729171237.935254217,1,OK,-0.9189419,-2.0005840,-14.4365088,79.813,-136.563,-1910.256,0.0894069,3,OK,79.791,-136.569,-1910.255,OK,43.354,-223.133,-1889.034,OK,-9.883,-135.030,-1913.414,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242276,1729171237.935254217,1,OK,-45.2474616,2.1921440,3.7943033,14.604,29.493,-1842.849,0.1453451,3,OK,14.746,29.460,-1842.848,OK,30.635,127.155,-1835.307,OK,-51.053,95.761,-1839.276,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242276,1729171237.935254217,1,OK,-41.7705581,25.7458812,79.2017489,124.924,-6.333,-1978.269,0.7881259,3,OK,42.707,67.623,-1926.812,OK,-26.615,129.192,-1883.614,OK,-62.887,155.870,-1886.822,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242277,1729171237.951920883,1,OK,-0.9308334,-1.9872334,-14.4746506,79.838,-136.577,-1910.261,0.0959734,3,OK,79.810,-136.583,-1910.260,OK,43.370,-223.131,-1888.970,OK,-9.855,-135.018,-1913.400,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242277,1729171237.951920883,1,OK,-45.2554089,2.1034828,3.7350055,14.616,29.479,-1842.747,0.1426071,3,OK,14.755,29.455,-1842.746,OK,30.656,127.151,-1835.379,OK,-51.035,95.756,-1839.319,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242277,1729171237.951920883,1,OK,-41.7786942,25.6858710,79.1862985,124.963,-6.407,-1978.123,0.8461083,3,OK,42.704,67.613,-1926.749,OK,-26.634,129.188,-1883.766,OK,-62.888,155.883,-1886.884,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242278,1729171237.968587550,1,OK,-0.9304752,-1.9850697,-14.4630327,79.844,-136.576,-1910.334,0.0921174,3,OK,79.834,-136.580,-1910.333,OK,43.373,-223.130,-1889.061,OK,-9.863,-135.023,-1913.468,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242278,1729171237.968587550,1,OK,-45.2532321,2.1625427,3.7701373,14.623,29.474,-1842.823,0.1394579,3,OK,14.758,29.441,-1842.823,OK,30.651,127.142,-1835.345,OK,-51.011,95.748,-1839.298,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242278,1729171237.968587550,1,OK,-41.7691789,25.6907638,79.2154270,124.972,-6.401,-1978.099,0.7909625,3,OK,42.700,67.602,-1926.739,OK,-26.624,129.169,-1883.650,OK,-62.902,155.860,-1886.892,Passive Strays,,,,,,,,,,,,
4,Port 0x01: pooter pooter-3e4c8800-0  s/n:3E4C8800,1506242279,1729171237.985254217,1,OK,-0.9278729,-1.9975115,-14.4736471,79.830,-136.570,-1910.274,0.0906889,3,OK,79.806,-136.575,-1910.273,OK,43.358,-223.122,-1888.992,OK,-9.862,-135.022,-1913.427,Port 0x03: pooter pooter-3e4c8801-1  s/n:3E4C8801,1506242279,1729171237.985254217,1,OK,-45.2512423,2.0992472,3.7132021,14.614,29.479,-1842.715,0.1437060,3,OK,14.753,29.452,-1842.714,OK,30.638,127.152,-1835.382,OK,-51.033,95.754,-1839.294,Port 0x05: pooter pooter-3e4c880c-12  s/n:3E4C880C,1506242279,1729171237.985254217,1,OK,-41.7839600,25.6643926,79.1720641,124.978,-6.448,-1978.052,0.8178294,3,OK,42.705,67.595,-1926.729,OK,-26.622,129.184,-1883.734,OK,-62.892,155.875,-1886.932,Passive Strays,,,,,,,,,,,,
