Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713752,1736351495.868410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713752,1736351495.868410359,1,OK,0.8977156,0.0954983,0.0143039,-0.4298630,86.801,222.782,-1782.822,0.2950295,3,OK,86.925,222.535,-1782.861,OK,112.034,316.888,-1763.750,OK,28.258,294.706,-1772.720,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713752,1736351495.868410359,1,OK,0.9990220,0.0192414,0.0384413,-0.0103449,160.654,56.180,-1875.049,0.1891786,3,OK,160.849,56.108,-1875.067,OK,124.378,-32.805,-1875.772,OK,71.049,57.811,-1868.113,Passive Strays,39713752,1736351495.868,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713755,1736351495.918410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713755,1736351495.918410359,1,OK,0.8977322,0.0951376,0.0146816,-0.4298956,86.785,222.775,-1782.833,0.2951055,3,OK,86.905,222.529,-1782.872,OK,112.031,316.892,-1763.816,OK,28.253,294.699,-1772.696,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713755,1736351495.918410359,1,OK,0.9989981,0.0195157,0.0389204,-0.0103502,160.635,56.179,-1875.048,0.1928672,3,OK,160.838,56.108,-1875.067,OK,124.358,-32.809,-1875.786,OK,71.029,57.809,-1868.025,Passive Strays,39713755,1736351495.918,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713758,1736351495.968410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713758,1736351495.968410359,1,OK,0.8976905,0.0953647,0.0144692,-0.4299395,86.792,222.774,-1782.831,0.2962508,3,OK,86.916,222.528,-1782.870,OK,112.042,316.878,-1763.779,OK,28.264,294.708,-1772.711,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713758,1736351495.968410359,1,OK,0.9990050,0.0191005,0.0389395,-0.0103881,160.649,56.178,-1875.073,0.1942958,3,OK,160.853,56.109,-1875.091,OK,124.364,-32.805,-1875.735,OK,71.044,57.814,-1868.047,Passive Strays,39713758,1736351495.968,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713761,1736351496.018410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713761,1736351496.018410359,1,OK,0.8977211,0.0951687,0.0144463,-0.4299198,86.792,222.770,-1782.801,0.2935351,3,OK,86.914,222.524,-1782.839,OK,112.042,316.886,-1763.786,OK,28.260,294.700,-1772.701,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713761,1736351496.018410359,1,OK,0.9990118,0.0197953,0.0384365,-0.0103097,160.648,56.180,-1875.017,0.1906756,3,OK,160.848,56.107,-1875.036,OK,124.378,-32.811,-1875.840,OK,71.034,57.807,-1868.080,Passive Strays,39713761,1736351496.018,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713764,1736351496.068410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713764,1736351496.068410359,1,OK,0.8977318,0.0951148,0.0145497,-0.4299060,86.798,222.774,-1782.812,0.2963946,3,OK,86.921,222.529,-1782.851,OK,112.042,316.888,-1763.805,OK,28.266,294.704,-1772.699,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713764,1736351496.068410359,1,OK,0.9990001,0.0198572,0.0387056,-0.0103145,160.656,56.181,-1875.034,0.1901562,3,OK,160.858,56.112,-1875.052,OK,124.385,-32.813,-1875.849,OK,71.046,57.808,-1868.048,Passive Strays,39713764,1736351496.068,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713767,1736351496.118410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713767,1736351496.118410359,1,OK,0.8977705,0.0946207,0.0142045,-0.4299456,86.780,222.772,-1782.755,0.2945271,3,OK,86.904,222.528,-1782.794,OK,112.032,316.905,-1763.856,OK,28.250,294.718,-1772.739,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713767,1736351496.118410359,1,OK,0.9989997,0.0194969,0.0388919,-0.0103394,160.632,56.185,-1875.028,0.1934408,3,OK,160.836,56.116,-1875.047,OK,124.355,-32.803,-1875.764,OK,71.026,57.811,-1868.010,Passive Strays,39713767,1736351496.118,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713770,1736351496.168410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713770,1736351496.168410359,1,OK,0.8977391,0.0952179,0.0145143,-0.4298690,86.798,222.777,-1782.830,0.2957436,3,OK,86.921,222.530,-1782.869,OK,112.035,316.892,-1763.804,OK,28.258,294.701,-1772.715,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713770,1736351496.168410359,1,OK,0.9990077,0.0194698,0.0387024,-0.0103315,160.645,56.183,-1875.061,0.1970303,3,OK,160.850,56.107,-1875.080,OK,124.373,-32.801,-1875.807,OK,71.029,57.813,-1868.077,Passive Strays,39713770,1736351496.168,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713773,1736351496.218410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713773,1736351496.218410359,1,OK,0.8977133,0.0952753,0.0142925,-0.4299176,86.804,222.777,-1782.809,0.2989843,3,OK,86.928,222.526,-1782.849,OK,112.044,316.891,-1763.780,OK,28.273,294.714,-1772.725,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713773,1736351496.218410359,1,OK,0.9989996,0.0192926,0.0389906,-0.0103604,160.661,56.183,-1875.110,0.1916611,3,OK,160.859,56.111,-1875.128,OK,124.382,-32.799,-1875.802,OK,71.062,57.812,-1868.075,Passive Strays,39713773,1736351496.218,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713776,1736351496.268410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713776,1736351496.268410359,1,OK,0.8977581,0.0949559,0.0144128,-0.4298907,86.794,222.780,-1782.813,0.2929114,3,OK,86.916,222.532,-1782.852,OK,112.041,316.909,-1763.840,OK,28.254,294.710,-1772.736,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713776,1736351496.268410359,1,OK,0.9989970,0.0194172,0.0390134,-0.0102959,160.643,56.185,-1875.097,0.1966557,3,OK,160.850,56.114,-1875.116,OK,124.374,-32.803,-1875.811,OK,71.036,57.801,-1868.057,Passive Strays,39713776,1736351496.268,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
4,Port 0x01: JJH Probe  s/n:3E4C880C,39713779,1736351496.318410359,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH Y femur tracker  s/n:3E4C8801,39713779,1736351496.318410359,1,OK,0.8977308,0.0950780,0.0146326,-0.4299133,86.779,222.784,-1782.850,0.2951199,3,OK,86.903,222.538,-1782.889,OK,112.030,316.899,-1763.847,OK,28.245,294.714,-1772.726,Port 0x03: JJH T tibia tracker  s/n:3E4C8800,39713779,1736351496.318410359,1,OK,0.9990161,0.0193951,0.0385146,-0.0103544,160.635,56.180,-1875.063,0.1983000,3,OK,160.841,56.105,-1875.082,OK,124.355,-32.797,-1875.808,OK,71.022,57.807,-1868.113,Passive Strays,39713779,1736351496.318,1,OK,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
